time,x,y,z
5.237,0.050,1.007,0.090
5.238,0.052,1.009,0.088
5.239,0.053,1.013,0.085
5.240,0.050,1.016,0.087
5.240,0.046,1.006,0.090
5.241,0.045,1.005,0.093
5.242,0.042,0.999,0.093
5.242,0.032,0.998,0.103
5.243,0.019,0.996,0.105
5.243,0.005,1.001,0.108
5.244,-0.005,0.997,0.100
5.245,-0.001,0.998,0.088
5.245,-0.048,0.982,0.054
5.246,-0.054,0.983,0.045
5.249,-0.058,0.984,0.043
5.253,-0.055,0.984,0.044
5.258,-0.062,0.985,0.048
5.263,-0.058,0.983,0.059
5.268,-0.056,0.982,0.053
5.273,-0.056,0.975,0.055
5.278,-0.036,0.982,0.056
5.283,-0.022,0.983,0.062
5.289,-0.012,0.985,0.072
5.295,-0.013,0.994,0.076
5.299,0.004,0.994,0.083
5.304,0.012,0.993,0.078
5.313,0.024,1.002,0.072
5.314,0.032,1.007,0.077
5.319,0.047,1.010,0.082
5.324,0.045,1.010,0.081
5.329,0.044,1.011,0.079
5.334,0.053,1.007,0.080
5.340,0.052,1.003,0.083
5.344,0.057,1.006,0.081
5.349,0.052,0.995,0.083
5.354,0.050,0.991,0.086
5.360,0.051,0.990,0.084
5.364,0.047,0.986,0.077
5.556,0.042,0.985,0.083
5.556,0.037,0.982,0.086
5.557,0.027,0.990,0.086
5.558,0.026,0.987,0.069
5.558,0.020,0.990,0.069
5.559,0.014,0.994,0.074
5.560,0.009,1.002,0.079
5.561,0.009,1.004,0.078
5.562,0.003,1.005,0.074
5.563,0.002,1.004,0.080
5.563,-0.002,1.005,0.067
5.564,-0.003,1.003,0.074
5.565,0.002,0.994,0.098
5.566,-0.005,0.992,0.093
5.576,-0.007,0.993,0.108
5.577,-0.008,0.994,0.108
5.581,-0.020,0.993,0.103
5.612,-0.013,1.002,0.086
5.613,-0.017,1.000,0.081
5.613,-0.013,0.997,0.079
5.614,-0.017,0.996,0.073
5.615,-0.009,0.986,0.064
5.615,-0.002,0.987,0.074
5.616,-0.002,0.984,0.078
5.621,0.003,0.983,0.087
5.626,-0.001,0.981,0.086
5.631,0.003,0.986,0.094
5.636,0.005,0.991,0.092
5.641,0.008,0.990,0.099
5.646,0.002,0.997,0.088
5.651,0.003,0.997,0.091
5.656,0.005,1.000,0.089
5.661,0.006,1.001,0.085
5.666,0.009,1.004,0.083
5.671,0.018,1.004,0.088
5.676,0.027,0.999,0.091
5.681,0.029,0.995,0.087
5.686,0.029,0.987,0.091
5.691,0.033,0.997,0.098
5.696,0.035,0.995,0.096
5.701,0.035,0.989,0.094
5.706,0.039,0.983,0.104
5.711,0.036,0.994,0.105
