time,x,y,z
5.003,0.047,0.984,0.111
5.008,0.046,0.988,0.110
5.013,0.041,0.989,0.113
5.018,0.044,0.997,0.104
5.023,0.044,0.989,0.111
5.028,0.045,0.995,0.119
5.033,0.047,0.990,0.119
5.038,0.043,0.999,0.132
5.043,0.039,0.990,0.125
5.048,0.042,0.987,0.127
5.053,0.032,0.987,0.124
5.058,0.038,0.978,0.116
5.063,0.033,0.980,0.113
5.068,0.037,0.977,0.101
5.074,0.034,0.974,0.102
5.079,0.040,0.977,0.102
5.084,0.039,0.974,0.107
5.089,0.034,0.985,0.099
5.094,0.035,0.988,0.108
5.099,0.035,0.990,0.112
5.104,0.039,0.983,0.101
5.109,0.037,0.983,0.108
5.115,0.040,0.991,0.109
5.120,0.033,0.993,0.111
5.125,0.034,0.990,0.109
5.129,0.027,0.989,0.110
5.134,0.031,0.987,0.110
5.139,0.023,0.986,0.114
5.144,0.025,0.981,0.114
5.150,0.026,0.979,0.117
5.154,0.037,0.978,0.122
5.163,0.032,0.981,0.115
5.165,0.031,0.976,0.115
5.181,0.023,0.969,0.119
5.183,0.032,0.974,0.113
5.184,0.045,0.977,0.106
5.186,0.036,0.981,0.114
5.208,0.033,0.981,0.116
5.210,0.035,0.983,0.123
5.211,0.038,0.983,0.119
5.213,0.036,0.992,0.125
5.215,0.036,0.989,0.118
5.218,0.031,0.989,0.120
5.220,0.031,0.992,0.119
5.231,0.030,0.994,0.120
5.232,0.031,0.988,0.114
5.235,0.023,0.989,0.112
5.240,0.022,0.998,0.107
5.245,0.018,0.995,0.103
5.250,0.012,0.998,0.095
5.433,0.014,0.991,0.089
5.434,0.010,0.998,0.087
5.437,0.010,0.998,0.088
5.439,0.019,0.996,0.083
5.440,0.012,1.004,0.079
5.442,0.013,1.003,0.089
5.444,0.020,1.004,0.094
5.446,0.019,0.996,0.101
5.448,0.019,0.996,0.106
5.450,0.027,0.995,0.111
5.451,0.020,0.988,0.101
5.453,0.021,0.984,0.097
5.455,0.024,0.992,0.084
5.457,0.024,0.989,0.081
5.459,0.013,0.984,0.078
5.461,0.022,0.989,0.082
5.462,0.022,0.988,0.083
5.464,0.023,0.984,0.084
5.600,0.019,0.982,0.083
5.600,0.020,0.984,0.088
5.601,0.021,0.986,0.083
5.602,0.028,0.983,0.104
5.603,0.022,0.984,0.103
5.603,0.027,0.985,0.093
5.604,0.016,0.988,0.096
5.605,0.024,0.990,0.109
5.606,0.022,0.994,0.106
5.607,0.018,0.992,0.111
5.607,0.018,0.987,0.109
5.608,0.021,0.985,0.117
5.609,0.031,0.987,0.094
5.609,0.019,0.989,0.106
5.811,0.025,0.998,0.104
5.812,0.028,0.999,0.096
5.813,0.022,0.994,0.093
5.814,0.018,0.989,0.096
5.814,0.022,0.990,0.103
5.815,0.019,0.990,0.100
5.816,0.021,0.988,0.105
5.816,0.014,0.989,0.104
5.817,0.012,0.987,0.118
5.818,0.014,0.987,0.111
5.819,0.015,0.988,0.110
5.819,0.014,0.987,0.112
5.820,0.020,0.986,0.116
5.821,0.027,0.989,0.114
5.826,0.023,0.986,0.109
5.829,0.028,0.985,0.115
5.834,0.021,0.993,0.112
5.839,0.018,0.995,0.114
5.844,0.027,0.993,0.114
5.849,0.015,0.994,0.113
5.854,0.016,0.997,0.112
5.859,0.015,0.996,0.120
5.864,0.014,0.995,0.118
5.869,0.017,0.990,0.120
5.874,0.007,0.995,0.125
5.880,0.007,0.991,0.127
5.885,0.011,0.990,0.121
5.890,0.016,0.985,0.119
5.895,0.007,0.988,0.121
5.901,0.016,0.982,0.126
5.905,0.017,0.982,0.116
5.910,0.018,0.980,0.125
5.915,0.019,0.985,0.122
5.920,0.017,0.985,0.119
5.925,0.017,0.985,0.122
5.930,0.016,0.990,0.116
5.936,0.017,0.988,0.132
5.941,0.017,0.997,0.120
5.946,0.013,0.990,0.123
5.951,0.012,0.990,0.123
5.956,0.016,0.993,0.122
5.961,0.015,0.994,0.117
5.966,0.014,0.996,0.127
5.972,0.018,0.996,0.113
5.983,0.016,0.993,0.111
5.985,0.012,0.991,0.115
5.987,0.016,0.991,0.110
6.013,0.010,0.988,0.110
6.015,0.014,0.987,0.114
6.017,0.018,0.986,0.115
6.019,0.017,0.989,0.116
6.021,0.011,0.988,0.118
6.023,0.011,0.980,0.116
6.026,0.014,0.984,0.117
6.028,0.007,0.989,0.118
6.038,0.011,0.990,0.129
6.039,0.018,0.991,0.126
6.040,0.015,0.990,0.125
6.045,0.019,0.995,0.116
6.050,0.018,0.994,0.118
6.056,0.012,0.990,0.117
6.060,0.021,0.990,0.112
6.065,0.011,0.995,0.109
6.071,0.008,0.991,0.109
6.077,0.009,0.990,0.112
6.081,0.017,0.988,0.112
6.086,0.014,0.988,0.103
6.091,0.012,0.984,0.113
6.231,0.012,0.984,0.109
6.233,0.012,0.974,0.101
6.235,0.016,0.988,0.106
6.237,0.010,0.996,0.115
6.239,0.015,1.001,0.116
6.241,0.017,0.989,0.113
6.243,0.019,0.993,0.115
6.244,0.016,0.992,0.109
6.246,0.013,0.985,0.111
