time,x,y,z
5.021,0.044,0.991,0.082
5.023,0.042,0.998,0.083
5.024,0.035,1.000,0.088
5.025,0.033,1.000,0.081
5.026,0.035,0.998,0.076
5.028,0.026,0.997,0.084
5.029,0.027,0.992,0.077
5.030,0.024,0.993,0.076
5.031,0.027,0.990,0.072
5.033,0.026,0.992,0.070
5.034,0.035,0.991,0.076
5.035,0.035,0.988,0.084
5.036,0.015,0.996,0.080
5.037,0.022,0.993,0.076
5.039,0.026,0.993,0.091
5.040,0.028,0.990,0.092
5.079,0.030,0.987,0.091
5.080,0.031,0.989,0.105
5.081,0.035,0.988,0.103
5.081,0.028,0.990,0.115
5.082,0.020,0.987,0.117
5.083,0.016,0.987,0.116
5.084,0.016,0.992,0.117
5.084,0.009,0.993,0.112
5.085,0.009,0.988,0.102
5.089,0.008,0.985,0.108
5.094,0.009,0.985,0.104
5.099,0.016,0.982,0.099
5.105,0.015,0.981,0.110
5.110,0.019,0.982,0.104
5.115,0.019,0.984,0.107
5.119,0.020,0.976,0.113
5.124,0.017,0.985,0.117
5.131,0.015,0.987,0.120
5.135,0.007,0.992,0.109
5.139,0.007,0.998,0.103
5.144,-0.002,0.996,0.098
5.150,-0.011,0.997,0.086
5.154,-0.003,0.986,0.074
5.159,-0.004,0.984,0.073
5.164,0.004,0.988,0.076
5.169,0.019,0.984,0.071
5.175,0.025,0.987,0.067
5.180,0.039,0.993,0.064
5.185,0.044,0.997,0.072
5.193,0.050,1.001,0.079
5.195,0.049,0.998,0.099
5.207,0.047,1.000,0.108
5.209,0.037,1.000,0.111
5.210,0.030,0.996,0.122
5.223,0.022,0.985,0.118
5.225,0.017,0.991,0.113
5.226,0.014,0.986,0.117
5.238,0.008,0.984,0.108
5.239,0.011,0.994,0.098
5.239,0.011,0.993,0.093
5.245,0.003,0.994,0.077
5.250,0.004,0.996,0.065
5.255,0.004,1.000,0.058
5.260,0.009,0.996,0.048
5.265,0.024,0.990,0.049
5.271,0.025,0.987,0.060
5.276,0.032,0.986,0.072
5.281,0.043,0.982,0.082
5.286,0.043,0.983,0.097
5.290,0.051,0.986,0.107
5.295,0.044,0.989,0.115
5.300,0.042,0.987,0.132
5.305,0.035,0.992,0.128
5.310,0.032,0.989,0.116
5.315,0.023,0.989,0.109
5.320,0.023,0.993,0.101
5.325,0.016,0.990,0.097
5.498,0.012,0.988,0.093
5.500,0.019,0.986,0.092
5.502,0.022,0.989,0.080
5.504,0.023,0.984,0.086
5.506,0.023,0.993,0.085
5.508,0.027,0.988,0.090
5.509,0.033,0.994,0.089
5.511,0.032,0.997,0.094
5.513,0.032,0.996,0.096
5.515,0.028,0.995,0.088
5.517,0.026,0.999,0.094
5.519,0.026,0.990,0.097
5.521,0.043,0.989,0.080
5.523,0.044,0.989,0.084
5.524,0.036,0.996,0.085
5.527,0.039,0.993,0.087
5.528,0.043,0.993,0.081
5.530,0.041,0.995,0.080
5.532,0.030,0.991,0.076
5.673,0.036,0.994,0.069
5.674,0.040,0.991,0.078
5.675,0.045,0.986,0.092
5.676,0.046,0.986,0.085
5.676,0.041,0.987,0.084
5.678,0.041,0.985,0.068
5.679,0.044,0.984,0.067
5.679,0.038,0.989,0.061
5.680,0.039,0.991,0.060
5.681,0.042,0.994,0.059
5.682,0.048,0.998,0.062
5.683,0.052,0.992,0.065
5.684,0.040,0.992,0.087
5.685,0.041,0.993,0.087
5.894,0.036,0.992,0.081
5.895,0.041,0.991,0.077
5.896,0.041,0.989,0.077
5.896,0.038,0.983,0.078
5.897,0.041,0.980,0.078
5.898,0.045,0.981,0.082
5.898,0.044,0.979,0.073
5.899,0.040,0.987,0.086
5.900,0.051,0.986,0.087
5.900,0.045,0.988,0.083
5.901,0.046,0.995,0.082
5.902,0.045,0.991,0.081
5.902,0.032,0.992,0.095
5.910,0.038,0.991,0.101
5.910,0.033,0.982,0.100
5.915,0.034,0.984,0.098
5.920,0.036,0.987,0.093
5.925,0.029,0.990,0.087
5.930,0.032,0.991,0.090
5.935,0.032,0.990,0.092
5.940,0.035,0.993,0.083
5.945,0.035,0.994,0.092
5.950,0.035,0.993,0.092
5.955,0.037,0.996,0.095
5.960,0.027,0.993,0.094
5.965,0.026,0.990,0.093
5.970,0.021,0.988,0.097
5.975,0.025,0.993,0.099
5.980,0.025,0.993,0.099
5.985,0.025,0.987,0.100
5.990,0.023,0.990,0.098
5.995,0.023,0.987,0.101
6.000,0.019,0.992,0.093
6.005,0.018,0.992,0.076
6.010,0.022,0.989,0.084
6.015,0.022,0.994,0.075
6.020,0.026,0.991,0.075
6.025,0.035,0.986,0.076
6.030,0.032,0.991,0.078
6.035,0.017,0.987,0.079
6.041,0.034,0.990,0.058
6.046,0.050,0.988,0.058
6.051,0.042,0.990,0.062
6.056,0.048,0.988,0.078
6.061,0.044,0.991,0.080
6.066,0.045,0.987,0.081
6.073,0.044,0.990,0.085
6.075,0.040,0.992,0.085
6.083,0.035,0.989,0.084
6.087,0.033,0.991,0.081
6.093,0.028,0.994,0.079
6.095,0.028,0.994,0.093
6.103,0.023,0.995,0.085
6.105,0.026,0.991,0.080
6.113,0.023,0.987,0.070
6.117,0.021,0.992,0.071
6.126,0.019,0.990,0.072
6.128,0.028,0.990,0.073
6.139,0.024,0.988,0.070
6.140,0.029,0.993,0.071
6.141,0.028,0.996,0.073
6.147,0.033,0.995,0.072
6.152,0.042,1.001,0.078
6.157,0.043,0.993,0.073
6.162,0.037,0.996,0.087
6.166,0.037,0.995,0.089
6.171,0.036,0.996,0.095
6.352,0.033,0.988,0.094
6.354,0.031,0.988,0.092
6.357,0.032,0.979,0.088
6.359,0.029,0.980,0.094
6.360,0.026,0.983,0.083
6.363,0.026,0.985,0.093
6.365,0.027,0.983,0.079
6.368,0.030,0.983,0.072
6.370,0.028,0.990,0.077
6.372,0.031,0.985,0.085
6.374,0.040,0.991,0.089
6.376,0.041,0.991,0.097
6.378,0.022,0.985,0.094
6.380,0.016,0.993,0.081
6.382,0.024,0.988,0.082
6.384,0.030,0.991,0.081
6.385,0.028,0.987,0.090
6.388,0.035,0.991,0.093
6.389,0.039,0.989,0.092
6.515,0.030,0.994,0.097
6.515,0.039,0.990,0.093
6.516,0.032,0.991,0.095
6.517,0.035,0.991,0.093
6.518,0.031,0.990,0.107
6.518,0.028,0.990,0.108
6.519,0.027,0.990,0.106
6.520,0.025,0.985,0.103
6.520,0.022,0.987,0.093
6.521,0.025,0.990,0.094
6.522,0.018,0.990,0.094
6.523,0.027,0.989,0.080
6.523,0.021,0.987,0.098
6.524,0.021,0.990,0.096
6.529,0.025,0.988,0.095
6.534,0.030,0.990,0.088
6.539,0.034,0.990,0.093
6.544,0.026,0.985,0.089
6.549,0.028,0.990,0.086
6.554,0.033,0.984,0.098
6.801,0.028,0.992,0.093
6.802,0.033,0.988,0.101
6.802,0.030,0.986,0.102
6.803,0.033,0.988,0.099
6.804,0.041,0.988,0.107
6.805,0.035,0.981,0.100
6.805,0.032,0.987,0.103
6.806,0.031,0.991,0.098
6.807,0.023,0.992,0.097
6.807,0.024,0.992,0.099
6.808,0.024,0.997,0.090
6.809,0.020,0.993,0.090
6.810,0.021,0.989,0.091
6.810,0.020,0.989,0.095
6.824,0.026,0.988,0.098
6.825,0.027,0.989,0.097
6.826,0.021,0.986,0.092
6.832,0.026,0.989,0.090
6.837,0.028,0.987,0.085
6.842,0.030,0.986,0.091
6.847,0.029,0.986,0.088
6.852,0.031,0.987,0.091
6.857,0.034,0.985,0.099
6.863,0.031,0.994,0.097
6.868,0.028,0.989,0.098
6.873,0.026,0.992,0.097
6.878,0.023,0.993,0.088
6.883,0.020,0.990,0.084
6.888,0.023,0.989,0.097
6.893,0.019,0.994,0.089
6.898,0.024,0.986,0.095
6.903,0.020,0.993,0.086
6.909,0.025,0.991,0.086
6.911,0.028,0.989,0.089
6.918,0.025,0.988,0.079
6.923,0.028,0.989,0.080
6.928,0.034,0.991,0.084
6.933,0.036,0.986,0.089
6.938,0.031,0.990,0.093
6.943,0.028,0.988,0.095
6.948,0.028,0.988,0.091
6.953,0.027,0.987,0.092
6.959,0.025,0.990,0.093
6.963,0.026,0.993,0.092
6.968,0.020,0.992,0.094
6.974,0.015,0.993,0.097
6.978,0.018,0.997,0.101
6.984,0.020,0.986,0.092
6.989,0.019,0.984,0.093
6.994,0.022,0.986,0.090
6.999,0.020,0.983,0.092
7.002,0.025,0.992,0.094
7.008,0.029,0.989,0.084
7.013,0.023,0.989,0.090
7.019,0.025,0.989,0.099
7.024,0.028,0.991,0.101
7.029,0.019,0.990,0.103
7.034,0.028,0.993,0.105
7.039,0.028,0.992,0.101
7.044,0.017,0.993,0.106
7.049,0.023,0.995,0.092
7.238,0.023,0.988,0.102
7.240,0.023,0.992,0.103
7.241,0.023,0.991,0.102
7.243,0.021,0.990,0.101
7.245,0.015,0.990,0.096
7.246,0.024,0.990,0.101
7.248,0.021,0.987,0.093
7.250,0.027,0.988,0.091
7.252,0.025,0.987,0.089
7.253,0.027,0.990,0.096
7.255,0.029,0.988,0.095
7.257,0.031,0.989,0.089
7.259,0.020,0.993,0.087
7.260,0.025,0.990,0.095
7.262,0.025,0.989,0.090
7.263,0.025,0.991,0.088
7.265,0.027,0.987,0.095
7.267,0.027,0.993,0.088
7.269,0.025,0.991,0.093
7.393,0.022,0.993,0.096
7.394,0.024,0.993,0.101
7.395,0.018,0.990,0.094
7.395,0.020,0.994,0.107
7.396,0.018,0.983,0.096
7.397,0.014,0.990,0.096
7.398,0.013,0.989,0.090
7.399,0.017,0.989,0.093
7.400,0.018,0.987,0.094
7.401,0.022,0.991,0.089
7.402,0.020,0.991,0.099
7.403,0.024,0.989,0.094
7.404,0.022,0.987,0.088
7.405,0.024,0.988,0.092
7.406,0.025,0.988,0.090
7.417,0.026,0.991,0.092
7.418,0.029,0.989,0.096
7.420,0.033,0.991,0.095
7.425,0.031,0.991,0.100
7.431,0.031,0.987,0.103
7.435,0.023,0.987,0.102
7.441,0.023,0.988,0.102
7.446,0.023,0.990,0.113
7.452,0.022,0.988,0.108
7.457,0.022,0.983,0.111
7.462,0.021,0.990,0.108
7.467,0.016,0.990,0.097
7.472,0.019,0.990,0.097
7.477,0.017,0.993,0.096
7.482,0.019,0.989,0.090
7.487,0.019,0.993,0.089
7.492,0.025,0.993,0.090
7.497,0.021,0.995,0.092
7.502,0.027,0.992,0.098
7.767,0.027,0.992,0.101
7.768,0.021,0.988,0.105
7.770,0.020,0.988,0.099
7.772,0.028,0.989,0.093
7.773,0.023,0.986,0.098
7.775,0.024,0.987,0.102
7.777,0.019,0.987,0.104
7.778,0.026,0.988,0.088
7.780,0.026,0.990,0.090
7.782,0.026,0.984,0.086
7.783,0.024,0.986,0.083
7.785,0.025,0.985,0.082
7.787,0.028,0.990,0.093
7.788,0.028,0.985,0.090
7.789,0.025,0.985,0.082
7.789,0.021,0.988,0.088
7.790,0.030,0.987,0.078
7.806,0.024,0.988,0.080
7.807,0.025,0.989,0.079
7.808,0.031,0.981,0.080
7.808,0.029,0.987,0.085
7.813,0.024,0.985,0.087
7.818,0.028,0.991,0.082
7.823,0.030,0.987,0.081
7.828,0.031,0.989,0.079
7.833,0.031,0.993,0.089
7.838,0.032,0.989,0.087
7.843,0.027,0.992,0.090
7.848,0.023,0.984,0.092
7.853,0.024,0.991,0.088
7.858,0.028,0.989,0.085
7.864,0.028,0.985,0.087
7.869,0.023,0.989,0.080
7.874,0.020,0.991,0.079
7.879,0.021,0.991,0.083
7.884,0.020,0.989,0.079
7.889,0.024,0.991,0.074
7.894,0.030,0.991,0.087
