time,x,y,z
5.001,-0.193,0.964,0.099
5.006,-0.187,0.963,0.099
5.011,-0.195,0.961,0.101
5.017,-0.199,0.960,0.095
5.022,-0.190,0.960,0.093
5.027,-0.203,0.963,0.085
5.032,-0.196,0.958,0.086
5.037,-0.195,0.962,0.096
5.042,-0.196,0.965,0.098
5.047,-0.192,0.963,0.099
5.052,-0.204,0.966,0.095
5.057,-0.196,0.965,0.087
5.062,-0.197,0.966,0.083
5.067,-0.197,0.967,0.083
5.072,-0.198,0.973,0.084
5.077,-0.198,0.968,0.090
5.082,-0.206,0.964,0.095
5.088,-0.198,0.966,0.092
5.093,-0.206,0.966,0.093
5.098,-0.203,0.966,0.095
5.103,-0.203,0.966,0.093
5.108,-0.200,0.961,0.098
5.113,-0.205,0.959,0.092
5.118,-0.206,0.964,0.087
5.123,-0.199,0.962,0.096
5.128,-0.195,0.968,0.093
5.133,-0.197,0.969,0.089
5.138,-0.195,0.967,0.084
5.144,-0.199,0.966,0.087
5.148,-0.198,0.967,0.087
5.154,-0.194,0.963,0.081
5.158,-0.198,0.966,0.079
5.164,-0.194,0.960,0.087
5.168,-0.197,0.962,0.075
5.174,-0.198,0.972,0.091
5.179,-0.202,0.965,0.084
5.184,-0.200,0.969,0.088
5.188,-0.206,0.968,0.081
5.194,-0.196,0.970,0.084
5.199,-0.198,0.972,0.080
5.204,-0.200,0.973,0.087
5.210,-0.199,0.969,0.078
5.214,-0.194,0.973,0.082
5.220,-0.193,0.975,0.093
5.225,-0.196,0.973,0.078
5.229,-0.192,0.970,0.078
5.235,-0.200,0.969,0.074
5.240,-0.195,0.969,0.073
5.245,-0.194,0.965,0.078
5.250,-0.195,0.965,0.074
5.256,-0.199,0.966,0.086
5.260,-0.195,0.965,0.079
5.265,-0.192,0.966,0.076
5.270,-0.198,0.966,0.073
5.275,-0.204,0.965,0.078
5.280,-0.200,0.963,0.073
5.285,-0.201,0.958,0.086
5.290,-0.193,0.964,0.077
5.295,-0.203,0.963,0.087
5.300,-0.196,0.959,0.077
5.306,-0.199,0.959,0.077
5.310,-0.197,0.967,0.083
5.316,-0.199,0.967,0.073
5.320,-0.201,0.966,0.074
5.325,-0.199,0.969,0.084
5.330,-0.197,0.965,0.078
5.336,-0.201,0.963,0.083
5.341,-0.200,0.966,0.083
5.346,-0.194,0.968,0.080
5.351,-0.194,0.965,0.086
5.356,-0.196,0.968,0.082
5.545,-0.196,0.969,0.088
