time,x,y,z
5.121,-0.067,0.986,0.078
5.121,-0.065,0.984,0.087
5.122,-0.068,0.977,0.082
5.123,-0.068,0.977,0.081
5.124,-0.072,0.976,0.078
5.124,-0.069,0.979,0.074
5.125,-0.074,0.983,0.072
5.126,-0.071,0.977,0.071
5.127,-0.072,0.983,0.073
5.128,-0.050,0.984,0.067
5.128,-0.066,0.989,0.071
5.129,-0.073,0.981,0.072
5.130,-0.077,0.994,0.076
5.130,-0.074,0.995,0.068
5.269,-0.082,0.989,0.073
5.271,-0.076,0.983,0.069
5.273,-0.086,0.985,0.069
5.275,-0.078,0.983,0.070
5.276,-0.075,0.979,0.074
5.279,-0.078,0.980,0.066
5.284,-0.077,0.983,0.069
5.287,-0.069,0.983,0.062
5.289,-0.061,0.985,0.062
5.290,-0.065,0.986,0.067
5.292,-0.060,0.993,0.060
5.294,-0.062,0.988,0.053
5.295,-0.072,0.991,0.076
5.297,-0.068,0.996,0.074
5.299,-0.065,0.990,0.075
5.300,-0.067,0.988,0.067
5.302,-0.064,0.987,0.067
5.304,-0.058,0.985,0.064
5.305,-0.059,0.982,0.056
5.335,-0.061,0.986,0.055
5.336,-0.053,0.980,0.058
5.336,-0.049,0.985,0.056
5.337,-0.048,0.991,0.055
5.338,-0.051,0.985,0.055
5.338,-0.046,0.988,0.058
5.339,-0.048,0.991,0.059
5.344,-0.050,0.989,0.057
5.349,-0.052,0.991,0.058
5.354,-0.054,0.989,0.056
5.359,-0.059,0.984,0.064
5.364,-0.057,0.984,0.070
5.369,-0.059,0.984,0.061
5.374,-0.059,0.980,0.062
5.379,-0.061,0.979,0.064
5.384,-0.060,0.982,0.058
5.389,-0.063,0.975,0.067
5.394,-0.062,0.981,0.067
5.399,-0.061,0.987,0.076
5.404,-0.063,0.985,0.068
5.409,-0.065,0.989,0.073
5.414,-0.071,0.989,0.064
5.419,-0.073,0.989,0.073
5.424,-0.075,0.982,0.077
5.429,-0.066,0.989,0.067
5.434,-0.073,0.997,0.069
5.439,-0.083,0.992,0.066
5.444,-0.082,0.987,0.061
5.449,-0.078,0.987,0.061
5.454,-0.073,0.987,0.069
5.460,-0.071,0.990,0.069
5.464,-0.069,0.988,0.074
5.470,-0.073,0.985,0.067
5.475,-0.081,0.987,0.067
5.480,-0.085,0.984,0.064
5.485,-0.090,0.983,0.062
5.490,-0.077,0.985,0.060
5.495,-0.072,0.985,0.061
5.500,-0.077,0.981,0.060
5.505,-0.074,0.976,0.075
5.510,-0.078,0.978,0.067
5.515,-0.082,0.979,0.064
5.520,-0.079,0.979,0.064
5.526,-0.081,0.978,0.063
5.531,-0.080,0.981,0.072
5.539,-0.075,0.983,0.065
5.541,-0.079,0.991,0.072
5.545,-0.080,0.995,0.073
5.550,-0.083,0.995,0.070
5.555,-0.081,0.994,0.072
5.560,-0.080,0.994,0.068
5.565,-0.086,0.993,0.073
5.570,-0.082,0.993,0.078
5.575,-0.082,0.990,0.073
5.580,-0.080,0.987,0.076
5.586,-0.082,0.978,0.075
5.591,-0.079,0.980,0.078
5.595,-0.076,0.983,0.076
5.601,-0.076,0.983,0.081
5.606,-0.073,0.978,0.067
5.610,-0.070,0.984,0.080
5.616,-0.068,0.984,0.076
5.621,-0.070,0.989,0.074
5.626,-0.072,0.993,0.079
5.631,-0.070,0.993,0.069
5.636,-0.065,0.991,0.073
5.641,-0.065,0.987,0.074
5.647,-0.067,0.987,0.076
5.651,-0.069,0.986,0.069
5.656,-0.062,0.982,0.078
5.661,-0.067,0.977,0.072
5.666,-0.066,0.981,0.063
5.671,-0.063,0.976,0.069
5.870,-0.062,0.976,0.064
5.871,-0.064,0.977,0.065
5.871,-0.065,0.982,0.067
5.872,-0.063,0.983,0.069
5.873,-0.066,0.984,0.068
5.873,-0.055,0.989,0.064
5.874,-0.057,0.988,0.065
5.875,-0.058,0.990,0.059
6.000,-0.063,0.991,0.071
6.001,-0.060,0.990,0.062
6.002,-0.062,0.991,0.064
6.002,-0.072,0.984,0.071
6.003,-0.051,0.982,0.068
6.004,-0.053,0.990,0.059
6.004,-0.054,0.995,0.065
6.005,-0.056,0.998,0.065
6.006,-0.055,1.004,0.062
6.007,-0.053,0.999,0.062
6.008,-0.054,0.999,0.062
6.008,-0.059,0.991,0.062
6.017,-0.060,0.990,0.063
6.018,-0.060,0.986,0.072
6.019,-0.058,0.989,0.073
6.020,-0.063,0.983,0.071
6.030,-0.054,0.989,0.066
6.030,-0.062,0.986,0.065
6.034,-0.057,0.990,0.061
6.039,-0.060,0.984,0.061
6.044,-0.056,0.989,0.056
6.049,-0.061,0.986,0.054
6.054,-0.059,0.989,0.054
6.059,-0.061,0.991,0.059
6.064,-0.060,0.993,0.060
6.069,-0.060,0.994,0.061
6.074,-0.063,0.994,0.059
6.079,-0.063,0.990,0.066
6.084,-0.056,0.994,0.060
6.089,-0.054,0.992,0.057
6.094,-0.054,0.997,0.065
6.099,-0.054,0.995,0.068
6.104,-0.051,0.995,0.070
6.109,-0.050,0.993,0.067
6.115,-0.056,0.992,0.068
6.119,-0.056,0.988,0.071
6.124,-0.054,0.984,0.068
6.129,-0.050,0.987,0.074
6.134,-0.053,0.980,0.068
6.139,-0.047,0.982,0.066
6.144,-0.044,0.982,0.072
6.149,-0.045,0.983,0.075
6.155,-0.047,0.987,0.066
6.159,-0.043,0.984,0.070
6.165,-0.041,0.995,0.072
6.170,-0.039,0.989,0.069
6.175,-0.039,0.990,0.068
6.180,-0.043,0.991,0.065
6.185,-0.044,0.992,0.062
6.190,-0.042,0.989,0.069
6.195,-0.045,0.987,0.068
6.200,-0.043,0.984,0.071
6.205,-0.046,0.986,0.062
6.210,-0.045,0.986,0.066
6.215,-0.048,0.985,0.070
6.220,-0.050,0.987,0.064
6.225,-0.049,0.985,0.070
6.230,-0.048,0.988,0.073
6.235,-0.050,0.988,0.071
6.240,-0.052,0.988,0.064
6.245,-0.048,0.983,0.075
6.250,-0.046,0.989,0.071
