time,x,y,z
5.006,-0.136,0.976,0.104
5.011,-0.136,0.974,0.102
5.015,-0.138,0.970,0.099
5.020,-0.138,0.972,0.099
5.026,-0.135,0.975,0.096
5.030,-0.141,0.975,0.095
5.037,-0.140,0.973,0.098
5.047,-0.144,0.980,0.104
5.049,-0.143,0.977,0.107
5.051,-0.143,0.972,0.098
5.057,-0.146,0.974,0.092
5.060,-0.142,0.974,0.099
5.068,-0.146,0.971,0.099
5.070,-0.149,0.975,0.089
5.077,-0.144,0.978,0.082
5.080,-0.148,0.978,0.087
5.087,-0.146,0.978,0.090
5.091,-0.147,0.976,0.086
5.100,-0.139,0.979,0.088
5.102,-0.147,0.981,0.082
5.108,-0.139,0.973,0.095
5.109,-0.142,0.979,0.087
5.117,-0.147,0.974,0.088
5.119,-0.141,0.972,0.097
5.124,-0.142,0.979,0.100
5.129,-0.141,0.981,0.101
5.134,-0.147,0.979,0.094
5.139,-0.146,0.977,0.087
5.144,-0.147,0.979,0.091
5.149,-0.149,0.976,0.097
5.156,-0.153,0.973,0.095
5.161,-0.150,0.971,0.097
5.350,-0.147,0.969,0.099
5.351,-0.139,0.970,0.092
5.351,-0.139,0.972,0.095
5.352,-0.138,0.978,0.089
5.353,-0.132,0.976,0.097
5.353,-0.135,0.977,0.096
5.354,-0.130,0.977,0.091
5.355,-0.132,0.977,0.090
5.355,-0.126,0.976,0.093
5.356,-0.127,0.978,0.088
5.510,-0.133,0.975,0.089
5.512,-0.130,0.978,0.088
5.515,-0.138,0.976,0.095
5.519,-0.139,0.973,0.098
5.520,-0.142,0.973,0.093
5.523,-0.135,0.976,0.106
5.525,-0.138,0.972,0.099
5.527,-0.134,0.977,0.105
5.534,-0.143,0.974,0.100
5.535,-0.144,0.975,0.099
5.537,-0.138,0.978,0.104
5.539,-0.144,0.977,0.096
5.541,-0.138,0.971,0.101
5.543,-0.141,0.976,0.100
5.545,-0.138,0.969,0.105
5.547,-0.142,0.976,0.103
5.549,-0.139,0.972,0.101
5.550,-0.140,0.974,0.103
5.552,-0.141,0.971,0.097
5.554,-0.142,0.975,0.101
5.555,-0.139,0.970,0.098
5.566,-0.144,0.979,0.099
5.567,-0.145,0.981,0.098
5.567,-0.148,0.983,0.098
5.573,-0.148,0.970,0.108
5.578,-0.143,0.973,0.105
5.583,-0.139,0.977,0.094
5.588,-0.139,0.979,0.094
5.593,-0.142,0.980,0.093
5.598,-0.141,0.980,0.088
5.603,-0.138,0.975,0.093
5.608,-0.132,0.983,0.097
5.613,-0.135,0.977,0.094
5.618,-0.133,0.977,0.094
5.623,-0.138,0.974,0.089
5.628,-0.142,0.978,0.099
5.633,-0.142,0.971,0.097
5.638,-0.139,0.972,0.094
5.644,-0.137,0.971,0.091
5.648,-0.136,0.971,0.100
5.653,-0.138,0.978,0.098
5.659,-0.145,0.973,0.105
5.664,-0.141,0.968,0.106
5.670,-0.138,0.975,0.102
5.674,-0.138,0.972,0.102
5.679,-0.142,0.973,0.099
5.684,-0.137,0.974,0.096
5.690,-0.135,0.977,0.094
5.695,-0.132,0.974,0.098
5.700,-0.135,0.977,0.094
5.705,-0.134,0.977,0.098
5.710,-0.137,0.980,0.093
5.716,-0.136,0.983,0.097
5.719,-0.136,0.978,0.096
5.726,-0.144,0.975,0.086
5.730,-0.138,0.985,0.095
5.735,-0.135,0.981,0.102
5.740,-0.140,0.980,0.107
5.745,-0.143,0.980,0.106
5.750,-0.146,0.982,0.105
5.756,-0.142,0.976,0.107
5.761,-0.147,0.975,0.108
5.766,-0.145,0.973,0.102
5.771,-0.142,0.976,0.111
5.776,-0.148,0.977,0.107
5.781,-0.145,0.976,0.113
5.787,-0.140,0.976,0.103
5.791,-0.151,0.972,0.111
5.796,-0.142,0.971,0.102
5.802,-0.141,0.978,0.103
5.807,-0.142,0.971,0.107
5.811,-0.141,0.974,0.098
5.816,-0.140,0.976,0.107
5.822,-0.141,0.976,0.104
5.827,-0.138,0.979,0.103
5.832,-0.139,0.973,0.099
5.836,-0.142,0.975,0.103
5.841,-0.139,0.977,0.101
5.846,-0.141,0.977,0.100
5.851,-0.141,0.972,0.103
5.856,-0.138,0.976,0.112
5.861,-0.141,0.974,0.109
5.867,-0.139,0.971,0.104
5.871,-0.138,0.970,0.118
5.877,-0.135,0.972,0.104
5.882,-0.138,0.974,0.102
5.887,-0.137,0.972,0.095
5.892,-0.142,0.974,0.096
5.897,-0.132,0.975,0.097
5.902,-0.134,0.973,0.094
5.910,-0.136,0.971,0.093
5.912,-0.132,0.976,0.094
5.921,-0.135,0.978,0.099
5.923,-0.132,0.979,0.099
6.161,-0.129,0.979,0.091
6.162,-0.133,0.973,0.091
6.162,-0.132,0.975,0.096
6.163,-0.126,0.978,0.104
6.164,-0.132,0.983,0.099
