time,x,y,z
5.006,0.171,0.975,0.104
5.008,0.165,0.978,0.105
5.008,0.166,0.984,0.107
5.013,0.167,0.983,0.119
5.018,0.167,0.985,0.120
5.023,0.161,0.988,0.115
5.028,0.155,0.991,0.124
5.033,0.153,0.992,0.132
5.038,0.146,0.996,0.124
5.043,0.136,0.992,0.132
5.048,0.134,0.997,0.124
5.053,0.133,0.999,0.115
5.058,0.132,0.996,0.120
5.064,0.137,0.995,0.108
5.069,0.130,0.991,0.100
5.073,0.135,0.991,0.105
5.082,0.136,0.986,0.099
5.083,0.158,0.980,0.108
5.096,0.146,0.975,0.101
5.098,0.150,0.971,0.101
5.100,0.152,0.971,0.096
5.120,0.146,0.973,0.101
5.122,0.153,0.974,0.109
5.124,0.144,0.979,0.112
5.126,0.145,0.980,0.102
5.128,0.147,0.981,0.097
5.129,0.142,0.983,0.100
5.346,0.145,0.985,0.098
5.346,0.138,0.982,0.107
5.347,0.136,0.990,0.102
5.348,0.133,0.988,0.095
5.348,0.132,0.983,0.100
5.349,0.131,0.985,0.097
5.350,0.128,0.983,0.091
5.351,0.129,0.980,0.081
5.351,0.130,0.976,0.087
5.352,0.124,0.977,0.080
5.353,0.126,0.978,0.083
5.353,0.123,0.970,0.094
5.354,0.119,0.979,0.073
5.355,0.125,0.982,0.071
5.361,0.118,0.979,0.072
5.369,0.120,0.986,0.079
5.371,0.117,0.975,0.083
5.482,0.119,0.985,0.072
5.482,0.118,0.982,0.077
5.483,0.118,0.987,0.079
5.484,0.116,0.988,0.077
5.485,0.110,0.991,0.079
5.486,0.107,0.990,0.081
5.486,0.113,0.990,0.073
5.487,0.107,0.989,0.081
5.488,0.106,0.986,0.084
5.489,0.104,0.988,0.083
5.490,0.109,0.983,0.084
5.491,0.112,0.984,0.079
5.492,0.121,0.984,0.076
5.493,0.114,0.986,0.075
5.709,0.117,0.988,0.070
5.710,0.115,0.989,0.082
5.710,0.123,0.984,0.075
5.711,0.124,0.987,0.071
5.712,0.122,0.985,0.081
5.712,0.123,0.979,0.079
5.713,0.123,0.979,0.084
5.714,0.127,0.985,0.080
5.714,0.119,0.983,0.078
5.715,0.120,0.984,0.085
5.716,0.124,0.983,0.081
5.717,0.122,0.985,0.080
5.717,0.134,0.979,0.082
5.718,0.130,0.978,0.087
5.724,0.126,0.975,0.077
5.728,0.128,0.974,0.079
5.735,0.133,0.976,0.082
5.740,0.128,0.978,0.079
5.745,0.132,0.984,0.084
5.750,0.134,0.981,0.073
5.753,0.138,0.981,0.073
5.758,0.143,0.985,0.077
5.765,0.141,0.983,0.074
5.771,0.136,0.984,0.078
5.773,0.138,0.988,0.078
5.781,0.136,0.983,0.079
5.783,0.138,0.980,0.077
5.795,0.136,0.988,0.081
5.796,0.134,0.997,0.085
5.798,0.137,0.988,0.090
5.810,0.135,0.989,0.083
5.810,0.134,0.985,0.080
5.813,0.126,0.988,0.087
5.818,0.129,0.984,0.079
5.823,0.133,0.983,0.079
5.828,0.131,0.981,0.090
5.833,0.128,0.982,0.082
5.839,0.133,0.984,0.073
5.844,0.130,0.987,0.077
5.849,0.131,0.992,0.070
5.854,0.128,0.992,0.082
5.860,0.132,0.991,0.064
5.865,0.138,0.996,0.083
5.870,0.136,0.982,0.072
5.875,0.134,0.979,0.071
5.880,0.137,0.981,0.077
5.885,0.136,0.977,0.079
5.890,0.134,0.978,0.083
5.895,0.140,0.977,0.076
5.900,0.144,0.976,0.074
5.905,0.138,0.979,0.075
5.910,0.140,0.983,0.077
5.915,0.136,0.982,0.073
5.920,0.139,0.983,0.077
5.926,0.138,0.982,0.078
5.930,0.140,0.982,0.081
5.935,0.135,0.985,0.087
5.941,0.137,0.986,0.088
5.946,0.137,0.984,0.083
5.951,0.132,0.979,0.081
5.956,0.134,0.981,0.089
6.214,0.134,0.979,0.085
6.214,0.132,0.983,0.089
6.215,0.133,0.985,0.090
6.216,0.141,0.988,0.093
6.216,0.139,0.986,0.085
6.217,0.135,0.984,0.095
6.218,0.141,0.986,0.088
6.218,0.140,0.982,0.090
6.219,0.138,0.984,0.088
6.220,0.134,0.989,0.084
6.220,0.131,0.987,0.083
6.221,0.134,0.985,0.083
6.222,0.136,0.983,0.091
6.222,0.134,0.982,0.093
6.229,0.134,0.981,0.088
6.230,0.131,0.980,0.084
6.236,0.137,0.981,0.087
6.241,0.135,0.982,0.093
6.246,0.133,0.987,0.089
6.252,0.136,0.982,0.088
6.256,0.133,0.985,0.088
6.262,0.138,0.983,0.086
6.267,0.129,0.987,0.079
6.272,0.136,0.989,0.082
6.277,0.134,0.984,0.090
6.385,0.143,0.985,0.091
6.385,0.132,0.988,0.087
6.386,0.141,0.986,0.089
6.387,0.135,0.991,0.088
6.388,0.144,0.983,0.092
6.389,0.131,0.981,0.090
6.389,0.139,0.982,0.083
6.390,0.139,0.984,0.090
6.391,0.134,0.983,0.094
6.392,0.130,0.986,0.091
6.392,0.134,0.983,0.086
6.393,0.137,0.979,0.084
6.394,0.136,0.978,0.084
6.394,0.133,0.985,0.093
6.652,0.142,0.982,0.090
6.653,0.142,0.983,0.088
6.654,0.138,0.987,0.089
6.654,0.139,0.984,0.086
6.655,0.139,0.989,0.097
6.656,0.130,0.982,0.087
6.656,0.131,0.985,0.088
6.657,0.137,0.987,0.090
6.658,0.139,0.980,0.084
6.659,0.139,0.984,0.085
6.659,0.136,0.981,0.088
6.660,0.134,0.982,0.081
6.661,0.131,0.986,0.083
6.661,0.131,0.986,0.089
6.668,0.138,0.988,0.086
6.668,0.136,0.985,0.088
6.674,0.135,0.987,0.088
6.682,0.134,0.986,0.087
6.683,0.136,0.981,0.090
6.691,0.134,0.982,0.091
6.696,0.135,0.989,0.083
6.701,0.141,0.982,0.084
6.706,0.140,0.986,0.082
6.709,0.138,0.985,0.082
6.715,0.130,0.986,0.091
6.720,0.132,0.982,0.083
6.725,0.130,0.985,0.090
6.730,0.143,0.982,0.087
6.735,0.136,0.989,0.079
6.740,0.140,0.988,0.091
6.745,0.141,0.982,0.081
6.750,0.134,0.983,0.087
6.755,0.137,0.980,0.081
6.760,0.141,0.980,0.085
6.765,0.138,0.983,0.078
6.770,0.143,0.980,0.082
6.775,0.139,0.981,0.081
6.781,0.139,0.982,0.078
6.785,0.141,0.984,0.080
6.790,0.137,0.980,0.086
6.795,0.140,0.978,0.081
6.800,0.141,0.981,0.082
6.805,0.135,0.979,0.086
6.810,0.135,0.979,0.085
6.815,0.140,0.979,0.085
6.821,0.140,0.982,0.083
6.826,0.135,0.985,0.088
6.831,0.138,0.986,0.084
7.104,0.133,0.983,0.092
7.106,0.135,0.985,0.083
7.108,0.135,0.986,0.088
7.109,0.141,0.982,0.090
7.109,0.136,0.985,0.083
7.110,0.135,0.983,0.087
7.111,0.132,0.982,0.089
7.111,0.138,0.986,0.083
7.112,0.132,0.985,0.086
7.113,0.133,0.983,0.084
7.113,0.131,0.984,0.090
7.114,0.135,0.981,0.084
7.115,0.136,0.986,0.077
7.115,0.131,0.983,0.081
7.118,0.140,0.980,0.082
7.129,0.136,0.979,0.086
7.130,0.131,0.984,0.093
7.133,0.137,0.982,0.086
7.138,0.130,0.984,0.085
7.143,0.130,0.981,0.084
7.148,0.132,0.983,0.087
7.153,0.134,0.981,0.093
7.158,0.130,0.983,0.094
7.163,0.134,0.988,0.096
7.168,0.132,0.984,0.087
7.173,0.137,0.988,0.092
7.178,0.131,0.983,0.091
7.183,0.138,0.984,0.097
7.188,0.132,0.989,0.087
7.193,0.134,0.982,0.094
7.198,0.137,0.987,0.084
7.203,0.132,0.987,0.085
7.208,0.140,0.987,0.079
7.213,0.134,0.985,0.084
7.218,0.141,0.987,0.081
7.223,0.132,0.981,0.086
7.347,0.135,0.982,0.081
7.348,0.133,0.981,0.083
7.520,0.131,0.978,0.082
7.522,0.133,0.981,0.090
