time,x,y,z
5.017,-0.057,0.991,0.037
5.018,-0.041,0.988,0.032
5.019,-0.052,0.983,0.039
5.019,-0.061,0.975,0.035
5.021,-0.068,0.973,0.025
5.021,-0.075,0.968,0.024
5.022,-0.079,0.968,0.026
5.023,-0.085,0.975,0.023
5.023,-0.085,0.979,0.025
5.024,-0.095,0.988,0.027
5.025,-0.109,0.986,0.059
5.025,-0.118,0.979,0.073
5.026,-0.095,0.991,-0.025
5.027,-0.086,0.998,-0.026
5.030,-0.079,1.007,-0.029
5.035,-0.079,1.008,-0.011
5.041,-0.077,1.015,-0.010
5.045,-0.064,1.012,-0.012
5.050,-0.067,1.013,-0.011
5.055,-0.069,1.010,-0.027
5.060,-0.062,1.006,-0.026
5.065,-0.059,0.999,-0.022
5.189,-0.055,0.988,-0.021
5.191,-0.054,0.982,-0.023
5.192,-0.055,0.974,-0.012
5.193,-0.045,0.970,-0.012
5.194,-0.042,0.965,-0.004
5.195,-0.043,0.963,0.002
5.195,-0.038,0.962,0.005
5.196,-0.038,0.965,0.009
5.197,-0.044,0.964,0.011
5.198,-0.036,0.968,0.014
5.199,-0.040,0.967,0.019
5.200,-0.032,0.962,0.023
5.201,-0.046,1.011,-0.050
5.202,-0.042,1.015,-0.059
5.203,-0.048,1.015,-0.047
5.216,-0.055,1.013,-0.038
5.217,-0.048,0.995,-0.043
5.218,-0.051,0.998,-0.037
5.225,-0.058,0.979,-0.035
5.227,-0.061,0.968,-0.033
5.231,-0.061,0.948,-0.048
5.237,-0.061,0.934,-0.055
5.241,-0.053,0.924,-0.051
5.247,-0.062,0.917,-0.054
5.252,-0.060,0.915,-0.045
5.257,-0.057,0.911,-0.038
5.262,-0.058,0.912,-0.033
5.267,-0.058,0.911,-0.026
5.272,-0.058,0.909,-0.022
5.277,-0.053,0.910,-0.013
5.282,-0.058,0.910,-0.011
5.287,-0.047,0.906,-0.001
5.292,-0.041,0.911,0.001
5.297,-0.042,0.920,0.009
5.302,-0.036,0.921,-0.003
5.307,-0.029,0.919,-0.010
5.312,-0.019,0.921,-0.010
5.317,-0.020,0.933,-0.016
5.322,-0.020,0.936,-0.019
5.327,-0.019,0.936,-0.029
5.333,-0.021,0.948,-0.024
5.338,-0.030,0.965,-0.033
5.343,-0.025,0.970,-0.033
5.348,-0.020,0.976,-0.042
5.353,-0.018,0.981,-0.047
5.358,-0.022,0.987,-0.065
5.376,-0.012,0.980,-0.074
5.378,-0.007,0.979,-0.075
5.380,0.003,0.979,-0.076
5.384,0.020,0.977,-0.069
5.385,0.029,0.974,-0.067
5.388,0.034,0.988,-0.059
5.393,0.037,0.993,-0.043
5.398,0.046,1.001,-0.051
5.403,0.051,1.000,-0.038
5.408,0.050,1.005,-0.037
5.413,0.044,1.010,-0.033
5.418,0.033,1.009,-0.031
5.423,0.028,1.018,-0.033
5.428,0.019,1.024,-0.037
5.433,0.013,1.029,-0.032
5.438,-0.006,1.041,-0.034
5.443,-0.021,1.038,-0.036
5.448,-0.030,1.025,-0.034
5.453,-0.036,1.024,-0.032
5.458,-0.045,1.020,-0.035
5.463,-0.044,1.010,-0.034
5.468,-0.059,1.008,-0.036
5.473,-0.070,0.996,-0.034
5.478,-0.080,0.984,-0.028
5.483,-0.086,0.979,-0.027
5.488,-0.078,0.974,-0.040
5.493,-0.076,0.974,-0.028
5.498,-0.081,0.970,-0.018
5.503,-0.085,0.965,-0.015
5.508,-0.083,0.967,-0.012
5.513,-0.083,0.961,-0.010
5.519,-0.086,0.961,-0.010
5.524,-0.078,0.969,-0.009
5.529,-0.077,0.971,-0.006
5.697,-0.077,0.973,-0.021
5.698,-0.080,0.998,-0.023
5.698,-0.078,1.003,-0.027
5.699,-0.071,1.005,-0.037
5.700,-0.072,1.007,-0.048
5.700,-0.075,1.004,-0.052
5.701,-0.068,1.003,-0.048
5.702,-0.071,0.992,-0.059
5.702,-0.077,1.001,-0.053
5.703,-0.072,1.010,-0.048
5.704,-0.063,1.008,-0.062
5.704,-0.053,1.004,-0.050
5.705,-0.053,0.956,0.072
5.706,-0.057,0.953,0.075
5.710,-0.061,0.958,0.067
5.715,-0.067,0.956,0.068
5.720,-0.078,0.959,0.061
5.725,-0.073,0.951,0.055
5.730,-0.078,0.946,0.051
5.735,-0.083,0.956,0.048
5.889,-0.088,0.960,0.033
5.890,-0.093,0.959,0.041
5.891,-0.097,0.963,0.040
5.892,-0.096,0.981,0.038
5.893,-0.105,0.984,0.035
