time,x,y,z
5.003,-0.268,0.944,0.085
5.008,-0.257,0.949,0.086
5.013,-0.267,0.948,0.089
5.018,-0.263,0.948,0.093
5.023,-0.262,0.948,0.096
5.028,-0.264,0.945,0.098
5.033,-0.266,0.946,0.096
5.038,-0.261,0.948,0.089
5.043,-0.264,0.945,0.092
5.049,-0.259,0.944,0.089
5.054,-0.264,0.950,0.093
5.059,-0.261,0.950,0.100
5.064,-0.264,0.948,0.096
5.069,-0.267,0.943,0.096
5.074,-0.268,0.949,0.100
5.079,-0.267,0.944,0.093
5.084,-0.271,0.951,0.098
5.089,-0.269,0.945,0.097
5.094,-0.271,0.947,0.092
5.099,-0.270,0.940,0.089
5.104,-0.262,0.941,0.091
5.110,-0.264,0.946,0.092
5.114,-0.256,0.946,0.098
5.119,-0.262,0.946,0.091
5.124,-0.265,0.947,0.098
5.130,-0.259,0.946,0.099
5.135,-0.258,0.948,0.104
5.139,-0.265,0.948,0.099
5.144,-0.262,0.941,0.097
5.149,-0.268,0.945,0.102
5.155,-0.266,0.944,0.097
5.160,-0.264,0.952,0.093
5.165,-0.268,0.944,0.094
5.170,-0.268,0.947,0.099
5.175,-0.269,0.945,0.094
5.180,-0.271,0.944,0.087
5.185,-0.270,0.946,0.097
5.190,-0.270,0.941,0.096
5.196,-0.271,0.939,0.098
5.201,-0.269,0.939,0.102
5.206,-0.266,0.943,0.100
5.211,-0.270,0.941,0.097
5.216,-0.271,0.942,0.102
5.221,-0.272,0.943,0.103
5.226,-0.270,0.941,0.105
5.231,-0.271,0.937,0.102
5.236,-0.269,0.944,0.103
5.241,-0.271,0.940,0.102
5.247,-0.266,0.942,0.100
5.251,-0.269,0.936,0.097
5.257,-0.271,0.941,0.103
5.262,-0.266,0.940,0.096
5.266,-0.272,0.943,0.100
5.272,-0.275,0.946,0.102
5.277,-0.276,0.944,0.108
5.462,-0.275,0.948,0.103
5.463,-0.278,0.941,0.103
5.464,-0.276,0.946,0.096
5.464,-0.275,0.945,0.104
5.465,-0.274,0.945,0.098
5.466,-0.278,0.951,0.105
5.467,-0.277,0.951,0.096
5.468,-0.284,0.952,0.097
5.468,-0.275,0.949,0.096
5.469,-0.280,0.946,0.094
5.470,-0.273,0.948,0.101
5.471,-0.271,0.944,0.095
5.471,-0.274,0.953,0.096
5.472,-0.272,0.946,0.100
5.476,-0.273,0.943,0.093
5.481,-0.279,0.940,0.098
5.486,-0.279,0.943,0.100
5.492,-0.279,0.942,0.097
5.497,-0.283,0.941,0.104
5.502,-0.278,0.947,0.103
5.507,-0.268,0.946,0.095
5.512,-0.270,0.948,0.096
5.517,-0.270,0.947,0.090
5.522,-0.268,0.944,0.093
5.527,-0.272,0.942,0.099
5.532,-0.268,0.938,0.107
5.537,-0.271,0.940,0.103
5.542,-0.272,0.939,0.114
5.548,-0.272,0.943,0.106
5.553,-0.271,0.944,0.100
5.558,-0.271,0.940,0.100
5.563,-0.275,0.941,0.097
5.568,-0.279,0.950,0.099
5.573,-0.279,0.946,0.101
5.578,-0.273,0.949,0.103
5.583,-0.278,0.948,0.101
5.588,-0.282,0.946,0.089
5.593,-0.277,0.949,0.099
5.597,-0.278,0.946,0.098
5.603,-0.276,0.942,0.104
5.608,-0.274,0.944,0.095
5.613,-0.273,0.942,0.092
5.618,-0.275,0.943,0.103
5.624,-0.272,0.943,0.097
5.629,-0.276,0.942,0.095
5.634,-0.270,0.945,0.100
5.639,-0.274,0.947,0.101
5.644,-0.271,0.947,0.096
5.649,-0.275,0.946,0.100
5.654,-0.275,0.946,0.093
5.662,-0.276,0.942,0.088
5.665,-0.269,0.942,0.095
5.669,-0.274,0.944,0.091
5.674,-0.274,0.946,0.102
5.679,-0.276,0.947,0.096
5.684,-0.275,0.944,0.095
5.689,-0.269,0.943,0.101
5.694,-0.277,0.939,0.101
5.699,-0.271,0.941,0.102
5.705,-0.266,0.943,0.099
5.710,-0.268,0.939,0.099
5.715,-0.268,0.942,0.106
5.720,-0.271,0.943,0.099
5.724,-0.271,0.946,0.105
5.730,-0.274,0.949,0.099
5.735,-0.270,0.955,0.097
5.740,-0.274,0.950,0.103
5.745,-0.274,0.951,0.103
5.750,-0.273,0.951,0.107
5.755,-0.276,0.947,0.101
5.760,-0.276,0.944,0.104
5.765,-0.281,0.935,0.098
5.770,-0.279,0.944,0.103
5.775,-0.283,0.947,0.104
5.780,-0.281,0.941,0.104
5.785,-0.275,0.946,0.108
5.790,-0.278,0.938,0.094
5.795,-0.275,0.938,0.094
5.800,-0.272,0.943,0.089
5.805,-0.273,0.942,0.092
5.810,-0.270,0.942,0.088
5.816,-0.269,0.944,0.094
5.821,-0.262,0.942,0.102
5.826,-0.263,0.943,0.101
5.831,-0.262,0.948,0.099
5.835,-0.268,0.944,0.104
5.840,-0.264,0.942,0.099
5.846,-0.265,0.942,0.102
5.851,-0.270,0.946,0.097
5.856,-0.269,0.949,0.104
5.861,-0.273,0.945,0.099
5.866,-0.270,0.943,0.102
5.871,-0.270,0.947,0.106
5.876,-0.272,0.945,0.101
5.881,-0.271,0.946,0.098
5.886,-0.272,0.947,0.098
5.891,-0.274,0.945,0.096
5.896,-0.273,0.949,0.101
5.901,-0.271,0.944,0.103
5.914,-0.263,0.945,0.099
6.133,-0.268,0.943,0.096
6.134,-0.265,0.947,0.099
6.135,-0.275,0.947,0.100
6.135,-0.267,0.944,0.101
6.136,-0.269,0.948,0.098
6.137,-0.265,0.942,0.105
6.138,-0.268,0.946,0.101
6.138,-0.271,0.946,0.107
6.139,-0.275,0.939,0.104
6.140,-0.272,0.944,0.102
6.140,-0.275,0.945,0.097
6.141,-0.277,0.942,0.098
6.142,-0.265,0.940,0.118
6.143,-0.270,0.942,0.117
6.147,-0.279,0.940,0.115
6.152,-0.277,0.938,0.110
6.157,-0.275,0.936,0.114
6.162,-0.274,0.937,0.106
6.167,-0.276,0.937,0.112
6.172,-0.269,0.936,0.115
6.177,-0.272,0.937,0.114
6.182,-0.274,0.935,0.102
6.187,-0.276,0.941,0.112
6.192,-0.276,0.940,0.113
6.197,-0.275,0.946,0.109
6.202,-0.274,0.948,0.105
6.207,-0.275,0.946,0.102
6.212,-0.275,0.953,0.100
6.217,-0.268,0.951,0.105
6.222,-0.269,0.949,0.102
6.227,-0.270,0.953,0.100
6.232,-0.272,0.952,0.094
6.237,-0.271,0.948,0.101
6.242,-0.270,0.949,0.101
6.247,-0.274,0.950,0.108
6.253,-0.275,0.949,0.111
6.258,-0.276,0.947,0.111
6.263,-0.277,0.940,0.105
6.268,-0.277,0.946,0.109
6.273,-0.271,0.947,0.106
6.277,-0.270,0.947,0.104
6.283,-0.270,0.945,0.106
6.288,-0.273,0.944,0.107
6.293,-0.272,0.945,0.097
6.298,-0.270,0.937,0.099
6.304,-0.266,0.939,0.097
6.308,-0.269,0.936,0.101
6.313,-0.268,0.938,0.112
6.318,-0.270,0.941,0.116
6.323,-0.270,0.938,0.118
6.328,-0.272,0.938,0.114
6.332,-0.275,0.947,0.103
6.337,-0.280,0.943,0.112
6.344,-0.276,0.946,0.111
6.348,-0.272,0.948,0.112
6.353,-0.270,0.944,0.111
6.358,-0.272,0.948,0.109
6.363,-0.275,0.943,0.111
6.368,-0.274,0.949,0.100
6.374,-0.274,0.944,0.106
6.378,-0.276,0.953,0.111
6.384,-0.272,0.945,0.104
6.388,-0.270,0.943,0.099
6.394,-0.276,0.945,0.100
6.399,-0.273,0.946,0.106
6.403,-0.270,0.944,0.106
6.408,-0.271,0.944,0.109
6.414,-0.272,0.946,0.120
6.419,-0.272,0.947,0.104
6.426,-0.273,0.945,0.109
6.429,-0.270,0.944,0.113
6.434,-0.282,0.945,0.115
6.439,-0.281,0.940,0.112
6.444,-0.285,0.945,0.108
6.450,-0.280,0.941,0.105
6.455,-0.286,0.941,0.108
6.470,-0.280,0.941,0.109
6.472,-0.274,0.939,0.103
6.477,-0.278,0.941,0.107
6.481,-0.276,0.943,0.112
6.484,-0.270,0.944,0.106
6.486,-0.275,0.941,0.105
6.490,-0.271,0.942,0.103
6.494,-0.268,0.947,0.102
6.499,-0.272,0.941,0.099
6.504,-0.273,0.946,0.098
6.509,-0.270,0.947,0.099
6.514,-0.265,0.949,0.106
6.519,-0.270,0.945,0.102
6.524,-0.271,0.945,0.105
6.529,-0.267,0.953,0.110
6.534,-0.270,0.945,0.110
6.539,-0.268,0.948,0.111
6.544,-0.268,0.944,0.118
6.550,-0.265,0.944,0.112
6.555,-0.269,0.943,0.103
6.560,-0.264,0.942,0.111
6.565,-0.265,0.942,0.112
6.569,-0.271,0.946,0.114
6.575,-0.264,0.941,0.112
6.743,-0.268,0.941,0.107
6.744,-0.270,0.944,0.102
6.745,-0.269,0.946,0.112
6.745,-0.270,0.948,0.105
6.746,-0.271,0.945,0.107
6.747,-0.273,0.949,0.107
6.747,-0.268,0.946,0.112
6.748,-0.273,0.945,0.106
6.749,-0.273,0.945,0.110
6.749,-0.270,0.940,0.104
6.750,-0.267,0.941,0.116
6.751,-0.269,0.947,0.112
6.751,-0.261,0.949,0.100
6.752,-0.269,0.950,0.102
6.756,-0.267,0.945,0.105
6.761,-0.269,0.947,0.105
6.766,-0.271,0.943,0.112
6.771,-0.269,0.949,0.110
6.776,-0.269,0.942,0.112
6.781,-0.269,0.947,0.111
6.786,-0.276,0.944,0.114
6.791,-0.272,0.941,0.114
6.796,-0.265,0.942,0.114
6.801,-0.272,0.943,0.117
6.807,-0.274,0.943,0.119
6.811,-0.277,0.942,0.111
6.816,-0.276,0.940,0.116
6.821,-0.277,0.942,0.111
6.826,-0.274,0.948,0.097
6.831,-0.275,0.946,0.098
6.837,-0.274,0.946,0.102
6.842,-0.272,0.946,0.106
6.847,-0.275,0.946,0.099
6.852,-0.274,0.946,0.105
6.857,-0.273,0.944,0.111
6.862,-0.275,0.947,0.122
6.866,-0.279,0.943,0.117
6.871,-0.277,0.939,0.112
6.877,-0.269,0.938,0.114
6.882,-0.273,0.937,0.112
6.887,-0.270,0.944,0.108
6.892,-0.271,0.939,0.106
6.897,-0.276,0.942,0.110
6.902,-0.276,0.944,0.102
6.907,-0.279,0.940,0.103
6.912,-0.269,0.946,0.106
6.917,-0.271,0.942,0.102
6.922,-0.275,0.941,0.103
6.927,-0.268,0.944,0.100
6.932,-0.264,0.942,0.099
6.938,-0.271,0.948,0.101
6.944,-0.272,0.944,0.100
6.949,-0.268,0.946,0.111
6.954,-0.272,0.943,0.100
6.959,-0.268,0.940,0.102
6.964,-0.267,0.942,0.105
6.969,-0.272,0.946,0.110
6.974,-0.269,0.945,0.111
6.978,-0.272,0.945,0.112
6.983,-0.271,0.949,0.118
6.987,-0.273,0.947,0.114
6.992,-0.275,0.940,0.120
6.997,-0.278,0.939,0.119
7.002,-0.277,0.938,0.115
7.008,-0.278,0.939,0.112
7.013,-0.276,0.939,0.109
7.018,-0.278,0.940,0.112
7.023,-0.271,0.941,0.107
7.028,-0.277,0.943,0.107
7.033,-0.273,0.945,0.115
7.038,-0.273,0.946,0.111
7.043,-0.273,0.946,0.109
7.048,-0.283,0.945,0.108
7.053,-0.276,0.947,0.107
7.058,-0.275,0.945,0.109
7.068,-0.279,0.948,0.112
7.073,-0.273,0.946,0.104
7.075,-0.274,0.943,0.105
7.079,-0.269,0.939,0.116
7.085,-0.275,0.938,0.116
7.090,-0.270,0.937,0.123
7.095,-0.271,0.938,0.122
7.099,-0.273,0.938,0.117
7.105,-0.274,0.942,0.120
7.110,-0.272,0.941,0.113
7.115,-0.276,0.942,0.108
7.120,-0.275,0.943,0.109
7.125,-0.273,0.946,0.114
7.130,-0.279,0.945,0.105
7.135,-0.276,0.946,0.112
7.140,-0.267,0.946,0.098
7.145,-0.273,0.939,0.103
7.150,-0.270,0.940,0.112
7.155,-0.270,0.948,0.109
7.161,-0.270,0.943,0.102
7.166,-0.272,0.943,0.109
7.171,-0.272,0.945,0.114
7.176,-0.269,0.942,0.113
7.181,-0.267,0.944,0.114
7.186,-0.267,0.944,0.118
7.376,-0.270,0.945,0.114
7.377,-0.271,0.938,0.121
7.378,-0.269,0.942,0.114
7.379,-0.269,0.942,0.109
7.379,-0.271,0.947,0.112
7.380,-0.272,0.947,0.106
7.380,-0.272,0.946,0.112
7.381,-0.273,0.949,0.111
7.382,-0.271,0.950,0.112
7.382,-0.275,0.946,0.116
7.383,-0.273,0.942,0.113
7.384,-0.276,0.945,0.116
7.384,-0.276,0.943,0.105
7.385,-0.276,0.946,0.112
7.390,-0.279,0.946,0.110
7.395,-0.273,0.943,0.109
7.400,-0.276,0.944,0.116
7.405,-0.272,0.938,0.104
7.410,-0.275,0.949,0.109
7.415,-0.274,0.945,0.109
7.420,-0.275,0.945,0.115
