time,x,y,z
5.006,-0.273,0.938,0.131
5.007,-0.263,0.937,0.130
5.010,-0.271,0.936,0.136
5.016,-0.264,0.946,0.128
5.022,-0.270,0.944,0.132
5.027,-0.262,0.945,0.125
5.032,-0.263,0.951,0.124
5.037,-0.269,0.949,0.117
5.042,-0.256,0.945,0.118
5.047,-0.253,0.946,0.124
5.052,-0.256,0.946,0.124
5.057,-0.259,0.945,0.131
5.061,-0.258,0.944,0.138
5.066,-0.261,0.944,0.134
5.071,-0.262,0.946,0.138
5.076,-0.259,0.950,0.149
5.081,-0.264,0.947,0.134
5.088,-0.264,0.945,0.139
5.092,-0.261,0.940,0.136
5.097,-0.265,0.945,0.137
5.102,-0.267,0.947,0.133
5.106,-0.264,0.941,0.133
5.111,-0.269,0.940,0.135
5.116,-0.261,0.941,0.144
5.121,-0.260,0.944,0.138
5.126,-0.262,0.943,0.145
5.131,-0.260,0.942,0.140
5.136,-0.259,0.948,0.144
5.141,-0.255,0.949,0.136
5.146,-0.258,0.941,0.135
5.151,-0.258,0.947,0.133
5.156,-0.261,0.951,0.128
5.161,-0.262,0.949,0.130
5.166,-0.257,0.946,0.129
5.171,-0.260,0.947,0.138
5.176,-0.261,0.944,0.135
5.181,-0.260,0.942,0.146
5.186,-0.258,0.943,0.142
5.191,-0.259,0.943,0.137
5.196,-0.265,0.945,0.138
5.201,-0.263,0.945,0.134
5.208,-0.259,0.944,0.134
5.213,-0.255,0.948,0.139
5.218,-0.262,0.943,0.139
5.223,-0.260,0.945,0.137
5.228,-0.261,0.945,0.135
5.233,-0.261,0.953,0.130
5.238,-0.258,0.944,0.131
5.243,-0.265,0.947,0.120
5.248,-0.260,0.946,0.132
5.253,-0.257,0.940,0.130
5.258,-0.257,0.948,0.127
5.263,-0.257,0.942,0.127
5.268,-0.257,0.944,0.128
5.273,-0.260,0.948,0.126
5.278,-0.257,0.946,0.129
5.283,-0.255,0.948,0.136
5.289,-0.251,0.950,0.138
5.294,-0.254,0.953,0.129
5.299,-0.249,0.950,0.131
5.304,-0.254,0.951,0.129
5.309,-0.256,0.950,0.125
5.314,-0.259,0.949,0.133
5.461,-0.260,0.945,0.126
5.464,-0.255,0.946,0.124
5.465,-0.261,0.942,0.134
5.467,-0.259,0.946,0.136
5.469,-0.254,0.943,0.121
5.470,-0.250,0.945,0.124
5.473,-0.250,0.942,0.123
5.474,-0.253,0.938,0.116
5.479,-0.251,0.942,0.126
5.481,-0.248,0.945,0.121
5.485,-0.249,0.952,0.130
5.487,-0.251,0.950,0.137
5.490,-0.255,0.954,0.139
5.492,-0.261,0.949,0.135
5.495,-0.256,0.947,0.133
5.496,-0.253,0.951,0.135
5.499,-0.255,0.944,0.119
5.501,-0.253,0.941,0.133
5.504,-0.250,0.944,0.127
5.505,-0.246,0.947,0.124
5.505,-0.254,0.946,0.117
5.515,-0.240,0.944,0.121
5.516,-0.247,0.943,0.112
5.635,-0.246,0.953,0.117
5.635,-0.242,0.950,0.124
5.637,-0.247,0.953,0.131
5.638,-0.245,0.953,0.133
5.639,-0.240,0.949,0.141
5.640,-0.249,0.947,0.140
5.641,-0.249,0.945,0.131
5.642,-0.253,0.950,0.137
5.642,-0.256,0.946,0.133
5.644,-0.259,0.949,0.134
5.644,-0.259,0.950,0.136
5.645,-0.260,0.947,0.136
5.646,-0.246,0.946,0.134
5.647,-0.252,0.947,0.141
5.662,-0.258,0.946,0.140
5.663,-0.254,0.945,0.137
5.664,-0.258,0.947,0.131
5.665,-0.249,0.949,0.133
5.670,-0.255,0.950,0.130
5.675,-0.255,0.950,0.126
5.680,-0.254,0.950,0.132
5.685,-0.253,0.951,0.128
5.690,-0.254,0.951,0.122
5.697,-0.254,0.944,0.126
5.701,-0.256,0.947,0.123
5.706,-0.251,0.944,0.135
5.711,-0.251,0.946,0.129
5.716,-0.250,0.947,0.128
5.721,-0.247,0.949,0.127
5.726,-0.243,0.946,0.124
5.731,-0.245,0.952,0.127
5.736,-0.246,0.951,0.124
5.742,-0.242,0.952,0.127
5.747,-0.245,0.953,0.129
5.752,-0.250,0.958,0.125
5.758,-0.244,0.949,0.132
5.761,-0.249,0.947,0.127
5.767,-0.249,0.949,0.125
5.772,-0.254,0.949,0.130
5.776,-0.249,0.947,0.130
5.781,-0.254,0.951,0.135
5.787,-0.256,0.946,0.138
5.791,-0.255,0.950,0.124
5.796,-0.255,0.948,0.121
5.801,-0.251,0.946,0.130
5.808,-0.250,0.954,0.126
5.812,-0.252,0.950,0.128
5.817,-0.250,0.947,0.128
5.822,-0.248,0.944,0.133
5.827,-0.250,0.950,0.128
5.832,-0.248,0.944,0.136
5.837,-0.247,0.948,0.133
5.842,-0.251,0.949,0.129
5.848,-0.246,0.952,0.136
5.853,-0.252,0.948,0.133
5.858,-0.256,0.944,0.129
5.863,-0.254,0.945,0.134
5.868,-0.258,0.947,0.136
5.873,-0.254,0.948,0.134
5.878,-0.253,0.951,0.133
5.883,-0.253,0.952,0.138
5.888,-0.249,0.950,0.126
5.893,-0.253,0.951,0.134
5.898,-0.254,0.947,0.137
5.903,-0.254,0.945,0.132
5.908,-0.252,0.945,0.129
5.913,-0.249,0.943,0.134
5.918,-0.248,0.946,0.128
5.923,-0.250,0.951,0.124
5.928,-0.252,0.944,0.132
5.933,-0.255,0.948,0.127
6.155,-0.248,0.951,0.129
6.156,-0.253,0.947,0.124
6.156,-0.249,0.951,0.130
6.157,-0.252,0.950,0.137
6.158,-0.246,0.949,0.137
6.159,-0.251,0.951,0.135
6.159,-0.246,0.948,0.139
6.160,-0.261,0.945,0.132
6.161,-0.257,0.950,0.136
6.161,-0.252,0.944,0.138
6.162,-0.255,0.944,0.137
6.163,-0.257,0.940,0.129
6.164,-0.263,0.945,0.138
6.164,-0.261,0.947,0.138
6.168,-0.260,0.941,0.141
6.173,-0.260,0.942,0.133
6.178,-0.261,0.944,0.145
6.184,-0.258,0.945,0.134
6.188,-0.257,0.948,0.133
6.194,-0.257,0.945,0.137
6.198,-0.260,0.945,0.123
6.205,-0.252,0.949,0.134
6.210,-0.250,0.950,0.132
6.215,-0.253,0.944,0.138
6.220,-0.248,0.948,0.131
6.225,-0.249,0.947,0.141
6.230,-0.255,0.947,0.144
6.235,-0.251,0.944,0.139
6.240,-0.250,0.946,0.140
6.408,-0.251,0.949,0.143
6.410,-0.258,0.948,0.141
6.412,-0.256,0.941,0.146
6.413,-0.259,0.944,0.134
6.416,-0.263,0.940,0.132
6.418,-0.260,0.942,0.130
6.420,-0.259,0.946,0.145
6.422,-0.261,0.944,0.138
6.423,-0.260,0.942,0.132
6.426,-0.261,0.949,0.141
6.428,-0.258,0.950,0.139
6.430,-0.266,0.947,0.140
6.432,-0.254,0.949,0.131
6.434,-0.251,0.949,0.128
6.436,-0.256,0.953,0.138
6.438,-0.253,0.943,0.135
6.442,-0.254,0.947,0.134
6.451,-0.255,0.950,0.134
6.453,-0.260,0.949,0.140
