time,x,y,z
5.002,0.003,0.985,0.109
5.007,0.008,0.991,0.106
5.012,0.007,0.994,0.106
5.017,0.009,0.984,0.107
5.022,0.007,0.991,0.107
5.027,0.007,0.984,0.112
5.032,0.009,0.984,0.115
5.037,0.004,0.990,0.118
5.042,0.010,0.987,0.109
5.047,0.002,0.989,0.111
5.050,0.005,0.989,0.106
5.056,-0.000,0.987,0.107
5.061,0.003,0.989,0.111
5.066,0.005,0.989,0.110
5.072,0.001,0.986,0.110
5.077,0.004,0.993,0.118
5.082,0.002,0.996,0.111
5.086,0.005,0.992,0.117
5.091,0.008,0.989,0.108
5.096,0.007,0.986,0.108
5.101,0.005,0.986,0.111
5.106,0.003,0.988,0.108
5.111,0.005,0.983,0.106
5.116,0.005,0.989,0.109
5.121,0.007,0.983,0.111
5.126,0.008,0.987,0.112
5.131,0.006,0.987,0.114
5.138,0.010,0.984,0.115
5.141,0.002,0.989,0.114
5.146,0.007,0.987,0.108
5.151,0.008,0.991,0.109
5.156,0.003,0.984,0.111
5.161,0.008,0.986,0.104
5.168,0.008,0.989,0.110
5.172,0.004,0.990,0.107
5.176,0.009,0.988,0.111
5.181,0.008,0.993,0.108
5.399,0.009,0.991,0.110
5.400,0.009,0.989,0.103
5.402,0.009,0.992,0.111
5.404,0.011,0.986,0.101
5.405,0.006,0.988,0.109
5.408,0.010,0.983,0.107
5.408,0.006,0.986,0.108
5.409,0.011,0.989,0.107
5.410,0.012,0.985,0.107
5.410,0.008,0.988,0.110
5.411,0.008,0.987,0.105
5.412,0.005,0.984,0.111
5.412,0.019,0.988,0.109
5.413,0.020,0.985,0.111
5.414,0.020,0.986,0.111
5.425,0.015,0.987,0.113
5.425,0.013,0.990,0.103
5.428,0.015,0.985,0.111
5.433,0.019,0.987,0.109
5.438,0.018,0.985,0.113
5.443,0.022,0.990,0.102
5.448,0.024,0.986,0.102
5.453,0.014,0.985,0.107
5.458,0.013,0.986,0.100
5.463,0.026,0.988,0.105
