time,x,y,z
5.123,-0.117,0.981,0.140
5.123,-0.118,0.977,0.148
5.124,-0.125,0.972,0.146
5.125,-0.120,0.974,0.144
5.126,-0.126,0.977,0.143
5.126,-0.125,0.969,0.140
5.127,-0.117,0.976,0.146
5.128,-0.122,0.973,0.139
5.129,-0.123,0.969,0.135
5.129,-0.122,0.973,0.145
5.130,-0.126,0.975,0.140
5.131,-0.128,0.975,0.152
5.131,-0.113,0.964,0.121
5.132,-0.101,0.971,0.116
5.157,-0.107,0.979,0.113
5.158,-0.109,0.978,0.114
5.159,-0.107,0.982,0.123
5.160,-0.112,0.984,0.123
5.160,-0.112,0.986,0.133
5.161,-0.115,0.987,0.131
5.166,-0.113,0.988,0.132
5.170,-0.112,0.986,0.131
5.174,-0.121,0.983,0.134
5.179,-0.113,0.977,0.136
5.184,-0.112,0.978,0.141
5.190,-0.116,0.979,0.118
5.194,-0.112,0.980,0.121
5.199,-0.116,0.974,0.119
5.204,-0.107,0.971,0.112
5.209,-0.108,0.976,0.118
5.500,-0.109,0.977,0.126
5.502,-0.110,0.973,0.125
5.504,-0.105,0.981,0.125
5.506,-0.109,0.980,0.137
5.508,-0.114,0.984,0.146
5.509,-0.110,0.984,0.143
5.509,-0.112,0.981,0.139
5.510,-0.105,0.976,0.154
5.511,-0.113,0.986,0.149
5.512,-0.114,0.978,0.152
5.512,-0.111,0.974,0.151
5.513,-0.109,0.972,0.152
5.514,-0.124,0.966,0.152
5.515,-0.123,0.977,0.147
5.516,-0.124,0.980,0.155
5.516,-0.125,0.975,0.146
5.537,-0.127,0.981,0.146
5.538,-0.125,0.973,0.150
5.539,-0.125,0.975,0.141
5.539,-0.125,0.972,0.133
5.550,-0.123,0.968,0.128
5.551,-0.121,0.966,0.126
5.551,-0.120,0.965,0.124
5.558,-0.110,0.963,0.136
5.667,-0.114,0.960,0.130
5.668,-0.113,0.964,0.130
5.669,-0.114,0.974,0.130
5.670,-0.109,0.977,0.137
5.670,-0.112,0.977,0.137
5.671,-0.116,0.984,0.140
5.672,-0.120,0.991,0.145
5.673,-0.117,0.990,0.143
5.674,-0.117,0.990,0.145
5.675,-0.118,0.987,0.146
5.675,-0.114,0.984,0.133
5.676,-0.117,0.985,0.140
5.677,-0.126,0.975,0.139
5.678,-0.126,0.976,0.142
