time,x,y,z
5.004,-0.343,0.919,0.099
5.009,-0.338,0.918,0.097
5.014,-0.343,0.917,0.095
5.019,-0.346,0.919,0.100
5.024,-0.345,0.917,0.103
5.029,-0.343,0.921,0.096
5.034,-0.343,0.917,0.100
5.040,-0.344,0.916,0.101
5.044,-0.340,0.920,0.100
5.051,-0.345,0.916,0.120
5.055,-0.342,0.912,0.102
5.060,-0.343,0.918,0.104
5.066,-0.342,0.922,0.112
5.070,-0.342,0.916,0.103
5.075,-0.345,0.918,0.100
5.080,-0.344,0.919,0.094
5.086,-0.346,0.918,0.086
5.091,-0.343,0.918,0.088
5.095,-0.342,0.926,0.092
5.100,-0.339,0.923,0.096
5.105,-0.338,0.920,0.103
5.110,-0.341,0.926,0.082
5.115,-0.341,0.922,0.092
5.120,-0.341,0.922,0.094
5.127,-0.335,0.918,0.100
5.132,-0.346,0.916,0.096
5.137,-0.343,0.915,0.096
5.142,-0.341,0.915,0.103
5.147,-0.344,0.920,0.101
5.153,-0.346,0.917,0.099
5.156,-0.353,0.919,0.093
5.163,-0.338,0.920,0.089
5.404,-0.334,0.926,0.084
5.405,-0.337,0.921,0.086
5.405,-0.335,0.924,0.087
5.406,-0.336,0.920,0.085
5.407,-0.337,0.923,0.078
5.407,-0.338,0.919,0.081
5.408,-0.338,0.923,0.085
5.409,-0.341,0.918,0.085
5.409,-0.340,0.916,0.089
5.410,-0.340,0.918,0.093
5.411,-0.340,0.919,0.087
5.411,-0.345,0.919,0.089
5.412,-0.346,0.919,0.093
5.413,-0.348,0.920,0.092
5.417,-0.340,0.916,0.095
5.422,-0.339,0.916,0.089
5.427,-0.341,0.920,0.088
5.432,-0.337,0.922,0.088
5.437,-0.338,0.925,0.089
5.442,-0.338,0.929,0.087
5.447,-0.343,0.928,0.078
5.452,-0.340,0.924,0.076
5.457,-0.336,0.919,0.077
5.462,-0.338,0.924,0.076
5.467,-0.337,0.922,0.066
5.472,-0.332,0.922,0.070
5.477,-0.327,0.925,0.080
5.483,-0.330,0.921,0.073
5.489,-0.330,0.928,0.073
5.494,-0.332,0.928,0.069
5.499,-0.322,0.932,0.066
5.505,-0.327,0.928,0.069
5.508,-0.331,0.922,0.075
5.513,-0.331,0.931,0.066
5.518,-0.331,0.928,0.076
5.523,-0.336,0.926,0.068
5.528,-0.331,0.928,0.070
5.536,-0.335,0.923,0.067
5.539,-0.338,0.922,0.062
5.544,-0.331,0.923,0.069
5.549,-0.336,0.925,0.064
5.554,-0.332,0.921,0.076
5.559,-0.330,0.922,0.065
5.565,-0.337,0.922,0.068
5.570,-0.335,0.916,0.068
5.575,-0.333,0.919,0.070
5.580,-0.331,0.919,0.066
5.585,-0.332,0.920,0.062
5.590,-0.332,0.922,0.069
5.595,-0.338,0.918,0.059
5.822,-0.338,0.921,0.063
5.822,-0.342,0.918,0.060
5.823,-0.334,0.920,0.065
5.824,-0.344,0.919,0.070
5.825,-0.336,0.919,0.071
5.826,-0.338,0.923,0.067
5.826,-0.342,0.921,0.066
5.827,-0.339,0.925,0.073
5.828,-0.341,0.926,0.068
5.828,-0.340,0.928,0.072
5.829,-0.344,0.927,0.067
5.830,-0.339,0.922,0.066
5.831,-0.313,0.969,0.131
5.832,-0.311,0.976,0.129
5.857,-0.312,0.976,0.145
5.858,-0.307,0.969,0.138
5.859,-0.297,0.965,0.147
5.860,-0.296,0.959,0.148
5.860,-0.294,0.949,0.153
5.861,-0.294,0.943,0.150
5.866,-0.292,0.935,0.146
5.871,-0.288,0.925,0.149
5.876,-0.292,0.921,0.149
5.881,-0.284,0.920,0.160
5.886,-0.287,0.914,0.162
5.891,-0.286,0.919,0.171
5.896,-0.280,0.918,0.178
5.922,-0.280,0.919,0.173
5.923,-0.292,0.928,0.168
5.923,-0.292,0.937,0.152
5.924,-0.297,0.937,0.142
5.925,-0.291,0.945,0.139
5.926,-0.290,0.946,0.138
5.931,-0.284,0.941,0.139
5.936,-0.279,0.934,0.153
5.942,-0.259,0.937,0.159
5.947,-0.254,0.947,0.164
5.952,-0.244,0.941,0.154
5.957,-0.241,0.938,0.150
5.961,-0.229,0.944,0.151
5.967,-0.224,0.938,0.154
5.974,-0.220,0.929,0.145
5.979,-0.217,0.920,0.128
5.981,-0.223,0.918,0.104
5.988,-0.223,0.910,0.085
5.993,-0.229,0.904,0.073
5.997,-0.246,0.904,0.057
6.002,-0.249,0.900,0.054
6.007,-0.245,0.897,0.048
6.232,-0.239,0.894,0.043
6.233,-0.236,0.892,0.036
6.234,-0.219,0.899,0.039
6.236,-0.210,0.920,0.053
6.237,-0.197,0.937,0.058
6.238,-0.202,0.928,0.059
6.240,-0.195,0.946,0.054
6.241,-0.173,0.979,0.058
6.242,-0.170,1.015,0.059
6.244,-0.160,1.044,0.041
6.245,-0.165,1.053,0.021
6.246,-0.157,1.064,0.027
6.252,-0.353,0.865,-0.031
6.254,-0.341,0.880,-0.045
6.257,-0.332,0.889,-0.048
6.259,-0.329,0.901,-0.066
6.260,-0.305,0.909,-0.069
6.263,-0.283,0.920,-0.068
6.265,-0.265,0.914,-0.030
6.284,-0.262,0.923,-0.021
6.285,-0.255,0.917,-0.020
6.286,-0.254,0.921,-0.008
6.286,-0.251,0.918,-0.013
6.288,-0.265,0.917,-0.008
6.294,-0.277,0.913,-0.007
6.298,-0.287,0.915,-0.007
6.303,-0.288,0.922,-0.015
6.309,-0.298,0.920,-0.017
6.314,-0.300,0.923,-0.027
6.318,-0.297,0.938,-0.025
6.324,-0.297,0.946,-0.028
6.329,-0.290,0.953,-0.027
6.334,-0.289,0.952,-0.018
6.339,-0.266,0.958,-0.002
6.344,-0.253,0.950,-0.000
6.349,-0.238,0.963,-0.003
6.354,-0.229,0.967,-0.003
6.359,-0.245,0.963,0.000
6.364,-0.230,0.968,-0.008
6.370,-0.225,0.974,-0.023
6.374,-0.224,0.976,-0.035
6.379,-0.211,0.984,-0.042
6.384,-0.202,0.987,-0.027
6.389,-0.191,0.998,-0.025
6.394,-0.174,1.010,-0.007
6.399,-0.159,1.013,0.017
6.404,-0.143,1.011,0.033
6.409,-0.128,1.011,0.043
6.414,-0.103,1.016,0.057
6.419,-0.056,1.015,0.072
6.424,-0.050,1.008,0.092
6.612,-0.050,1.008,0.095
6.613,-0.060,1.021,0.104
6.614,-0.048,1.024,0.113
6.615,-0.090,1.012,0.119
6.616,-0.125,1.007,0.133
6.617,-0.161,0.995,0.128
6.618,-0.202,0.974,0.127
6.619,-0.223,0.957,0.114
6.620,-0.236,0.941,0.098
6.621,-0.262,0.931,0.088
6.622,-0.262,0.926,0.075
6.623,-0.279,0.925,0.061
6.623,-0.246,1.026,0.034
6.625,-0.268,0.998,-0.019
6.626,-0.304,0.984,-0.057
6.638,-0.332,0.977,-0.087
6.639,-0.369,0.974,-0.120
6.641,-0.404,0.979,-0.133
6.646,-0.427,0.990,-0.162
6.651,-0.454,0.992,-0.183
6.656,-0.477,0.992,-0.181
6.661,-0.493,0.989,-0.193
6.666,-0.518,0.995,-0.198
6.672,-0.534,1.001,-0.191
6.677,-0.525,1.016,-0.180
6.682,-0.513,1.021,-0.170
6.687,-0.488,1.037,-0.149
6.692,-0.465,1.048,-0.125
6.698,-0.437,1.052,-0.115
6.703,-0.409,1.054,-0.111
6.707,-0.370,1.035,-0.102
6.712,-0.339,1.022,-0.090
6.717,-0.305,1.008,-0.078
6.723,-0.281,0.986,-0.070
6.727,-0.268,0.967,-0.051
6.732,-0.235,0.930,-0.025
6.737,-0.237,0.918,-0.012
6.743,-0.220,0.908,-0.002
6.747,-0.221,0.898,0.006
6.753,-0.232,0.877,0.018
6.759,-0.219,0.871,0.013
6.763,-0.217,0.883,0.016
6.771,-0.211,0.879,0.001
6.772,-0.216,0.879,-0.011
6.779,-0.216,0.883,-0.033
6.784,-0.225,0.877,-0.032
6.789,-0.240,0.889,-0.032
7.026,-0.247,0.906,-0.022
7.027,-0.259,0.920,-0.017
7.028,-0.251,0.926,-0.003
7.029,-0.225,0.941,0.012
7.029,-0.229,0.928,0.020
7.030,-0.261,0.921,0.035
7.031,-0.268,0.911,0.030
7.031,-0.278,0.890,0.028
7.032,-0.297,0.889,0.042
7.033,-0.320,0.894,0.060
7.033,-0.331,0.901,0.091
7.034,-0.334,0.909,0.102
7.035,-0.330,0.908,0.019
7.035,-0.318,0.899,0.006
7.039,-0.306,0.900,-0.001
7.044,-0.279,0.866,-0.007
7.050,-0.281,0.854,-0.004
7.055,-0.269,0.836,0.008
7.061,-0.267,0.829,0.001
7.064,-0.284,0.812,-0.001
7.071,-0.275,0.808,-0.017
7.076,-0.286,0.794,-0.030
7.081,-0.283,0.786,-0.049
7.086,-0.304,0.778,-0.075
7.090,-0.295,0.779,-0.100
7.096,-0.284,0.781,-0.116
7.102,-0.274,0.779,-0.139
7.106,-0.270,0.767,-0.137
7.109,-0.257,0.769,-0.145
7.115,-0.235,0.752,-0.137
7.133,-0.233,0.735,-0.133
7.134,-0.243,0.705,-0.120
7.136,-0.224,0.701,-0.146
7.138,-0.195,0.712,-0.155
7.141,-0.225,0.671,-0.160
7.145,-0.239,0.644,-0.172
7.174,-0.239,0.637,-0.188
7.176,-0.233,0.635,-0.209
7.183,-0.229,0.632,-0.226
7.184,-0.213,0.642,-0.242
7.185,-0.182,0.667,-0.247
7.186,-0.168,0.682,-0.243
7.187,-0.153,0.704,-0.232
7.188,-0.139,0.723,-0.215
7.189,-0.131,0.744,-0.214
7.195,-0.128,0.762,-0.203
7.200,-0.124,0.774,-0.198
7.205,-0.129,0.783,-0.204
7.210,-0.130,0.784,-0.202
7.215,-0.137,0.791,-0.211
7.220,-0.139,0.804,-0.222
7.225,-0.137,0.811,-0.230
7.231,-0.137,0.822,-0.230
7.443,-0.139,0.839,-0.225
7.444,-0.124,0.856,-0.232
7.444,-0.096,0.869,-0.239
7.446,-0.072,0.889,-0.247
7.447,-0.063,0.901,-0.235
7.448,-0.057,0.906,-0.228
7.449,-0.057,0.911,-0.200
7.450,-0.054,0.936,-0.161
7.452,-0.078,0.963,-0.091
7.453,-0.101,1.009,-0.064
7.453,-0.134,1.067,-0.023
7.455,-0.171,1.116,0.024
7.456,-0.415,0.979,0.282
7.457,-0.406,0.979,0.331
7.458,-0.350,0.991,0.387
7.471,-0.300,1.007,0.416
7.472,-0.282,1.005,0.431
7.472,-0.233,1.024,0.441
7.477,-0.204,1.057,0.441
7.483,-0.133,1.122,0.461
7.489,-0.116,1.136,0.471
7.493,-0.090,1.118,0.410
7.499,-0.099,1.079,0.338
7.503,-0.121,1.017,0.271
7.508,-0.151,0.955,0.178
7.513,-0.182,0.927,0.104
7.518,-0.224,0.907,0.027
7.524,-0.221,0.904,0.029
7.528,-0.213,0.904,0.042
7.533,-0.204,0.919,0.066
7.539,-0.184,0.923,0.084
7.543,-0.171,0.930,0.108
7.548,-0.159,0.943,0.132
7.554,-0.159,0.949,0.153
7.560,-0.169,0.953,0.163
7.564,-0.183,0.957,0.173
7.569,-0.206,0.961,0.184
7.574,-0.216,0.944,0.181
7.579,-0.220,0.932,0.187
7.584,-0.223,0.923,0.182
7.589,-0.239,0.916,0.176
7.593,-0.248,0.899,0.167
7.600,-0.261,0.881,0.147
7.605,-0.279,0.869,0.136
7.609,-0.295,0.847,0.114
7.614,-0.307,0.841,0.111
7.619,-0.311,0.832,0.104
7.889,-0.312,0.811,0.108
7.889,-0.304,0.811,0.125
7.890,-0.308,0.817,0.138
7.891,-0.310,0.822,0.149
7.891,-0.297,0.827,0.160
7.892,-0.281,0.834,0.173
7.893,-0.270,0.849,0.197
7.893,-0.254,0.857,0.193
7.894,-0.247,0.861,0.189
7.895,-0.246,0.864,0.189
7.895,-0.243,0.881,0.199
7.896,-0.247,0.904,0.188
7.897,-0.220,1.153,0.367
7.898,-0.223,1.151,0.393
7.901,-0.231,1.152,0.388
7.906,-0.242,1.138,0.390
7.910,-0.254,1.119,0.373
7.916,-0.280,1.112,0.353
7.920,-0.318,1.104,0.331
7.925,-0.365,1.067,0.288
7.931,-0.414,1.052,0.246
7.936,-0.445,1.041,0.200
7.941,-0.475,1.027,0.160
7.945,-0.506,1.027,0.111
7.951,-0.541,1.029,0.069
7.956,-0.585,1.043,0.049
