time,x,y,z
5.001,-0.075,0.984,0.081
5.006,-0.072,0.987,0.077
5.011,-0.081,0.985,0.081
5.016,-0.077,0.986,0.082
5.021,-0.074,0.984,0.084
5.026,-0.071,0.990,0.079
5.031,-0.064,0.985,0.073
5.036,-0.070,0.983,0.080
5.041,-0.075,0.986,0.077
5.046,-0.068,0.982,0.082
5.051,-0.063,0.981,0.072
5.056,-0.065,0.988,0.073
5.061,-0.061,0.981,0.085
5.067,-0.069,0.985,0.089
5.072,-0.062,0.992,0.077
5.077,-0.063,0.993,0.070
5.082,-0.069,0.993,0.084
5.087,-0.069,0.992,0.077
5.092,-0.068,0.990,0.091
5.097,-0.072,0.992,0.078
5.102,-0.070,0.990,0.086
5.108,-0.066,0.988,0.088
5.112,-0.069,0.984,0.079
5.118,-0.074,0.987,0.077
5.123,-0.066,0.982,0.080
5.129,-0.072,0.985,0.082
5.133,-0.069,0.984,0.079
5.138,-0.067,0.984,0.077
5.143,-0.070,0.985,0.082
5.148,-0.068,0.983,0.082
5.153,-0.062,0.982,0.077
5.158,-0.066,0.985,0.078
5.163,-0.057,0.987,0.079
5.168,-0.066,0.990,0.077
5.173,-0.066,0.989,0.077
5.178,-0.066,0.988,0.068
5.183,-0.061,0.988,0.072
5.188,-0.060,0.983,0.082
5.193,-0.062,0.987,0.085
5.198,-0.066,0.987,0.086
5.203,-0.057,0.979,0.087
5.210,-0.066,0.983,0.080
5.214,-0.066,0.983,0.082
5.219,-0.066,0.990,0.082
5.224,-0.059,0.985,0.082
5.231,-0.062,0.989,0.083
5.235,-0.066,0.981,0.072
5.240,-0.061,0.986,0.082
5.244,-0.057,0.985,0.075
5.250,-0.061,0.991,0.081
5.255,-0.055,0.990,0.070
5.260,-0.056,0.985,0.068
5.265,-0.046,0.983,0.066
5.270,-0.051,0.982,0.073
5.275,-0.046,0.979,0.079
5.280,-0.054,0.980,0.076
5.285,-0.070,0.990,0.078
5.290,-0.075,0.977,0.060
5.295,-0.035,0.988,0.088
5.300,-0.035,0.986,0.101
5.305,-0.042,0.986,0.088
5.310,-0.041,0.984,0.078
5.315,-0.046,0.991,0.071
5.320,-0.045,0.994,0.067
5.325,-0.042,0.991,0.058
5.330,-0.045,0.997,0.053
5.335,-0.037,0.995,0.059
5.340,-0.045,0.994,0.063
5.345,-0.045,0.989,0.060
5.350,-0.058,0.985,0.058
5.355,-0.041,0.998,0.092
5.360,-0.042,0.986,0.095
5.365,-0.056,0.988,0.090
5.370,-0.062,0.988,0.078
5.375,-0.062,0.988,0.088
5.380,-0.069,0.988,0.079
5.385,-0.077,0.988,0.076
5.390,-0.071,0.988,0.074
5.395,-0.073,0.988,0.074
5.400,-0.070,0.988,0.070
5.406,-0.066,0.994,0.081
5.411,-0.069,0.986,0.088
5.415,-0.066,0.985,0.082
5.421,-0.072,0.981,0.096
5.426,-0.070,0.984,0.093
5.644,-0.064,0.977,0.094
5.645,-0.062,0.985,0.091
5.645,-0.072,0.990,0.099
5.646,-0.070,0.985,0.089
5.647,-0.069,0.988,0.091
5.648,-0.074,0.990,0.089
5.648,-0.074,0.985,0.089
5.649,-0.069,0.986,0.091
5.650,-0.068,0.987,0.091
5.650,-0.073,0.984,0.086
5.651,-0.072,0.986,0.095
5.652,-0.070,0.986,0.091
5.653,-0.065,0.988,0.067
5.653,-0.062,0.985,0.081
5.656,-0.058,0.987,0.072
