time,x,y,z
5.005,-0.050,0.989,-0.046
5.010,-0.052,0.989,-0.047
5.014,-0.048,0.987,-0.052
5.020,-0.048,0.983,-0.050
5.025,-0.046,0.985,-0.052
5.029,-0.045,0.983,-0.050
5.035,-0.044,0.980,-0.050
5.040,-0.040,0.980,-0.045
5.046,-0.039,0.981,-0.049
5.051,-0.041,0.979,-0.047
5.056,-0.031,0.981,-0.040
5.061,-0.036,0.984,-0.049
5.066,-0.035,0.992,-0.047
5.071,-0.040,0.990,-0.049
5.076,-0.040,0.987,-0.045
5.081,-0.038,0.985,-0.052
5.086,-0.040,0.987,-0.049
5.091,-0.049,0.983,-0.056
5.096,-0.043,0.986,-0.051
5.101,-0.044,0.982,-0.055
5.106,-0.042,0.979,-0.057
5.111,-0.045,0.981,-0.055
5.116,-0.042,0.988,-0.064
5.120,-0.043,0.988,-0.057
5.125,-0.036,0.984,-0.054
5.130,-0.041,0.985,-0.057
5.135,-0.031,0.980,-0.051
5.140,-0.043,0.981,-0.055
5.145,-0.044,0.983,-0.059
5.150,-0.040,0.987,-0.045
5.155,-0.044,0.987,-0.052
5.160,-0.044,0.984,-0.046
5.165,-0.049,0.986,-0.043
5.170,-0.054,0.990,-0.047
5.175,-0.049,0.980,-0.043
5.182,-0.052,0.985,-0.045
5.187,-0.055,0.985,-0.046
5.192,-0.052,0.984,-0.043
5.197,-0.052,0.986,-0.048
5.200,-0.052,0.986,-0.046
5.205,-0.059,0.986,-0.046
5.210,-0.048,0.983,-0.050
5.215,-0.052,0.989,-0.046
5.221,-0.051,0.987,-0.038
5.225,-0.046,0.989,-0.051
5.231,-0.044,0.989,-0.047
5.454,-0.047,0.993,-0.046
5.455,-0.050,0.983,-0.045
5.457,-0.054,0.987,-0.045
5.459,-0.050,0.985,-0.052
5.461,-0.048,0.987,-0.051
5.463,-0.059,0.986,-0.049
5.465,-0.056,0.986,-0.048
5.467,-0.046,0.986,-0.039
5.468,-0.052,0.983,-0.044
5.470,-0.047,0.990,-0.052
5.472,-0.051,0.983,-0.052
5.474,-0.051,0.986,-0.047
5.476,-0.046,0.983,-0.048
5.477,-0.042,0.990,-0.040
5.479,-0.050,0.981,-0.044
5.481,-0.044,0.980,-0.043
5.482,-0.047,0.985,-0.047
5.484,-0.047,0.985,-0.038
5.531,-0.050,0.979,-0.041
5.533,-0.048,0.986,-0.054
5.534,-0.052,0.982,-0.039
5.536,-0.049,0.983,-0.040
5.538,-0.053,0.987,-0.044
5.540,-0.043,0.987,-0.041
5.541,-0.051,0.992,-0.045
5.543,-0.049,0.992,-0.052
5.544,-0.046,0.988,-0.052
5.544,-0.045,0.994,-0.050
5.545,-0.045,0.988,-0.048
5.546,-0.044,0.985,-0.041
5.717,-0.043,0.986,-0.046
5.718,-0.045,0.980,-0.046
5.719,-0.044,0.983,-0.053
5.720,-0.046,0.980,-0.049
5.720,-0.044,0.985,-0.053
5.721,-0.040,0.980,-0.050
5.722,-0.045,0.978,-0.051
5.723,-0.044,0.986,-0.053
5.723,-0.039,0.989,-0.047
