time,x,y,z
5.180,-0.218,0.969,0.061
5.181,-0.223,0.965,0.058
5.182,-0.217,0.965,0.060
5.182,-0.213,0.966,0.054
5.183,-0.222,0.963,0.060
5.184,-0.216,0.963,0.059
5.184,-0.217,0.958,0.064
5.185,-0.215,0.960,0.059
5.186,-0.220,0.963,0.065
5.186,-0.216,0.967,0.061
5.187,-0.212,0.962,0.064
5.188,-0.215,0.964,0.065
5.188,-0.220,0.960,0.063
5.190,-0.217,0.966,0.059
5.195,-0.216,0.965,0.052
5.200,-0.211,0.970,0.049
5.205,-0.208,0.966,0.061
5.210,-0.207,0.969,0.050
5.215,-0.204,0.969,0.052
5.220,-0.199,0.967,0.058
5.225,-0.199,0.962,0.049
5.230,-0.195,0.965,0.051
5.235,-0.193,0.962,0.052
5.240,-0.196,0.962,0.064
5.246,-0.197,0.958,0.068
5.250,-0.203,0.960,0.063
5.256,-0.196,0.964,0.062
5.262,-0.199,0.970,0.062
5.266,-0.205,0.966,0.061
5.272,-0.205,0.968,0.073
5.276,-0.203,0.972,0.064
5.281,-0.206,0.968,0.060
5.286,-0.203,0.970,0.059
5.291,-0.198,0.964,0.050
5.296,-0.193,0.964,0.054
5.301,-0.188,0.961,0.054
5.307,-0.188,0.962,0.048
5.486,-0.194,0.957,0.057
5.488,-0.195,0.961,0.054
5.489,-0.193,0.963,0.058
5.491,-0.193,0.962,0.056
5.493,-0.192,0.961,0.055
5.495,-0.197,0.962,0.046
5.496,-0.201,0.961,0.049
5.498,-0.206,0.960,0.046
5.500,-0.207,0.960,0.056
5.501,-0.203,0.961,0.054
5.503,-0.199,0.959,0.052
5.505,-0.201,0.963,0.059
5.506,-0.202,0.963,0.068
5.508,-0.203,0.966,0.066
5.509,-0.206,0.963,0.066
5.512,-0.201,0.964,0.072
5.513,-0.204,0.967,0.068
5.515,-0.205,0.963,0.072
5.547,-0.209,0.958,0.065
5.549,-0.216,0.959,0.065
5.550,-0.209,0.956,0.073
5.552,-0.209,0.957,0.074
5.552,-0.208,0.958,0.070
5.553,-0.209,0.961,0.075
5.554,-0.208,0.959,0.064
5.554,-0.207,0.957,0.063
5.557,-0.207,0.958,0.074
5.562,-0.211,0.962,0.064
5.568,-0.209,0.966,0.071
5.573,-0.214,0.967,0.078
5.578,-0.209,0.970,0.075
5.583,-0.217,0.976,0.079
5.588,-0.215,0.973,0.075
5.593,-0.216,0.970,0.087
5.598,-0.216,0.967,0.080
5.603,-0.222,0.961,0.083
5.608,-0.228,0.955,0.081
5.613,-0.225,0.952,0.088
5.618,-0.227,0.951,0.085
5.623,-0.226,0.948,0.087
5.628,-0.225,0.948,0.081
5.633,-0.223,0.945,0.087
5.638,-0.223,0.952,0.082
5.643,-0.225,0.953,0.079
5.648,-0.223,0.959,0.082
5.654,-0.219,0.964,0.071
5.659,-0.212,0.967,0.080
5.663,-0.211,0.975,0.080
5.668,-0.208,0.976,0.079
5.673,-0.203,0.978,0.087
5.679,-0.205,0.979,0.081
5.684,-0.197,0.972,0.080
5.689,-0.199,0.972,0.081
5.694,-0.195,0.962,0.080
5.699,-0.197,0.955,0.080
5.704,-0.196,0.956,0.081
5.715,-0.203,0.958,0.079
5.715,-0.199,0.956,0.081
5.719,-0.202,0.957,0.074
5.729,-0.197,0.959,0.084
5.732,-0.208,0.963,0.095
5.737,-0.206,0.964,0.096
5.742,-0.207,0.965,0.089
5.746,-0.211,0.962,0.086
5.962,-0.209,0.964,0.090
5.963,-0.215,0.960,0.078
5.964,-0.217,0.961,0.073
5.964,-0.223,0.960,0.075
5.965,-0.222,0.961,0.063
5.966,-0.227,0.961,0.073
5.967,-0.228,0.962,0.066
5.967,-0.230,0.961,0.063
5.968,-0.231,0.953,0.062
