time,x,y,z
5.001,-0.051,0.982,0.057
5.006,-0.048,0.974,0.064
5.012,-0.049,0.975,0.054
5.016,-0.029,0.972,0.053
5.022,-0.053,0.979,0.060
5.026,-0.068,0.979,0.061
5.198,-0.058,0.982,0.063
5.199,-0.062,0.983,0.061
5.201,-0.067,0.983,0.065
5.203,-0.065,0.989,0.071
5.204,-0.062,0.999,0.068
5.206,-0.075,0.995,0.068
5.208,-0.081,0.997,0.057
5.209,-0.081,0.991,0.066
5.211,-0.085,0.994,0.071
5.213,-0.071,0.986,0.072
5.214,-0.077,0.983,0.071
5.216,-0.071,0.990,0.055
5.218,-0.063,0.989,0.034
5.220,-0.062,0.988,0.035
5.223,-0.066,0.989,0.043
5.224,-0.059,0.990,0.036
5.227,-0.052,0.985,0.041
5.228,-0.056,0.985,0.047
5.230,-0.049,0.983,0.041
5.263,-0.050,0.990,0.039
5.264,-0.044,0.985,0.042
5.264,-0.049,0.988,0.045
5.265,-0.049,0.987,0.043
5.266,-0.042,0.982,0.051
5.266,-0.043,0.983,0.057
5.267,-0.053,0.983,0.048
5.268,-0.055,0.983,0.055
5.272,-0.048,0.979,0.056
5.277,-0.053,0.974,0.055
5.282,-0.051,0.976,0.051
5.287,-0.047,0.975,0.056
5.292,-0.045,0.973,0.056
5.297,-0.045,0.976,0.045
5.303,-0.042,0.976,0.047
5.308,-0.040,0.979,0.040
5.313,-0.038,0.980,0.050
5.318,-0.041,0.986,0.046
5.323,-0.033,0.988,0.057
5.328,-0.041,0.994,0.047
5.333,-0.051,0.989,0.045
5.338,-0.047,0.995,0.049
5.343,-0.053,0.989,0.051
5.348,-0.061,0.988,0.049
5.353,-0.058,0.982,0.056
5.358,-0.067,0.991,0.057
5.363,-0.071,0.983,0.052
5.368,-0.066,0.983,0.055
5.374,-0.073,0.975,0.058
5.379,-0.072,0.979,0.057
5.384,-0.066,0.983,0.059
5.389,-0.065,0.980,0.054
5.394,-0.061,0.980,0.053
5.398,-0.052,0.977,0.060
5.404,-0.046,0.977,0.046
5.409,-0.047,0.987,0.050
5.414,-0.054,0.986,0.042
5.419,-0.051,0.990,0.044
5.424,-0.059,0.995,0.041
5.429,-0.059,0.996,0.046
5.434,-0.065,0.999,0.039
5.439,-0.061,1.000,0.034
5.444,-0.063,0.996,0.036
5.646,-0.062,0.991,0.037
5.647,-0.057,0.987,0.054
5.652,-0.056,0.983,0.049
5.653,-0.053,0.984,0.043
5.653,-0.058,0.982,0.043
5.654,-0.055,0.980,0.042
5.655,-0.052,0.978,0.054
5.655,-0.048,0.979,0.051
5.656,-0.055,0.981,0.055
5.657,-0.058,0.983,0.048
5.657,-0.069,0.979,0.055
5.658,-0.069,0.979,0.047
5.659,-0.068,0.985,0.063
