time,x,y,z
5.003,0.989,0.198,-0.176
5.008,0.991,0.196,-0.179
5.013,0.990,0.197,-0.184
5.018,0.982,0.192,-0.184
5.023,0.987,0.190,-0.176
5.029,0.983,0.189,-0.183
5.033,0.970,0.193,-0.173
5.039,0.980,0.197,-0.172
5.047,0.974,0.192,-0.164
5.049,0.979,0.188,-0.160
5.053,0.993,0.192,-0.173
5.058,0.991,0.194,-0.180
5.229,0.985,0.190,-0.189
5.231,0.987,0.197,-0.191
5.232,0.978,0.194,-0.198
5.234,0.975,0.196,-0.188
5.236,0.981,0.192,-0.183
5.237,0.980,0.194,-0.183
5.239,0.979,0.196,-0.180
5.241,0.982,0.205,-0.174
5.242,0.978,0.202,-0.169
5.244,0.981,0.203,-0.167
5.246,0.990,0.201,-0.165
5.247,0.986,0.198,-0.170
5.249,1.020,0.183,-0.169
5.250,1.018,0.179,-0.159
5.250,1.022,0.176,-0.155
5.251,1.025,0.176,-0.149
5.252,1.027,0.182,-0.155
5.273,1.028,0.178,-0.162
5.273,1.020,0.180,-0.166
5.274,1.011,0.181,-0.179
5.275,1.011,0.177,-0.191
5.275,1.001,0.176,-0.188
5.291,0.995,0.173,-0.205
5.292,0.983,0.176,-0.214
5.293,0.970,0.186,-0.203
5.300,0.976,0.182,-0.204
5.300,0.978,0.188,-0.203
5.461,0.981,0.190,-0.183
5.462,0.989,0.197,-0.175
5.462,1.000,0.196,-0.174
5.463,1.003,0.192,-0.166
5.464,1.004,0.194,-0.149
5.465,1.001,0.190,-0.153
5.466,1.001,0.186,-0.151
5.466,0.988,0.182,-0.141
5.467,0.982,0.180,-0.139
5.468,0.961,0.177,-0.172
5.469,0.961,0.180,-0.179
5.470,0.967,0.182,-0.190
5.470,1.001,0.185,-0.145
5.471,0.995,0.187,-0.156
5.491,0.996,0.196,-0.164
5.492,0.994,0.198,-0.171
5.493,0.989,0.200,-0.174
5.493,0.991,0.199,-0.179
5.678,0.989,0.188,-0.168
5.679,0.985,0.193,-0.170
5.680,0.984,0.179,-0.177
5.680,0.985,0.181,-0.172
5.681,0.979,0.175,-0.181
5.682,0.982,0.168,-0.181
5.682,0.984,0.164,-0.175
5.683,0.978,0.170,-0.170
5.683,0.977,0.161,-0.171
5.684,0.979,0.165,-0.165
