time,x,y,z
5.116,0.053,0.987,0.017
5.117,0.054,0.989,0.026
5.118,0.051,0.990,0.015
5.119,0.057,0.990,0.021
5.119,0.053,0.992,0.020
5.120,0.049,0.988,0.030
5.121,0.052,0.993,0.021
5.121,0.057,0.986,0.022
5.122,0.045,0.992,0.020
5.123,0.053,0.990,0.023
5.124,0.054,0.988,0.022
5.124,0.052,0.994,0.034
5.125,0.050,0.994,0.021
5.126,0.056,0.989,0.019
5.133,0.055,0.995,0.029
5.133,0.052,0.989,0.034
5.140,0.056,0.993,0.027
5.144,0.061,0.990,0.023
5.149,0.065,0.992,0.029
5.154,0.058,0.987,0.031
5.160,0.061,0.990,0.028
5.165,0.061,0.990,0.026
5.170,0.063,0.990,0.031
5.175,0.060,0.990,0.036
5.180,0.062,0.994,0.032
5.185,0.057,0.993,0.035
5.190,0.054,0.989,0.034
5.195,0.058,0.989,0.029
5.200,0.056,0.991,0.032
5.205,0.057,0.995,0.023
5.210,0.058,0.986,0.025
5.215,0.057,0.989,0.020
5.224,0.056,0.991,0.029
5.225,0.058,0.990,0.023
5.236,0.056,0.988,0.020
5.237,0.061,0.989,0.025
5.239,0.060,0.989,0.030
5.253,0.066,0.995,0.026
5.255,0.062,0.988,0.034
5.257,0.060,0.992,0.037
5.300,0.059,0.993,0.030
5.301,0.055,0.994,0.040
5.302,0.059,0.995,0.037
5.302,0.057,0.998,0.038
5.303,0.052,0.998,0.039
5.304,0.056,0.999,0.040
5.493,0.054,0.992,0.036
5.495,0.058,0.990,0.032
5.497,0.056,0.994,0.025
5.498,0.058,0.989,0.029
5.500,0.062,0.991,0.029
5.502,0.057,0.988,0.035
5.503,0.060,0.990,0.036
5.505,0.064,0.992,0.032
5.507,0.062,0.988,0.035
5.509,0.054,0.987,0.040
5.511,0.053,0.989,0.038
5.512,0.054,0.989,0.038
5.514,0.068,0.991,0.037
5.516,0.064,0.994,0.035
5.518,0.067,0.989,0.032
5.520,0.058,0.986,0.037
5.522,0.058,0.983,0.027
5.524,0.057,0.992,0.034
5.557,0.054,0.994,0.031
5.558,0.054,0.988,0.042
