time,x,y,z
5.002,-0.009,0.948,-0.029
5.007,-0.003,0.960,-0.040
5.013,-0.010,0.958,-0.059
5.017,-0.011,0.964,-0.056
5.022,-0.015,0.968,-0.048
5.027,-0.021,0.974,-0.055
5.033,-0.025,0.972,-0.051
5.037,-0.022,0.967,-0.057
5.042,-0.022,0.977,-0.066
5.048,-0.021,0.984,-0.071
5.052,-0.022,0.988,-0.075
5.058,-0.016,0.991,-0.074
5.063,-0.015,0.995,-0.083
5.069,-0.013,1.001,-0.081
5.073,-0.012,1.003,-0.089
5.079,-0.007,1.007,-0.095
5.083,-0.008,1.005,-0.102
5.371,-0.007,1.011,-0.100
5.372,-0.002,1.009,-0.096
5.373,-0.012,1.011,-0.091
5.373,-0.016,1.009,-0.090
5.374,-0.015,1.007,-0.083
5.375,-0.019,0.999,-0.081
5.375,-0.018,0.998,-0.077
5.376,-0.012,0.997,-0.072
5.377,-0.019,0.989,-0.078
5.377,-0.015,0.983,-0.081
5.378,-0.012,0.980,-0.076
5.379,-0.005,0.967,-0.073
5.379,-0.074,0.962,-0.017
5.380,-0.073,0.956,-0.016
5.385,-0.056,0.958,-0.022
5.391,-0.057,0.959,-0.019
5.542,-0.055,0.949,-0.027
5.545,-0.064,0.967,-0.013
5.547,-0.066,0.967,-0.001
5.549,-0.049,0.962,0.003
5.552,-0.046,0.945,0.003
5.553,-0.056,0.967,0.022
5.556,-0.056,0.962,0.025
5.557,-0.033,0.965,0.037
5.559,-0.038,0.982,0.033
5.561,-0.041,0.998,0.030
5.562,-0.047,0.997,0.025
5.564,-0.038,0.999,0.023
5.566,-0.037,1.046,-0.028
5.569,-0.041,1.053,-0.020
5.572,-0.026,1.053,-0.015
5.574,-0.024,1.054,-0.010
5.577,-0.026,1.045,-0.001
5.579,-0.034,1.044,0.008
5.581,-0.033,1.037,0.009
5.583,-0.028,1.029,0.018
5.594,-0.038,1.017,0.027
5.595,-0.040,1.008,0.032
5.597,-0.038,0.997,0.038
5.601,-0.038,0.993,0.039
5.606,-0.040,0.979,0.045
5.611,-0.043,0.974,0.052
5.616,-0.042,0.967,0.054
5.621,-0.042,0.966,0.064
5.626,-0.041,0.962,0.058
5.632,-0.041,0.959,0.069
5.636,-0.045,0.953,0.072
5.642,-0.043,0.954,0.078
5.647,-0.044,0.949,0.090
5.652,-0.050,0.957,0.089
5.657,-0.045,0.954,0.095
5.662,-0.046,0.959,0.095
5.667,-0.047,0.960,0.094
5.672,-0.051,0.969,0.088
5.677,-0.056,0.971,0.093
5.682,-0.054,0.973,0.094
5.687,-0.059,0.976,0.088
5.692,-0.066,0.974,0.080
5.697,-0.065,0.978,0.078
5.702,-0.061,0.981,0.074
5.707,-0.063,0.981,0.069
5.712,-0.069,0.988,0.068
5.717,-0.063,0.993,0.062
5.722,-0.058,0.987,0.070
5.727,-0.062,0.986,0.068
5.732,-0.061,0.986,0.070
5.737,-0.063,0.987,0.068
5.742,-0.068,0.986,0.067
5.748,-0.066,0.979,0.074
5.753,-0.069,0.975,0.086
5.758,-0.071,0.971,0.093
