time,x,y,z
5.054,0.982,0.281,-0.054
5.055,0.987,0.280,-0.055
5.055,0.992,0.282,-0.055
5.056,0.988,0.279,-0.043
5.057,0.985,0.282,-0.047
5.059,0.985,0.287,-0.039
5.060,0.987,0.283,-0.047
5.060,0.987,0.278,-0.034
5.061,0.981,0.283,-0.040
5.062,0.979,0.288,-0.039
5.063,0.989,0.281,-0.039
5.064,0.989,0.283,-0.038
5.065,0.980,0.282,-0.038
5.066,0.980,0.284,-0.046
5.282,0.983,0.286,-0.046
5.282,0.983,0.287,-0.034
5.283,0.981,0.285,-0.044
5.284,0.981,0.285,-0.035
5.284,0.980,0.283,-0.037
5.285,0.983,0.274,-0.030
5.286,0.981,0.278,-0.037
5.287,0.982,0.280,-0.024
5.288,0.982,0.278,-0.035
5.288,0.985,0.281,-0.037
5.289,0.991,0.283,-0.033
5.290,0.994,0.276,-0.033
5.291,0.978,0.281,-0.030
5.291,0.972,0.280,-0.026
5.306,0.980,0.282,-0.034
5.307,0.983,0.279,-0.031
5.307,0.977,0.279,-0.031
5.315,0.982,0.283,-0.018
5.316,0.986,0.284,-0.020
5.321,0.983,0.282,-0.021
5.327,0.992,0.285,-0.031
5.343,0.986,0.287,-0.023
5.345,0.988,0.281,-0.033
5.347,0.981,0.286,-0.031
5.348,0.986,0.280,-0.034
5.364,0.986,0.280,-0.029
5.366,0.981,0.276,-0.037
5.368,0.981,0.280,-0.034
5.369,0.982,0.275,-0.039
5.371,0.978,0.279,-0.036
5.408,0.981,0.279,-0.030
5.410,0.977,0.278,-0.028
5.411,0.986,0.279,-0.025
5.413,0.985,0.282,-0.024
5.415,0.981,0.283,-0.024
5.417,0.988,0.281,-0.021
5.417,0.989,0.280,-0.022
5.418,0.987,0.286,-0.022
5.418,0.988,0.284,-0.023
5.431,0.988,0.282,-0.027
5.432,0.985,0.278,-0.025
5.433,0.988,0.292,-0.026
5.440,0.991,0.279,-0.028
5.440,0.985,0.274,-0.032
5.446,0.979,0.268,-0.035
5.451,0.976,0.269,-0.031
5.456,0.977,0.275,-0.024
5.461,0.979,0.280,-0.029
5.466,0.972,0.277,-0.030
5.471,0.975,0.283,-0.033
5.477,0.974,0.282,-0.037
5.481,0.979,0.280,-0.028
5.487,0.979,0.286,-0.029
5.492,0.984,0.286,-0.037
5.497,0.980,0.285,-0.031
5.502,0.986,0.288,-0.021
5.507,0.983,0.295,-0.019
5.512,0.982,0.286,-0.025
5.517,0.987,0.283,-0.016
5.522,0.988,0.278,-0.027
5.528,0.985,0.281,-0.028
5.535,0.984,0.279,-0.028
5.537,0.989,0.273,-0.030
5.550,0.987,0.278,-0.030
5.552,0.983,0.277,-0.032
5.553,0.981,0.274,-0.034
5.574,0.981,0.276,-0.025
5.575,0.979,0.276,-0.034
5.576,0.977,0.276,-0.030
5.576,0.980,0.279,-0.025
5.577,0.979,0.280,-0.025
5.584,0.968,0.279,-0.024
5.589,0.981,0.283,-0.019
5.592,0.985,0.284,-0.029
5.967,0.973,0.285,-0.017
5.968,0.981,0.283,-0.024
5.977,0.983,0.280,-0.025
5.979,0.986,0.279,-0.018
5.979,0.982,0.277,-0.018
5.980,0.986,0.281,-0.027
5.981,0.983,0.277,-0.029
5.981,0.989,0.281,-0.022
5.982,0.987,0.282,-0.021
5.983,0.983,0.279,-0.020
5.983,0.992,0.274,-0.021
5.984,0.987,0.279,-0.031
6.081,0.988,0.281,-0.023
6.081,0.981,0.274,-0.018
6.082,0.983,0.280,-0.020
6.083,0.978,0.280,-0.017
6.084,0.985,0.286,-0.017
6.084,0.983,0.283,-0.014
6.085,0.973,0.275,-0.023
6.086,0.978,0.274,-0.026
6.087,0.978,0.282,-0.028
6.087,0.984,0.284,-0.027
6.088,0.978,0.279,-0.020
6.089,0.978,0.278,-0.019
6.090,0.986,0.279,-0.020
6.091,0.979,0.277,-0.025
6.318,0.977,0.269,-0.018
6.319,0.974,0.278,-0.007
6.320,0.970,0.276,-0.018
6.320,0.974,0.277,-0.021
6.321,0.973,0.284,-0.015
6.322,0.978,0.284,-0.014
6.322,0.983,0.291,-0.020
6.323,0.983,0.293,-0.021
6.324,0.986,0.291,-0.017
6.324,0.992,0.291,-0.010
6.325,0.994,0.283,-0.022
6.326,0.993,0.288,-0.012
6.326,0.981,0.278,-0.015
6.327,0.981,0.279,-0.014
6.339,0.974,0.287,-0.021
6.339,0.985,0.287,-0.011
6.348,0.981,0.289,-0.017
6.348,0.980,0.289,-0.016
6.353,0.985,0.284,-0.013
6.358,0.981,0.287,-0.004
6.363,0.982,0.286,-0.012
6.368,0.980,0.281,-0.018
6.373,0.985,0.286,-0.012
6.378,0.987,0.280,-0.020
6.383,0.985,0.285,-0.014
6.388,0.982,0.278,-0.010
6.393,0.986,0.281,-0.006
6.398,0.985,0.281,-0.010
6.404,0.987,0.274,-0.008
6.408,0.985,0.270,-0.011
6.413,0.981,0.283,-0.004
6.418,0.981,0.281,-0.014
6.423,0.982,0.286,-0.009
6.428,0.986,0.280,-0.010
6.433,0.978,0.280,-0.008
6.439,0.985,0.279,-0.008
6.444,0.978,0.283,-0.008
6.449,0.976,0.279,-0.017
6.454,0.976,0.279,-0.010
6.459,0.985,0.275,-0.011
6.464,0.988,0.279,-0.020
6.469,0.990,0.279,-0.013
6.474,0.984,0.277,-0.004
6.479,0.990,0.280,-0.013
6.484,0.991,0.279,-0.008
6.489,0.987,0.282,-0.004
