time,x,y,z
5.002,0.015,0.985,0.057
5.004,0.019,0.988,0.055
5.006,0.019,0.992,0.060
5.251,0.018,0.988,0.057
5.253,0.024,0.986,0.051
5.255,0.021,0.993,0.060
5.258,0.023,0.989,0.057
5.258,0.020,0.990,0.055
5.259,0.017,0.996,0.056
5.349,0.016,0.995,0.058
5.349,0.021,0.998,0.059
5.350,0.012,0.996,0.052
5.351,0.015,0.994,0.061
5.352,0.014,0.997,0.048
5.353,0.015,0.993,0.055
5.353,0.018,0.994,0.058
5.354,0.017,0.998,0.055
5.355,0.022,0.991,0.047
5.356,0.021,0.991,0.054
5.357,0.024,0.998,0.048
5.357,0.013,0.998,0.051
5.358,0.013,0.990,0.051
5.359,0.015,0.991,0.051
5.385,0.022,0.992,0.058
5.386,0.016,0.992,0.055
5.386,0.017,0.990,0.065
5.387,0.019,0.988,0.058
5.388,0.020,0.986,0.059
5.389,0.012,0.995,0.062
5.394,0.021,0.988,0.066
5.398,0.014,0.991,0.058
5.403,0.020,0.993,0.058
5.408,0.016,0.985,0.050
5.413,0.016,0.990,0.058
5.418,0.022,0.991,0.058
5.423,0.011,0.992,0.059
5.429,0.017,0.991,0.059
5.434,0.015,0.996,0.062
5.648,0.018,0.987,0.055
5.650,0.012,0.992,0.058
5.651,0.021,0.990,0.057
5.653,0.015,0.995,0.051
5.655,0.014,0.994,0.060
5.656,0.017,0.991,0.065
5.658,0.017,0.993,0.060
5.659,0.018,0.992,0.060
5.659,0.010,0.988,0.064
5.660,0.014,0.990,0.067
5.661,0.010,0.983,0.059
5.661,0.014,0.988,0.060
5.662,0.020,0.991,0.063
5.663,0.014,0.989,0.060
5.664,0.022,0.995,0.059
5.664,0.025,0.987,0.065
5.680,0.023,0.990,0.058
5.681,0.025,0.992,0.070
5.682,0.017,0.992,0.074
5.686,0.017,0.991,0.061
5.690,0.014,0.990,0.069
5.698,0.012,0.991,0.061
5.700,0.013,0.991,0.065
5.709,0.019,0.995,0.065
5.710,0.011,0.994,0.062
5.719,0.014,0.992,0.059
5.720,0.017,0.989,0.059
5.729,0.013,0.994,0.067
5.730,0.013,0.988,0.066
5.741,0.011,0.991,0.060
5.745,0.015,0.984,0.068
5.746,0.019,0.986,0.068
5.766,0.019,0.984,0.066
5.767,0.015,0.990,0.060
5.768,0.021,0.989,0.068
5.768,0.024,0.986,0.069
5.772,0.016,0.986,0.067
5.776,0.012,0.990,0.058
5.781,0.011,0.987,0.061
5.786,0.011,0.990,0.064
5.791,0.017,0.993,0.071
5.796,0.023,0.987,0.061
5.801,0.015,0.986,0.066
5.806,0.011,0.990,0.070
5.811,0.016,0.994,0.065
5.816,0.017,0.991,0.058
5.824,0.020,0.994,0.064
5.826,0.013,0.993,0.066
5.834,0.019,0.996,0.057
5.836,0.021,0.991,0.066
5.842,0.014,0.987,0.060
5.849,0.017,0.995,0.062
5.852,0.016,0.989,0.066
5.861,0.019,0.987,0.073
5.862,0.011,0.987,0.075
5.876,0.018,0.989,0.060
5.878,0.011,0.992,0.061
5.879,0.009,0.993,0.064
5.881,0.018,0.992,0.062
6.120,0.020,0.993,0.063
6.120,0.017,0.993,0.059
6.121,0.014,0.991,0.059
6.122,0.021,0.993,0.063
6.123,0.025,0.990,0.059
6.123,0.022,0.994,0.064
6.124,0.022,0.990,0.062
6.124,0.017,0.994,0.071
6.125,0.017,0.989,0.075
6.126,0.018,0.993,0.076
6.126,0.013,0.989,0.067
6.127,0.015,0.994,0.069
6.219,0.015,0.990,0.064
6.220,0.015,0.993,0.064
6.221,0.022,0.990,0.060
6.221,0.013,0.991,0.067
6.222,0.012,0.990,0.064
6.223,0.010,0.990,0.067
6.224,0.008,1.004,0.067
6.225,0.010,1.008,0.082
6.226,0.014,0.996,0.070
6.227,0.005,0.991,0.076
6.228,0.011,0.988,0.073
6.229,0.015,0.989,0.065
6.230,0.014,0.992,0.067
6.231,0.012,0.992,0.058
6.259,0.010,0.995,0.063
6.260,0.008,0.982,0.050
6.261,0.004,0.996,0.061
6.262,0.011,1.000,0.071
6.262,0.018,0.997,0.074
6.263,0.024,0.989,0.069
6.264,0.023,0.987,0.060
6.269,0.020,0.989,0.064
6.275,0.019,0.988,0.065
6.279,0.020,0.986,0.070
6.284,0.021,0.990,0.065
6.289,0.010,0.987,0.062
6.295,0.012,0.988,0.060
6.520,0.018,0.989,0.067
6.520,0.014,0.995,0.069
6.521,0.008,0.989,0.060
