time,x,y,z
5.108,0.943,0.354,0.051
5.109,0.959,0.363,0.045
5.110,0.961,0.360,0.032
5.112,0.968,0.368,0.037
5.113,0.977,0.373,0.037
5.114,0.980,0.371,0.029
5.117,0.977,0.371,0.033
5.119,0.971,0.355,0.021
5.121,0.984,0.341,0.026
5.122,0.979,0.332,0.036
5.124,0.979,0.324,0.042
5.126,0.979,0.308,0.043
5.127,0.947,0.288,0.014
5.129,0.954,0.294,0.029
5.129,0.940,0.275,0.053
5.131,0.939,0.278,0.065
5.315,0.943,0.284,0.089
5.316,0.930,0.266,0.092
5.317,0.921,0.270,0.094
5.318,0.915,0.270,0.094
5.319,0.911,0.267,0.086
5.320,0.908,0.280,0.079
5.321,0.917,0.291,0.070
5.322,0.934,0.306,0.051
5.322,0.956,0.318,0.032
5.323,0.961,0.325,0.030
5.324,0.969,0.328,0.050
5.324,0.983,0.322,0.046
5.325,0.996,0.278,0.128
5.326,0.997,0.246,0.093
5.362,0.965,0.243,0.067
5.363,0.919,0.209,0.032
5.363,0.896,0.214,0.019
5.364,0.890,0.221,0.033
5.365,0.893,0.220,0.032
5.366,0.901,0.237,0.037
5.368,0.911,0.257,0.053
5.369,0.934,0.281,0.083
5.370,0.974,0.305,0.113
5.409,1.001,0.320,0.136
5.410,1.024,0.321,0.143
5.410,1.051,0.332,0.163
5.411,1.052,0.330,0.165
5.412,1.062,0.321,0.168
5.413,1.071,0.315,0.170
5.413,1.085,0.299,0.154
5.414,1.081,0.288,0.149
5.416,1.062,0.272,0.135
5.437,1.041,0.240,0.118
5.438,1.022,0.222,0.081
5.438,1.000,0.198,0.061
5.439,0.983,0.182,0.034
5.440,0.964,0.182,0.021
5.468,0.965,0.159,0.018
5.469,0.963,0.173,0.037
5.470,0.955,0.186,0.059
5.470,0.951,0.200,0.070
5.471,0.952,0.217,0.089
5.472,0.965,0.239,0.109
5.489,0.980,0.273,0.122
5.490,0.998,0.279,0.143
5.491,0.996,0.301,0.160
5.491,1.011,0.301,0.164
5.512,1.018,0.296,0.166
5.513,1.022,0.263,0.152
5.514,1.023,0.245,0.133
5.515,1.028,0.196,0.121
5.516,1.032,0.187,0.110
5.558,1.042,0.201,0.122
5.559,1.047,0.171,0.095
5.560,1.024,0.154,0.082
5.560,1.001,0.149,0.063
5.561,0.984,0.143,0.070
5.562,0.975,0.148,0.078
5.563,0.974,0.158,0.074
5.563,0.940,0.173,0.064
5.564,0.935,0.188,0.067
5.591,0.934,0.219,0.072
5.592,0.959,0.264,0.087
5.593,0.968,0.299,0.115
5.594,0.992,0.313,0.135
5.595,1.009,0.327,0.146
5.596,1.044,0.326,0.157
5.597,1.046,0.298,0.147
5.624,1.060,0.263,0.125
5.626,1.057,0.225,0.101
5.628,1.054,0.187,0.075
5.629,1.064,0.149,0.059
5.630,1.055,0.128,0.039
5.630,1.078,0.112,0.035
5.631,1.128,0.144,0.098
5.674,1.109,0.124,0.105
5.675,1.070,0.125,0.108
5.675,1.025,0.145,0.113
5.676,0.990,0.164,0.115
5.677,0.955,0.187,0.099
5.677,0.926,0.213,0.108
5.678,0.909,0.261,0.106
5.679,0.916,0.331,0.124
5.679,0.926,0.334,0.120
5.814,0.941,0.329,0.112
5.815,0.970,0.308,0.099
5.816,0.954,0.276,0.079
5.817,0.955,0.227,0.053
5.817,0.949,0.179,0.040
5.818,0.962,0.132,0.013
5.819,0.945,0.082,-0.017
5.820,0.946,0.039,-0.026
5.821,0.959,0.016,-0.001
5.823,0.985,-0.003,0.032
5.824,1.021,0.013,0.074
5.825,1.015,0.016,0.093
5.825,0.927,-0.016,-0.126
5.827,0.957,-0.025,-0.082
5.983,0.948,-0.008,-0.047
5.984,0.965,0.020,-0.010
5.986,0.986,0.131,0.073
5.986,1.006,0.186,0.098
5.987,1.058,0.226,0.129
5.988,1.050,0.260,0.146
5.988,1.056,0.291,0.156
5.989,1.076,0.294,0.155
5.990,1.049,0.309,0.144
5.990,1.054,0.296,0.113
5.991,1.068,0.261,0.075
5.992,1.090,0.222,0.044
5.992,1.145,0.159,0.080
5.993,1.139,0.132,0.062
5.994,1.112,0.117,0.047
6.016,1.093,0.098,0.038
6.017,1.084,0.088,0.051
6.018,1.032,0.083,0.049
6.019,1.009,0.097,0.066
6.020,0.978,0.118,0.071
6.053,0.961,0.142,0.068
6.054,0.958,0.163,0.061
6.055,0.930,0.195,0.049
6.055,0.912,0.215,0.024
6.056,0.894,0.243,0.016
6.056,0.882,0.259,-0.010
6.057,0.871,0.272,-0.016
6.060,0.865,0.261,-0.023
6.085,0.876,0.239,-0.011
6.086,0.876,0.221,0.010
6.087,0.888,0.194,0.026
6.088,0.905,0.182,0.053
6.088,0.914,0.168,0.072
6.105,0.939,0.158,0.090
6.106,0.967,0.157,0.111
