time,x,y,z
5.023,-0.173,0.973,-0.033
5.025,-0.166,0.972,-0.041
5.027,-0.176,0.972,-0.031
5.029,-0.179,0.970,-0.035
5.030,-0.174,0.967,-0.041
5.032,-0.183,0.967,-0.043
5.033,-0.185,0.958,-0.046
5.035,-0.187,0.957,-0.042
5.037,-0.189,0.959,-0.041
5.037,-0.187,0.957,-0.031
5.038,-0.183,0.958,-0.032
5.039,-0.185,0.954,-0.025
5.039,-0.142,0.958,-0.059
5.040,-0.149,0.948,-0.052
5.041,-0.142,0.950,-0.061
5.042,-0.147,0.951,-0.053
5.046,-0.148,0.956,-0.040
5.050,-0.152,0.955,-0.036
5.055,-0.161,0.953,-0.037
5.060,-0.164,0.955,-0.041
5.065,-0.182,0.952,-0.039
5.070,-0.196,0.957,-0.045
5.075,-0.203,0.966,-0.032
5.080,-0.210,0.962,-0.031
5.085,-0.221,0.966,-0.038
5.090,-0.224,0.961,-0.055
5.096,-0.225,0.962,-0.057
5.101,-0.227,0.968,-0.064
5.106,-0.222,0.964,-0.080
5.113,-0.211,0.959,-0.090
5.116,-0.200,0.960,-0.087
5.121,-0.211,0.955,-0.086
5.128,-0.196,0.956,-0.082
5.132,-0.203,0.953,-0.062
5.136,-0.194,0.957,-0.066
5.141,-0.191,0.953,-0.063
5.146,-0.197,0.956,-0.059
5.155,-0.193,0.962,-0.066
5.160,-0.188,0.968,-0.085
5.161,-0.186,0.974,-0.103
5.166,-0.187,0.978,-0.114
5.171,-0.179,0.973,-0.126
5.176,-0.179,0.977,-0.127
5.181,-0.170,0.981,-0.134
5.187,-0.162,0.981,-0.133
5.195,-0.151,0.982,-0.139
5.197,-0.147,0.981,-0.137
5.205,-0.141,0.977,-0.134
5.207,-0.140,0.978,-0.133
5.211,-0.141,0.974,-0.122
5.216,-0.136,0.975,-0.111
5.221,-0.135,0.972,-0.107
5.227,-0.138,0.969,-0.086
5.231,-0.139,0.969,-0.089
5.238,-0.141,0.962,-0.084
5.435,-0.139,0.961,-0.084
5.436,-0.138,0.958,-0.079
5.438,-0.143,0.963,-0.085
5.440,-0.138,0.962,-0.075
5.441,-0.143,0.959,-0.076
5.443,-0.146,0.961,-0.072
5.446,-0.154,0.966,-0.066
5.447,-0.159,0.964,-0.057
5.449,-0.161,0.963,-0.058
5.451,-0.162,0.957,-0.055
5.452,-0.172,0.962,-0.052
5.454,-0.171,0.951,-0.063
5.456,-0.135,0.969,-0.061
5.457,-0.131,0.967,-0.063
5.459,-0.141,0.965,-0.058
5.461,-0.136,0.958,-0.063
5.462,-0.142,0.956,-0.064
5.464,-0.143,0.951,-0.063
5.490,-0.143,0.949,-0.068
5.491,-0.143,0.944,-0.058
5.491,-0.149,0.943,-0.058
5.492,-0.147,0.944,-0.059
5.493,-0.151,0.947,-0.056
5.493,-0.158,0.948,-0.061
5.498,-0.155,0.949,-0.053
5.503,-0.160,0.949,-0.054
5.508,-0.160,0.954,-0.062
5.513,-0.165,0.955,-0.069
5.518,-0.173,0.957,-0.070
5.523,-0.169,0.960,-0.076
5.528,-0.172,0.965,-0.075
5.533,-0.165,0.963,-0.075
5.539,-0.169,0.961,-0.068
5.544,-0.170,0.962,-0.071
5.549,-0.170,0.964,-0.061
5.554,-0.166,0.967,-0.058
5.559,-0.167,0.967,-0.056
5.564,-0.161,0.963,-0.050
5.569,-0.162,0.962,-0.050
5.574,-0.161,0.967,-0.048
5.579,-0.159,0.965,-0.040
5.584,-0.154,0.962,-0.040
5.589,-0.147,0.965,-0.045
5.794,-0.144,0.959,-0.037
5.796,-0.141,0.966,-0.026
5.797,-0.139,0.964,-0.029
5.799,-0.142,0.964,-0.030
5.801,-0.138,0.964,-0.027
5.802,-0.137,0.967,-0.021
5.804,-0.132,0.968,-0.026
5.805,-0.139,0.972,-0.016
5.808,-0.133,0.969,-0.016
5.809,-0.136,0.968,-0.006
5.811,-0.139,0.968,-0.014
5.813,-0.142,0.965,-0.015
5.814,-0.194,0.976,0.004
5.816,-0.191,0.974,0.010
5.818,-0.192,0.976,0.007
5.820,-0.189,0.967,-0.002
5.822,-0.188,0.969,0.007
5.823,-0.188,0.961,0.001
5.838,-0.185,0.966,-0.001
5.838,-0.184,0.964,-0.001
5.839,-0.176,0.971,-0.006
5.841,-0.173,0.980,-0.003
5.846,-0.174,0.982,-0.002
5.851,-0.170,0.977,0.005
5.856,-0.170,0.982,0.012
5.861,-0.161,0.980,0.007
5.866,-0.164,0.981,0.015
5.871,-0.163,0.982,0.023
5.876,-0.160,0.978,0.028
5.881,-0.161,0.977,0.022
5.886,-0.156,0.977,0.029
5.891,-0.160,0.973,0.037
5.896,-0.171,0.969,0.023
5.901,-0.169,0.969,0.028
5.906,-0.178,0.967,0.022
5.911,-0.169,0.969,0.018
5.917,-0.176,0.967,0.025
5.921,-0.177,0.984,0.022
5.926,-0.185,0.994,0.005
5.932,-0.188,0.997,0.004
5.937,-0.185,0.991,0.017
5.942,-0.190,0.989,0.021
5.947,-0.187,0.984,0.027
5.952,-0.190,0.979,0.026
5.957,-0.182,0.971,0.024
5.962,-0.179,0.969,0.018
5.967,-0.179,0.965,0.015
5.972,-0.172,0.962,0.013
5.977,-0.168,0.965,0.019
5.982,-0.165,0.974,0.016
5.988,-0.169,0.977,0.022
5.993,-0.171,0.981,0.015
5.998,-0.167,0.979,0.017
6.003,-0.178,0.988,0.011
6.008,-0.182,0.986,0.012
6.013,-0.185,0.988,0.014
6.018,-0.180,0.984,0.017
6.252,-0.178,0.979,0.013
6.253,-0.183,0.977,0.014
6.254,-0.183,0.973,0.021
6.255,-0.186,0.972,0.028
6.255,-0.181,0.971,0.024
6.256,-0.181,0.969,0.026
6.257,-0.184,0.968,0.023
6.258,-0.180,0.972,0.028
6.259,-0.177,0.968,0.025
6.259,-0.179,0.967,0.030
6.260,-0.176,0.966,0.022
6.261,-0.168,0.965,0.023
6.262,-0.168,0.987,0.021
6.263,-0.168,0.988,0.019
6.281,-0.173,0.986,0.012
6.281,-0.171,0.982,0.013
6.282,-0.169,0.980,0.006
6.283,-0.167,0.978,0.017
6.284,-0.159,0.973,0.013
6.290,-0.159,0.975,0.006
6.294,-0.153,0.977,0.013
6.299,-0.154,0.975,0.009
6.304,-0.147,0.981,0.018
6.309,-0.144,0.976,0.022
6.314,-0.145,0.976,0.021
6.319,-0.137,0.977,0.023
6.324,-0.138,0.979,0.034
6.329,-0.138,0.978,0.024
6.334,-0.140,0.974,0.024
6.339,-0.133,0.978,0.021
6.344,-0.137,0.976,0.023
6.349,-0.141,0.976,0.028
6.354,-0.146,0.974,0.020
6.359,-0.141,0.976,0.024
6.365,-0.147,0.969,0.018
6.370,-0.149,0.970,0.024
6.375,-0.149,0.970,0.023
6.380,-0.151,0.971,0.027
6.558,-0.162,0.967,0.026
6.558,-0.164,0.979,0.026
6.559,-0.161,0.984,0.019
6.560,-0.162,0.984,0.027
6.560,-0.168,0.985,0.018
6.561,-0.164,0.987,0.024
6.562,-0.167,0.985,0.024
6.562,-0.161,0.986,0.025
6.563,-0.159,0.975,0.021
6.564,-0.152,0.977,0.026
6.564,-0.164,0.968,0.018
6.565,-0.165,0.969,0.020
6.565,-0.181,0.962,0.035
6.566,-0.188,0.959,0.034
6.571,-0.186,0.961,0.035
6.576,-0.186,0.962,0.026
6.581,-0.179,0.961,0.030
6.587,-0.185,0.972,0.019
6.591,-0.181,0.978,0.037
6.597,-0.184,0.978,0.028
6.601,-0.176,0.977,0.025
6.607,-0.182,0.978,0.030
6.612,-0.177,0.981,0.017
6.617,-0.177,0.970,0.024
6.625,-0.180,0.970,0.021
6.629,-0.181,0.965,0.023
6.632,-0.175,0.970,0.020
6.637,-0.179,0.967,0.016
6.642,-0.173,0.972,0.009
6.647,-0.171,0.974,0.018
6.652,-0.168,0.966,0.014
6.658,-0.176,0.970,0.013
6.662,-0.173,0.969,0.009
6.668,-0.169,0.971,0.015
6.673,-0.172,0.968,0.016
6.677,-0.168,0.973,0.022
6.682,-0.168,0.972,0.016
6.687,-0.164,0.967,0.011
6.692,-0.164,0.969,0.015
6.697,-0.168,0.963,0.023
6.702,-0.168,0.970,0.019
6.707,-0.168,0.969,0.027
6.713,-0.164,0.966,0.015
6.718,-0.171,0.964,0.018
6.723,-0.179,0.962,0.016
6.728,-0.177,0.967,0.023
6.733,-0.175,0.967,0.022
6.738,-0.179,0.967,0.014
6.743,-0.172,0.974,0.023
6.748,-0.175,0.976,0.015
6.753,-0.178,0.976,0.012
6.758,-0.170,0.978,0.023
6.763,-0.171,0.980,0.014
