time,x,y,z
5.021,-0.160,0.975,0.074
5.022,-0.154,0.975,0.069
5.023,-0.151,0.975,0.059
5.024,-0.149,0.975,0.059
5.025,-0.155,0.977,0.061
5.025,-0.154,0.980,0.065
5.027,-0.160,0.976,0.070
5.028,-0.156,0.975,0.071
5.029,-0.159,0.972,0.072
5.029,-0.152,0.973,0.074
5.030,-0.153,0.977,0.071
5.031,-0.158,0.977,0.069
5.032,-0.155,0.967,0.076
5.033,-0.152,0.973,0.069
5.034,-0.151,0.974,0.067
5.037,-0.152,0.972,0.062
5.042,-0.142,0.975,0.061
5.047,-0.153,0.970,0.070
5.052,-0.147,0.973,0.070
5.057,-0.156,0.970,0.072
5.062,-0.154,0.975,0.072
5.067,-0.152,0.969,0.073
5.072,-0.158,0.967,0.066
5.077,-0.158,0.970,0.071
5.082,-0.162,0.976,0.068
5.087,-0.159,0.976,0.068
5.092,-0.153,0.976,0.081
5.097,-0.154,0.982,0.081
5.102,-0.148,0.974,0.076
5.107,-0.148,0.976,0.081
5.112,-0.151,0.979,0.079
5.117,-0.144,0.979,0.084
5.122,-0.146,0.983,0.073
5.128,-0.147,0.979,0.072
5.132,-0.146,0.978,0.065
5.137,-0.145,0.982,0.074
5.142,-0.141,0.979,0.069
5.147,-0.148,0.982,0.071
5.153,-0.145,0.976,0.071
5.158,-0.150,0.973,0.072
5.163,-0.147,0.968,0.067
5.168,-0.144,0.975,0.067
5.173,-0.144,0.969,0.067
5.179,-0.147,0.970,0.068
5.183,-0.150,0.970,0.064
5.188,-0.149,0.971,0.066
5.193,-0.153,0.974,0.061
5.198,-0.155,0.972,0.062
5.203,-0.154,0.979,0.058
5.209,-0.158,0.983,0.064
5.213,-0.143,0.975,0.064
5.218,-0.143,0.972,0.067
5.224,-0.150,0.978,0.062
5.229,-0.142,0.978,0.065
5.234,-0.146,0.980,0.061
5.239,-0.142,0.979,0.076
5.244,-0.148,0.977,0.078
5.249,-0.150,0.969,0.069
5.254,-0.152,0.974,0.065
5.259,-0.142,0.987,0.065
5.264,-0.144,0.974,0.074
5.269,-0.143,0.975,0.075
5.275,-0.140,0.977,0.074
5.280,-0.144,0.973,0.075
5.284,-0.136,0.970,0.074
5.289,-0.140,0.975,0.078
5.295,-0.143,0.979,0.079
5.299,-0.140,0.978,0.076
5.305,-0.142,0.980,0.072
5.310,-0.148,0.986,0.078
