time,x,y,z
5.083,-0.014,0.981,0.108
5.084,-0.015,0.979,0.100
5.085,-0.015,0.986,0.093
5.085,-0.008,0.994,0.089
5.086,-0.010,0.994,0.081
5.087,-0.008,0.999,0.079
5.087,-0.001,0.992,0.090
5.088,-0.004,0.990,0.095
5.089,0.001,1.000,0.094
5.089,-0.001,0.997,0.107
5.090,-0.000,0.991,0.098
5.091,0.000,0.994,0.107
5.091,-0.062,0.992,0.143
5.092,-0.042,0.994,0.148
5.100,-0.046,0.990,0.158
5.101,-0.044,0.995,0.150
5.111,-0.043,0.990,0.149
5.112,-0.032,0.989,0.148
5.114,-0.032,0.991,0.142
5.119,-0.036,0.996,0.137
5.124,-0.031,0.986,0.126
5.129,-0.037,0.985,0.122
5.135,-0.039,0.988,0.120
5.139,-0.036,0.987,0.117
5.144,-0.040,0.992,0.121
5.149,-0.028,0.993,0.118
5.154,-0.029,0.997,0.118
5.159,-0.026,0.998,0.110
5.164,-0.024,0.998,0.119
5.424,-0.021,0.999,0.115
5.426,-0.024,0.995,0.121
5.428,-0.023,0.991,0.120
5.430,-0.023,0.982,0.123
5.431,-0.020,0.986,0.119
5.529,-0.019,0.982,0.120
5.530,-0.013,0.979,0.121
5.530,-0.022,0.978,0.109
5.531,-0.012,0.976,0.115
5.532,-0.012,0.982,0.109
5.533,-0.016,0.973,0.107
5.533,-0.015,0.976,0.095
5.534,-0.002,0.979,0.108
5.535,-0.011,0.975,0.102
5.535,-0.013,0.977,0.108
5.536,-0.014,0.979,0.107
5.537,-0.011,0.974,0.100
5.538,-0.014,0.993,0.107
5.538,-0.010,0.989,0.111
5.569,-0.011,0.989,0.102
5.570,-0.014,0.989,0.114
5.570,-0.016,0.993,0.117
5.571,-0.014,0.988,0.115
5.572,-0.013,0.993,0.109
5.572,-0.017,0.992,0.122
5.573,-0.018,0.988,0.125
5.724,-0.012,0.991,0.124
5.724,-0.012,0.990,0.125
5.725,-0.007,0.986,0.120
5.726,-0.011,0.987,0.129
5.726,-0.008,0.986,0.128
5.727,-0.011,0.987,0.118
5.728,-0.005,0.986,0.122
5.729,-0.006,0.985,0.126
5.729,-0.003,0.982,0.124
5.730,-0.009,0.984,0.118
5.731,-0.010,0.985,0.128
5.731,-0.011,0.989,0.122
5.732,-0.008,0.988,0.116
5.745,-0.007,0.989,0.112
5.746,-0.004,0.985,0.118
5.747,-0.011,0.993,0.111
5.754,-0.009,0.990,0.118
5.755,-0.012,0.991,0.117
5.760,-0.010,0.989,0.117
5.764,-0.011,0.991,0.119
5.769,-0.014,0.990,0.122
5.774,-0.013,0.996,0.126
5.779,-0.004,0.988,0.119
5.786,-0.005,0.988,0.117
5.790,-0.005,0.987,0.119
5.795,-0.009,0.986,0.118
5.800,-0.000,0.984,0.117
5.805,0.001,0.991,0.113
5.810,-0.011,0.987,0.112
5.815,-0.005,0.988,0.118
5.820,0.001,0.991,0.114
5.825,-0.002,0.985,0.113
5.830,-0.005,0.984,0.112
5.835,-0.003,0.986,0.119
5.844,0.001,0.985,0.124
5.845,-0.000,0.990,0.112
5.856,-0.004,0.991,0.113
5.857,-0.008,0.989,0.120
5.862,-0.007,0.989,0.119
5.868,-0.005,0.986,0.126
5.870,-0.011,0.984,0.122
5.878,-0.008,0.983,0.126
5.883,-0.006,0.988,0.120
5.887,-0.004,0.986,0.122
5.890,-0.006,0.988,0.122
5.895,-0.004,0.987,0.121
5.900,-0.004,0.995,0.123
5.905,-0.004,0.992,0.116
6.146,-0.008,0.985,0.124
6.147,-0.006,0.989,0.121
6.147,-0.006,0.987,0.121
6.148,-0.006,0.983,0.123
6.149,-0.007,0.988,0.132
6.149,-0.006,0.993,0.117
6.150,0.000,0.990,0.121
6.151,-0.005,0.990,0.124
6.151,-0.010,0.995,0.112
6.152,-0.005,0.997,0.121
6.153,-0.010,0.985,0.117
6.153,-0.010,0.992,0.119
6.154,-0.004,0.981,0.108
6.310,0.007,0.984,0.108
6.313,0.008,0.991,0.114
6.314,0.000,0.982,0.115
6.315,0.002,0.987,0.121
6.318,0.002,0.992,0.121
6.319,-0.003,0.990,0.120
6.321,-0.001,0.984,0.133
6.323,0.002,0.993,0.121
6.324,0.004,0.987,0.124
6.326,0.005,0.986,0.122
6.328,-0.001,0.986,0.133
6.330,0.005,0.989,0.118
6.331,-0.000,0.989,0.107
6.332,0.003,0.993,0.106
6.333,0.000,0.997,0.099
6.334,0.000,0.994,0.106
6.334,-0.005,0.985,0.100
6.381,-0.004,0.990,0.120
6.476,-0.004,0.984,0.117
6.476,-0.004,0.986,0.117
6.477,-0.002,0.989,0.111
6.478,-0.006,0.994,0.114
6.479,-0.001,0.993,0.113
6.479,-0.001,0.990,0.116
6.480,-0.002,0.987,0.121
6.481,-0.004,0.988,0.122
6.481,0.003,0.983,0.115
6.482,0.007,0.983,0.117
6.483,0.000,0.985,0.120
6.484,0.005,0.985,0.115
6.484,0.002,0.979,0.111
6.485,0.001,0.981,0.117
6.506,-0.000,0.989,0.121
6.506,-0.005,0.986,0.122
6.507,-0.015,0.990,0.117
6.508,-0.010,0.990,0.115
6.509,-0.007,0.993,0.119
6.521,-0.006,0.989,0.114
6.522,-0.010,0.991,0.123
6.673,0.000,0.991,0.117
6.674,-0.001,0.991,0.120
6.675,-0.006,0.986,0.105
6.675,-0.007,0.984,0.116
6.676,-0.000,0.989,0.112
6.677,-0.001,0.990,0.120
6.678,-0.004,0.991,0.114
6.678,-0.004,0.988,0.117
6.680,0.001,0.990,0.112
6.680,0.002,0.992,0.110
6.681,-0.001,0.989,0.113
6.682,-0.009,0.988,0.119
6.683,-0.011,0.988,0.118
6.683,-0.011,0.987,0.119
6.702,-0.011,0.991,0.113
6.703,-0.008,0.985,0.123
6.704,-0.004,0.986,0.121
6.705,-0.009,0.993,0.121
6.706,-0.008,0.986,0.112
6.717,-0.011,0.991,0.118
6.718,-0.005,0.991,0.121
6.728,-0.007,0.989,0.124
6.728,-0.009,0.988,0.120
6.733,-0.010,0.985,0.119
6.737,-0.011,0.988,0.119
6.741,-0.007,0.983,0.122
6.746,-0.016,0.984,0.117
6.751,-0.005,0.984,0.116
6.756,-0.012,0.994,0.116
6.761,-0.011,0.989,0.120
6.766,-0.012,0.993,0.110
6.771,-0.009,0.989,0.115
6.776,-0.020,0.991,0.106
6.781,-0.013,0.990,0.115
6.839,-0.013,0.986,0.123
6.840,-0.013,0.982,0.126
6.841,-0.008,0.983,0.120
6.842,-0.006,0.991,0.115
6.842,-0.010,0.990,0.117
6.843,-0.009,0.989,0.124
6.844,-0.011,0.985,0.115
6.844,-0.006,0.981,0.115
6.845,-0.013,0.993,0.117
6.846,-0.007,0.990,0.115
6.846,-0.007,0.991,0.117
6.847,-0.008,0.987,0.109
6.848,-0.012,0.989,0.109
6.855,-0.013,0.988,0.120
6.856,-0.009,0.983,0.118
7.131,-0.008,0.991,0.111
7.132,-0.006,0.990,0.114
7.132,-0.013,0.987,0.111
7.133,-0.016,0.987,0.122
7.134,-0.011,0.987,0.124
7.134,-0.013,0.988,0.118
7.135,-0.012,0.986,0.129
7.136,-0.016,0.986,0.121
7.136,-0.012,0.984,0.120
7.137,-0.019,0.988,0.117
7.138,-0.016,0.985,0.113
7.139,-0.018,0.989,0.115
7.140,-0.020,0.982,0.120
7.140,-0.018,0.985,0.121
7.159,-0.019,0.982,0.113
7.160,-0.018,0.983,0.115
7.160,-0.023,0.985,0.117
7.161,-0.023,0.987,0.113
7.175,-0.022,0.988,0.114
7.175,-0.019,0.988,0.116
7.176,-0.017,0.991,0.121
7.181,-0.025,0.991,0.114
7.253,-0.018,0.986,0.119
7.254,-0.023,0.988,0.127
7.255,-0.020,0.990,0.122
7.255,-0.019,0.985,0.121
7.256,-0.027,0.988,0.115
7.257,-0.017,0.986,0.122
7.257,-0.013,0.985,0.110
7.258,-0.016,0.983,0.117
7.356,-0.015,0.985,0.114
7.357,-0.020,0.981,0.111
7.358,-0.016,0.980,0.107
7.358,-0.018,0.983,0.106
7.360,-0.025,0.979,0.106
7.360,-0.020,0.982,0.112
7.361,-0.024,0.980,0.114
7.362,-0.021,0.985,0.112
7.362,-0.028,0.985,0.112
7.363,-0.021,0.987,0.113
7.364,-0.025,0.979,0.122
7.365,-0.030,0.985,0.113
7.365,-0.035,0.990,0.104
7.366,-0.036,0.991,0.108
7.388,-0.035,0.986,0.106
7.388,-0.036,0.991,0.100
7.389,-0.036,0.985,0.105
7.390,-0.038,0.990,0.108
7.391,-0.038,0.986,0.110
7.407,-0.032,0.987,0.101
7.408,-0.031,0.980,0.095
7.408,-0.033,0.986,0.091
