time,x,y,z
5.003,0.043,0.982,0.126
5.008,0.032,0.977,0.124
5.013,0.041,0.984,0.125
5.018,0.034,0.982,0.125
5.023,0.034,0.984,0.129
5.037,0.035,0.983,0.135
5.038,0.031,0.983,0.127
5.039,0.031,0.990,0.123
5.048,0.029,0.987,0.133
5.049,0.026,0.990,0.128
5.222,0.025,0.991,0.134
5.223,0.027,0.990,0.147
5.225,0.024,0.990,0.145
5.226,0.019,0.988,0.137
5.227,0.018,0.990,0.141
5.229,0.018,0.988,0.137
5.230,0.014,0.987,0.137
5.232,0.012,0.988,0.137
5.233,0.008,0.989,0.134
5.234,0.014,0.984,0.134
5.236,0.008,0.992,0.146
5.238,0.014,0.990,0.139
5.239,0.037,0.986,0.130
5.241,0.036,0.994,0.127
5.242,0.038,0.993,0.125
5.244,0.039,0.991,0.129
5.245,0.038,0.997,0.128
5.470,0.034,0.994,0.136
5.471,0.041,0.989,0.135
5.472,0.037,0.990,0.135
5.473,0.035,0.987,0.130
5.473,0.043,0.981,0.137
5.474,0.043,0.986,0.132
5.475,0.041,0.982,0.136
5.475,0.042,0.984,0.133
5.476,0.034,0.979,0.128
5.477,0.041,0.983,0.135
5.478,0.038,0.983,0.146
5.478,0.041,0.979,0.141
5.479,0.044,0.987,0.141
5.480,0.039,0.987,0.151
5.721,0.039,0.987,0.144
5.722,0.043,0.983,0.137
5.723,0.039,0.979,0.138
5.724,0.042,0.981,0.139
5.725,0.042,0.981,0.138
5.726,0.039,0.982,0.137
5.727,0.043,0.986,0.141
5.728,0.041,0.982,0.140
5.729,0.034,0.984,0.147
5.730,0.039,0.985,0.145
5.731,0.036,0.986,0.144
5.732,0.036,0.984,0.147
5.733,0.047,0.981,0.144
5.734,0.046,0.989,0.135
5.736,0.052,0.987,0.149
5.886,0.058,0.987,0.141
5.887,0.053,0.987,0.153
5.888,0.057,0.989,0.149
5.888,0.053,0.987,0.149
5.889,0.047,0.987,0.152
5.890,0.051,0.985,0.159
5.890,0.053,0.988,0.150
5.891,0.044,0.984,0.145
5.891,0.050,0.984,0.146
5.892,0.051,0.981,0.158
5.893,0.048,0.982,0.149
5.893,0.049,0.982,0.146
5.894,0.047,0.982,0.160
5.895,0.048,0.975,0.162
5.903,0.049,0.981,0.154
5.904,0.050,0.975,0.153
5.909,0.049,0.977,0.148
5.914,0.049,0.985,0.154
5.920,0.042,0.981,0.158
5.925,0.048,0.983,0.158
5.930,0.043,0.988,0.150
5.935,0.044,0.990,0.155
5.941,0.042,0.991,0.158
5.945,0.051,0.987,0.162
5.950,0.042,0.988,0.160
5.955,0.054,0.993,0.167
5.960,0.052,0.991,0.162
5.968,0.052,0.988,0.158
5.975,0.044,0.986,0.171
5.977,0.047,0.982,0.165
5.984,0.043,0.982,0.170
5.986,0.048,0.980,0.168
6.004,0.044,0.974,0.165
6.005,0.047,0.974,0.166
6.007,0.042,0.975,0.162
6.008,0.045,0.981,0.158
6.017,0.050,0.974,0.166
6.017,0.049,0.977,0.159
6.022,0.050,0.979,0.172
6.025,0.048,0.980,0.160
6.030,0.051,0.982,0.163
6.035,0.046,0.983,0.170
6.041,0.044,0.984,0.170
6.045,0.039,0.984,0.172
6.051,0.049,0.990,0.173
6.056,0.045,0.988,0.173
6.061,0.047,0.989,0.161
6.066,0.045,0.989,0.167
6.071,0.050,0.984,0.167
6.076,0.051,0.984,0.170
6.382,0.047,0.978,0.168
6.383,0.053,0.974,0.166
6.383,0.056,0.972,0.176
6.384,0.055,0.977,0.173
6.484,0.053,0.970,0.169
6.485,0.058,0.973,0.168
6.486,0.054,0.978,0.171
6.487,0.056,0.971,0.171
6.489,0.057,0.977,0.170
6.489,0.053,0.974,0.172
6.490,0.052,0.976,0.173
6.491,0.050,0.978,0.168
6.492,0.047,0.979,0.190
6.494,0.046,0.977,0.199
6.495,0.045,0.983,0.188
6.496,0.044,0.981,0.190
6.497,0.043,0.976,0.204
6.498,0.046,0.979,0.205
6.499,0.046,0.986,0.201
6.931,0.050,0.985,0.196
6.932,0.047,0.990,0.187
6.932,0.045,0.991,0.194
6.933,0.051,0.990,0.190
6.934,0.050,0.985,0.189
6.934,0.046,0.987,0.189
6.935,0.052,0.985,0.184
6.936,0.047,0.987,0.189
6.937,0.043,0.985,0.195
6.937,0.056,0.987,0.197
6.938,0.051,0.982,0.191
6.939,0.055,0.982,0.200
6.939,0.049,0.978,0.192
6.940,0.048,0.974,0.199
6.961,0.051,0.983,0.198
6.961,0.046,0.980,0.207
6.962,0.041,0.976,0.202
6.963,0.045,0.981,0.205
6.963,0.052,0.987,0.189
6.967,0.045,0.983,0.199
6.972,0.045,0.987,0.197
6.977,0.044,0.987,0.204
6.982,0.042,0.984,0.195
6.987,0.044,0.982,0.199
6.992,0.047,0.983,0.202
6.997,0.042,0.977,0.197
7.002,0.039,0.982,0.192
7.007,0.047,0.975,0.195
7.012,0.042,0.980,0.201
7.018,0.045,0.973,0.189
7.023,0.045,0.982,0.193
7.028,0.046,0.986,0.198
7.033,0.043,0.984,0.189
7.038,0.045,0.977,0.196
7.043,0.043,0.981,0.200
7.048,0.048,0.981,0.194
7.053,0.049,0.977,0.193
7.058,0.046,0.978,0.194
7.063,0.042,0.973,0.202
7.068,0.047,0.977,0.194
7.073,0.050,0.979,0.203
7.078,0.047,0.977,0.190
7.083,0.050,0.979,0.195
7.088,0.049,0.973,0.197
7.093,0.052,0.976,0.194
7.098,0.054,0.981,0.200
7.103,0.047,0.981,0.204
7.108,0.046,0.977,0.199
7.114,0.043,0.979,0.198
7.118,0.052,0.976,0.197
7.123,0.050,0.979,0.184
7.128,0.042,0.983,0.190
7.133,0.042,0.975,0.187
7.138,0.039,0.982,0.195
7.386,0.044,0.980,0.193
7.387,0.037,0.981,0.193
7.387,0.040,0.979,0.192
7.388,0.039,0.983,0.199
7.389,0.038,0.981,0.200
7.389,0.040,0.978,0.196
7.390,0.043,0.980,0.191
7.391,0.044,0.981,0.194
7.391,0.041,0.981,0.201
7.392,0.043,0.983,0.198
7.393,0.043,0.978,0.200
7.393,0.044,0.983,0.198
7.394,0.045,0.973,0.198
7.404,0.041,0.971,0.188
7.405,0.043,0.975,0.195
7.405,0.043,0.978,0.204
7.410,0.041,0.982,0.192
7.415,0.037,0.981,0.200
7.420,0.042,0.979,0.204
7.425,0.039,0.978,0.200
7.430,0.040,0.976,0.199
7.435,0.037,0.975,0.201
7.440,0.036,0.974,0.195
7.445,0.034,0.977,0.199
7.450,0.036,0.980,0.191
7.845,0.034,0.981,0.197
7.846,0.042,0.979,0.191
7.847,0.035,0.977,0.193
7.849,0.034,0.976,0.194
7.850,0.041,0.983,0.190
7.851,0.036,0.979,0.198
7.946,0.042,0.984,0.197
7.947,0.036,0.981,0.197
7.948,0.035,0.992,0.198
7.949,0.034,0.985,0.199
7.949,0.036,0.980,0.201
7.950,0.036,0.984,0.210
7.951,0.038,0.985,0.198
7.951,0.035,0.982,0.199
7.952,0.040,0.981,0.197
7.953,0.036,0.975,0.198
7.954,0.038,0.975,0.198
7.954,0.043,0.979,0.197
7.955,0.042,0.977,0.189
7.956,0.039,0.976,0.183
7.991,0.041,0.971,0.192
7.992,0.039,0.977,0.191
7.993,0.041,0.980,0.188
7.993,0.036,0.978,0.198
7.994,0.031,0.977,0.190
7.995,0.033,0.976,0.194
7.995,0.034,0.978,0.189
7.996,0.032,0.978,0.189
8.003,0.039,0.977,0.189
8.004,0.033,0.982,0.193
8.011,0.031,0.985,0.189
8.015,0.032,0.978,0.182
8.020,0.031,0.980,0.187
8.025,0.036,0.980,0.183
8.030,0.038,0.982,0.186
8.035,0.033,0.977,0.179
8.040,0.032,0.980,0.177
8.045,0.035,0.982,0.176
8.050,0.037,0.978,0.182
8.055,0.036,0.981,0.182
8.060,0.038,0.981,0.182
8.065,0.040,0.979,0.189
8.070,0.041,0.985,0.184
8.075,0.039,0.984,0.179
8.080,0.036,0.982,0.182
8.085,0.042,0.981,0.186
8.090,0.040,0.980,0.195
8.095,0.040,0.985,0.184
8.100,0.036,0.984,0.191
8.105,0.034,0.981,0.189
8.114,0.036,0.977,0.195
8.115,0.038,0.978,0.192
8.120,0.034,0.980,0.193
8.125,0.033,0.981,0.190
8.131,0.041,0.981,0.190
8.135,0.033,0.981,0.182
8.140,0.036,0.979,0.181
8.146,0.032,0.983,0.188
8.151,0.039,0.986,0.191
8.156,0.033,0.982,0.178
8.429,0.033,0.979,0.184
8.429,0.039,0.984,0.181
8.430,0.031,0.987,0.179
8.430,0.026,0.980,0.183
8.431,0.023,0.984,0.187
8.432,0.039,0.983,0.187
8.432,0.044,0.983,0.181
8.433,0.039,0.977,0.179
8.434,0.035,0.979,0.179
8.434,0.037,0.982,0.175
8.435,0.026,0.980,0.175
8.436,0.032,0.982,0.181
8.436,0.020,0.979,0.177
8.446,0.019,0.977,0.182
8.447,0.021,0.979,0.189
8.447,0.012,0.979,0.185
8.452,0.016,0.978,0.177
8.458,0.013,0.981,0.181
8.463,0.015,0.985,0.179
8.468,0.014,0.985,0.179
8.473,0.010,0.983,0.173
8.478,0.010,0.991,0.181
8.483,0.010,0.986,0.185
8.488,0.016,0.985,0.189
8.493,0.012,0.983,0.194
8.498,0.014,0.979,0.187
8.503,0.016,0.980,0.179
8.508,0.018,0.974,0.179
8.855,0.017,0.975,0.174
8.856,0.016,0.979,0.173
8.856,0.013,0.979,0.173
8.857,0.017,0.976,0.167
8.858,0.019,0.977,0.179
8.859,0.022,0.979,0.176
8.859,0.016,0.979,0.176
8.860,0.019,0.980,0.180
8.861,0.014,0.979,0.180
8.862,0.007,0.979,0.180
8.862,0.007,0.983,0.194
8.863,0.012,0.990,0.175
8.864,-0.001,0.981,0.170
8.864,-0.003,0.986,0.161
8.884,-0.000,0.980,0.163
8.884,-0.002,0.982,0.175
8.885,-0.002,0.982,0.170
8.886,-0.004,0.982,0.170
9.005,0.001,0.980,0.174
9.006,-0.002,0.983,0.163
9.007,-0.002,0.982,0.168
9.008,-0.008,0.979,0.162
9.009,0.003,0.985,0.160
9.010,-0.008,0.983,0.159
9.010,-0.004,0.979,0.160
9.011,-0.003,0.981,0.160
9.012,-0.000,0.982,0.159
9.013,-0.003,0.980,0.159
9.014,-0.006,0.977,0.156
9.014,-0.000,0.977,0.163
9.015,-0.001,0.986,0.166
9.016,-0.000,0.986,0.161
9.017,0.011,0.986,0.159
9.053,0.005,0.987,0.154
9.054,0.004,0.983,0.147
9.054,0.003,0.988,0.151
9.055,-0.005,0.988,0.154
9.056,-0.002,0.985,0.153
9.056,0.003,0.986,0.161
9.057,-0.005,0.986,0.162
9.059,-0.006,0.992,0.156
9.071,-0.011,0.986,0.152
9.072,-0.000,0.988,0.149
9.073,-0.007,0.984,0.148
9.077,-0.006,0.992,0.150
9.082,-0.006,0.986,0.154
9.087,-0.011,0.984,0.149
9.092,-0.013,0.983,0.154
9.097,-0.016,0.986,0.159
9.102,-0.003,0.986,0.155
9.108,-0.009,0.981,0.153
9.112,-0.009,0.984,0.160
9.117,-0.009,0.980,0.163
9.122,-0.014,0.979,0.150
9.128,-0.011,0.978,0.158
9.132,-0.013,0.979,0.158
9.138,-0.006,0.982,0.160
9.143,-0.004,0.979,0.155
9.148,-0.003,0.980,0.161
9.153,-0.007,0.981,0.157
9.158,-0.010,0.982,0.155
9.396,-0.012,0.981,0.152
9.397,-0.012,0.978,0.153
9.398,-0.006,0.985,0.147
9.398,-0.009,0.980,0.158
9.399,-0.011,0.979,0.154
9.400,-0.004,0.980,0.145
9.400,-0.011,0.982,0.147
9.401,-0.013,0.980,0.150
9.402,-0.003,0.982,0.149
9.402,-0.009,0.984,0.153
9.403,-0.011,0.980,0.154
9.404,-0.010,0.983,0.156
9.405,-0.018,0.989,0.143
9.405,-0.022,0.984,0.144
9.416,-0.018,0.984,0.147
9.417,-0.022,0.987,0.150
9.420,-0.023,0.991,0.147
9.425,-0.020,0.991,0.150
9.430,-0.019,0.988,0.146
9.454,-0.019,0.988,0.146
9.456,-0.026,0.992,0.146
9.458,-0.021,0.987,0.152
9.460,-0.021,0.985,0.144
9.461,-0.016,0.986,0.142
9.463,-0.022,0.981,0.145
9.867,-0.023,0.984,0.148
9.868,-0.020,0.982,0.147
9.869,-0.021,0.986,0.141
9.870,-0.022,0.981,0.139
9.870,-0.019,0.978,0.146
9.871,-0.014,0.981,0.142
9.872,-0.024,0.979,0.134
9.873,-0.022,0.979,0.142
9.873,-0.026,0.978,0.141
9.874,-0.027,0.984,0.139
9.875,-0.028,0.980,0.136
9.875,-0.031,0.983,0.130
9.876,-0.050,0.991,0.078
