time,x,y,z
5.002,-0.212,0.959,0.146
5.003,-0.212,0.958,0.148
5.005,-0.226,0.964,0.144
5.007,-0.228,0.959,0.142
5.008,-0.230,0.961,0.148
5.010,-0.223,0.956,0.144
5.012,-0.233,0.956,0.153
5.013,-0.227,0.956,0.166
5.015,-0.230,0.955,0.162
5.020,-0.236,0.953,0.163
5.024,-0.231,0.954,0.169
5.029,-0.231,0.958,0.169
5.034,-0.236,0.955,0.169
5.039,-0.236,0.946,0.166
5.044,-0.233,0.955,0.163
5.049,-0.230,0.947,0.168
5.054,-0.234,0.946,0.173
5.059,-0.233,0.956,0.165
5.064,-0.229,0.947,0.165
5.071,-0.231,0.954,0.164
5.074,-0.236,0.949,0.164
5.079,-0.236,0.950,0.168
5.084,-0.230,0.949,0.168
5.089,-0.229,0.951,0.161
5.095,-0.225,0.948,0.160
5.099,-0.224,0.957,0.158
5.105,-0.222,0.951,0.158
5.110,-0.221,0.950,0.163
5.115,-0.220,0.953,0.163
5.120,-0.216,0.953,0.158
5.125,-0.214,0.952,0.164
5.130,-0.222,0.954,0.158
5.135,-0.219,0.951,0.163
5.140,-0.225,0.956,0.175
5.145,-0.223,0.952,0.173
5.150,-0.224,0.953,0.171
5.155,-0.221,0.956,0.167
5.160,-0.224,0.957,0.165
5.165,-0.224,0.953,0.159
5.172,-0.220,0.954,0.158
5.175,-0.221,0.957,0.165
5.180,-0.219,0.958,0.152
5.186,-0.221,0.955,0.148
5.192,-0.223,0.956,0.149
5.197,-0.215,0.961,0.160
5.200,-0.218,0.957,0.153
5.207,-0.214,0.959,0.159
5.210,-0.215,0.955,0.164
5.482,-0.216,0.960,0.154
5.482,-0.213,0.953,0.158
5.483,-0.213,0.958,0.160
5.484,-0.210,0.957,0.156
5.484,-0.215,0.955,0.163
5.485,-0.214,0.958,0.160
5.486,-0.215,0.955,0.153
5.487,-0.215,0.956,0.157
5.487,-0.212,0.953,0.151
5.488,-0.217,0.953,0.140
5.489,-0.212,0.956,0.145
5.489,-0.210,0.949,0.147
5.490,-0.216,0.951,0.161
5.491,-0.213,0.954,0.161
5.494,-0.213,0.952,0.156
5.497,-0.214,0.953,0.163
5.502,-0.219,0.953,0.154
5.507,-0.208,0.957,0.162
5.512,-0.219,0.955,0.158
5.518,-0.219,0.957,0.164
5.523,-0.221,0.955,0.168
5.528,-0.227,0.954,0.166
5.533,-0.234,0.958,0.168
5.538,-0.235,0.952,0.162
5.543,-0.231,0.953,0.171
5.548,-0.239,0.956,0.165
5.553,-0.238,0.955,0.167
5.745,-0.239,0.953,0.169
5.746,-0.238,0.954,0.165
5.746,-0.243,0.955,0.167
5.747,-0.233,0.952,0.169
5.748,-0.240,0.951,0.160
5.749,-0.232,0.948,0.162
5.770,-0.238,0.954,0.169
5.771,-0.233,0.946,0.167
5.772,-0.229,0.951,0.168
5.773,-0.228,0.952,0.174
5.774,-0.239,0.952,0.167
5.774,-0.228,0.948,0.172
5.775,-0.215,0.953,0.157
5.776,-0.216,0.948,0.153
5.776,-0.218,0.951,0.158
5.777,-0.219,0.950,0.162
5.778,-0.223,0.951,0.162
5.778,-0.225,0.955,0.164
5.779,-0.219,0.954,0.161
5.790,-0.221,0.958,0.156
5.790,-0.221,0.958,0.149
5.794,-0.225,0.956,0.150
5.799,-0.224,0.956,0.154
5.804,-0.220,0.955,0.157
5.809,-0.221,0.955,0.153
5.814,-0.217,0.950,0.158
5.820,-0.226,0.946,0.154
5.825,-0.220,0.950,0.156
5.830,-0.222,0.954,0.156
5.835,-0.220,0.954,0.151
5.840,-0.222,0.954,0.147
