time,x,y,z
5.026,0.080,0.973,0.184
5.026,0.072,0.972,0.183
5.027,0.071,0.973,0.182
5.028,0.070,0.973,0.171
5.029,0.073,0.975,0.172
5.029,0.078,0.976,0.176
5.030,0.075,0.978,0.181
5.304,0.073,0.977,0.178
5.305,0.071,0.986,0.188
5.306,0.075,0.988,0.185
5.306,0.074,0.986,0.193
5.307,0.084,0.988,0.188
5.308,0.076,0.993,0.189
5.309,0.065,0.992,0.186
5.310,0.070,0.986,0.177
5.310,0.075,0.989,0.181
5.311,0.076,0.978,0.177
5.312,0.086,0.977,0.174
5.312,0.093,0.982,0.186
5.313,0.072,0.975,0.179
5.314,0.077,0.978,0.177
5.315,0.075,0.976,0.181
5.336,0.079,0.975,0.185
5.337,0.077,0.978,0.175
5.338,0.082,0.974,0.176
5.338,0.084,0.978,0.165
5.343,0.085,0.972,0.181
5.347,0.083,0.976,0.174
5.352,0.088,0.981,0.174
5.357,0.092,0.985,0.169
5.362,0.104,0.987,0.183
5.367,0.102,0.978,0.175
5.372,0.108,0.989,0.168
5.377,0.112,0.992,0.166
5.387,0.109,0.989,0.170
5.389,0.109,0.986,0.156
5.391,0.098,0.984,0.159
5.413,0.093,0.985,0.160
5.414,0.083,0.979,0.157
5.414,0.079,0.978,0.166
5.415,0.072,0.986,0.164
5.416,0.086,0.980,0.167
5.422,0.090,0.972,0.170
5.427,0.080,0.971,0.173
5.433,0.081,0.972,0.168
5.438,0.085,0.976,0.179
5.442,0.079,0.981,0.173
5.447,0.079,0.978,0.175
5.452,0.083,0.977,0.166
5.457,0.085,0.981,0.176
5.463,0.071,0.978,0.170
5.467,0.080,0.985,0.181
5.600,0.077,0.977,0.177
5.601,0.086,0.979,0.184
5.727,0.082,0.977,0.186
5.727,0.081,0.982,0.187
5.728,0.089,0.983,0.190
5.729,0.090,0.986,0.179
5.730,0.089,0.987,0.188
5.730,0.080,0.986,0.197
5.731,0.084,0.978,0.199
5.732,0.076,0.978,0.188
5.733,0.081,0.979,0.193
5.734,0.086,0.979,0.190
5.734,0.104,0.976,0.176
5.735,0.096,0.975,0.175
5.736,0.095,0.991,0.180
5.736,0.087,0.977,0.175
5.760,0.092,0.982,0.187
5.761,0.087,0.982,0.182
5.762,0.082,0.983,0.178
5.763,0.088,0.978,0.186
5.764,0.085,0.982,0.179
5.764,0.083,0.978,0.194
5.964,0.080,0.978,0.190
5.964,0.090,0.981,0.191
5.965,0.085,0.979,0.189
5.966,0.083,0.977,0.188
5.966,0.085,0.979,0.186
5.967,0.086,0.977,0.184
5.968,0.091,0.979,0.181
5.968,0.098,0.977,0.176
5.969,0.099,0.977,0.180
5.970,0.089,0.980,0.179
5.971,0.091,0.980,0.180
5.971,0.092,0.984,0.180
5.972,0.090,0.983,0.182
5.973,0.090,0.980,0.179
5.988,0.094,0.985,0.175
5.989,0.094,0.986,0.179
5.990,0.093,0.979,0.175
5.990,0.096,0.987,0.173
5.996,0.093,0.990,0.179
6.001,0.092,0.983,0.175
6.006,0.095,0.985,0.164
6.013,0.100,0.989,0.170
6.017,0.088,0.979,0.168
6.022,0.088,0.978,0.177
6.028,0.096,0.982,0.172
6.032,0.088,0.981,0.171
6.037,0.091,0.985,0.176
6.042,0.092,0.977,0.185
6.047,0.089,0.979,0.174
6.052,0.090,0.975,0.180
6.057,0.085,0.976,0.186
6.062,0.092,0.974,0.183
6.299,0.087,0.976,0.192
6.301,0.088,0.972,0.176
6.302,0.090,0.980,0.189
6.303,0.088,0.976,0.184
6.304,0.088,0.978,0.184
6.305,0.091,0.979,0.181
6.306,0.087,0.978,0.180
6.307,0.094,0.978,0.176
6.309,0.081,0.981,0.180
6.309,0.083,0.981,0.178
6.310,0.092,0.984,0.168
6.311,0.085,0.984,0.177
6.312,0.098,0.973,0.152
6.312,0.093,0.976,0.150
6.313,0.092,0.974,0.162
6.336,0.087,0.976,0.163
6.337,0.092,0.971,0.169
6.338,0.084,0.976,0.173
6.339,0.090,0.974,0.166
6.339,0.083,0.975,0.173
6.344,0.090,0.979,0.160
6.349,0.083,0.982,0.176
6.354,0.081,0.980,0.166
6.359,0.079,0.979,0.167
6.364,0.080,0.985,0.164
6.369,0.084,0.983,0.160
6.374,0.084,0.983,0.149
6.379,0.081,0.983,0.158
6.384,0.082,0.985,0.153
6.389,0.082,0.984,0.153
6.394,0.080,0.985,0.146
6.399,0.080,0.988,0.148
6.404,0.083,0.992,0.140
6.409,0.077,0.988,0.147
6.541,0.081,0.990,0.150
6.542,0.085,0.991,0.155
6.543,0.087,0.984,0.157
6.544,0.087,0.985,0.154
6.545,0.082,0.986,0.153
6.546,0.084,0.983,0.163
6.547,0.086,0.976,0.154
6.548,0.088,0.987,0.153
6.549,0.086,0.981,0.150
6.550,0.087,0.980,0.155
6.551,0.083,0.982,0.151
6.552,0.091,0.980,0.149
6.554,0.082,0.987,0.153
6.555,0.083,0.982,0.148
6.645,0.082,0.980,0.149
6.646,0.074,0.987,0.156
6.647,0.081,0.985,0.154
6.648,0.081,0.982,0.151
6.649,0.079,0.991,0.155
6.650,0.075,0.986,0.155
6.651,0.076,0.988,0.159
6.652,0.080,0.987,0.154
6.653,0.073,0.991,0.164
6.655,0.071,0.995,0.166
6.656,0.076,0.988,0.160
6.657,0.069,0.989,0.156
6.658,0.067,0.990,0.152
6.660,0.073,0.990,0.152
6.661,0.065,0.991,0.153
6.738,0.069,0.989,0.159
6.739,0.062,0.989,0.161
6.740,0.061,0.991,0.163
6.740,0.063,0.994,0.170
6.741,0.054,0.998,0.163
6.742,0.054,0.994,0.177
6.742,0.051,0.975,0.162
6.743,0.060,0.975,0.164
6.744,0.056,0.974,0.165
6.744,0.057,0.975,0.154
6.745,0.055,0.973,0.157
6.746,0.063,0.971,0.147
6.746,0.083,0.970,0.140
6.747,0.091,0.974,0.141
6.976,0.089,0.969,0.138
6.977,0.099,0.973,0.134
6.977,0.099,0.971,0.134
6.978,0.094,0.980,0.141
6.979,0.093,0.975,0.138
6.980,0.097,0.979,0.137
6.980,0.096,0.979,0.146
6.981,0.092,0.977,0.131
6.982,0.100,0.981,0.133
6.983,0.095,0.982,0.120
6.983,0.100,0.981,0.124
6.984,0.095,0.989,0.124
6.985,0.072,0.984,0.155
6.985,0.074,0.986,0.164
6.996,0.074,0.986,0.156
6.996,0.073,0.984,0.158
6.997,0.074,0.988,0.157
7.003,0.076,0.981,0.151
7.008,0.066,0.981,0.161
7.165,0.068,0.979,0.157
7.166,0.069,0.983,0.164
7.166,0.079,0.985,0.150
7.167,0.083,0.986,0.152
7.168,0.078,0.983,0.153
7.168,0.078,0.987,0.159
7.169,0.082,0.988,0.157
7.170,0.079,0.985,0.162
7.170,0.073,0.977,0.163
7.171,0.072,0.981,0.160
7.172,0.066,0.984,0.160
7.173,0.072,0.982,0.154
7.173,0.083,0.991,0.164
7.174,0.082,0.990,0.165
7.195,0.080,0.987,0.163
7.196,0.080,0.983,0.164
7.196,0.082,0.986,0.168
7.197,0.071,0.986,0.178
7.201,0.075,0.978,0.176
7.205,0.070,0.975,0.180
7.212,0.070,0.984,0.167
7.219,0.067,0.978,0.178
7.220,0.066,0.979,0.172
7.225,0.067,0.982,0.175
7.230,0.071,0.981,0.167
7.235,0.072,0.982,0.166
7.240,0.064,0.987,0.170
7.245,0.069,0.987,0.175
7.250,0.068,0.983,0.171
7.255,0.065,0.986,0.171
7.260,0.060,0.987,0.178
7.266,0.071,0.987,0.178
7.278,0.064,0.985,0.179
7.279,0.066,0.988,0.166
7.280,0.066,0.980,0.177
7.287,0.059,0.982,0.169
7.291,0.058,0.983,0.172
7.296,0.066,0.984,0.170
7.301,0.062,0.982,0.172
7.306,0.060,0.982,0.165
7.311,0.057,0.977,0.171
7.316,0.057,0.978,0.175
7.551,0.052,0.980,0.173
7.553,0.057,0.981,0.177
7.555,0.057,0.982,0.174
7.556,0.059,0.981,0.177
7.558,0.055,0.984,0.167
7.559,0.059,0.988,0.172
7.560,0.061,0.986,0.171
7.561,0.062,0.988,0.176
7.561,0.062,0.988,0.172
7.562,0.068,0.984,0.166
7.679,0.069,0.978,0.158
7.680,0.068,0.982,0.159
7.681,0.067,0.987,0.154
7.682,0.072,0.987,0.159
7.682,0.067,0.984,0.158
7.683,0.072,0.980,0.153
7.684,0.073,0.986,0.156
7.685,0.078,0.989,0.148
7.685,0.078,0.986,0.145
7.686,0.072,0.988,0.150
7.687,0.076,0.986,0.142
7.687,0.066,0.987,0.141
7.688,0.073,0.987,0.135
7.689,0.077,0.985,0.134
7.726,0.076,0.987,0.145
7.727,0.071,0.989,0.135
7.728,0.074,0.987,0.129
7.729,0.069,0.985,0.129
7.729,0.068,0.985,0.126
7.730,0.067,0.985,0.127
7.731,0.063,0.983,0.128
7.731,0.062,0.987,0.130
7.732,0.065,0.985,0.125
7.740,0.066,0.984,0.118
7.744,0.063,0.986,0.124
7.749,0.066,0.985,0.127
7.754,0.066,0.987,0.121
7.759,0.072,0.989,0.125
7.764,0.068,0.989,0.124
7.769,0.063,0.987,0.126
7.775,0.064,0.989,0.136
7.779,0.063,0.988,0.130
7.785,0.065,0.986,0.131
8.037,0.060,0.984,0.127
8.037,0.058,0.984,0.132
8.038,0.057,0.976,0.129
8.039,0.057,0.980,0.133
8.039,0.060,0.976,0.129
8.040,0.065,0.982,0.132
8.041,0.060,0.982,0.125
8.041,0.065,0.979,0.125
8.042,0.063,0.979,0.118
8.043,0.063,0.985,0.130
8.043,0.067,0.987,0.133
8.044,0.066,0.992,0.137
8.045,0.061,0.989,0.110
8.046,0.054,0.988,0.105
8.178,0.058,0.990,0.106
8.178,0.057,0.984,0.109
8.179,0.056,0.987,0.109
8.180,0.059,0.989,0.105
8.180,0.060,0.990,0.113
8.181,0.062,0.987,0.121
8.182,0.057,0.990,0.111
8.182,0.057,0.993,0.112
8.183,0.058,0.990,0.119
8.184,0.058,0.996,0.123
8.185,0.062,0.999,0.119
8.185,0.060,0.999,0.119
8.186,0.066,0.997,0.102
8.187,0.065,0.987,0.103
8.199,0.061,0.989,0.098
8.199,0.064,0.982,0.109
8.201,0.063,0.979,0.108
8.207,0.061,0.982,0.113
8.212,0.060,0.975,0.116
8.217,0.056,0.979,0.120
8.222,0.056,0.976,0.113
8.227,0.050,0.972,0.122
8.232,0.055,0.976,0.124
8.237,0.057,0.974,0.131
8.242,0.059,0.978,0.127
8.247,0.055,0.976,0.130
8.252,0.058,0.981,0.130
8.257,0.059,0.989,0.127
8.263,0.059,0.987,0.128
8.267,0.052,0.989,0.120
8.273,0.051,0.987,0.124
8.278,0.050,0.984,0.125
8.283,0.051,0.982,0.126
8.288,0.045,0.988,0.122
8.294,0.046,0.980,0.124
8.298,0.045,0.984,0.130
8.303,0.048,0.982,0.124
8.308,0.048,0.984,0.120
8.529,0.048,0.989,0.126
8.530,0.043,0.984,0.124
8.530,0.050,0.991,0.126
8.531,0.044,0.993,0.123
8.532,0.046,0.988,0.123
8.533,0.043,0.991,0.120
8.533,0.044,0.988,0.111
8.534,0.045,0.991,0.111
8.535,0.047,0.990,0.121
8.535,0.043,0.992,0.119
8.536,0.049,0.993,0.119
8.537,0.043,0.988,0.120
8.537,0.046,0.993,0.134
8.538,0.047,0.990,0.139
8.567,0.044,0.997,0.134
8.656,0.049,0.992,0.128
8.657,0.047,0.996,0.132
8.658,0.051,0.988,0.134
8.660,0.043,0.992,0.126
8.660,0.049,0.996,0.120
8.661,0.045,0.988,0.128
8.662,0.038,0.991,0.122
8.663,0.052,0.987,0.102
8.664,0.048,0.986,0.113
8.665,0.043,0.979,0.118
8.666,0.050,0.976,0.113
8.667,0.047,0.976,0.117
8.668,0.061,0.992,0.101
8.670,0.061,0.990,0.105
8.670,0.065,0.988,0.096
8.902,0.066,0.986,0.108
8.903,0.064,0.981,0.102
8.903,0.066,0.986,0.111
8.904,0.066,0.981,0.117
8.905,0.063,0.978,0.120
8.905,0.061,0.979,0.105
8.906,0.061,0.981,0.111
8.907,0.061,0.974,0.108
8.907,0.055,0.979,0.111
8.908,0.055,0.973,0.120
8.909,0.053,0.978,0.112
8.909,0.047,0.979,0.105
8.910,0.063,0.987,0.098
8.911,0.061,0.981,0.108
8.924,0.060,0.985,0.109
8.925,0.061,0.983,0.101
8.926,0.061,0.985,0.107
8.932,0.060,0.990,0.102
8.937,0.058,0.992,0.096
8.943,0.057,0.988,0.100
8.947,0.053,0.990,0.096
8.952,0.057,0.987,0.096
8.957,0.060,0.988,0.089
8.962,0.049,0.988,0.100
9.111,0.052,0.987,0.108
9.112,0.056,0.989,0.104
9.113,0.054,0.993,0.112
9.113,0.053,0.993,0.106
9.114,0.052,0.991,0.113
9.115,0.048,0.995,0.101
9.115,0.047,0.991,0.109
9.116,0.051,0.988,0.109
9.117,0.054,0.990,0.110
9.118,0.054,0.990,0.106
9.118,0.048,0.991,0.101
9.119,0.050,0.987,0.105
9.120,0.061,0.986,0.095
9.121,0.052,0.984,0.103
9.140,0.058,0.979,0.098
9.140,0.060,0.987,0.098
9.141,0.056,0.985,0.091
9.142,0.063,0.986,0.102
9.142,0.057,0.986,0.098
9.149,0.059,0.990,0.090
9.154,0.054,0.987,0.097
9.159,0.060,0.988,0.093
9.164,0.056,0.987,0.102
9.169,0.059,0.990,0.103
9.175,0.056,0.987,0.102
9.179,0.055,0.990,0.103
9.184,0.059,0.984,0.107
9.189,0.054,0.991,0.101
9.194,0.053,0.990,0.103
9.199,0.051,0.992,0.105
9.204,0.054,0.992,0.100
9.210,0.049,0.991,0.103
9.215,0.050,0.990,0.104
9.220,0.054,0.987,0.110
9.225,0.053,0.981,0.102
9.230,0.055,0.984,0.103
9.235,0.054,0.982,0.113
9.240,0.060,0.983,0.101
9.245,0.054,0.990,0.106
9.250,0.059,0.990,0.100
9.255,0.054,0.987,0.098
9.260,0.055,0.993,0.095
9.265,0.055,0.993,0.100
9.271,0.055,0.990,0.101
9.553,0.049,0.987,0.094
9.555,0.054,0.989,0.101
9.557,0.054,0.988,0.107
9.559,0.054,0.988,0.106
9.560,0.053,0.987,0.109
9.560,0.057,0.991,0.109
9.561,0.051,0.984,0.106
9.562,0.055,0.987,0.100
9.562,0.056,0.990,0.101
9.563,0.055,0.987,0.098
9.564,0.055,0.986,0.107
9.565,0.052,0.989,0.107
9.565,0.053,0.991,0.102
9.566,0.056,0.985,0.104
9.567,0.053,0.983,0.104
9.724,0.048,0.992,0.108
9.724,0.060,0.988,0.105
9.861,0.052,0.987,0.091
9.862,0.048,0.993,0.099
9.862,0.054,0.991,0.103
9.863,0.052,0.988,0.104
9.864,0.055,0.991,0.109
9.864,0.051,0.988,0.096
9.865,0.058,0.987,0.101
9.866,0.051,0.992,0.103
9.866,0.056,0.992,0.099
9.867,0.055,0.986,0.106
9.868,0.053,0.996,0.096
9.868,0.049,0.991,0.102
9.869,0.050,0.990,0.094
9.870,0.051,0.988,0.101
9.904,0.051,0.988,0.103
9.905,0.046,0.987,0.104
9.905,0.051,0.988,0.097
9.906,0.045,0.991,0.093
9.906,0.052,0.988,0.086
9.907,0.046,0.986,0.091
9.908,0.047,0.990,0.097
9.909,0.053,0.991,0.090
9.915,0.048,0.993,0.103
9.919,0.047,0.995,0.098
9.924,0.048,0.988,0.101
9.929,0.047,0.990,0.106
9.934,0.049,0.992,0.111
9.940,0.047,0.994,0.103
9.944,0.054,0.984,0.109
9.949,0.050,0.983,0.107
9.954,0.048,0.989,0.109
9.960,0.051,0.990,0.099
10.234,0.045,0.987,0.107
10.235,0.052,0.987,0.095
10.237,0.050,0.991,0.099
10.239,0.050,0.986,0.102
10.241,0.051,0.986,0.104
10.242,0.047,0.984,0.108
10.244,0.045,0.988,0.108
10.245,0.046,0.989,0.110
10.247,0.049,0.987,0.105
10.249,0.046,0.990,0.104
10.251,0.045,0.987,0.108
10.252,0.044,0.988,0.109
10.254,0.032,1.000,0.128
10.255,0.034,1.002,0.121
10.258,0.032,0.999,0.125
10.259,0.036,0.997,0.121
10.260,0.028,0.999,0.128
10.261,0.021,1.002,0.126
10.289,0.030,1.005,0.131
10.290,0.030,1.001,0.127
10.291,0.026,1.003,0.137
10.291,0.027,1.000,0.137
10.292,0.027,0.999,0.141
10.292,0.038,0.989,0.130
10.297,0.028,0.991,0.136
10.302,0.033,0.988,0.140
10.307,0.033,0.985,0.137
10.312,0.031,0.985,0.138
10.317,0.036,0.981,0.134
10.322,0.039,0.978,0.138
10.472,0.032,0.980,0.138
10.473,0.035,0.983,0.144
10.474,0.035,0.984,0.135
10.474,0.035,0.984,0.128
10.475,0.032,0.989,0.130
10.477,0.031,0.991,0.125
10.478,0.034,0.991,0.127
10.478,0.029,0.988,0.131
10.479,0.034,0.990,0.140
10.480,0.041,0.987,0.141
10.480,0.025,0.988,0.128
10.481,0.034,0.997,0.122
10.482,0.030,0.990,0.123
10.483,0.025,0.990,0.128
10.510,0.024,0.996,0.129
10.511,0.023,0.990,0.127
10.512,0.027,0.994,0.125
10.512,0.024,0.992,0.129
10.513,0.015,0.995,0.125
10.514,0.011,0.996,0.121
10.519,0.012,0.988,0.121
10.524,0.008,0.995,0.126
10.528,0.019,0.991,0.120
10.534,0.014,0.993,0.121
10.539,0.018,0.989,0.114
10.544,0.019,0.992,0.112
10.828,0.024,1.001,0.118
10.828,0.024,0.992,0.121
10.829,0.016,0.983,0.124
10.830,0.015,0.976,0.099
10.830,0.011,0.976,0.103
10.831,0.012,0.977,0.094
10.832,0.018,0.976,0.096
10.832,0.013,0.981,0.093
10.833,0.013,0.986,0.092
10.834,0.019,0.987,0.091
10.834,0.021,0.990,0.085
10.835,0.022,0.986,0.080
10.919,0.052,1.013,-0.200
10.920,0.043,1.004,-0.201
