time,x,y,z
5.142,-0.147,0.975,0.005
5.143,-0.142,0.966,0.003
5.144,-0.146,0.957,-0.002
5.145,-0.141,0.952,-0.011
5.146,-0.142,0.953,-0.015
5.147,-0.139,0.949,-0.004
5.148,-0.134,0.955,-0.008
5.148,-0.134,0.958,-0.013
5.150,-0.130,0.964,-0.009
5.151,-0.130,0.976,-0.011
5.151,-0.126,0.982,-0.014
5.152,-0.121,0.990,-0.017
5.302,-0.092,0.978,0.019
5.304,-0.093,0.977,0.021
5.305,-0.092,0.973,0.025
5.308,-0.095,0.981,0.032
5.310,-0.098,0.975,0.024
5.313,-0.099,0.981,0.029
5.315,-0.095,0.980,0.024
5.316,-0.096,0.991,0.031
5.320,-0.100,0.980,0.032
5.323,-0.098,0.974,0.029
5.324,-0.108,0.975,0.031
5.326,-0.109,0.971,0.031
5.328,-0.133,0.973,0.025
5.329,-0.138,0.968,0.030
5.331,-0.136,0.967,0.025
5.333,-0.148,0.974,0.020
5.335,-0.158,0.975,0.031
5.337,-0.132,0.978,0.024
5.339,-0.149,0.987,0.019
5.342,-0.168,0.986,0.031
5.375,-0.172,0.989,0.053
5.375,-0.155,0.987,0.046
5.376,-0.139,0.989,0.035
5.377,-0.149,0.986,0.028
5.377,-0.152,0.987,0.030
5.378,-0.161,0.977,0.027
5.378,-0.171,0.972,0.033
5.381,-0.140,0.961,0.037
5.386,-0.087,0.974,0.019
5.391,-0.125,0.961,0.011
5.396,-0.134,0.968,-0.002
5.401,-0.121,0.982,0.002
5.406,-0.148,0.977,0.005
5.411,-0.172,0.980,0.009
5.416,-0.152,0.986,0.009
5.421,-0.144,1.000,0.001
5.426,-0.143,0.997,0.009
5.431,-0.196,0.989,0.035
5.436,-0.175,0.983,0.043
5.442,-0.154,0.981,0.043
5.447,-0.144,0.984,0.043
5.452,-0.154,0.978,0.041
5.457,-0.159,0.972,0.024
5.462,-0.150,0.966,0.013
5.467,-0.148,0.970,0.001
5.472,-0.140,0.972,-0.003
5.477,-0.139,0.975,0.015
5.482,-0.140,0.981,0.016
5.489,-0.152,0.981,0.024
5.492,-0.137,0.986,0.030
5.497,-0.130,0.985,0.040
5.502,-0.126,0.987,0.023
5.507,-0.114,0.984,0.018
5.513,-0.109,0.987,0.025
5.517,-0.118,0.988,0.024
5.522,-0.116,0.983,0.024
5.527,-0.115,0.978,0.023
5.532,-0.100,0.995,-0.002
5.537,-0.160,0.979,-0.000
5.542,-0.117,0.983,0.021
5.547,-0.116,0.991,0.040
5.552,-0.143,0.990,0.037
5.557,-0.130,0.989,0.045
5.563,-0.137,0.987,0.038
5.568,-0.146,0.988,0.044
5.572,-0.137,0.989,0.048
5.577,-0.135,0.982,0.049
5.582,-0.126,0.976,0.055
5.588,-0.126,0.959,0.027
5.593,-0.108,0.952,0.003
5.598,-0.140,0.969,-0.014
5.603,-0.140,0.970,0.025
5.608,-0.111,0.979,0.043
5.613,-0.145,0.973,0.056
5.618,-0.136,0.968,0.054
5.623,-0.113,0.977,0.033
5.628,-0.112,0.981,0.008
5.633,-0.125,0.973,0.002
5.638,-0.156,0.956,0.009
5.643,-0.144,0.949,0.022
5.648,-0.122,0.962,0.045
5.653,-0.119,0.968,0.051
5.658,-0.123,0.968,0.030
5.663,-0.140,0.967,0.012
5.668,-0.138,0.962,0.002
5.673,-0.137,0.972,0.001
5.678,-0.131,0.976,0.008
5.683,-0.130,0.981,0.021
5.688,-0.133,0.987,0.017
5.693,-0.134,0.989,0.009
5.698,-0.134,0.979,0.019
5.703,-0.136,0.985,0.019
5.931,-0.137,0.985,0.019
5.932,-0.133,0.980,0.021
5.934,-0.135,0.984,0.016
5.936,-0.136,0.980,0.007
5.937,-0.143,0.972,0.004
5.939,-0.142,0.974,0.011
5.941,-0.138,0.973,0.006
5.942,-0.145,0.968,0.013
6.122,-0.145,0.964,0.011
6.123,-0.141,0.971,0.011
6.123,-0.143,0.972,0.014
6.124,-0.139,0.976,0.004
6.125,-0.175,0.971,0.017
6.125,-0.184,0.974,0.019
6.126,-0.182,0.982,0.017
6.145,-0.176,0.983,0.031
6.146,-0.175,0.992,0.030
6.147,-0.181,0.998,0.025
6.148,-0.178,0.997,0.032
6.149,-0.172,0.999,0.021
6.150,-0.096,0.956,0.012
6.151,-0.099,0.961,0.002
6.152,-0.100,0.969,0.005
6.153,-0.112,0.976,0.006
6.155,-0.114,0.980,0.009
6.156,-0.117,0.983,0.019
6.157,-0.126,0.980,0.016
6.174,-0.132,0.984,0.011
6.175,-0.139,0.982,0.023
6.176,-0.143,0.983,0.010
6.177,-0.146,0.978,0.012
6.182,-0.142,0.983,0.005
6.187,-0.149,0.977,0.003
6.192,-0.148,0.979,0.006
6.197,-0.146,0.977,0.012
6.202,-0.137,0.976,0.011
6.207,-0.141,0.974,0.012
6.212,-0.131,0.976,0.013
6.217,-0.130,0.970,0.017
6.222,-0.123,0.978,0.011
6.227,-0.124,0.977,0.010
6.232,-0.125,0.981,0.017
6.237,-0.128,0.979,0.019
6.242,-0.133,0.988,0.007
6.247,-0.127,0.984,0.013
6.252,-0.134,0.982,0.011
6.257,-0.137,0.989,0.021
6.263,-0.137,0.982,0.019
6.267,-0.134,0.986,0.015
6.272,-0.130,0.978,0.012
6.278,-0.129,0.979,0.010
6.283,-0.132,0.979,0.013
6.288,-0.126,0.984,0.018
6.293,-0.124,0.977,0.010
6.298,-0.115,0.974,0.013
6.303,-0.118,0.969,0.012
6.308,-0.116,0.965,0.012
6.313,-0.114,0.960,0.015
6.318,-0.116,0.972,0.011
6.323,-0.119,0.968,0.005
6.328,-0.118,0.968,0.002
6.333,-0.120,0.976,-0.007
6.338,-0.119,0.983,-0.006
6.344,-0.114,0.987,-0.011
