time,x,y,z
5.004,-0.072,0.968,0.085
5.009,-0.064,0.964,0.091
5.014,-0.055,0.967,0.093
5.019,-0.049,0.961,0.091
5.024,-0.047,0.964,0.096
5.029,-0.036,0.966,0.088
5.034,-0.033,0.971,0.093
5.039,-0.023,0.985,0.099
5.044,-0.012,0.989,0.097
5.049,-0.008,1.000,0.087
5.054,-0.006,1.003,0.086
5.060,-0.000,1.002,0.076
5.065,0.003,1.007,0.067
5.070,0.000,1.000,0.060
5.074,0.000,0.993,0.064
5.275,-0.000,0.990,0.069
5.275,-0.010,0.984,0.064
5.276,-0.014,0.985,0.066
5.276,-0.020,0.978,0.067
5.277,-0.024,0.986,0.073
5.278,-0.030,0.987,0.074
5.278,-0.034,0.990,0.083
5.279,-0.030,0.996,0.083
5.280,-0.032,0.996,0.093
5.280,-0.036,0.993,0.095
5.281,-0.036,0.991,0.092
5.281,-0.038,0.985,0.093
5.282,-0.039,0.990,0.092
5.283,-0.041,0.990,0.086
5.286,-0.041,0.990,0.093
5.291,-0.047,0.993,0.088
5.296,-0.049,0.987,0.098
5.301,-0.052,0.983,0.098
5.306,-0.056,0.983,0.095
5.311,-0.054,0.979,0.098
5.465,-0.061,0.983,0.107
5.468,-0.061,0.985,0.104
5.470,-0.060,0.988,0.100
5.472,-0.058,0.989,0.101
5.474,-0.061,0.985,0.101
5.476,-0.061,0.988,0.101
5.481,-0.065,0.990,0.099
5.484,-0.058,0.989,0.093
5.485,-0.068,0.992,0.097
5.488,-0.067,0.997,0.090
5.490,-0.066,0.989,0.095
5.492,-0.069,0.990,0.090
5.494,-0.046,0.986,0.093
5.496,-0.048,0.982,0.084
5.498,-0.048,0.984,0.090
5.500,-0.042,0.984,0.080
5.502,-0.044,0.987,0.077
5.504,-0.044,0.983,0.079
5.507,-0.040,0.985,0.082
5.508,-0.033,0.989,0.076
5.510,-0.036,0.993,0.073
5.512,-0.034,0.995,0.068
5.523,-0.035,0.994,0.068
