time,x,y,z
5.173,0.074,0.996,0.035
5.174,0.071,0.997,0.038
5.175,0.082,0.994,0.040
5.176,0.122,1.006,0.038
5.176,0.101,0.977,0.063
5.178,0.097,0.981,0.048
5.179,0.089,0.981,0.052
5.180,0.075,0.985,0.050
5.180,0.068,0.984,0.038
5.181,0.064,0.983,0.035
5.182,0.066,0.992,0.033
5.182,0.064,0.985,0.030
5.183,0.113,0.997,0.064
5.184,0.118,0.993,0.060
5.185,0.133,0.992,0.059
5.186,0.135,0.992,0.049
5.193,0.138,0.988,0.059
5.197,0.128,0.981,0.068
5.202,0.126,0.971,0.057
5.207,0.123,0.970,0.058
5.212,0.135,0.969,0.052
5.217,0.133,0.975,0.075
5.222,0.135,0.968,0.079
5.227,0.131,0.971,0.084
5.232,0.130,0.977,0.087
5.239,0.129,0.981,0.086
5.243,0.122,0.985,0.097
5.248,0.157,0.988,0.085
5.253,0.133,0.999,0.090
5.257,0.116,0.995,0.075
5.263,0.115,0.995,0.072
5.268,0.114,0.996,0.057
5.272,0.112,0.994,0.055
5.278,0.097,0.994,0.062
5.283,0.099,0.991,0.068
5.288,0.081,0.995,0.072
5.293,0.080,0.991,0.069
5.298,0.100,0.987,0.078
5.305,0.097,0.987,0.075
5.307,0.103,0.982,0.078
5.315,0.103,0.976,0.070
5.317,0.094,0.972,0.076
5.327,0.100,0.980,0.076
5.328,0.105,0.979,0.078
5.341,0.107,0.984,0.067
5.342,0.108,0.981,0.068
5.344,0.107,0.985,0.069
5.357,0.107,0.991,0.057
5.359,0.106,0.991,0.072
5.360,0.106,0.993,0.053
5.375,0.106,0.994,0.051
5.377,0.110,0.995,0.068
5.379,0.111,0.994,0.066
5.381,0.140,1.001,0.059
5.386,0.114,0.988,0.078
5.387,0.102,0.993,0.076
5.393,0.097,0.996,0.084
5.398,0.100,0.999,0.082
5.403,0.103,0.991,0.078
5.408,0.103,0.991,0.085
5.414,0.099,0.992,0.080
5.419,0.112,0.984,0.088
5.424,0.115,0.984,0.086
5.429,0.113,0.985,0.078
5.434,0.118,0.983,0.078
5.442,0.120,0.988,0.076
5.443,0.122,0.990,0.079
5.449,0.124,0.990,0.079
5.454,0.127,0.989,0.066
5.459,0.131,0.992,0.069
5.464,0.154,0.998,0.073
5.469,0.140,1.002,0.075
5.474,0.118,0.993,0.082
5.479,0.111,0.991,0.079
5.696,0.113,0.984,0.086
5.697,0.120,0.997,0.077
5.698,0.124,0.996,0.078
5.698,0.120,0.994,0.079
5.699,0.112,0.987,0.087
5.700,0.109,0.987,0.074
5.700,0.125,0.984,0.076
5.701,0.128,0.984,0.081
5.702,0.113,0.983,0.082
5.703,0.109,0.975,0.087
5.708,0.116,0.970,0.089
5.875,0.127,0.974,0.088
5.876,0.135,0.988,0.089
5.877,0.142,0.985,0.071
5.877,0.145,0.987,0.080
5.878,0.150,0.976,0.082
5.879,0.155,0.984,0.073
5.880,0.162,0.979,0.080
5.880,0.160,0.972,0.081
5.881,0.166,0.979,0.087
5.882,0.169,0.970,0.084
5.882,0.170,0.974,0.090
5.883,0.164,0.979,0.090
5.884,0.151,0.987,0.088
5.884,0.152,0.984,0.093
6.147,0.152,0.985,0.101
6.148,0.155,0.981,0.109
6.148,0.153,0.982,0.107
6.149,0.151,0.980,0.109
6.150,0.148,0.984,0.108
6.150,0.141,0.976,0.108
6.151,0.148,0.974,0.099
6.152,0.143,0.976,0.107
6.152,0.141,0.974,0.096
6.153,0.143,0.978,0.094
6.154,0.147,0.978,0.091
6.154,0.139,0.979,0.089
6.155,0.143,0.979,0.086
6.156,0.145,0.982,0.080
6.165,0.142,0.983,0.090
6.165,0.144,0.981,0.092
6.169,0.142,0.983,0.095
6.174,0.154,0.979,0.104
6.179,0.142,0.984,0.099
6.184,0.142,0.982,0.099
6.189,0.140,0.988,0.098
6.194,0.144,0.984,0.102
6.199,0.142,0.986,0.104
6.204,0.142,0.982,0.101
6.209,0.134,0.985,0.097
6.214,0.134,0.983,0.107
6.219,0.133,0.981,0.098
6.224,0.139,0.982,0.094
6.229,0.138,0.982,0.088
6.234,0.142,0.982,0.094
6.239,0.146,0.981,0.086
6.244,0.147,0.979,0.085
6.249,0.142,0.979,0.086
6.254,0.145,0.985,0.088
6.259,0.146,0.982,0.093
6.265,0.145,0.983,0.087
6.269,0.136,0.983,0.094
6.275,0.142,0.979,0.093
6.280,0.134,0.986,0.095
6.285,0.140,0.978,0.088
6.290,0.143,0.983,0.104
6.295,0.146,0.982,0.105
6.300,0.146,0.980,0.101
6.305,0.145,0.986,0.098
6.310,0.144,0.984,0.096
6.315,0.142,0.982,0.100
6.320,0.145,0.984,0.093
6.325,0.141,0.980,0.098
6.330,0.145,0.980,0.087
6.335,0.142,0.982,0.090
6.340,0.150,0.979,0.092
6.345,0.145,0.979,0.082
6.350,0.145,0.977,0.082
6.355,0.146,0.977,0.076
6.360,0.142,0.977,0.087
6.365,0.138,0.978,0.091
6.589,0.143,0.980,0.092
6.590,0.143,0.988,0.093
6.591,0.133,0.983,0.096
6.591,0.135,0.986,0.090
6.592,0.135,0.984,0.092
6.593,0.142,0.982,0.098
6.604,0.146,0.984,0.087
6.605,0.139,0.985,0.089
6.606,0.139,0.981,0.087
6.606,0.142,0.981,0.090
6.607,0.143,0.979,0.085
6.608,0.140,0.984,0.091
6.608,0.144,0.980,0.089
6.609,0.156,0.987,0.087
6.610,0.143,0.980,0.081
6.610,0.139,0.978,0.085
6.611,0.136,0.983,0.095
6.612,0.135,0.979,0.096
6.620,0.131,0.975,0.093
6.622,0.123,0.982,0.095
6.627,0.135,0.986,0.092
6.632,0.129,0.980,0.085
6.640,0.131,0.986,0.093
6.642,0.134,0.984,0.087
6.651,0.132,0.986,0.094
6.653,0.129,0.989,0.089
6.661,0.130,0.988,0.090
6.662,0.129,0.986,0.089
6.671,0.131,0.983,0.078
6.672,0.129,0.982,0.090
6.842,0.131,0.980,0.077
6.846,0.138,0.985,0.079
6.849,0.128,0.982,0.076
6.851,0.132,0.984,0.083
6.854,0.130,0.982,0.087
6.856,0.129,0.983,0.078
6.859,0.131,0.987,0.080
6.863,0.131,0.986,0.082
6.865,0.131,0.985,0.093
6.867,0.123,0.984,0.091
6.868,0.128,0.991,0.086
