time,x,y,z
5.003,-0.097,0.984,-0.004
5.008,-0.096,0.984,-0.006
5.016,-0.093,0.988,-0.012
5.018,-0.088,0.989,-0.006
5.023,-0.094,0.989,-0.006
5.028,-0.096,0.983,0.004
5.033,-0.097,0.983,-0.004
5.038,-0.098,0.982,-0.000
5.227,-0.097,0.981,-0.007
5.229,-0.101,0.982,0.010
5.231,-0.103,0.980,0.001
5.232,-0.096,0.982,0.004
5.234,-0.094,0.976,0.002
5.235,-0.095,0.981,-0.000
5.237,-0.100,0.985,-0.001
5.239,-0.095,0.987,0.000
5.241,-0.097,0.984,0.001
5.244,-0.103,0.983,0.005
5.251,-0.098,0.980,0.007
5.254,-0.106,0.986,0.000
5.255,-0.129,0.982,0.019
5.257,-0.126,0.984,0.013
5.258,-0.123,0.979,0.012
5.261,-0.124,0.981,0.011
5.261,-0.124,0.978,0.007
5.262,-0.120,0.980,-0.003
5.263,-0.114,0.974,-0.001
5.269,-0.116,0.970,0.005
5.269,-0.112,0.973,0.017
5.275,-0.111,0.974,0.008
5.280,-0.108,0.969,0.011
5.284,-0.105,0.976,0.003
5.289,-0.105,0.981,0.008
5.294,-0.106,0.984,0.006
5.299,-0.110,0.984,0.010
5.305,-0.105,0.987,0.012
5.310,-0.113,0.987,0.015
5.315,-0.111,0.986,0.014
5.320,-0.114,0.983,0.013
5.325,-0.115,0.983,0.001
5.330,-0.115,0.979,0.004
5.335,-0.105,0.970,0.011
5.340,-0.125,0.979,0.004
5.345,-0.125,0.978,0.002
5.351,-0.117,0.980,0.006
5.355,-0.113,0.982,0.008
5.361,-0.119,0.984,0.013
5.366,-0.112,0.989,0.011
5.371,-0.113,0.985,0.013
5.383,-0.107,0.983,0.013
5.384,-0.106,0.979,0.021
5.385,-0.103,0.979,0.022
5.391,-0.099,0.981,0.018
5.396,-0.103,0.983,0.009
5.401,-0.099,0.977,0.005
5.406,-0.103,0.980,0.002
5.412,-0.105,0.986,0.004
5.416,-0.107,0.978,-0.003
5.421,-0.110,0.980,-0.004
5.426,-0.109,0.981,0.002
5.431,-0.116,0.978,0.007
5.436,-0.117,0.980,0.018
5.441,-0.119,0.974,0.011
5.447,-0.126,0.980,0.021
5.453,-0.115,0.978,0.013
5.458,-0.113,0.985,0.016
5.462,-0.113,0.981,0.012
5.467,-0.114,0.983,0.013
5.472,-0.112,0.985,0.004
5.477,-0.112,0.981,0.005
5.482,-0.105,0.986,0.007
5.487,-0.104,0.988,0.008
5.651,-0.104,0.984,0.008
5.653,-0.100,0.986,0.009
5.655,-0.109,0.985,0.009
5.656,-0.107,0.982,0.009
5.658,-0.112,0.983,0.013
5.660,-0.113,0.985,0.016
5.661,-0.114,0.983,0.014
5.663,-0.123,0.978,0.015
5.665,-0.121,0.979,0.010
5.666,-0.121,0.979,0.010
5.668,-0.118,0.977,0.008
5.670,-0.120,0.976,0.008
5.671,-0.122,0.975,0.015
5.673,-0.113,0.977,0.018
5.675,-0.118,0.982,0.013
5.676,-0.121,0.979,0.009
5.678,-0.114,0.978,0.011
5.679,-0.113,0.980,0.018
5.711,-0.111,0.981,0.019
5.712,-0.107,0.979,0.006
5.713,-0.102,0.984,0.015
5.713,-0.105,0.983,0.014
5.714,-0.105,0.979,0.013
5.715,-0.105,0.980,0.014
5.715,-0.105,0.980,0.008
5.718,-0.105,0.977,-0.004
5.723,-0.106,0.980,0.004
5.728,-0.109,0.977,-0.002
5.733,-0.111,0.976,-0.005
5.738,-0.116,0.982,0.011
5.743,-0.114,0.982,0.014
5.748,-0.121,0.979,0.012
5.753,-0.121,0.983,0.011
5.758,-0.125,0.979,0.013
5.920,-0.122,0.980,0.021
5.921,-0.122,0.980,0.017
5.921,-0.118,0.978,0.023
5.922,-0.118,0.980,0.019
5.923,-0.115,0.983,0.013
5.924,-0.116,0.985,0.016
5.924,-0.114,0.978,0.021
