time,x,y,z
5.134,-0.194,1.166,-0.061
5.135,-0.144,1.187,-0.041
5.136,-0.027,1.235,0.066
5.138,-0.143,1.218,0.139
5.139,-0.250,1.259,0.197
5.140,-0.199,1.287,0.214
5.141,-0.314,1.222,0.140
5.143,-0.353,1.170,0.097
5.144,-0.244,1.127,0.065
5.146,-0.173,1.086,0.102
5.147,-0.120,1.051,0.141
5.148,-0.086,1.052,0.074
5.149,-0.115,0.832,0.055
5.151,-0.117,0.849,-0.007
5.152,-0.114,0.867,-0.036
5.154,-0.085,0.887,-0.080
5.158,-0.041,0.938,-0.096
5.163,-0.020,0.980,-0.102
5.168,-0.028,1.003,-0.072
5.173,-0.034,1.048,-0.037
5.178,-0.036,1.077,0.006
5.183,-0.079,1.083,0.060
5.188,-0.082,1.100,0.108
5.193,-0.101,1.100,0.138
5.198,-0.103,1.103,0.177
5.203,-0.094,1.102,0.212
5.208,-0.098,1.094,0.217
5.213,-0.073,1.097,0.215
5.218,-0.058,1.084,0.201
5.223,-0.070,1.067,0.184
5.228,-0.096,1.046,0.146
5.233,-0.099,1.024,0.132
5.238,-0.085,0.991,0.107
5.243,-0.062,0.978,0.094
5.248,-0.049,0.967,0.081
5.253,-0.047,0.931,0.067
5.258,-0.036,0.913,0.053
5.263,-0.049,0.880,0.055
5.268,-0.049,0.857,0.050
5.273,-0.049,0.829,0.062
5.278,-0.068,0.801,0.065
5.283,-0.079,0.745,0.077
5.288,-0.100,0.702,0.065
5.294,-0.105,0.648,0.045
5.298,-0.147,0.613,0.021
5.304,-0.207,0.608,-0.001
5.309,-0.254,0.616,-0.040
5.314,-0.296,0.630,-0.070
5.319,-0.308,0.646,-0.081
5.324,-0.298,0.642,-0.076
5.329,-0.290,0.645,-0.103
5.334,-0.282,0.647,-0.109
5.339,-0.260,0.655,-0.102
5.344,-0.194,0.683,-0.073
5.349,-0.156,0.700,-0.012
5.354,-0.134,0.633,0.065
5.359,-0.077,0.671,0.138
5.364,-0.033,0.704,0.141
5.369,-0.024,0.730,0.073
5.375,-0.081,1.050,0.085
5.380,-0.279,1.697,0.138
5.385,-0.415,2.364,0.056
5.390,-0.404,2.805,-0.073
5.395,-0.201,2.829,-0.167
5.400,0.087,2.428,-0.214
5.405,0.197,1.690,-0.230
5.410,-0.002,1.127,-0.165
5.415,-0.147,0.846,-0.012
5.420,-0.137,0.761,0.167
5.425,-0.114,0.736,0.272
5.435,-0.080,0.732,0.282
5.439,-0.049,0.770,0.225
5.442,-0.051,0.849,0.174
5.446,-0.041,0.945,0.131
5.451,-0.051,0.981,0.124
5.456,-0.052,0.996,0.130
5.461,-0.039,0.992,0.139
5.466,-0.031,0.980,0.144
