time,x,y,z
5.027,-0.075,0.941,-0.182
5.028,-0.072,0.958,-0.185
5.029,-0.056,0.948,-0.170
5.029,-0.051,0.957,-0.158
5.030,-0.037,0.971,-0.158
5.031,-0.046,0.985,-0.158
5.031,-0.060,0.981,-0.152
5.032,-0.062,0.987,-0.148
5.033,-0.054,0.988,-0.139
5.034,-0.061,0.984,-0.131
5.034,-0.065,0.983,-0.133
5.035,-0.057,0.982,-0.137
5.036,-0.004,0.938,-0.166
5.037,-0.015,0.938,-0.172
5.067,-0.023,0.935,-0.190
5.068,-0.039,0.930,-0.205
5.069,-0.039,0.936,-0.194
5.069,-0.031,0.934,-0.188
5.070,-0.022,0.950,-0.162
5.070,-0.016,0.958,-0.147
5.071,-0.023,0.954,-0.139
5.081,-0.014,0.958,-0.152
5.081,-0.007,0.961,-0.130
5.097,-0.012,0.954,-0.131
5.098,-0.010,0.965,-0.112
5.099,-0.015,0.963,-0.110
5.105,-0.032,0.975,-0.102
5.109,-0.037,0.991,-0.089
5.114,-0.053,0.994,-0.058
5.119,-0.045,1.002,-0.051
5.124,-0.018,1.033,-0.044
5.195,-0.027,1.028,-0.057
5.195,-0.024,1.021,-0.052
5.196,-0.031,1.008,-0.040
5.197,-0.040,0.999,-0.032
5.197,-0.053,0.977,-0.026
5.198,-0.062,0.970,-0.016
5.199,-0.066,0.968,-0.006
5.199,-0.077,0.970,0.006
5.200,-0.056,0.970,0.007
5.201,-0.046,0.970,-0.010
5.201,-0.027,0.971,-0.025
5.202,-0.035,0.983,-0.047
5.203,-0.051,1.035,-0.080
5.204,-0.057,1.033,-0.101
5.467,-0.076,1.031,-0.109
5.467,-0.096,1.023,-0.106
5.468,-0.104,1.013,-0.108
5.469,-0.114,1.003,-0.121
5.469,-0.113,0.995,-0.111
5.470,-0.100,0.995,-0.131
5.471,-0.094,0.994,-0.124
5.472,-0.086,0.984,-0.119
5.472,-0.076,0.988,-0.113
5.473,-0.072,0.985,-0.112
5.474,-0.077,0.977,-0.110
5.474,-0.078,0.979,-0.085
5.475,-0.033,0.974,-0.094
