time,x,y,z
5.001,-0.037,0.983,-0.027
5.008,-0.035,0.987,-0.025
5.008,-0.035,0.987,-0.018
5.016,-0.029,0.977,-0.025
5.017,-0.032,0.978,-0.032
5.023,-0.039,0.975,-0.026
5.028,-0.038,0.973,-0.033
5.033,-0.040,0.975,-0.029
5.039,-0.033,0.979,-0.027
5.044,-0.041,0.981,-0.023
5.048,-0.044,0.984,-0.020
5.442,-0.046,0.985,-0.024
5.442,-0.049,0.995,-0.022
5.443,-0.051,0.997,-0.023
5.444,-0.052,1.000,-0.028
5.445,-0.057,0.996,-0.026
5.445,-0.054,1.000,-0.022
5.446,-0.060,0.999,-0.028
5.447,-0.058,0.990,-0.024
5.447,-0.060,0.987,-0.026
5.448,-0.062,0.982,-0.028
5.449,-0.061,0.987,-0.029
5.450,-0.059,0.981,-0.025
5.450,-0.059,0.991,-0.025
5.451,-0.054,0.991,-0.030
5.465,-0.054,0.991,-0.027
5.465,-0.057,0.994,-0.032
5.466,-0.057,0.984,-0.035
5.472,-0.056,0.987,-0.026
5.476,-0.057,0.982,-0.021
5.481,-0.052,0.985,-0.022
5.486,-0.054,0.987,-0.014
5.492,-0.055,0.990,-0.017
5.496,-0.052,0.990,-0.015
5.502,-0.054,0.992,-0.015
5.506,-0.052,0.991,-0.011
5.512,-0.056,0.989,-0.008
5.517,-0.052,0.992,-0.009
5.522,-0.057,0.995,-0.014
5.527,-0.056,0.990,-0.010
5.532,-0.052,0.982,-0.016
5.538,-0.056,0.980,-0.003
5.543,-0.056,0.978,-0.014
5.547,-0.054,0.979,-0.012
5.553,-0.049,0.975,-0.016
5.558,-0.055,0.976,-0.021
5.563,-0.044,0.974,-0.017
5.568,-0.046,0.978,-0.016
5.573,-0.043,0.980,-0.015
5.578,-0.047,0.986,-0.010
5.583,-0.050,0.983,-0.013
5.588,-0.049,0.992,-0.013
5.593,-0.052,0.984,-0.009
5.598,-0.044,0.997,-0.011
5.603,-0.040,0.992,-0.012
5.608,-0.037,0.994,-0.016
5.613,-0.046,0.992,-0.020
5.618,-0.043,0.994,-0.015
5.624,-0.051,0.989,-0.011
5.629,-0.050,0.990,-0.008
5.634,-0.048,0.986,-0.013
5.637,-0.047,0.983,-0.011
5.642,-0.049,0.987,-0.016
5.647,-0.041,0.989,-0.019
5.652,-0.042,0.983,-0.015
5.657,-0.042,0.987,-0.010
5.663,-0.044,0.983,-0.020
5.681,-0.045,0.980,-0.008
5.684,-0.043,0.984,-0.014
5.686,-0.037,0.987,-0.014
5.689,-0.034,0.989,-0.027
5.693,-0.035,0.986,-0.025
5.696,-0.035,0.985,-0.023
5.699,-0.033,0.987,-0.017
5.743,-0.035,0.990,-0.024
5.744,-0.034,0.991,-0.017
5.745,-0.029,0.989,-0.021
5.745,-0.038,0.985,-0.025
5.746,-0.034,0.977,-0.014
5.747,-0.040,0.974,-0.008
5.921,-0.038,0.972,-0.005
5.923,-0.032,0.972,-0.007
5.925,-0.034,0.971,-0.014
5.926,-0.032,0.977,-0.016
5.928,-0.038,0.978,-0.021
5.930,-0.043,0.983,-0.016
5.932,-0.047,0.986,-0.008
5.934,-0.044,0.991,-0.008
5.935,-0.050,0.990,-0.010
5.937,-0.047,0.991,-0.016
5.940,-0.052,0.994,-0.021
5.941,-0.052,1.002,-0.015
5.945,-0.064,0.977,-0.002
5.946,-0.061,0.979,-0.005
