time,x,y,z
5.004,-0.077,0.990,0.094
5.010,-0.084,0.990,0.093
5.014,-0.077,0.994,0.102
5.019,-0.086,0.994,0.094
5.024,-0.086,0.987,0.091
5.029,-0.086,0.988,0.089
5.034,-0.084,0.986,0.091
5.039,-0.086,0.987,0.088
5.044,-0.085,0.992,0.090
5.049,-0.082,0.986,0.092
5.054,-0.081,0.984,0.090
5.059,-0.087,0.984,0.090
5.064,-0.084,0.987,0.090
5.072,-0.083,0.977,0.083
5.075,-0.079,0.982,0.086
5.080,-0.076,0.985,0.078
5.085,-0.083,0.981,0.072
5.090,-0.078,0.985,0.075
5.281,-0.080,0.979,0.073
5.284,-0.083,0.974,0.065
5.286,-0.084,0.972,0.070
5.288,-0.089,0.980,0.070
5.290,-0.075,0.982,0.067
5.292,-0.065,0.986,0.064
5.294,-0.066,0.989,0.074
5.297,-0.070,0.991,0.072
5.299,-0.066,0.991,0.066
5.300,-0.070,0.988,0.071
5.302,-0.070,1.001,0.067
5.305,-0.066,0.993,0.077
5.306,-0.100,0.985,0.068
5.308,-0.105,0.988,0.070
5.310,-0.101,0.989,0.066
5.312,-0.103,0.988,0.070
5.314,-0.108,0.983,0.064
5.316,-0.095,0.990,0.058
5.319,-0.088,0.991,0.064
5.321,-0.090,0.985,0.064
5.584,-0.088,0.979,0.066
5.584,-0.088,0.986,0.064
5.585,-0.086,0.983,0.058
5.586,-0.078,0.976,0.065
5.587,-0.072,0.982,0.062
5.587,-0.081,0.978,0.063
5.588,-0.079,0.973,0.066
5.589,-0.077,0.978,0.060
5.592,-0.075,0.979,0.066
5.592,-0.080,0.987,0.071
5.593,-0.100,0.980,0.069
5.594,-0.090,0.983,0.058
5.594,-0.010,0.977,0.031
5.595,-0.013,0.979,0.034
5.605,-0.018,0.980,0.040
5.606,-0.013,0.984,0.041
5.607,-0.015,0.977,0.047
5.613,-0.026,0.981,0.049
5.619,-0.026,0.980,0.048
5.624,-0.019,0.984,0.052
5.628,-0.020,0.985,0.060
5.633,-0.016,0.985,0.062
5.842,-0.038,0.981,0.056
5.844,-0.025,0.995,0.056
5.845,-0.033,0.995,0.065
5.847,-0.019,0.996,0.052
5.849,-0.013,0.998,0.046
5.850,-0.011,1.002,0.052
5.852,-0.012,1.005,0.045
5.854,-0.022,1.007,0.053
5.855,-0.021,1.013,0.047
5.857,-0.030,1.013,0.049
5.859,-0.038,1.010,0.039
5.861,-0.049,1.001,0.039
5.862,-0.085,0.994,0.050
5.864,-0.075,0.996,0.051
5.866,-0.080,0.994,0.039
5.867,-0.092,0.984,0.040
5.870,-0.083,0.987,0.035
5.870,-0.079,0.987,0.037
5.886,-0.076,0.986,0.026
5.887,-0.074,0.985,0.026
5.888,-0.070,0.981,0.027
5.892,-0.077,0.980,0.030
5.896,-0.082,0.975,0.030
5.901,-0.077,0.973,0.026
5.906,-0.086,0.972,0.030
5.915,-0.091,0.970,0.027
5.916,-0.085,0.974,0.039
5.920,-0.097,0.973,0.042
5.926,-0.099,0.974,0.045
5.931,-0.093,0.974,0.037
5.936,-0.096,0.975,0.038
5.940,-0.100,0.981,0.034
5.946,-0.102,0.982,0.040
5.951,-0.097,0.982,0.039
5.956,-0.101,0.979,0.049
5.961,-0.099,0.979,0.053
5.966,-0.094,0.984,0.042
5.971,-0.095,0.978,0.044
5.976,-0.093,0.983,0.046
5.981,-0.086,0.983,0.040
5.986,-0.096,0.985,0.030
5.991,-0.093,0.981,0.042
5.996,-0.091,0.992,0.039
6.003,-0.087,0.991,0.044
6.007,-0.096,0.987,0.047
6.013,-0.092,0.989,0.052
6.016,-0.092,0.993,0.053
6.021,-0.088,0.988,0.056
6.026,-0.093,0.991,0.055
6.031,-0.097,0.984,0.051
6.036,-0.094,0.982,0.056
6.041,-0.100,0.982,0.041
6.046,-0.103,0.979,0.037
6.051,-0.100,0.978,0.035
6.056,-0.104,0.983,0.042
6.062,-0.100,0.977,0.034
6.067,-0.103,0.986,0.047
6.072,-0.108,0.983,0.051
6.259,-0.100,0.986,0.042
6.259,-0.102,0.984,0.047
6.260,-0.096,0.987,0.040
6.261,-0.096,0.982,0.037
6.261,-0.098,0.983,0.025
6.262,-0.095,0.987,0.024
6.263,-0.097,0.979,0.023
6.264,-0.098,0.982,0.031
6.265,-0.098,0.981,0.032
6.265,-0.093,0.984,0.035
6.266,-0.096,0.986,0.037
6.267,-0.100,0.990,0.029
6.268,-0.060,0.988,0.017
6.270,-0.061,0.988,0.017
6.452,-0.067,0.995,0.013
6.453,-0.067,0.990,0.016
6.454,-0.078,0.986,0.029
6.454,-0.074,0.986,0.022
6.459,-0.080,0.984,0.028
6.459,-0.081,0.985,0.019
6.460,-0.086,0.986,0.027
6.461,-0.081,0.985,0.024
6.461,-0.080,0.978,0.029
6.462,-0.083,0.983,0.030
6.463,-0.080,0.980,0.036
6.463,-0.078,0.985,0.034
6.464,-0.121,0.981,0.019
6.465,-0.119,0.985,0.026
6.466,-0.116,0.987,0.029
6.472,-0.109,0.985,0.029
6.473,-0.099,0.979,0.028
6.479,-0.094,0.976,0.023
6.484,-0.093,0.981,0.025
6.489,-0.090,0.981,0.029
6.494,-0.092,0.978,0.033
6.499,-0.087,0.980,0.041
6.504,-0.093,0.976,0.041
6.510,-0.093,0.976,0.044
6.514,-0.086,0.983,0.038
6.520,-0.083,0.989,0.047
6.525,-0.092,0.986,0.038
6.530,-0.096,0.987,0.032
6.535,-0.099,0.981,0.031
6.758,-0.099,0.989,0.020
6.759,-0.103,0.990,0.029
6.761,-0.103,0.984,0.025
6.763,-0.108,0.986,0.010
6.764,-0.103,0.985,0.014
6.766,-0.103,0.982,0.014
6.768,-0.099,0.983,0.017
6.769,-0.099,0.980,0.033
6.770,-0.099,0.987,0.034
6.771,-0.098,0.982,0.035
6.771,-0.092,0.977,0.033
6.772,-0.096,0.976,0.031
6.773,-0.090,0.985,0.013
6.773,-0.093,0.981,0.015
6.774,-0.101,0.981,0.014
6.798,-0.097,0.977,0.022
6.799,-0.105,0.983,0.025
6.799,-0.101,0.985,0.019
6.800,-0.105,0.981,0.017
6.800,-0.100,0.984,0.014
6.801,-0.099,0.980,0.008
6.807,-0.096,0.978,0.004
6.812,-0.096,0.979,0.002
6.817,-0.097,0.988,0.003
6.822,-0.100,0.986,0.013
6.827,-0.094,0.988,0.013
6.832,-0.095,0.986,0.010
6.837,-0.099,0.991,0.007
6.842,-0.100,0.988,0.010
6.847,-0.095,0.980,0.009
6.852,-0.101,0.987,0.015
6.857,-0.098,0.985,0.026
6.862,-0.094,0.985,0.023
6.867,-0.096,0.986,0.021
6.872,-0.093,0.989,0.026
6.877,-0.095,0.981,0.028
6.883,-0.095,0.980,0.024
6.888,-0.095,0.981,0.024
6.893,-0.092,0.980,0.023
6.898,-0.092,0.979,0.016
6.903,-0.096,0.976,0.015
6.908,-0.094,0.976,0.008
6.913,-0.096,0.980,0.005
6.918,-0.097,0.985,0.001
6.924,-0.097,0.979,0.001
6.929,-0.097,0.981,0.001
6.934,-0.098,0.988,0.007
6.939,-0.098,0.988,0.001
6.944,-0.101,0.993,0.000
6.949,-0.100,0.988,0.001
6.954,-0.099,0.990,0.018
6.959,-0.107,0.991,0.016
6.964,-0.101,0.987,0.027
6.970,-0.105,0.989,0.026
6.973,-0.095,0.985,0.023
6.980,-0.094,0.982,0.008
6.985,-0.084,0.972,0.006
7.220,-0.086,0.976,0.004
7.221,-0.085,0.979,0.003
7.222,-0.096,0.978,0.001
7.222,-0.092,0.988,0.011
7.223,-0.089,0.987,0.016
7.224,-0.090,0.988,0.009
7.224,-0.091,0.990,0.006
7.225,-0.095,0.989,0.002
7.226,-0.091,0.991,0.004
7.226,-0.092,0.989,-0.002
7.227,-0.091,0.985,-0.004
7.228,-0.095,0.984,0.009
7.229,-0.092,0.973,0.017
7.229,-0.099,0.983,0.015
7.484,-0.100,0.980,0.021
7.484,-0.100,0.980,0.027
7.485,-0.099,0.981,0.026
7.485,-0.095,0.978,0.021
7.486,-0.084,0.980,0.008
7.487,-0.085,0.983,0.014
7.487,-0.090,0.976,0.008
7.488,-0.087,0.981,0.012
7.489,-0.090,0.978,0.015
7.489,-0.088,0.979,0.026
7.490,-0.091,0.984,0.015
7.490,-0.092,0.989,0.013
7.491,-0.093,0.990,0.027
7.492,-0.091,0.984,0.018
7.498,-0.097,0.983,0.013
7.502,-0.090,0.982,0.013
7.507,-0.090,0.982,0.015
7.512,-0.090,0.982,0.010
7.517,-0.093,0.985,0.017
7.523,-0.089,0.982,0.023
7.528,-0.091,0.985,0.017
7.534,-0.082,0.984,0.020
7.537,-0.090,0.983,0.022
7.542,-0.088,0.983,0.018
7.547,-0.096,0.983,0.012
7.552,-0.086,0.983,0.021
7.557,-0.093,0.983,0.016
7.562,-0.094,0.987,0.008
7.567,-0.095,0.975,0.016
7.778,-0.096,0.984,0.012
7.779,-0.101,0.983,0.014
7.780,-0.097,0.982,0.010
7.780,-0.107,0.984,0.020
7.781,-0.105,0.980,0.018
7.786,-0.100,0.980,0.018
7.787,-0.107,0.979,0.011
7.788,-0.102,0.985,0.019
7.789,-0.108,0.984,0.014
7.789,-0.103,0.982,0.022
7.790,-0.109,0.975,0.019
7.791,-0.100,0.983,0.012
7.791,-0.092,0.987,-0.001
7.792,-0.091,0.987,0.011
7.793,-0.088,0.984,0.019
7.806,-0.096,0.985,0.017
7.807,-0.101,0.983,0.017
7.809,-0.099,0.982,0.019
7.814,-0.099,0.983,0.014
7.819,-0.100,0.983,0.011
7.824,-0.093,0.979,0.017
7.829,-0.099,0.980,0.008
7.834,-0.098,0.979,0.017
7.839,-0.094,0.982,0.015
7.844,-0.095,0.984,0.004
7.849,-0.095,0.985,0.005
7.854,-0.094,0.988,0.012
7.859,-0.092,0.986,0.008
7.864,-0.091,0.985,0.010
7.870,-0.096,0.980,0.007
7.875,-0.087,0.982,0.017
7.880,-0.088,0.984,0.012
7.885,-0.086,0.983,0.015
7.890,-0.082,0.979,0.008
7.895,-0.089,0.981,0.009
7.900,-0.083,0.979,0.010
7.905,-0.087,0.983,0.020
7.910,-0.086,0.987,0.019
7.915,-0.093,0.985,0.020
7.921,-0.090,0.989,0.024
7.926,-0.090,0.986,0.013
7.931,-0.098,0.985,0.016
7.936,-0.093,0.980,0.000
7.940,-0.091,0.981,0.006
7.945,-0.095,0.977,0.003
7.950,-0.093,0.980,0.002
7.956,-0.092,0.988,0.002
7.961,-0.092,0.984,-0.006
7.966,-0.098,0.985,-0.008
7.970,-0.091,0.979,-0.006
7.975,-0.095,0.977,-0.003
7.982,-0.097,0.977,0.004
7.987,-0.095,0.980,0.000
7.992,-0.090,0.985,0.014
7.997,-0.085,0.979,0.006
8.002,-0.088,0.986,0.010
8.007,-0.091,0.979,0.004
8.199,-0.097,0.981,0.003
8.200,-0.085,0.984,0.016
8.200,-0.089,0.983,0.016
8.201,-0.089,0.990,0.014
8.202,-0.085,0.989,0.009
8.202,-0.084,0.990,0.001
8.203,-0.087,0.983,-0.000
8.204,-0.083,0.986,-0.021
8.205,-0.088,0.986,-0.023
8.206,-0.089,0.984,-0.022
8.207,-0.094,0.984,-0.010
8.207,-0.100,0.989,0.001
8.208,-0.081,0.986,-0.010
8.209,-0.094,0.984,-0.005
8.436,-0.096,0.985,-0.001
8.436,-0.099,0.989,-0.007
8.437,-0.101,0.988,-0.004
8.438,-0.101,0.990,-0.003
8.438,-0.107,0.986,-0.000
8.439,-0.109,0.983,-0.000
8.440,-0.102,0.978,0.003
8.440,-0.106,0.977,-0.003
8.441,-0.112,0.979,0.001
8.442,-0.101,0.976,-0.006
8.443,-0.095,0.979,-0.012
8.443,-0.102,0.979,0.001
8.444,-0.084,0.979,0.020
8.445,-0.088,0.987,0.013
8.449,-0.086,0.982,0.002
8.453,-0.091,0.984,0.009
8.458,-0.098,0.988,0.004
8.464,-0.093,0.983,0.002
8.470,-0.102,0.982,0.009
8.475,-0.110,0.982,0.004
8.480,-0.114,0.981,-0.001
8.485,-0.111,0.974,-0.002
8.490,-0.108,0.984,0.005
8.495,-0.105,0.980,0.002
8.500,-0.110,0.978,-0.001
8.505,-0.114,0.973,-0.004
8.510,-0.096,0.977,0.006
8.515,-0.095,0.983,0.007
8.520,-0.092,0.979,-0.004
8.525,-0.097,0.983,-0.000
8.531,-0.094,0.981,-0.001
8.536,-0.093,0.973,0.002
8.541,-0.089,0.980,0.002
8.546,-0.095,0.978,0.017
8.551,-0.091,0.981,0.013
8.556,-0.095,0.980,0.015
8.800,-0.090,0.983,0.011
8.800,-0.097,0.981,0.006
8.801,-0.095,0.984,0.008
8.802,-0.101,0.987,-0.004
8.802,-0.104,0.985,0.005
8.803,-0.104,0.985,0.003
8.804,-0.106,0.989,-0.000
8.804,-0.107,0.986,-0.001
8.805,-0.109,0.987,0.001
8.806,-0.096,0.983,-0.001
8.806,-0.098,0.975,-0.008
8.807,-0.101,0.983,-0.006
8.808,-0.092,0.970,0.026
8.808,-0.100,0.974,0.027
8.822,-0.100,0.973,0.017
8.823,-0.102,0.976,0.015
8.823,-0.102,0.976,0.013
8.826,-0.100,0.982,0.019
8.831,-0.104,0.985,0.013
8.836,-0.103,0.991,0.018
8.841,-0.099,0.989,0.005
8.846,-0.098,0.990,0.021
8.851,-0.103,0.986,0.022
8.856,-0.100,0.987,0.014
8.862,-0.100,0.987,0.010
8.867,-0.094,0.984,0.008
8.872,-0.093,0.974,0.011
8.876,-0.097,0.974,-0.002
8.881,-0.099,0.978,-0.003
8.886,-0.097,0.974,0.007
8.892,-0.103,0.975,0.006
8.897,-0.102,0.981,0.031
8.902,-0.101,0.980,0.046
8.907,-0.110,0.977,0.043
8.912,-0.100,0.981,0.056
8.917,-0.100,0.986,0.049
8.922,-0.101,0.977,0.052
8.927,-0.101,0.981,0.048
8.932,-0.099,0.977,0.051
8.937,-0.095,0.975,0.041
8.942,-0.091,0.982,0.034
8.947,-0.092,0.980,0.037
8.952,-0.080,0.982,0.024
8.957,-0.094,0.989,0.035
8.962,-0.099,0.982,0.033
8.967,-0.071,0.995,0.034
8.972,-0.057,0.994,0.041
8.977,-0.052,0.996,0.047
8.985,-0.061,0.996,0.044
8.987,-0.056,0.988,0.050
9.150,-0.059,0.992,0.037
9.151,-0.056,0.993,0.035
9.151,-0.055,0.987,0.033
9.152,-0.059,0.994,0.037
9.153,-0.061,0.987,0.026
9.153,-0.077,0.980,0.032
9.154,-0.063,0.992,0.040
9.155,-0.048,0.995,0.043
9.155,-0.029,0.997,0.045
9.156,-0.035,0.989,0.039
9.157,-0.043,0.989,0.040
9.158,-0.047,0.988,0.044
9.158,-0.097,0.985,0.039
9.159,-0.089,0.984,0.044
9.412,-0.089,0.981,0.046
9.412,-0.082,0.977,0.041
9.413,-0.080,0.983,0.045
9.414,-0.074,0.982,0.040
9.415,-0.068,0.980,0.039
9.415,-0.065,0.982,0.040
9.416,-0.068,0.980,0.051
9.417,-0.066,0.975,0.053
9.418,-0.088,0.967,0.054
9.419,-0.060,0.987,0.048
9.419,-0.047,0.995,0.047
9.420,-0.041,0.991,0.057
9.421,-0.071,0.988,0.073
9.422,-0.076,0.984,0.062
