time,x,y,z
5.169,-0.153,0.966,-0.076
5.170,-0.152,0.967,-0.086
5.170,-0.156,0.967,-0.081
5.171,-0.157,0.968,-0.082
5.172,-0.162,0.959,-0.074
5.172,-0.161,0.959,-0.084
5.173,-0.163,0.956,-0.076
5.174,-0.164,0.959,-0.075
5.174,-0.165,0.957,-0.069
5.175,-0.169,0.957,-0.070
5.175,-0.165,0.962,-0.071
5.176,-0.174,0.966,-0.069
5.177,-0.168,0.962,-0.069
5.181,-0.170,0.963,-0.069
5.184,-0.174,0.959,-0.065
5.189,-0.171,0.959,-0.065
5.194,-0.176,0.962,-0.070
5.199,-0.172,0.961,-0.066
5.204,-0.177,0.964,-0.061
5.209,-0.181,0.963,-0.075
5.215,-0.181,0.959,-0.059
5.429,-0.184,0.961,-0.072
5.429,-0.182,0.961,-0.062
5.430,-0.182,0.961,-0.073
5.431,-0.177,0.963,-0.078
5.431,-0.180,0.963,-0.074
5.432,-0.178,0.957,-0.068
5.433,-0.181,0.971,-0.073
5.434,-0.173,0.969,-0.070
5.434,-0.181,0.966,-0.065
5.435,-0.184,0.972,-0.067
5.436,-0.186,0.968,-0.068
5.436,-0.183,0.975,-0.075
5.437,-0.184,0.964,-0.071
5.438,-0.188,0.965,-0.062
5.449,-0.186,0.963,-0.070
5.451,-0.182,0.962,-0.067
5.451,-0.181,0.964,-0.062
5.456,-0.184,0.961,-0.062
5.461,-0.183,0.960,-0.060
5.466,-0.183,0.968,-0.062
5.472,-0.184,0.965,-0.062
5.477,-0.186,0.967,-0.063
5.482,-0.187,0.963,-0.068
5.497,-0.183,0.969,-0.061
5.498,-0.179,0.965,-0.061
5.499,-0.185,0.970,-0.059
5.503,-0.186,0.972,-0.060
5.510,-0.192,0.962,-0.064
5.512,-0.195,0.962,-0.061
5.524,-0.196,0.963,-0.061
5.526,-0.190,0.965,-0.066
5.528,-0.193,0.962,-0.057
5.540,-0.191,0.963,-0.049
5.542,-0.195,0.959,-0.054
5.544,-0.200,0.964,-0.063
5.555,-0.196,0.959,-0.062
5.557,-0.195,0.963,-0.063
5.558,-0.193,0.965,-0.069
5.565,-0.199,0.962,-0.063
5.566,-0.193,0.960,-0.063
5.572,-0.193,0.965,-0.074
5.577,-0.188,0.967,-0.069
5.582,-0.192,0.962,-0.066
5.587,-0.194,0.962,-0.057
5.592,-0.188,0.964,-0.057
5.597,-0.192,0.965,-0.061
5.602,-0.190,0.963,-0.062
5.607,-0.191,0.967,-0.057
5.612,-0.190,0.968,-0.058
5.617,-0.196,0.963,-0.066
5.622,-0.195,0.973,-0.063
5.627,-0.198,0.967,-0.061
5.632,-0.193,0.961,-0.066
5.637,-0.196,0.971,-0.059
5.642,-0.191,0.962,-0.054
5.647,-0.194,0.966,-0.060
5.652,-0.191,0.966,-0.059
5.657,-0.194,0.967,-0.060
5.662,-0.194,0.964,-0.060
5.667,-0.192,0.967,-0.062
5.672,-0.195,0.962,-0.064
5.677,-0.195,0.963,-0.056
5.893,-0.193,0.962,-0.059
5.895,-0.190,0.963,-0.066
5.896,-0.190,0.967,-0.063
6.045,-0.189,0.968,-0.060
6.047,-0.188,0.966,-0.059
6.049,-0.191,0.963,-0.065
6.050,-0.190,0.967,-0.061
6.052,-0.187,0.967,-0.060
6.054,-0.190,0.971,-0.058
6.055,-0.185,0.969,-0.057
6.057,-0.187,0.967,-0.070
6.059,-0.186,0.965,-0.072
6.061,-0.184,0.961,-0.065
6.062,-0.183,0.959,-0.056
6.065,-0.182,0.958,-0.065
6.067,-0.196,0.968,-0.073
6.068,-0.191,0.962,-0.070
6.070,-0.189,0.963,-0.066
6.072,-0.192,0.964,-0.069
6.073,-0.194,0.964,-0.066
6.075,-0.189,0.961,-0.073
6.126,-0.185,0.965,-0.066
6.127,-0.187,0.957,-0.064
6.127,-0.184,0.954,-0.069
6.128,-0.190,0.959,-0.075
6.129,-0.186,0.959,-0.069
6.130,-0.190,0.967,-0.074
6.130,-0.184,0.963,-0.070
6.131,-0.194,0.967,-0.072
6.132,-0.187,0.965,-0.073
6.132,-0.186,0.967,-0.068
6.133,-0.191,0.964,-0.069
6.138,-0.192,0.971,-0.073
6.141,-0.188,0.968,-0.073
6.153,-0.193,0.972,-0.076
6.153,-0.193,0.971,-0.067
6.156,-0.189,0.968,-0.074
6.161,-0.191,0.968,-0.071
6.166,-0.184,0.967,-0.076
6.171,-0.190,0.962,-0.061
6.176,-0.194,0.961,-0.061
6.181,-0.189,0.967,-0.069
6.186,-0.182,0.960,-0.064
6.191,-0.183,0.962,-0.063
6.196,-0.187,0.960,-0.071
6.201,-0.181,0.964,-0.072
6.206,-0.190,0.962,-0.068
6.437,-0.186,0.961,-0.063
6.438,-0.188,0.965,-0.063
6.439,-0.184,0.963,-0.067
6.440,-0.187,0.963,-0.066
6.441,-0.188,0.963,-0.069
6.442,-0.183,0.963,-0.067
6.444,-0.188,0.968,-0.069
6.445,-0.184,0.966,-0.069
6.446,-0.185,0.964,-0.076
6.447,-0.191,0.965,-0.075
6.448,-0.184,0.962,-0.074
6.449,-0.191,0.966,-0.079
6.450,-0.183,0.958,-0.075
6.452,-0.173,0.962,-0.077
6.453,-0.178,0.967,-0.068
6.454,-0.173,0.971,-0.068
6.470,-0.173,0.968,-0.078
6.471,-0.178,0.963,-0.076
6.471,-0.185,0.970,-0.069
6.472,-0.180,0.969,-0.066
6.478,-0.180,0.966,-0.076
6.483,-0.185,0.966,-0.072
6.488,-0.180,0.971,-0.078
6.493,-0.188,0.967,-0.069
6.498,-0.185,0.969,-0.075
6.503,-0.187,0.960,-0.072
6.508,-0.185,0.957,-0.073
6.514,-0.190,0.963,-0.068
6.518,-0.181,0.962,-0.066
6.524,-0.177,0.959,-0.067
6.529,-0.181,0.966,-0.069
6.533,-0.181,0.968,-0.059
6.539,-0.181,0.974,-0.064
6.544,-0.178,0.974,-0.069
6.549,-0.177,0.966,-0.063
6.554,-0.183,0.965,-0.060
6.559,-0.185,0.962,-0.069
6.564,-0.182,0.962,-0.071
6.569,-0.181,0.962,-0.068
6.574,-0.181,0.966,-0.071
6.816,-0.188,0.963,-0.076
6.817,-0.183,0.965,-0.069
6.817,-0.185,0.962,-0.072
6.818,-0.184,0.964,-0.073
6.819,-0.182,0.965,-0.068
6.820,-0.189,0.961,-0.066
6.820,-0.189,0.965,-0.069
6.821,-0.181,0.960,-0.066
6.822,-0.182,0.963,-0.065
6.822,-0.182,0.962,-0.071
6.823,-0.181,0.965,-0.068
6.824,-0.189,0.967,-0.069
6.825,-0.183,0.964,-0.067
6.825,-0.189,0.963,-0.074
6.832,-0.184,0.967,-0.070
6.836,-0.182,0.968,-0.064
7.028,-0.188,0.964,-0.059
7.029,-0.188,0.964,-0.062
7.030,-0.175,0.967,-0.064
7.031,-0.183,0.968,-0.071
7.032,-0.182,0.964,-0.066
7.033,-0.185,0.963,-0.061
7.035,-0.184,0.965,-0.065
7.037,-0.178,0.968,-0.071
7.038,-0.182,0.966,-0.070
7.039,-0.177,0.969,-0.073
7.045,-0.178,0.965,-0.067
7.046,-0.181,0.965,-0.064
7.048,-0.174,0.960,-0.074
7.049,-0.179,0.955,-0.071
7.050,-0.177,0.963,-0.071
7.052,-0.176,0.968,-0.068
7.053,-0.175,0.963,-0.074
7.110,-0.179,0.963,-0.075
7.111,-0.177,0.965,-0.072
7.113,-0.181,0.964,-0.070
7.114,-0.181,0.970,-0.075
7.114,-0.179,0.967,-0.076
7.115,-0.185,0.972,-0.075
7.115,-0.182,0.963,-0.071
7.116,-0.184,0.973,-0.064
7.117,-0.180,0.968,-0.072
7.117,-0.192,0.957,-0.063
7.118,-0.175,0.969,-0.069
7.119,-0.177,0.967,-0.072
7.119,-0.180,0.962,-0.066
7.125,-0.174,0.960,-0.068
7.128,-0.173,0.957,-0.065
7.133,-0.174,0.965,-0.064
7.138,-0.174,0.969,-0.068
7.143,-0.176,0.967,-0.071
7.148,-0.172,0.970,-0.067
7.153,-0.178,0.976,-0.070
7.158,-0.174,0.974,-0.066
7.163,-0.175,0.975,-0.063
7.168,-0.178,0.976,-0.068
7.173,-0.175,0.973,-0.066
7.178,-0.180,0.977,-0.062
7.183,-0.177,0.973,-0.072
7.188,-0.183,0.968,-0.066
7.194,-0.186,0.964,-0.069
7.425,-0.180,0.968,-0.066
7.426,-0.189,0.970,-0.066
7.427,-0.185,0.967,-0.065
7.427,-0.183,0.965,-0.057
7.428,-0.185,0.965,-0.063
7.429,-0.182,0.962,-0.066
7.429,-0.181,0.961,-0.061
7.430,-0.178,0.964,-0.072
7.431,-0.183,0.963,-0.072
7.431,-0.178,0.966,-0.073
7.432,-0.176,0.963,-0.069
7.432,-0.169,0.966,-0.060
7.433,-0.163,0.961,-0.085
7.438,-0.165,0.967,-0.077
7.440,-0.162,0.966,-0.082
7.445,-0.164,0.970,-0.075
7.450,-0.164,0.967,-0.074
7.455,-0.166,0.969,-0.078
7.460,-0.162,0.969,-0.077
7.469,-0.163,0.976,-0.070
7.471,-0.164,0.970,-0.075
7.481,-0.172,0.970,-0.071
7.483,-0.172,0.969,-0.080
7.485,-0.174,0.969,-0.073
7.501,-0.175,0.966,-0.083
7.502,-0.173,0.966,-0.076
7.504,-0.173,0.967,-0.079
7.506,-0.172,0.961,-0.085
7.523,-0.176,0.963,-0.077
7.524,-0.171,0.959,-0.080
7.525,-0.168,0.962,-0.082
7.525,-0.164,0.966,-0.086
7.531,-0.159,0.968,-0.085
7.536,-0.162,0.969,-0.085
7.541,-0.162,0.969,-0.079
7.546,-0.162,0.970,-0.090
7.551,-0.171,0.971,-0.080
7.722,-0.164,0.971,-0.077
7.722,-0.169,0.960,-0.076
7.723,-0.173,0.965,-0.075
7.723,-0.170,0.966,-0.068
7.724,-0.173,0.962,-0.072
7.725,-0.173,0.962,-0.072
7.725,-0.170,0.958,-0.076
7.726,-0.169,0.966,-0.079
7.727,-0.176,0.956,-0.077
7.727,-0.166,0.961,-0.087
7.728,-0.169,0.966,-0.081
7.729,-0.171,0.966,-0.078
7.729,-0.172,0.969,-0.072
7.741,-0.173,0.965,-0.076
7.741,-0.173,0.969,-0.082
7.742,-0.171,0.964,-0.078
7.747,-0.179,0.966,-0.078
7.752,-0.172,0.966,-0.076
7.894,-0.180,0.966,-0.072
7.897,-0.173,0.964,-0.073
7.904,-0.175,0.964,-0.075
7.906,-0.172,0.962,-0.071
7.908,-0.167,0.967,-0.080
7.910,-0.173,0.966,-0.078
7.911,-0.166,0.962,-0.080
7.914,-0.170,0.965,-0.078
7.915,-0.176,0.967,-0.077
7.917,-0.173,0.969,-0.081
7.919,-0.174,0.969,-0.073
7.920,-0.180,0.965,-0.083
7.922,-0.177,0.969,-0.078
7.924,-0.180,0.965,-0.082
7.926,-0.185,0.968,-0.075
7.928,-0.179,0.964,-0.082
7.929,-0.183,0.961,-0.082
7.931,-0.180,0.963,-0.078
7.932,-0.176,0.963,-0.077
7.934,-0.177,0.965,-0.082
7.974,-0.172,0.962,-0.079
7.975,-0.173,0.963,-0.073
7.976,-0.173,0.969,-0.074
7.976,-0.168,0.966,-0.075
7.977,-0.167,0.970,-0.077
7.978,-0.167,0.969,-0.077
7.978,-0.165,0.975,-0.077
7.979,-0.167,0.973,-0.082
7.980,-0.171,0.975,-0.084
7.984,-0.168,0.972,-0.078
7.989,-0.175,0.972,-0.078
7.994,-0.174,0.967,-0.076
