time,x,y,z
5.005,0.454,0.980,-0.079
5.009,0.434,1.023,-0.072
5.015,0.420,1.056,-0.063
5.019,0.409,1.063,-0.039
5.024,0.405,1.085,0.000
5.029,0.411,1.124,0.024
5.034,0.460,1.211,0.035
5.039,0.451,1.255,0.066
5.044,0.429,1.278,0.081
5.049,0.450,1.245,0.078
5.054,0.535,1.217,0.072
5.059,0.612,1.179,0.056
5.064,0.664,1.119,0.039
5.069,0.667,1.060,0.000
5.074,0.684,1.026,-0.033
5.080,0.677,0.988,-0.034
5.084,0.642,0.971,-0.052
5.090,0.637,0.967,-0.075
5.095,0.677,0.975,-0.078
5.100,0.662,0.983,-0.073
5.105,0.625,1.003,-0.048
5.110,0.586,1.055,-0.034
5.115,0.541,1.091,-0.039
5.120,0.500,1.131,-0.043
5.125,0.474,1.160,-0.032
5.130,0.446,1.176,-0.029
5.135,0.414,1.179,-0.025
5.140,0.377,1.161,-0.032
5.145,0.353,1.139,-0.027
5.150,0.342,1.114,-0.028
5.155,0.319,1.074,-0.034
5.160,0.288,1.037,-0.043
5.165,0.269,0.973,-0.021
5.170,0.538,0.771,-0.032
5.175,0.477,0.727,-0.003
5.180,0.357,0.806,0.010
5.185,0.298,0.876,0.015
5.190,0.296,0.909,-0.027
5.195,0.303,0.931,-0.044
5.200,0.297,0.956,-0.090
5.205,0.288,0.972,-0.117
5.210,0.306,0.978,-0.142
5.215,0.289,0.975,-0.134
5.221,0.289,0.975,-0.128
5.226,0.283,0.977,-0.114
5.231,0.315,0.955,-0.069
5.236,0.325,0.939,-0.051
5.241,0.346,0.921,-0.052
5.434,0.237,0.775,-0.260
5.438,0.240,0.786,-0.152
5.442,0.215,0.812,-0.028
5.445,0.202,0.822,0.042
5.449,0.175,0.824,0.091
5.451,0.155,0.828,0.094
5.455,0.130,0.844,0.076
5.458,0.111,0.853,0.033
5.462,0.087,0.856,0.009
5.466,0.090,0.877,-0.024
5.470,0.075,0.886,-0.058
5.473,0.076,0.896,-0.086
5.476,-0.139,1.088,-0.048
5.478,-0.093,1.111,-0.012
5.481,-0.015,1.101,0.018
5.484,0.056,1.100,0.042
5.486,0.125,1.099,0.073
5.490,0.142,1.093,0.065
5.494,0.105,1.037,0.066
5.496,0.080,1.021,0.056
5.500,0.075,0.967,0.073
5.501,0.051,0.952,0.076
5.504,0.039,0.942,0.062
5.505,0.009,0.948,0.053
5.506,-0.007,0.956,0.034
5.507,0.026,0.962,-0.001
5.509,0.060,0.972,-0.021
5.512,0.062,0.975,-0.048
5.517,0.060,0.964,-0.059
5.523,0.063,0.957,-0.061
5.527,0.107,0.963,-0.052
5.533,0.131,0.954,-0.050
5.538,0.149,0.953,-0.042
5.543,0.156,0.947,-0.032
5.548,0.169,0.950,0.018
5.553,0.154,0.949,0.040
5.558,0.148,0.942,0.046
5.563,0.149,0.945,0.068
5.568,0.144,0.938,0.082
5.573,0.128,0.927,0.081
5.578,0.127,0.940,0.087
5.583,0.134,0.959,0.067
5.588,0.126,0.960,0.063
5.593,0.123,0.974,0.055
5.598,0.133,0.984,0.040
5.603,0.139,0.978,0.037
5.608,0.137,0.963,0.022
5.613,0.122,0.936,0.016
5.618,0.129,0.949,-0.005
5.623,0.134,0.967,-0.026
5.628,0.143,0.975,-0.035
5.633,0.159,0.997,-0.049
5.638,0.170,1.027,-0.030
5.644,0.188,1.038,-0.019
5.649,0.194,1.033,0.000
5.654,0.199,1.041,0.008
5.659,0.212,1.038,0.023
5.664,0.224,1.041,0.024
5.670,0.229,1.043,0.027
5.674,0.230,1.050,0.044
5.679,0.230,1.043,0.058
5.684,0.220,1.048,0.079
5.689,0.212,1.044,0.093
5.694,0.185,1.015,0.078
5.699,0.185,0.976,0.033
5.704,0.201,0.968,-0.019
5.709,0.171,0.957,-0.037
5.715,0.157,0.965,-0.023
5.719,0.154,0.961,0.004
5.724,0.158,0.964,0.009
5.729,0.154,0.961,0.021
5.734,0.156,0.972,0.026
5.739,0.163,0.965,0.042
5.744,0.150,0.971,0.059
5.749,0.165,0.984,0.038
5.755,0.168,0.975,0.044
5.759,0.164,0.975,0.061
5.764,0.163,0.974,0.075
5.769,0.172,0.965,0.059
5.774,0.162,0.958,0.049
5.779,0.159,0.968,0.050
5.785,0.161,0.970,0.044
5.790,0.155,0.974,0.059
5.795,0.161,0.986,0.048
5.800,0.155,0.981,0.054
5.805,0.140,0.975,0.054
5.810,0.129,0.976,0.068
5.815,0.113,0.979,0.093
5.820,0.126,0.973,0.101
5.825,0.132,0.975,0.109
5.830,0.128,0.983,0.093
5.835,0.132,0.981,0.099
5.840,0.134,0.988,0.086
5.845,0.129,0.986,0.075
5.850,0.126,0.978,0.069
5.855,0.112,0.982,0.064
5.860,0.106,0.985,0.053
5.865,0.126,0.992,0.066
5.870,0.130,0.991,0.057
5.875,0.140,0.993,0.070
6.033,0.140,0.997,0.076
6.035,0.146,0.998,0.060
6.037,0.144,1.000,0.067
6.042,0.154,0.992,0.067
6.044,0.158,0.998,0.054
6.045,0.154,0.989,0.052
6.048,0.151,0.987,0.045
6.055,0.157,0.987,0.050
6.057,0.158,0.983,0.051
6.059,0.158,0.990,0.051
6.061,0.169,0.984,0.050
6.063,0.173,0.988,0.052
6.066,0.154,0.979,0.085
6.067,0.153,0.979,0.086
6.070,0.149,0.981,0.087
6.072,0.152,0.978,0.083
6.074,0.141,0.981,0.087
6.075,0.143,0.976,0.082
6.077,0.146,0.980,0.092
6.079,0.151,0.982,0.089
6.081,0.147,0.981,0.084
6.083,0.147,0.981,0.085
6.087,0.153,0.985,0.089
6.092,0.159,0.979,0.085
6.097,0.161,0.981,0.091
6.102,0.166,0.979,0.079
6.107,0.162,0.979,0.086
6.112,0.161,0.975,0.093
6.117,0.162,0.977,0.095
6.122,0.164,0.981,0.094
6.127,0.157,0.977,0.089
6.132,0.162,0.982,0.098
6.137,0.161,0.977,0.090
6.142,0.161,0.978,0.085
6.147,0.166,0.981,0.092
6.152,0.165,0.980,0.095
6.157,0.163,0.980,0.093
6.162,0.160,0.979,0.084
6.168,0.166,0.976,0.095
6.172,0.164,0.974,0.105
6.178,0.165,0.985,0.112
6.183,0.173,0.999,0.088
6.188,0.182,0.993,0.090
6.193,0.188,0.986,0.096
6.198,0.191,0.991,0.092
6.203,0.182,0.986,0.101
6.208,0.184,0.980,0.105
6.213,0.185,0.971,0.120
6.218,0.182,0.980,0.119
6.223,0.179,0.978,0.109
6.228,0.186,0.982,0.112
6.233,0.183,0.978,0.104
6.238,0.191,0.976,0.104
6.243,0.184,0.977,0.099
6.248,0.175,0.971,0.108
6.253,0.178,0.979,0.102
6.259,0.183,0.977,0.104
6.265,0.183,0.977,0.101
6.269,0.171,0.974,0.107
6.274,0.173,0.971,0.107
6.279,0.160,0.974,0.106
6.284,0.153,0.979,0.111
6.290,0.150,0.976,0.126
6.294,0.149,0.976,0.113
6.299,0.147,0.980,0.119
6.305,0.156,0.986,0.125
6.310,0.151,0.991,0.119
6.330,0.151,0.996,0.126
6.335,0.140,0.996,0.124
6.337,0.143,0.997,0.124
6.341,0.136,0.993,0.128
6.345,0.138,0.992,0.132
6.348,0.126,0.989,0.128
6.351,0.134,0.990,0.131
6.353,0.133,0.986,0.128
6.356,0.131,0.987,0.128
6.359,0.125,0.986,0.122
6.365,0.120,0.981,0.123
6.373,0.129,0.980,0.121
6.374,0.126,0.985,0.133
6.382,0.130,0.984,0.125
6.384,0.125,0.988,0.130
6.396,0.123,0.985,0.138
6.396,0.122,0.990,0.134
6.403,0.131,0.991,0.146
6.404,0.140,0.972,0.149
6.416,0.134,0.977,0.150
6.417,0.120,0.987,0.139
6.419,0.115,0.984,0.131
6.424,0.126,0.977,0.126
6.430,0.126,0.974,0.127
6.434,0.136,0.974,0.127
6.446,0.131,0.971,0.129
6.446,0.145,0.975,0.144
6.451,0.129,0.976,0.152
6.454,0.135,0.980,0.146
6.466,0.137,0.978,0.139
6.466,0.141,0.978,0.141
6.471,0.142,0.976,0.143
6.475,0.139,0.975,0.142
6.608,0.139,0.968,0.150
6.609,0.136,0.973,0.164
6.609,0.139,0.977,0.173
6.617,0.132,0.975,0.170
6.619,0.144,0.982,0.170
6.621,0.130,0.982,0.174
6.626,0.137,0.985,0.170
6.628,0.139,0.973,0.169
6.629,0.130,0.984,0.162
6.631,0.128,0.985,0.153
6.633,0.128,0.978,0.148
6.635,0.129,0.979,0.133
6.637,0.108,0.990,0.165
6.639,0.103,0.986,0.155
6.642,0.102,0.983,0.155
6.645,0.104,0.988,0.155
6.647,0.105,0.984,0.147
6.649,0.104,0.987,0.147
6.650,0.102,0.989,0.149
6.652,0.101,0.995,0.148
6.655,0.108,0.995,0.150
6.656,0.109,0.991,0.143
6.661,0.107,0.990,0.149
6.666,0.109,0.990,0.146
6.671,0.106,0.990,0.148
6.676,0.113,0.990,0.144
6.681,0.113,0.985,0.143
6.686,0.111,0.990,0.140
6.691,0.109,0.988,0.152
6.696,0.114,0.987,0.141
6.701,0.112,0.984,0.146
6.706,0.114,0.985,0.147
6.711,0.115,0.982,0.144
6.716,0.112,0.984,0.143
6.721,0.107,0.981,0.140
