time,x,y,z
5.080,-0.105,0.977,-0.023
5.080,-0.109,0.982,-0.025
5.081,-0.112,0.983,-0.030
5.082,-0.115,0.984,-0.034
5.083,-0.115,0.977,-0.021
5.083,-0.117,0.977,-0.024
5.084,-0.114,0.979,-0.028
5.085,-0.113,0.979,-0.026
5.086,-0.112,0.979,-0.020
5.087,-0.112,0.981,-0.022
5.087,-0.110,0.974,-0.034
5.088,-0.106,0.974,-0.031
5.089,-0.093,0.980,-0.039
5.090,-0.096,0.980,-0.039
5.114,-0.093,0.977,-0.045
5.115,-0.096,0.982,-0.044
5.119,-0.093,0.980,-0.045
5.121,-0.099,0.977,-0.043
5.121,-0.090,0.975,-0.037
5.122,-0.087,0.974,-0.037
5.123,-0.080,0.981,-0.037
5.129,-0.080,0.976,-0.033
5.134,-0.076,0.976,-0.035
5.138,-0.080,0.976,-0.030
5.143,-0.081,0.970,-0.032
5.148,-0.080,0.973,-0.037
5.153,-0.081,0.972,-0.041
5.159,-0.083,0.976,-0.042
5.164,-0.088,0.980,-0.042
5.169,-0.091,0.980,-0.040
5.174,-0.088,0.978,-0.037
5.179,-0.092,0.977,-0.038
5.184,-0.102,0.980,-0.040
5.189,-0.104,0.977,-0.038
5.194,-0.102,0.985,-0.039
5.199,-0.099,0.989,-0.037
5.204,-0.097,0.987,-0.042
5.209,-0.097,0.985,-0.044
5.214,-0.094,0.985,-0.039
5.219,-0.091,0.985,-0.047
5.225,-0.091,0.985,-0.043
5.229,-0.090,0.987,-0.036
5.235,-0.087,0.989,-0.043
5.240,-0.089,0.990,-0.037
5.245,-0.091,0.986,-0.034
5.250,-0.091,0.986,-0.041
5.255,-0.097,0.987,-0.037
5.261,-0.095,0.981,-0.040
5.519,-0.106,0.985,-0.041
5.519,-0.104,0.983,-0.044
5.520,-0.104,0.985,-0.042
5.521,-0.104,0.985,-0.039
5.521,-0.112,0.981,-0.035
5.522,-0.106,0.976,-0.041
5.522,-0.103,0.975,-0.037
5.523,-0.101,0.980,-0.034
5.524,-0.092,0.972,-0.029
5.525,-0.088,0.979,-0.030
5.525,-0.089,0.979,-0.027
5.526,-0.082,0.981,-0.029
5.527,-0.107,0.967,-0.035
5.528,-0.102,0.970,-0.023
5.540,-0.101,0.969,-0.036
5.541,-0.094,0.975,-0.037
5.542,-0.092,0.980,-0.040
5.546,-0.083,0.979,-0.038
5.551,-0.082,0.979,-0.047
5.556,-0.077,0.977,-0.042
5.561,-0.079,0.977,-0.048
5.566,-0.081,0.970,-0.045
5.571,-0.081,0.971,-0.055
5.576,-0.079,0.976,-0.054
5.582,-0.086,0.974,-0.063
5.586,-0.082,0.973,-0.057
5.591,-0.088,0.979,-0.062
5.596,-0.101,0.976,-0.059
5.602,-0.081,0.984,-0.058
5.607,-0.071,0.988,-0.052
5.612,-0.088,0.991,-0.042
5.617,-0.084,0.980,-0.041
5.622,-0.083,0.982,-0.039
5.627,-0.091,0.982,-0.038
5.632,-0.088,0.971,-0.040
5.904,-0.092,0.977,-0.040
5.904,-0.088,0.979,-0.050
5.905,-0.089,0.973,-0.050
5.906,-0.085,0.970,-0.049
5.906,-0.079,0.976,-0.054
5.907,-0.077,0.974,-0.061
