time,x,y,z
5.001,-0.186,0.954,-0.008
5.006,-0.188,0.946,-0.007
5.011,-0.183,0.942,-0.011
5.016,-0.184,0.942,-0.006
5.021,-0.196,0.944,-0.008
5.027,-0.196,0.948,-0.012
5.032,-0.192,0.951,-0.007
5.036,-0.198,0.958,-0.004
5.042,-0.206,0.966,-0.004
5.047,-0.206,0.972,0.000
5.053,-0.214,0.984,0.001
5.058,-0.211,0.981,0.006
5.063,-0.215,0.983,0.005
5.067,-0.219,0.988,-0.004
5.073,-0.226,0.983,0.008
5.078,-0.222,0.981,0.004
5.083,-0.225,0.973,-0.001
5.088,-0.228,0.971,-0.005
5.093,-0.232,0.963,-0.010
5.098,-0.222,0.963,-0.031
5.103,-0.222,0.963,-0.025
5.109,-0.217,0.963,-0.026
5.114,-0.206,0.969,-0.027
5.119,-0.205,0.963,-0.023
5.124,-0.200,0.966,-0.024
5.129,-0.200,0.967,-0.016
5.134,-0.194,0.967,-0.015
5.140,-0.197,0.965,-0.011
5.144,-0.208,0.964,-0.009
5.149,-0.200,0.961,-0.006
5.155,-0.210,0.959,0.002
5.158,-0.217,0.963,0.002
5.163,-0.208,0.969,-0.002
5.168,-0.215,0.963,-0.004
5.173,-0.211,0.968,0.003
5.178,-0.220,0.958,-0.004
5.183,-0.222,0.963,-0.006
5.188,-0.222,0.965,-0.009
5.193,-0.230,0.971,-0.019
5.198,-0.228,0.967,-0.025
5.203,-0.234,0.964,-0.025
5.208,-0.234,0.969,-0.035
5.214,-0.221,0.970,-0.043
5.218,-0.216,0.976,-0.039
5.223,-0.208,0.970,-0.038
5.228,-0.200,0.969,-0.029
5.233,-0.197,0.976,-0.029
5.238,-0.188,0.972,-0.028
5.243,-0.186,0.977,-0.034
5.248,-0.182,0.977,-0.043
5.253,-0.179,0.976,-0.042
5.259,-0.177,0.975,-0.030
5.264,-0.169,0.978,-0.041
5.269,-0.174,0.971,-0.033
5.274,-0.173,0.968,-0.037
5.278,-0.168,0.966,-0.038
5.462,-0.171,0.967,-0.039
5.463,-0.169,0.965,-0.043
5.463,-0.162,0.971,-0.033
5.464,-0.162,0.969,-0.029
5.465,-0.166,0.966,-0.023
5.466,-0.162,0.973,-0.020
5.466,-0.170,0.970,-0.018
5.467,-0.160,0.971,-0.023
5.468,-0.164,0.977,-0.022
5.468,-0.163,0.974,-0.022
5.469,-0.159,0.980,-0.021
5.470,-0.160,0.979,-0.024
5.471,-0.168,0.972,-0.026
5.471,-0.166,0.968,-0.026
5.475,-0.173,0.971,-0.022
5.480,-0.170,0.966,-0.023
5.485,-0.172,0.961,-0.019
5.490,-0.174,0.965,-0.018
5.495,-0.168,0.964,-0.016
5.500,-0.172,0.963,-0.020
5.505,-0.175,0.966,-0.014
5.510,-0.175,0.962,-0.017
5.515,-0.181,0.969,-0.013
5.521,-0.185,0.966,-0.012
