time,x,y,z
5.003,-0.057,0.971,-0.036
5.010,-0.066,0.968,-0.037
5.016,-0.079,0.950,-0.036
5.019,-0.077,0.927,-0.048
5.023,-0.093,0.903,-0.048
5.029,-0.109,0.896,-0.023
5.034,-0.126,0.875,0.068
5.041,-0.087,0.904,0.023
5.043,-0.017,0.966,-0.031
5.050,-0.007,0.996,-0.054
5.053,-0.071,0.985,-0.038
5.058,-0.030,1.015,-0.066
5.064,0.014,1.046,-0.098
5.069,0.063,1.093,-0.120
5.074,0.065,1.115,-0.124
5.079,0.072,1.132,-0.080
5.084,0.046,1.118,-0.033
5.089,-0.029,1.079,-0.006
5.094,-0.080,1.032,0.016
5.099,-0.074,0.985,0.021
5.104,-0.069,0.961,0.022
5.109,-0.064,0.958,0.035
5.114,-0.013,0.986,0.026
5.119,0.009,1.011,0.034
5.124,-0.022,1.014,0.040
5.130,-0.039,1.009,0.053
5.333,-0.034,1.013,0.051
5.336,-0.039,1.018,0.050
5.338,-0.052,1.015,0.055
5.341,-0.063,1.009,0.053
5.343,-0.059,1.000,0.042
5.346,-0.058,0.992,0.026
5.348,-0.063,0.984,0.008
5.350,-0.053,0.984,-0.003
5.352,-0.053,0.986,-0.012
5.353,-0.050,0.986,-0.005
5.355,-0.038,0.993,-0.007
5.357,-0.041,0.992,-0.010
5.358,-0.017,0.984,-0.006
5.360,-0.017,0.994,-0.005
5.362,-0.020,0.994,-0.012
5.363,-0.011,0.996,-0.012
5.365,-0.011,0.998,-0.010
5.367,-0.012,0.996,-0.008
5.369,-0.017,0.994,-0.012
5.371,0.004,1.000,-0.003
5.594,0.004,0.997,-0.000
5.595,-0.000,0.995,0.001
5.595,-0.007,0.986,0.010
5.596,-0.001,0.986,0.008
5.597,-0.003,0.984,0.006
5.597,-0.006,0.987,0.006
5.598,-0.006,0.980,0.002
5.599,0.001,0.981,0.007
5.599,-0.002,0.978,0.011
5.600,-0.005,0.977,0.006
5.601,-0.009,0.977,0.011
5.601,-0.012,0.978,0.010
5.602,-0.004,0.991,0.015
5.603,0.000,0.994,0.002
5.607,0.001,0.986,0.006
5.612,0.004,0.994,0.008
5.617,-0.000,0.991,0.006
5.622,-0.004,0.991,-0.004
5.627,-0.004,0.990,-0.007
5.632,-0.008,0.984,-0.014
5.638,-0.015,0.987,-0.003
5.642,-0.019,0.990,-0.002
5.647,-0.019,0.984,-0.001
5.653,-0.024,0.985,0.000
5.658,-0.033,0.987,0.010
5.663,-0.042,0.989,0.009
5.668,-0.040,0.988,0.013
5.673,-0.045,0.984,0.010
5.678,-0.047,0.985,0.011
5.683,-0.048,0.987,-0.001
5.688,-0.048,0.991,-0.002
5.693,-0.049,0.993,-0.009
5.698,-0.049,0.996,-0.000
5.703,-0.047,0.993,-0.001
5.710,-0.045,0.992,0.003
5.716,-0.049,0.995,0.015
5.719,-0.047,0.997,0.009
