time,x,y,z
5.090,-0.058,0.928,-0.033
5.091,-0.128,0.914,0.048
5.092,-0.159,0.903,0.015
5.093,-0.160,0.938,0.015
5.094,-0.132,1.001,-0.077
5.095,-0.139,1.015,-0.094
5.096,-0.175,1.022,-0.113
5.098,-0.133,1.047,-0.173
5.099,-0.084,1.041,-0.199
5.100,-0.014,1.055,-0.173
5.101,0.066,1.042,-0.150
5.101,0.056,1.015,-0.151
5.102,0.045,0.995,-0.132
5.103,0.066,0.990,-0.125
5.103,-0.273,0.961,-0.020
5.105,-0.258,1.024,-0.018
5.106,-0.223,1.035,0.003
5.107,-0.159,1.058,0.003
5.120,-0.114,1.073,0.030
5.121,-0.111,1.056,0.002
5.126,-0.088,1.053,-0.038
5.127,-0.089,1.037,-0.088
5.133,-0.117,0.984,-0.125
5.138,-0.160,1.006,-0.158
5.143,-0.124,1.013,-0.129
5.148,-0.110,1.024,-0.152
5.153,-0.111,1.021,-0.178
5.159,-0.123,1.026,-0.146
5.164,-0.146,1.036,-0.162
5.169,-0.130,1.046,-0.132
5.174,-0.104,1.098,-0.092
5.179,-0.086,1.145,-0.051
5.184,-0.022,1.165,-0.030
5.189,0.004,1.183,0.003
5.194,0.017,1.176,0.004
5.206,-0.007,1.133,0.043
5.206,-0.030,1.088,0.004
5.210,-0.086,1.048,-0.010
5.214,-0.068,1.032,-0.044
5.219,-0.106,1.010,-0.022
5.224,-0.133,1.025,-0.037
5.229,-0.131,1.023,-0.047
5.234,-0.133,1.009,-0.052
5.239,-0.097,1.029,-0.068
5.244,-0.095,1.050,-0.108
5.249,-0.061,1.045,-0.114
5.254,-0.084,1.032,-0.093
5.259,-0.105,1.043,-0.078
5.264,-0.083,1.047,-0.091
5.269,0.029,1.045,-0.102
5.274,0.107,1.014,-0.102
5.279,0.084,1.004,-0.084
5.284,0.046,0.970,-0.067
5.289,-0.001,0.950,-0.047
5.448,-0.033,0.934,-0.023
5.451,-0.056,0.908,-0.032
5.455,-0.067,0.883,-0.027
5.457,-0.059,0.872,-0.016
5.461,-0.025,0.870,-0.025
5.465,-0.040,0.875,-0.028
5.468,-0.057,0.885,-0.044
5.471,-0.052,0.894,-0.043
5.473,-0.053,0.924,-0.044
5.476,-0.044,0.936,-0.024
5.480,-0.046,0.953,-0.016
5.482,-0.049,0.952,-0.015
5.485,0.034,1.022,-0.025
5.486,0.049,1.017,-0.041
5.489,0.051,1.025,-0.060
5.491,0.029,1.014,-0.069
5.494,0.019,1.014,-0.108
5.496,0.022,1.015,-0.127
5.499,0.027,1.027,-0.097
5.501,0.023,1.036,-0.004
5.502,0.008,1.026,0.053
5.504,0.003,1.024,0.089
5.505,0.001,1.007,0.116
5.506,-0.008,1.005,0.121
5.529,-0.011,1.004,0.113
5.529,-0.040,0.998,0.073
5.530,-0.075,0.985,0.042
5.530,-0.069,0.980,0.004
5.531,-0.050,0.980,-0.033
5.536,-0.039,0.999,-0.034
5.541,-0.050,0.991,-0.041
5.546,-0.061,0.986,-0.026
5.551,-0.076,0.984,-0.002
5.556,-0.059,0.976,0.009
5.561,-0.017,0.996,0.002
5.566,-0.000,1.007,-0.006
5.816,0.016,1.014,-0.007
5.816,0.012,1.010,-0.021
5.817,0.015,1.008,-0.018
5.818,0.027,0.998,-0.012
5.818,0.017,0.985,-0.014
5.819,0.015,0.985,-0.030
5.820,0.012,0.987,-0.025
5.820,0.004,0.987,-0.027
5.821,0.011,0.996,-0.012
5.821,0.023,0.993,0.001
5.822,0.010,0.989,0.009
5.823,-0.011,0.995,-0.000
5.823,0.067,0.988,0.004
5.824,0.075,0.980,0.004
6.006,0.074,0.983,0.002
6.007,0.073,0.977,0.005
6.008,0.078,0.976,0.009
6.008,0.077,0.974,0.019
6.009,0.071,0.981,0.013
6.010,0.072,0.978,0.014
6.010,0.069,0.977,0.021
6.011,0.069,0.978,0.026
6.012,0.067,0.977,0.019
6.012,0.065,0.986,0.023
6.013,0.062,0.982,0.012
6.013,0.060,0.982,0.010
6.014,0.038,0.989,0.011
6.015,0.035,0.987,0.015
6.019,0.043,0.985,0.019
6.024,0.042,0.992,0.021
6.029,0.045,0.990,0.023
6.034,0.043,0.993,0.014
6.040,0.042,0.994,0.021
6.045,0.048,0.995,0.020
6.050,0.042,0.994,0.016
6.055,0.042,0.998,0.022
6.059,0.038,0.990,0.022
6.065,0.038,0.989,0.022
6.070,0.034,0.988,0.019
6.075,0.040,0.984,0.011
6.080,0.035,0.981,0.013
6.085,0.037,0.982,0.011
6.090,0.033,0.973,0.012
6.095,0.038,0.973,0.017
6.100,0.034,0.975,0.016
6.105,0.036,0.984,0.025
6.110,0.038,0.980,0.019
6.115,0.031,0.986,0.013
6.120,0.038,0.983,0.020
6.125,0.035,0.990,0.022
6.130,0.033,0.993,0.017
6.135,0.031,0.996,0.026
6.140,0.029,0.994,0.019
6.145,0.031,0.998,0.022
6.154,0.026,1.003,0.014
6.157,0.031,1.000,0.010
6.169,0.030,0.999,0.011
6.170,0.025,1.000,0.011
6.172,0.029,0.998,0.013
6.178,0.034,0.999,0.007
6.183,0.022,0.991,0.014
6.188,0.024,0.990,0.006
6.193,0.025,0.987,0.009
6.197,0.023,0.989,0.018
6.378,0.026,0.995,0.013
6.378,0.025,0.996,0.015
6.379,0.027,0.992,0.021
6.380,0.022,0.999,0.025
6.380,0.019,0.997,0.029
6.382,0.027,1.004,0.019
6.382,0.019,1.000,0.035
6.383,0.017,0.994,0.027
6.384,0.016,0.997,0.031
6.385,0.019,0.991,0.021
6.386,0.010,0.983,0.022
6.386,0.014,0.983,0.016
6.387,0.036,0.984,0.018
6.388,0.026,0.985,0.009
6.398,0.028,0.982,0.007
6.400,0.025,0.982,0.004
6.411,0.028,0.980,0.013
6.412,0.022,0.982,0.004
6.412,0.024,0.982,0.012
6.417,0.020,0.991,0.013
6.422,0.032,0.991,0.022
6.433,0.034,0.991,0.017
6.434,0.031,0.994,0.022
6.437,0.035,0.994,0.021
6.442,0.035,0.992,0.026
6.447,0.034,0.994,0.014
6.452,0.034,0.992,0.023
6.457,0.034,0.992,0.007
6.462,0.035,0.989,0.016
6.656,0.039,0.989,0.013
6.657,0.038,0.988,0.011
6.659,0.040,0.991,0.014
6.661,0.037,0.989,0.016
6.662,0.036,0.995,0.008
6.664,0.038,0.991,0.014
6.666,0.040,0.993,0.016
6.667,0.034,0.993,0.019
6.669,0.038,0.994,0.016
6.671,0.033,0.995,0.017
6.673,0.043,0.995,0.015
6.674,0.038,0.992,0.018
6.676,0.038,0.989,0.004
6.678,0.034,0.988,0.008
6.679,0.029,0.987,0.017
6.681,0.032,0.984,0.013
6.682,0.033,0.985,0.018
6.684,0.034,0.987,0.013
6.705,0.042,0.992,0.018
6.705,0.029,0.991,0.023
6.706,0.032,0.985,0.030
6.707,0.041,0.994,0.020
6.718,0.032,0.990,0.022
6.719,0.041,0.996,0.025
6.720,0.036,0.989,0.015
6.920,0.031,0.994,0.016
6.922,0.033,0.992,0.017
6.923,0.032,0.990,0.020
6.925,0.032,0.987,0.027
6.927,0.036,0.993,0.026
6.928,0.033,0.992,0.026
6.930,0.040,0.990,0.023
6.932,0.040,0.998,0.021
6.933,0.037,0.996,0.020
6.935,0.040,0.998,0.026
6.936,0.043,0.999,0.018
6.938,0.050,0.990,0.021
6.940,0.021,0.990,0.032
6.942,0.021,0.993,0.026
6.944,0.019,0.996,0.036
6.946,0.019,0.995,0.032
6.948,0.019,0.991,0.025
6.951,0.020,0.991,0.026
6.953,0.022,0.998,0.021
6.966,0.014,0.993,0.024
6.967,0.016,0.998,0.023
6.967,0.015,0.991,0.019
6.975,0.014,0.995,0.021
6.976,0.016,0.992,0.017
6.981,0.012,0.995,0.020
6.986,0.017,0.990,0.015
6.991,0.015,0.993,0.019
6.996,0.014,0.995,0.020
7.001,0.018,0.997,0.009
7.006,0.018,1.000,0.010
7.011,0.015,0.999,0.016
7.016,0.021,0.998,0.016
7.021,0.024,1.000,0.010
7.026,0.021,0.997,0.009
7.031,0.022,0.995,-0.000
7.036,0.018,0.994,0.009
7.041,0.027,0.993,0.005
7.046,0.030,0.988,0.002
7.052,0.029,0.987,0.000
7.056,0.037,0.981,0.003
7.062,0.030,0.984,0.014
7.067,0.036,0.984,0.010
7.072,0.034,0.991,0.011
7.077,0.037,0.983,0.010
7.085,0.031,0.985,0.016
7.086,0.035,0.994,0.014
7.234,0.046,0.989,0.009
7.235,0.039,0.996,0.007
7.237,0.040,0.992,0.010
7.239,0.034,0.994,0.012
7.240,0.032,0.994,0.004
7.242,0.035,0.992,0.002
7.244,0.037,0.984,0.003
7.245,0.036,0.985,0.004
7.247,0.029,0.984,0.006
7.248,0.028,0.980,0.004
7.250,0.026,0.982,0.014
7.252,0.031,0.988,0.007
7.254,0.007,0.988,0.006
7.255,0.008,0.987,0.010
7.257,0.012,0.986,0.006
7.259,0.017,0.983,0.008
7.260,0.020,0.990,0.006
7.291,0.024,0.990,0.006
7.292,0.026,0.989,0.011
7.293,0.025,0.993,0.009
7.294,0.026,0.989,0.008
7.294,0.030,0.987,0.009
7.295,0.032,0.996,0.010
7.296,0.033,0.992,0.003
7.306,0.031,0.991,0.002
7.306,0.034,0.991,-0.005
7.310,0.039,0.993,0.001
7.313,0.036,0.994,0.003
7.318,0.044,0.989,0.009
7.323,0.037,0.989,0.003
7.328,0.036,0.987,0.005
7.333,0.040,0.985,0.009
7.338,0.042,0.985,-0.001
7.343,0.035,0.983,0.003
7.349,0.038,0.994,0.012
7.354,0.041,0.982,0.011
7.359,0.031,0.985,0.006
7.364,0.034,0.991,0.008
7.588,0.033,0.987,0.014
7.589,0.025,0.991,0.004
7.590,0.035,0.990,-0.006
7.591,0.027,0.989,0.002
7.592,0.028,0.991,-0.005
7.592,0.020,0.982,-0.004
7.593,0.025,0.982,-0.012
