time,x,y,z
5.010,-0.192,0.980,0.050
5.023,-0.191,0.979,0.046
5.035,-0.192,0.981,0.045
5.049,-0.194,0.981,0.049
5.064,-0.196,0.980,0.052
5.076,-0.196,0.975,0.057
5.088,-0.194,0.975,0.059
5.099,-0.191,0.979,0.060
5.113,-0.189,0.980,0.059
5.124,-0.188,0.979,0.053
5.138,-0.190,0.978,0.050
5.151,-0.193,0.978,0.044
5.164,-0.191,0.977,0.043
5.175,-0.188,0.977,0.042
5.187,-0.183,0.975,0.046
5.198,-0.181,0.975,0.051
5.210,-0.182,0.979,0.060
5.223,-0.184,0.979,0.058
5.236,-0.186,0.979,0.054
5.247,-0.190,0.981,0.047
5.259,-0.191,0.982,0.043
5.272,-0.190,0.980,0.042
5.283,-0.187,0.982,0.044
5.295,-0.186,0.982,0.047
5.307,-0.188,0.978,0.052
5.319,-0.190,0.974,0.051
5.334,-0.191,0.976,0.050
5.347,-0.192,0.979,0.053
5.361,-0.194,0.979,0.055
5.377,-0.194,0.977,0.055
5.388,-0.192,0.976,0.051
5.397,-0.191,0.977,0.048
5.410,-0.188,0.981,0.044
5.423,-0.186,0.983,0.044
5.436,-0.186,0.980,0.045
5.450,-0.188,0.979,0.049
5.463,-0.191,0.979,0.054
5.477,-0.193,0.981,0.054
5.492,-0.193,0.981,0.054
5.504,-0.191,0.979,0.053
5.518,-0.190,0.978,0.052
5.531,-0.192,0.975,0.049
5.543,-0.194,0.978,0.048
5.555,-0.195,0.984,0.050
5.569,-0.195,0.981,0.051
5.580,-0.192,0.976,0.052
5.594,-0.192,0.975,0.051
5.607,-0.190,0.977,0.052
5.620,-0.191,0.978,0.052
5.634,-0.191,0.977,0.048
5.648,-0.192,0.977,0.047
5.661,-0.193,0.978,0.046
5.673,-0.193,0.979,0.047
5.686,-0.192,0.981,0.049
5.699,-0.192,0.980,0.051
5.713,-0.191,0.977,0.052
5.727,-0.188,0.979,0.050
5.740,-0.188,0.978,0.049
5.754,-0.188,0.980,0.049
5.768,-0.190,0.978,0.048
5.780,-0.193,0.977,0.048
5.793,-0.193,0.977,0.048
5.806,-0.194,0.978,0.050
5.819,-0.193,0.979,0.051
5.831,-0.191,0.978,0.051
5.845,-0.191,0.977,0.050
5.857,-0.193,0.977,0.049
5.872,-0.194,0.977,0.049
5.884,-0.194,0.981,0.052
5.898,-0.195,0.983,0.053
5.910,-0.198,0.978,0.055
5.925,-0.199,0.974,0.055
5.936,-0.199,0.974,0.053
5.949,-0.199,0.978,0.052
5.962,-0.199,0.980,0.053
5.974,-0.202,0.979,0.054
5.988,-0.202,0.977,0.053
6.001,-0.202,0.976,0.051
6.014,-0.201,0.976,0.050
6.029,-0.198,0.974,0.047
6.044,-0.193,0.976,0.050
6.057,-0.191,0.977,0.050
6.069,-0.189,0.982,0.053
6.082,-0.190,0.982,0.052
6.094,-0.190,0.981,0.049
6.106,-0.193,0.978,0.047
6.118,-0.195,0.977,0.046
6.131,-0.193,0.976,0.047
6.144,-0.193,0.976,0.046
6.159,-0.192,0.981,0.048
6.174,-0.197,0.979,0.047
6.186,-0.200,0.978,0.047
6.199,-0.201,0.975,0.044
6.212,-0.200,0.976,0.045
6.226,-0.198,0.976,0.043
6.241,-0.195,0.977,0.042
6.254,-0.194,0.978,0.044
6.268,-0.193,0.979,0.048
6.280,-0.193,0.980,0.052
6.294,-0.191,0.982,0.053
6.308,-0.192,0.983,0.052
6.322,-0.196,0.983,0.047
6.335,-0.198,0.981,0.045
6.347,-0.203,0.983,0.044
6.359,-0.203,0.985,0.045
6.371,-0.202,0.985,0.052
6.383,-0.202,0.981,0.056
6.395,-0.202,0.975,0.059
6.407,-0.200,0.972,0.056
6.419,-0.200,0.972,0.056
6.432,-0.198,0.975,0.053
6.444,-0.196,0.977,0.050
6.458,-0.192,0.973,0.047
6.470,-0.191,0.970,0.050
6.482,-0.189,0.971,0.055
6.497,-0.188,0.973,0.055
6.510,-0.187,0.977,0.057
6.523,-0.185,0.980,0.057
6.537,-0.189,0.979,0.055
6.551,-0.195,0.977,0.053
6.566,-0.198,0.980,0.052
6.578,-0.205,0.987,0.049
6.590,-0.207,0.987,0.049
6.603,-0.208,0.983,0.046
6.617,-0.208,0.984,0.045
6.630,-0.209,0.985,0.045
6.643,-0.207,0.985,0.043
6.657,-0.205,0.982,0.040
6.671,-0.204,0.981,0.040
6.692,-0.199,0.978,0.034
6.694,-0.198,0.978,0.034
6.707,-0.197,0.980,0.035
6.720,-0.193,0.978,0.036
6.732,-0.190,0.977,0.039
6.746,-0.188,0.975,0.038
6.760,-0.186,0.972,0.038
6.775,-0.190,0.976,0.038
6.789,-0.194,0.976,0.038
6.800,-0.204,0.974,0.035
6.812,-0.209,0.974,0.034
6.829,-0.212,0.978,0.032
6.844,-0.214,0.983,0.026
6.857,-0.212,0.981,0.021
6.873,-0.205,0.982,0.012
6.886,-0.198,0.986,0.001
6.900,-0.199,0.991,0.000
6.912,-0.205,0.995,-0.001
6.928,-0.209,0.993,-0.003
6.940,-0.215,0.985,-0.004
6.954,-0.227,0.977,-0.003
6.967,-0.225,0.971,-0.004
6.981,-0.226,0.967,-0.008
6.994,-0.224,0.968,-0.013
7.007,-0.208,0.977,-0.030
7.021,-0.200,0.986,-0.041
7.033,-0.193,1.001,-0.059
7.048,-0.192,1.005,-0.066
7.060,-0.191,0.988,-0.081
7.074,-0.199,0.957,-0.098
7.087,-0.200,0.948,-0.094
7.099,-0.171,0.949,-0.065
7.112,-0.162,0.955,-0.052
7.125,-0.157,0.984,-0.039
7.139,-0.154,0.988,-0.046
7.153,-0.157,0.985,-0.066
7.166,-0.162,0.984,-0.081
7.180,-0.166,0.988,-0.124
7.193,-0.182,1.000,-0.163
7.206,-0.186,1.000,-0.176
7.220,-0.193,0.985,-0.184
7.234,-0.194,0.976,-0.181
7.247,-0.187,0.962,-0.170
7.261,-0.178,0.958,-0.158
7.276,-0.162,0.967,-0.131
7.288,-0.157,0.988,-0.103
7.300,-0.154,0.995,-0.086
7.314,-0.136,0.993,-0.072
7.328,-0.136,0.988,-0.074
7.342,-0.143,0.982,-0.093
7.354,-0.147,0.982,-0.104
7.368,-0.163,0.986,-0.127
7.381,-0.170,0.991,-0.137
7.393,-0.185,0.994,-0.149
7.405,-0.188,0.987,-0.151
7.418,-0.192,0.959,-0.163
7.431,-0.191,0.943,-0.167
7.444,-0.187,0.934,-0.179
7.457,-0.186,0.942,-0.191
7.470,-0.194,0.972,-0.216
7.483,-0.192,0.983,-0.218
7.497,-0.139,0.967,-0.193
7.510,-0.116,0.953,-0.176
7.522,-0.085,0.928,-0.160
7.535,-0.075,0.930,-0.166
7.550,-0.064,0.950,-0.193
7.562,-0.067,0.964,-0.200
7.574,-0.071,0.982,-0.196
7.589,-0.082,0.985,-0.184
