time,x,y,z
5.013,-0.107,0.964,-0.229
5.025,-0.111,0.962,-0.237
5.038,-0.114,0.956,-0.230
5.049,-0.119,0.959,-0.222
5.077,-0.124,0.959,-0.217
5.077,-0.122,0.959,-0.218
5.106,-0.113,0.958,-0.225
5.107,-0.104,0.963,-0.230
5.107,-0.108,0.966,-0.227
5.117,-0.113,0.969,-0.228
5.128,-0.114,0.965,-0.227
5.139,-0.119,0.971,-0.227
5.151,-0.115,0.972,-0.227
5.163,-0.104,0.971,-0.212
5.176,-0.102,0.971,-0.208
5.190,-0.102,0.969,-0.212
5.201,-0.104,0.967,-0.217
5.213,-0.104,0.967,-0.227
5.228,-0.105,0.966,-0.227
5.242,-0.109,0.967,-0.223
5.254,-0.110,0.967,-0.221
5.268,-0.115,0.971,-0.220
5.280,-0.122,0.971,-0.222
5.294,-0.134,0.969,-0.243
5.307,-0.136,0.967,-0.251
5.320,-0.135,0.959,-0.246
5.334,-0.131,0.959,-0.226
5.347,-0.129,0.960,-0.224
5.361,-0.125,0.967,-0.226
5.375,-0.124,0.969,-0.231
5.391,-0.118,0.963,-0.241
5.404,-0.114,0.963,-0.238
5.417,-0.114,0.964,-0.236
5.431,-0.123,0.964,-0.231
5.443,-0.125,0.965,-0.229
5.457,-0.124,0.964,-0.239
5.472,-0.121,0.963,-0.244
5.484,-0.116,0.960,-0.240
5.498,-0.115,0.961,-0.239
5.512,-0.112,0.961,-0.242
5.526,-0.114,0.972,-0.246
5.538,-0.114,0.971,-0.248
5.552,-0.114,0.965,-0.243
5.564,-0.114,0.964,-0.241
5.579,-0.110,0.955,-0.247
5.594,-0.116,0.962,-0.251
5.607,-0.114,0.959,-0.242
5.622,-0.111,0.964,-0.238
5.636,-0.105,0.963,-0.246
5.647,-0.103,0.962,-0.245
5.663,-0.100,0.962,-0.240
5.672,-0.098,0.963,-0.237
5.684,-0.101,0.968,-0.244
5.698,-0.104,0.967,-0.253
5.714,-0.107,0.961,-0.251
5.729,-0.104,0.954,-0.245
5.741,-0.105,0.959,-0.235
5.755,-0.106,0.959,-0.237
5.767,-0.106,0.958,-0.244
5.782,-0.099,0.958,-0.252
5.798,-0.100,0.963,-0.249
5.813,-0.102,0.967,-0.234
5.825,-0.098,0.972,-0.241
5.839,-0.094,0.967,-0.247
5.852,-0.089,0.962,-0.249
5.864,-0.087,0.960,-0.245
5.878,-0.087,0.958,-0.242
5.892,-0.084,0.959,-0.245
5.902,-0.074,0.963,-0.246
5.914,-0.072,0.964,-0.249
5.926,-0.079,0.965,-0.249
5.939,-0.086,0.965,-0.244
5.952,-0.099,0.961,-0.238
5.965,-0.105,0.964,-0.242
5.979,-0.101,0.962,-0.253
5.993,-0.095,0.962,-0.255
6.006,-0.088,0.963,-0.249
6.019,-0.088,0.963,-0.242
6.033,-0.094,0.959,-0.244
6.046,-0.101,0.958,-0.248
6.062,-0.104,0.958,-0.250
6.074,-0.100,0.959,-0.243
6.088,-0.096,0.962,-0.243
6.101,-0.089,0.964,-0.249
6.113,-0.088,0.964,-0.249
6.126,-0.088,0.965,-0.243
6.139,-0.091,0.964,-0.244
6.152,-0.095,0.961,-0.245
6.165,-0.096,0.959,-0.244
6.179,-0.099,0.960,-0.246
6.191,-0.098,0.960,-0.247
6.203,-0.091,0.960,-0.249
6.215,-0.089,0.965,-0.244
6.229,-0.085,0.975,-0.233
6.243,-0.092,0.977,-0.245
6.255,-0.092,0.973,-0.260
6.269,-0.091,0.971,-0.259
6.282,-0.101,0.960,-0.246
6.296,-0.103,0.955,-0.242
6.308,-0.099,0.954,-0.241
6.321,-0.095,0.958,-0.243
6.335,-0.082,0.961,-0.247
6.349,-0.075,0.958,-0.241
6.362,-0.080,0.959,-0.233
6.391,-0.087,0.959,-0.234
6.392,-0.089,0.949,-0.238
6.404,-0.095,0.968,-0.265
6.413,-0.096,0.969,-0.277
6.426,-0.084,0.957,-0.278
6.440,-0.080,0.964,-0.272
6.454,-0.076,0.969,-0.268
6.468,-0.077,0.972,-0.263
6.481,-0.071,0.969,-0.257
6.496,-0.060,0.958,-0.245
6.509,-0.056,0.956,-0.241
6.523,-0.065,0.958,-0.250
6.537,-0.075,0.961,-0.260
6.550,-0.081,0.961,-0.258
6.563,-0.081,0.958,-0.260
6.577,-0.079,0.958,-0.261
6.593,-0.071,0.957,-0.258
6.606,-0.074,0.959,-0.244
6.619,-0.078,0.958,-0.240
6.632,-0.079,0.957,-0.236
6.646,-0.081,0.958,-0.239
6.662,-0.079,0.959,-0.250
6.676,-0.083,0.962,-0.249
6.713,-0.087,0.963,-0.246
6.713,-0.090,0.964,-0.244
