time,x,y,z
5.011,-0.072,0.987,-0.063
5.022,-0.066,0.988,-0.058
5.033,-0.065,0.988,-0.052
5.045,-0.061,0.988,-0.044
5.056,-0.061,0.988,-0.046
5.067,-0.065,0.992,-0.049
5.079,-0.066,0.993,-0.049
5.104,-0.071,0.995,-0.047
5.104,-0.075,0.994,-0.043
5.113,-0.081,0.991,-0.040
5.125,-0.094,0.981,-0.037
5.136,-0.101,0.976,-0.034
5.147,-0.095,0.974,-0.033
5.160,-0.102,0.998,-0.029
5.171,-0.084,1.005,-0.020
5.183,-0.074,1.010,-0.020
5.196,-0.065,1.009,-0.010
5.207,-0.064,1.005,-0.000
5.218,-0.070,1.003,-0.008
5.230,-0.075,1.000,-0.013
5.243,-0.079,0.995,-0.018
5.259,-0.085,0.982,-0.022
5.273,-0.086,0.984,-0.015
5.286,-0.080,0.989,-0.006
5.301,-0.077,1.000,-0.003
5.327,-0.082,1.000,0.002
5.335,-0.084,0.997,0.000
5.341,-0.086,0.991,0.000
5.355,-0.085,0.989,0.000
5.366,-0.087,0.990,-0.001
5.378,-0.085,0.991,0.001
5.393,-0.080,0.996,-0.003
5.406,-0.075,0.999,-0.011
5.419,-0.069,0.999,-0.011
5.434,-0.066,0.995,-0.004
5.446,-0.069,0.983,0.013
5.462,-0.073,0.977,0.004
5.479,-0.074,0.986,-0.004
5.493,-0.070,0.989,-0.004
5.505,-0.064,1.000,0.005
5.519,-0.059,1.000,0.005
5.531,-0.056,0.993,0.002
5.544,-0.057,0.983,-0.002
5.557,-0.065,0.979,-0.005
5.571,-0.069,0.981,-0.010
5.603,-0.068,0.995,-0.016
5.603,-0.056,1.002,0.002
5.612,-0.052,1.002,0.011
5.624,-0.056,1.006,0.010
5.638,-0.058,1.006,0.006
5.652,-0.065,1.005,0.009
5.666,-0.073,1.002,0.012
5.679,-0.085,0.993,0.019
5.692,-0.091,0.983,0.014
5.706,-0.091,0.986,0.011
5.720,-0.077,0.984,0.016
5.734,-0.073,0.985,0.018
5.747,-0.066,0.987,0.025
5.763,-0.066,0.994,0.018
5.776,-0.064,1.000,0.014
5.789,-0.065,0.993,0.010
5.803,-0.062,0.981,0.025
5.819,-0.062,0.983,0.037
5.832,-0.060,0.986,0.046
5.846,-0.063,0.995,0.041
5.858,-0.064,0.995,0.037
5.871,-0.067,0.988,0.041
5.883,-0.071,0.983,0.036
5.896,-0.072,0.981,0.025
5.908,-0.074,0.983,0.030
5.920,-0.077,0.982,0.035
5.933,-0.078,0.987,0.058
5.946,-0.075,0.991,0.062
5.961,-0.077,0.999,0.058
5.975,-0.079,1.000,0.060
5.988,-0.075,0.997,0.057
6.001,-0.071,0.992,0.036
6.015,-0.069,0.987,0.026
6.028,-0.068,0.979,0.036
6.042,-0.068,0.979,0.045
6.056,-0.070,0.991,0.052
6.069,-0.078,0.988,0.060
6.082,-0.083,0.988,0.050
6.096,-0.085,0.996,0.029
6.112,-0.092,0.997,0.029
6.126,-0.083,0.996,0.026
6.139,-0.087,0.986,0.036
6.152,-0.081,0.983,0.044
6.165,-0.111,0.984,0.055
6.179,-0.116,0.987,0.055
6.193,-0.133,0.995,0.036
6.205,-0.125,0.989,0.049
6.219,-0.098,0.990,0.054
6.232,-0.082,0.996,0.045
6.249,-0.082,0.995,0.037
6.263,-0.077,0.987,0.030
6.275,-0.076,0.981,0.037
6.289,-0.077,0.979,0.041
6.302,-0.082,0.980,0.037
6.314,-0.080,0.985,0.026
6.327,-0.068,0.998,0.010
6.340,-0.061,1.001,0.019
6.352,-0.056,1.001,0.056
6.364,-0.063,0.998,0.067
6.378,-0.077,0.994,0.069
6.391,-0.095,0.982,0.047
6.409,-0.116,0.975,0.032
6.416,-0.120,0.974,0.017
6.427,-0.105,0.976,0.014
6.441,-0.085,0.981,0.031
6.454,-0.080,0.985,0.039
6.468,-0.085,0.989,0.043
6.482,-0.092,0.991,0.048
6.496,-0.095,0.992,0.042
6.512,-0.097,0.989,0.031
6.526,-0.100,0.991,0.030
6.539,-0.099,0.990,0.028
6.554,-0.100,0.986,0.012
6.570,-0.100,0.980,0.010
6.582,-0.097,0.982,0.010
6.596,-0.078,0.990,0.018
6.610,-0.072,0.995,0.027
6.623,-0.056,0.995,0.041
6.638,-0.063,0.998,0.042
6.647,-0.063,0.994,0.025
6.678,-0.078,1.002,0.014
6.679,-0.086,1.005,0.013
6.690,-0.094,1.001,0.010
6.703,-0.101,1.000,0.007
6.716,-0.106,1.005,0.011
6.730,-0.114,1.007,0.004
6.743,-0.115,1.004,-0.003
6.757,-0.115,1.000,-0.010
6.770,-0.119,1.000,-0.009
6.783,-0.097,1.003,0.002
6.799,-0.089,1.008,0.004
6.812,-0.080,1.022,-0.007
6.825,-0.077,1.026,-0.018
6.838,-0.077,1.022,-0.020
6.850,-0.084,1.014,-0.026
6.864,-0.087,1.008,-0.033
6.876,-0.091,0.994,-0.051
6.889,-0.093,0.988,-0.055
6.902,-0.094,0.984,-0.058
6.915,-0.084,0.982,-0.062
6.935,-0.063,0.975,-0.078
6.947,-0.063,0.973,-0.090
6.961,-0.064,0.969,-0.103
6.974,-0.064,0.956,-0.122
6.986,-0.064,0.955,-0.129
7.000,-0.052,0.964,-0.140
7.014,-0.050,0.980,-0.143
7.026,-0.062,1.019,-0.140
7.038,-0.089,1.072,-0.134
7.051,-0.105,1.082,-0.134
7.063,-0.118,1.080,-0.137
7.075,-0.135,1.043,-0.153
7.089,-0.125,1.012,-0.161
7.103,-0.078,0.962,-0.156
7.115,-0.065,0.947,-0.130
7.128,-0.067,0.938,-0.116
7.140,-0.077,0.935,-0.104
7.153,-0.096,0.932,-0.094
7.167,-0.100,0.933,-0.103
7.180,-0.107,0.942,-0.121
7.194,-0.118,0.965,-0.149
7.206,-0.118,0.974,-0.169
7.222,-0.104,0.977,-0.215
7.231,-0.097,0.979,-0.224
7.243,-0.089,0.978,-0.217
7.262,-0.085,0.993,-0.171
7.274,-0.056,1.018,-0.150
7.287,-0.021,1.040,-0.135
7.301,-0.006,1.049,-0.133
7.314,0.010,1.047,-0.128
7.328,0.008,1.039,-0.135
7.341,-0.001,1.024,-0.143
7.353,0.004,1.016,-0.136
7.366,0.005,1.005,-0.108
7.378,-0.019,1.016,-0.094
7.392,-0.021,1.019,-0.078
7.405,-0.030,1.023,-0.081
7.420,-0.051,1.014,-0.067
7.434,-0.057,0.975,-0.039
7.446,-0.055,0.952,-0.026
7.461,-0.047,0.930,-0.005
7.476,-0.064,0.940,0.004
7.491,-0.036,0.936,-0.008
7.503,-0.026,0.935,-0.037
7.516,-0.027,0.942,-0.051
7.530,-0.023,0.964,-0.058
7.544,-0.011,0.974,-0.049
7.558,-0.014,0.982,-0.024
7.572,-0.015,0.994,-0.018
7.584,-0.010,0.996,-0.025
7.598,0.002,0.993,-0.033
7.613,0.029,0.976,-0.049
7.625,0.058,0.969,-0.025
7.638,0.046,0.968,-0.016
7.649,-0.030,0.966,-0.029
7.662,-0.051,0.960,-0.062
7.676,-0.052,0.938,-0.126
7.689,-0.120,0.883,-0.140
7.700,-0.125,0.792,-0.128
7.712,-0.118,0.749,-0.125
7.725,-0.067,0.710,-0.137
7.741,-0.032,0.713,-0.134
7.756,-0.009,0.720,-0.099
7.760,0.004,0.714,-0.005
7.772,-0.008,0.718,0.031
7.783,-0.019,0.726,0.070
7.795,-0.000,0.776,0.163
7.807,0.005,0.856,0.194
7.821,-0.015,0.988,0.211
7.834,-0.114,1.391,0.283
7.845,-0.174,1.604,0.310
7.857,-0.252,1.701,-0.121
7.869,-0.258,1.515,-0.329
7.881,-0.160,1.083,-0.398
7.894,0.111,0.932,-0.407
7.905,0.254,0.763,-0.252
7.918,0.220,0.683,-0.075
7.931,0.058,0.749,0.082
7.944,-0.096,0.848,0.272
7.958,-0.056,0.907,0.270
7.991,-0.023,0.981,0.225
7.992,0.018,1.212,-0.123
8.003,0.082,1.257,-0.414
8.011,0.254,1.092,-0.343
8.026,0.144,1.034,-0.024
8.040,-0.123,1.017,0.312
8.055,-0.153,0.940,0.262
8.071,-0.142,0.911,0.174
8.086,-0.182,0.906,0.156
8.098,-0.258,0.946,0.118
8.113,-0.359,0.999,0.134
8.128,-0.408,1.025,0.146
8.140,-0.463,1.065,0.126
8.152,-0.389,1.053,0.064
8.167,-0.121,0.954,-0.175
8.182,-0.178,0.992,-0.194
8.195,-0.168,0.998,-0.124
8.211,-0.034,0.996,-0.128
8.225,0.066,1.042,-0.219
8.238,0.086,1.054,-0.250
8.258,0.029,1.074,-0.318
8.276,-0.114,1.103,-0.575
