time,x,y,z
5.009,0.121,0.963,-0.249
5.024,0.126,0.953,-0.248
5.040,0.134,0.947,-0.237
5.054,0.137,0.958,-0.241
5.067,0.134,0.965,-0.247
5.081,0.125,0.959,-0.249
5.094,0.122,0.951,-0.246
5.108,0.113,0.942,-0.241
5.122,0.109,0.949,-0.234
5.138,0.106,0.955,-0.235
5.152,0.105,0.961,-0.237
5.166,0.106,0.956,-0.241
5.181,0.108,0.953,-0.239
5.195,0.106,0.950,-0.237
5.208,0.103,0.951,-0.233
5.220,0.103,0.952,-0.233
5.234,0.104,0.955,-0.232
5.245,0.114,0.952,-0.232
5.259,0.120,0.950,-0.232
5.270,0.126,0.948,-0.236
5.283,0.129,0.950,-0.238
5.296,0.134,0.954,-0.238
5.310,0.138,0.956,-0.232
5.325,0.139,0.957,-0.236
5.342,0.142,0.957,-0.245
5.356,0.145,0.953,-0.236
5.368,0.140,0.951,-0.230
5.383,0.116,0.953,-0.219
5.395,0.106,0.957,-0.220
5.410,0.095,0.959,-0.231
5.424,0.097,0.955,-0.240
5.438,0.101,0.955,-0.241
5.452,0.107,0.958,-0.239
5.464,0.108,0.961,-0.237
5.475,0.114,0.962,-0.234
5.489,0.118,0.960,-0.223
5.502,0.118,0.953,-0.228
5.516,0.119,0.953,-0.232
5.530,0.116,0.951,-0.224
5.544,0.119,0.946,-0.227
5.558,0.124,0.946,-0.226
5.571,0.137,0.954,-0.225
5.583,0.142,0.957,-0.225
5.596,0.148,0.954,-0.219
5.611,0.145,0.950,-0.221
5.625,0.138,0.949,-0.222
5.640,0.132,0.956,-0.220
5.654,0.130,0.957,-0.226
5.667,0.128,0.954,-0.225
5.681,0.127,0.951,-0.224
5.693,0.128,0.949,-0.220
5.705,0.129,0.951,-0.220
5.716,0.134,0.954,-0.225
5.728,0.136,0.955,-0.230
5.760,0.136,0.955,-0.228
5.760,0.136,0.954,-0.224
5.769,0.129,0.956,-0.222
5.782,0.127,0.958,-0.219
5.797,0.126,0.958,-0.215
5.811,0.130,0.951,-0.216
5.825,0.132,0.948,-0.217
5.843,0.130,0.947,-0.215
5.858,0.126,0.954,-0.219
5.871,0.123,0.961,-0.226
5.885,0.123,0.961,-0.228
5.901,0.125,0.953,-0.214
5.916,0.123,0.952,-0.224
5.931,0.120,0.953,-0.230
5.946,0.118,0.958,-0.228
5.960,0.124,0.963,-0.227
5.974,0.141,0.957,-0.224
5.987,0.146,0.952,-0.218
6.001,0.143,0.944,-0.222
6.015,0.137,0.943,-0.226
6.030,0.128,0.947,-0.226
6.045,0.130,0.950,-0.227
6.059,0.134,0.950,-0.229
6.073,0.135,0.952,-0.227
6.085,0.132,0.955,-0.225
6.099,0.129,0.955,-0.223
6.113,0.127,0.952,-0.229
6.126,0.127,0.956,-0.227
6.141,0.127,0.971,-0.223
6.154,0.124,0.971,-0.211
6.169,0.110,0.968,-0.201
6.182,0.095,0.956,-0.190
6.196,0.087,0.962,-0.197
6.210,0.089,0.971,-0.200
6.221,0.092,0.976,-0.199
6.234,0.103,0.975,-0.199
6.249,0.117,0.962,-0.196
6.262,0.119,0.957,-0.196
6.276,0.128,0.957,-0.199
6.289,0.132,0.959,-0.200
6.304,0.137,0.960,-0.203
6.316,0.138,0.954,-0.211
6.332,0.137,0.952,-0.216
6.344,0.140,0.955,-0.218
6.358,0.141,0.956,-0.216
6.371,0.143,0.955,-0.213
6.384,0.143,0.955,-0.211
6.398,0.136,0.952,-0.210
6.411,0.131,0.950,-0.219
6.426,0.124,0.954,-0.236
6.440,0.128,0.952,-0.227
6.453,0.131,0.952,-0.221
6.467,0.136,0.948,-0.217
6.481,0.141,0.948,-0.227
6.497,0.144,0.949,-0.237
6.514,0.153,0.951,-0.233
6.529,0.158,0.951,-0.228
6.546,0.157,0.949,-0.225
6.560,0.154,0.948,-0.229
6.574,0.154,0.949,-0.231
6.587,0.156,0.955,-0.232
6.600,0.154,0.958,-0.230
6.613,0.149,0.955,-0.229
6.624,0.143,0.951,-0.231
6.639,0.140,0.948,-0.236
6.653,0.148,0.948,-0.232
6.665,0.151,0.949,-0.233
6.680,0.156,0.946,-0.229
6.693,0.157,0.945,-0.231
6.709,0.157,0.942,-0.235
6.722,0.154,0.942,-0.235
6.737,0.154,0.942,-0.231
6.750,0.153,0.946,-0.224
6.764,0.150,0.949,-0.223
6.778,0.150,0.953,-0.226
6.793,0.156,0.949,-0.232
6.807,0.157,0.941,-0.228
6.822,0.158,0.942,-0.226
6.837,0.159,0.948,-0.228
6.851,0.161,0.946,-0.222
6.863,0.148,0.938,-0.212
6.878,0.167,0.941,-0.220
6.891,0.164,0.942,-0.223
6.904,0.155,0.945,-0.230
6.917,0.155,0.945,-0.231
6.932,0.155,0.946,-0.219
6.946,0.163,0.942,-0.218
6.959,0.168,0.939,-0.224
6.971,0.164,0.934,-0.225
6.985,0.173,0.938,-0.226
6.999,0.164,0.942,-0.233
7.013,0.156,0.938,-0.221
7.026,0.153,0.936,-0.217
7.040,0.162,0.938,-0.225
7.053,0.161,0.933,-0.223
7.068,0.156,0.925,-0.217
7.082,0.157,0.929,-0.219
7.094,0.154,0.939,-0.222
7.106,0.154,0.943,-0.223
7.121,0.140,0.940,-0.232
7.156,0.146,0.935,-0.246
7.157,0.146,0.934,-0.246
7.161,0.132,0.935,-0.238
7.173,0.139,0.940,-0.232
7.186,0.141,0.955,-0.227
7.200,0.150,0.954,-0.231
7.215,0.172,0.952,-0.214
7.228,0.167,0.942,-0.219
7.243,0.169,0.953,-0.197
7.256,0.215,0.949,-0.204
7.270,0.225,0.956,-0.210
7.285,0.222,0.959,-0.206
7.298,0.218,0.961,-0.223
7.312,0.217,0.960,-0.228
7.327,0.213,0.954,-0.220
7.344,0.201,0.956,-0.208
7.357,0.189,0.957,-0.203
7.370,0.190,0.959,-0.202
7.383,0.189,0.963,-0.204
7.396,0.183,0.958,-0.207
7.411,0.169,0.947,-0.203
7.425,0.158,0.945,-0.201
7.441,0.127,0.941,-0.202
7.455,0.107,0.959,-0.218
7.468,0.118,0.990,-0.229
7.483,0.137,1.001,-0.227
7.495,0.188,1.002,-0.230
7.511,0.218,0.989,-0.222
7.525,0.256,0.943,-0.196
7.538,0.261,0.899,-0.187
7.552,0.251,0.889,-0.188
7.564,0.235,0.884,-0.200
7.581,0.219,0.894,-0.216
7.594,0.240,0.897,-0.257
7.610,0.254,0.889,-0.279
7.622,0.270,0.875,-0.272
7.636,0.275,0.860,-0.239
7.651,0.265,0.868,-0.181
7.664,0.259,0.868,-0.166
7.678,0.263,0.876,-0.149
7.690,0.262,0.861,-0.152
7.704,0.283,0.795,-0.169
7.721,0.289,0.729,-0.136
7.737,0.289,0.710,-0.112
7.754,0.253,0.709,-0.024
7.766,0.235,0.726,0.003
7.779,0.176,0.758,0.008
7.794,0.135,0.761,-0.004
7.807,0.053,0.752,-0.007
7.823,-0.025,0.716,0.040
7.840,-0.126,0.702,0.148
7.852,-0.147,0.698,0.193
7.865,-0.166,0.705,0.197
7.880,-0.199,0.742,0.153
7.896,-0.305,0.960,-0.068
7.913,-0.470,1.303,-0.337
7.928,-0.363,2.000,-1.997
7.944,0.369,2.000,0.981
7.957,1.128,2.000,0.037
7.969,1.070,1.153,-0.628
7.981,0.577,0.675,-0.244
8.000,0.246,0.245,0.225
8.006,0.256,0.245,0.380
8.019,0.322,0.307,0.423
8.035,0.438,0.528,0.249
8.049,0.256,0.841,-0.003
8.063,0.201,1.193,0.026
8.079,0.143,1.689,-0.261
8.096,0.358,1.859,-0.159
8.111,0.690,1.508,0.052
8.126,0.776,0.907,0.120
8.141,0.701,0.548,0.150
8.155,0.641,0.437,0.045
8.167,0.086,0.405,-0.144
8.185,-0.237,0.533,-0.111
8.199,-0.254,0.602,-0.056
8.212,0.023,0.608,-0.005
8.224,0.169,0.615,0.043
8.239,0.349,0.602,0.132
8.253,0.409,0.540,0.300
8.265,0.391,0.489,0.307
8.283,0.340,0.388,0.167
8.296,0.322,0.302,0.007
8.309,0.378,0.254,-0.149
8.323,0.514,0.190,-0.179
8.338,0.558,0.166,0.244
8.354,0.655,0.017,0.638
8.367,0.677,-0.320,0.767
8.381,0.554,-0.453,0.217
8.394,0.494,-0.418,-0.248
8.407,0.527,-0.419,-0.675
8.422,0.495,-0.367,-0.328
8.434,0.682,-0.066,0.529
8.448,0.793,-0.046,0.504
8.460,1.049,0.450,-0.322
8.474,1.495,1.038,-1.728
8.487,1.159,1.270,0.148
8.497,0.340,0.881,1.187
