time,x,y,z
5.012,-0.141,0.964,-0.159
5.024,-0.146,0.964,-0.161
5.036,-0.147,0.979,-0.154
5.048,-0.141,0.979,-0.153
5.062,-0.130,0.975,-0.161
5.075,-0.126,0.970,-0.167
5.089,-0.133,0.968,-0.170
5.101,-0.130,0.970,-0.169
5.112,-0.128,0.973,-0.156
5.125,-0.122,0.974,-0.161
5.137,-0.120,0.983,-0.184
5.149,-0.124,0.986,-0.186
5.161,-0.124,0.987,-0.185
5.177,-0.130,0.984,-0.179
5.196,-0.129,0.979,-0.171
5.197,-0.132,0.977,-0.163
5.211,-0.140,0.973,-0.156
5.225,-0.138,0.974,-0.164
5.238,-0.134,0.975,-0.169
5.251,-0.128,0.973,-0.164
5.266,-0.128,0.973,-0.164
5.279,-0.127,0.978,-0.173
5.294,-0.128,0.978,-0.180
5.308,-0.129,0.979,-0.181
5.323,-0.131,0.977,-0.174
5.338,-0.129,0.974,-0.169
5.350,-0.126,0.972,-0.166
5.365,-0.128,0.972,-0.169
5.377,-0.131,0.971,-0.175
5.390,-0.137,0.965,-0.177
5.402,-0.136,0.965,-0.174
5.416,-0.129,0.968,-0.174
5.429,-0.127,0.974,-0.178
5.444,-0.123,0.975,-0.177
5.457,-0.123,0.977,-0.176
5.472,-0.126,0.979,-0.176
5.487,-0.133,0.983,-0.175
5.501,-0.130,0.983,-0.176
5.512,-0.131,0.983,-0.176
5.525,-0.129,0.982,-0.173
5.539,-0.129,0.979,-0.174
5.553,-0.134,0.973,-0.174
5.565,-0.141,0.968,-0.170
5.578,-0.151,0.967,-0.163
5.593,-0.153,0.970,-0.172
5.606,-0.147,0.981,-0.194
5.618,-0.132,0.977,-0.186
5.633,-0.129,0.976,-0.175
5.648,-0.128,0.973,-0.170
5.663,-0.128,0.977,-0.175
5.675,-0.126,0.980,-0.179
5.688,-0.121,0.981,-0.185
5.700,-0.118,0.978,-0.184
5.712,-0.111,0.973,-0.181
5.725,-0.106,0.969,-0.179
5.738,-0.106,0.968,-0.178
5.752,-0.104,0.970,-0.176
5.765,-0.102,0.972,-0.175
5.780,-0.106,0.977,-0.181
5.795,-0.108,0.978,-0.199
5.808,-0.111,0.970,-0.191
5.823,-0.114,0.969,-0.188
5.836,-0.114,0.973,-0.190
5.850,-0.108,0.984,-0.199
5.864,-0.104,0.985,-0.205
5.878,-0.101,0.982,-0.201
5.890,-0.102,0.978,-0.193
5.904,-0.108,0.973,-0.190
5.918,-0.110,0.971,-0.197
5.933,-0.106,0.969,-0.195
5.948,-0.100,0.969,-0.189
5.963,-0.106,0.975,-0.189
5.978,-0.111,0.976,-0.191
5.993,-0.113,0.971,-0.197
6.007,-0.109,0.972,-0.198
6.019,-0.109,0.975,-0.198
6.033,-0.108,0.976,-0.199
6.047,-0.111,0.974,-0.196
6.063,-0.121,0.971,-0.187
6.078,-0.129,0.964,-0.176
6.092,-0.130,0.962,-0.180
6.106,-0.128,0.965,-0.184
6.118,-0.125,0.977,-0.194
6.130,-0.120,0.976,-0.200
6.145,-0.126,0.976,-0.204
6.159,-0.128,0.975,-0.194
6.173,-0.126,0.974,-0.186
6.188,-0.123,0.973,-0.176
6.203,-0.126,0.970,-0.179
6.217,-0.126,0.971,-0.184
6.231,-0.130,0.975,-0.189
6.245,-0.131,0.973,-0.189
6.256,-0.135,0.973,-0.186
6.269,-0.136,0.971,-0.185
6.281,-0.129,0.971,-0.185
6.295,-0.127,0.972,-0.186
6.307,-0.128,0.973,-0.193
6.322,-0.126,0.973,-0.193
6.334,-0.127,0.976,-0.191
6.348,-0.126,0.978,-0.188
6.363,-0.128,0.980,-0.180
6.375,-0.128,0.975,-0.185
6.388,-0.129,0.972,-0.186
6.402,-0.131,0.969,-0.191
6.416,-0.130,0.969,-0.190
6.431,-0.129,0.969,-0.179
6.445,-0.135,0.970,-0.175
6.459,-0.137,0.974,-0.188
6.475,-0.135,0.977,-0.195
6.490,-0.131,0.976,-0.193
6.503,-0.130,0.979,-0.188
6.518,-0.130,0.982,-0.184
6.531,-0.131,0.988,-0.171
6.551,-0.131,0.987,-0.167
6.561,-0.134,0.977,-0.172
6.570,-0.137,0.972,-0.179
6.581,-0.146,0.969,-0.185
6.595,-0.145,0.966,-0.178
6.610,-0.150,0.965,-0.166
6.623,-0.154,0.970,-0.173
6.639,-0.153,0.971,-0.179
6.653,-0.152,0.969,-0.180
6.668,-0.151,0.967,-0.175
6.682,-0.152,0.970,-0.172
6.697,-0.157,0.975,-0.173
6.710,-0.157,0.981,-0.182
6.722,-0.153,0.983,-0.182
6.735,-0.146,0.979,-0.169
6.748,-0.146,0.975,-0.168
6.761,-0.150,0.970,-0.167
6.775,-0.153,0.970,-0.165
6.788,-0.155,0.973,-0.167
6.804,-0.155,0.974,-0.170
6.815,-0.159,0.975,-0.190
6.826,-0.158,0.979,-0.191
6.839,-0.159,0.978,-0.188
6.853,-0.157,0.974,-0.179
6.871,-0.160,0.972,-0.171
6.884,-0.168,0.973,-0.175
6.898,-0.173,0.972,-0.182
6.912,-0.170,0.970,-0.182
6.924,-0.159,0.966,-0.181
6.937,-0.155,0.964,-0.181
6.949,-0.158,0.964,-0.180
6.964,-0.161,0.964,-0.180
6.978,-0.165,0.966,-0.182
6.991,-0.172,0.969,-0.182
7.005,-0.160,0.970,-0.179
7.017,-0.156,0.973,-0.169
7.030,-0.155,0.968,-0.164
7.043,-0.156,0.959,-0.157
7.056,-0.165,0.958,-0.158
7.072,-0.177,0.972,-0.163
7.088,-0.178,0.975,-0.175
7.103,-0.173,0.973,-0.177
7.116,-0.181,0.981,-0.181
7.130,-0.173,0.982,-0.178
7.143,-0.171,0.979,-0.178
7.157,-0.162,0.971,-0.175
7.170,-0.157,0.969,-0.175
7.183,-0.157,0.970,-0.175
7.194,-0.158,0.970,-0.179
7.208,-0.162,0.973,-0.174
7.223,-0.162,0.976,-0.168
7.238,-0.159,0.976,-0.168
7.249,-0.159,0.972,-0.168
7.262,-0.160,0.971,-0.161
7.275,-0.166,0.971,-0.154
7.288,-0.170,0.972,-0.158
7.304,-0.179,0.974,-0.165
7.318,-0.182,0.975,-0.163
7.331,-0.176,0.976,-0.165
7.348,-0.168,0.972,-0.165
7.362,-0.164,0.968,-0.157
7.375,-0.165,0.964,-0.152
7.391,-0.171,0.963,-0.151
7.404,-0.175,0.973,-0.169
7.417,-0.175,0.978,-0.178
7.432,-0.162,0.976,-0.180
7.447,-0.154,0.971,-0.174
7.461,-0.151,0.972,-0.170
7.475,-0.164,0.975,-0.169
7.488,-0.161,0.973,-0.168
7.500,-0.173,0.967,-0.164
7.514,-0.172,0.966,-0.160
7.527,-0.155,0.973,-0.165
7.540,-0.160,0.977,-0.174
7.554,-0.151,0.974,-0.179
