time,x,y,z
5.011,-0.177,0.979,-0.068
5.022,-0.178,0.974,-0.065
5.033,-0.181,0.972,-0.062
5.045,-0.183,0.972,-0.060
5.055,-0.190,0.984,-0.064
5.067,-0.193,0.989,-0.063
5.078,-0.192,0.990,-0.063
5.090,-0.188,0.980,-0.065
5.103,-0.185,0.976,-0.066
5.115,-0.184,0.975,-0.070
5.127,-0.187,0.977,-0.070
5.139,-0.189,0.979,-0.069
5.151,-0.186,0.984,-0.073
5.164,-0.183,0.984,-0.073
5.178,-0.181,0.982,-0.067
5.190,-0.178,0.980,-0.066
5.203,-0.176,0.978,-0.069
5.215,-0.179,0.981,-0.071
5.229,-0.186,0.983,-0.073
5.242,-0.177,0.982,-0.074
5.256,-0.186,0.986,-0.071
5.269,-0.188,0.992,-0.073
5.284,-0.180,0.992,-0.078
5.298,-0.178,0.989,-0.090
5.312,-0.179,0.987,-0.096
5.326,-0.178,0.987,-0.102
5.339,-0.181,0.984,-0.096
5.355,-0.181,0.980,-0.092
5.369,-0.176,0.973,-0.085
5.384,-0.176,0.973,-0.088
5.400,-0.177,0.970,-0.120
5.413,-0.174,0.969,-0.128
5.426,-0.180,0.972,-0.114
5.438,-0.182,0.973,-0.104
5.453,-0.188,0.973,-0.092
5.467,-0.189,0.971,-0.094
5.480,-0.191,0.971,-0.104
5.493,-0.184,0.975,-0.110
5.508,-0.181,0.976,-0.112
5.522,-0.191,0.976,-0.123
5.534,-0.191,0.974,-0.129
5.547,-0.186,0.975,-0.134
5.559,-0.182,0.976,-0.132
5.573,-0.183,0.975,-0.132
5.587,-0.180,0.973,-0.134
5.602,-0.181,0.974,-0.138
5.618,-0.179,0.977,-0.137
5.632,-0.182,0.981,-0.130
5.645,-0.183,0.979,-0.128
5.659,-0.187,0.972,-0.132
5.672,-0.187,0.968,-0.134
5.686,-0.190,0.967,-0.134
5.700,-0.189,0.972,-0.135
5.712,-0.188,0.977,-0.137
5.726,-0.184,0.983,-0.139
5.739,-0.185,0.981,-0.138
5.753,-0.190,0.975,-0.138
5.767,-0.193,0.969,-0.141
5.781,-0.192,0.969,-0.144
5.796,-0.197,0.970,-0.154
5.811,-0.191,0.977,-0.162
5.824,-0.185,0.978,-0.166
5.838,-0.185,0.980,-0.171
5.852,-0.179,0.978,-0.171
5.864,-0.170,0.973,-0.167
5.877,-0.167,0.973,-0.168
5.889,-0.164,0.971,-0.172
5.902,-0.167,0.972,-0.177
5.916,-0.168,0.972,-0.185
5.928,-0.167,0.968,-0.186
5.940,-0.183,0.963,-0.187
5.953,-0.179,0.954,-0.183
