time,x,y,z
5.011,-0.286,0.992,0.016
5.025,-0.085,0.915,0.040
5.039,-0.056,0.874,0.083
5.053,-0.085,0.896,0.095
5.068,-0.150,0.987,0.041
5.083,-0.211,1.037,-0.003
5.096,-0.235,1.039,-0.035
5.112,-0.288,1.013,-0.094
5.125,-0.279,0.985,-0.097
5.137,-0.258,0.977,-0.030
5.150,-0.232,0.962,0.070
5.164,-0.186,0.957,0.075
5.178,-0.158,0.965,0.024
5.190,-0.159,0.969,0.003
5.204,-0.181,0.985,-0.003
5.216,-0.187,0.988,-0.001
5.231,-0.188,0.992,0.005
5.246,-0.180,0.990,0.009
5.261,-0.184,0.989,0.007
5.274,-0.181,0.984,-0.003
5.290,-0.185,0.971,0.002
5.304,-0.185,0.966,0.003
5.318,-0.185,0.974,0.002
5.331,-0.182,0.985,0.006
5.344,-0.178,0.987,0.007
5.357,-0.176,0.991,0.002
5.372,-0.174,0.991,-0.006
5.384,-0.178,0.983,-0.009
5.397,-0.181,0.977,-0.008
5.411,-0.183,0.984,0.001
5.425,-0.187,0.984,0.015
5.442,-0.192,0.982,0.025
5.454,-0.201,0.978,0.006
5.468,-0.196,0.977,-0.018
5.483,-0.193,0.978,-0.015
5.496,-0.191,0.982,-0.002
5.509,-0.194,0.980,-0.000
5.523,-0.204,0.976,0.008
5.536,-0.210,0.975,0.012
5.550,-0.211,0.976,0.008
5.564,-0.213,0.983,0.002
5.579,-0.204,0.981,-0.009
5.591,-0.204,0.981,-0.009
5.604,-0.205,0.981,-0.009
5.617,-0.207,0.981,-0.005
5.630,-0.211,0.977,0.003
5.643,-0.213,0.975,0.008
5.655,-0.204,0.974,0.007
5.669,-0.198,0.977,0.006
5.682,-0.196,0.982,-0.003
5.695,-0.194,0.980,-0.003
5.709,-0.197,0.975,-0.000
5.724,-0.201,0.979,-0.003
5.738,-0.208,0.978,-0.012
5.752,-0.208,0.978,-0.006
5.767,-0.206,0.978,0.002
5.781,-0.203,0.978,0.003
5.794,-0.192,0.981,-0.005
5.807,-0.187,0.981,-0.008
5.821,-0.181,0.985,-0.014
5.834,-0.179,0.986,-0.013
5.849,-0.181,0.982,-0.000
5.864,-0.185,0.974,0.005
5.876,-0.186,0.973,0.004
5.899,-0.184,0.974,0.000
5.910,-0.197,0.977,-0.007
5.923,-0.196,0.985,-0.010
5.938,-0.189,0.984,-0.002
5.951,-0.180,0.983,0.008
5.965,-0.180,0.981,-0.006
5.979,-0.178,0.982,-0.003
5.994,-0.178,0.981,0.020
6.008,-0.175,0.972,0.029
6.021,-0.169,0.968,0.032
6.035,-0.165,0.977,0.024
6.050,-0.171,0.989,0.009
6.063,-0.168,0.987,0.003
6.075,-0.154,0.984,0.005
6.090,-0.145,0.984,0.012
6.104,-0.143,0.993,0.038
6.118,-0.143,0.997,0.043
6.132,-0.145,0.990,0.039
6.145,-0.130,0.978,0.039
6.160,-0.127,0.973,0.051
6.173,-0.137,0.980,0.069
6.186,-0.152,0.984,0.061
6.200,-0.168,0.985,0.016
6.212,-0.167,0.986,0.000
6.230,-0.152,0.979,0.003
6.239,-0.133,0.976,0.021
6.248,-0.097,0.973,0.078
6.261,-0.092,0.976,0.094
6.275,-0.103,0.986,0.066
6.288,-0.112,0.987,0.036
6.302,-0.122,0.977,0.013
6.316,-0.136,0.970,0.023
6.331,-0.146,0.969,0.013
6.345,-0.153,0.973,0.005
6.358,-0.148,0.973,0.001
6.372,-0.150,0.984,-0.011
6.385,-0.152,1.002,-0.031
6.398,-0.147,1.016,-0.044
6.414,-0.147,1.031,-0.051
6.428,-0.153,1.019,-0.018
6.442,-0.152,1.009,-0.003
6.455,-0.160,0.994,-0.013
6.470,-0.171,0.991,-0.035
6.484,-0.162,0.995,-0.082
6.498,-0.120,1.000,-0.063
6.511,-0.089,0.989,-0.028
6.524,-0.039,0.974,0.014
6.538,-0.034,0.973,0.005
6.553,-0.049,0.979,-0.042
6.567,-0.082,0.985,-0.049
6.580,-0.085,0.981,-0.032
6.595,-0.085,0.980,-0.002
6.608,-0.093,0.981,-0.001
6.623,-0.100,0.980,-0.002
6.639,-0.094,0.977,-0.002
6.652,-0.093,0.984,-0.012
6.665,-0.086,0.991,-0.010
6.679,-0.071,1.003,0.028
6.693,-0.050,1.000,0.049
6.708,0.006,0.983,0.050
6.723,0.005,0.973,0.017
6.736,-0.001,0.974,0.010
6.748,0.014,0.967,0.037
6.759,0.033,0.963,0.048
6.771,0.040,0.965,0.052
6.785,0.032,0.973,0.061
6.797,0.015,1.014,0.112
6.814,0.004,1.071,0.164
6.828,-0.018,1.080,0.157
6.842,-0.070,1.063,0.131
6.858,-0.130,1.006,0.094
6.874,-0.166,0.976,0.065
6.888,-0.222,0.962,-0.034
6.903,-0.326,1.067,-0.223
6.916,-0.385,1.154,-0.468
6.929,-0.461,1.291,-0.570
6.945,-0.401,1.285,-0.608
6.960,-0.350,1.233,-0.432
6.976,-0.249,1.102,-0.306
6.990,-0.175,0.961,-0.121
7.007,-0.130,0.870,0.055
7.019,-0.093,0.829,0.164
7.034,-0.055,0.781,0.188
7.046,-0.091,0.807,0.166
7.061,-0.108,0.849,0.163
7.073,-0.130,0.982,0.144
7.086,-0.118,1.033,0.079
7.103,-0.135,1.084,-0.209
7.118,-0.234,1.108,-0.514
7.131,-0.270,1.106,-0.468
7.142,-0.296,1.093,-0.319
7.156,-0.330,1.091,-0.246
7.172,-0.426,1.088,-0.084
7.186,-0.481,1.036,0.080
7.198,-0.476,0.993,0.137
7.212,-0.435,0.923,0.146
7.228,-0.410,0.862,0.064
7.241,-0.317,0.826,-0.016
7.256,-0.252,0.723,-0.206
7.270,-0.241,0.667,-0.303
