time,x,y,z
5.001,-0.134,0.992,-0.027
5.015,-0.135,0.991,-0.025
5.028,-0.141,0.988,-0.020
5.043,-0.143,0.987,-0.013
5.058,-0.140,0.986,-0.016
5.072,-0.142,0.987,-0.016
5.087,-0.142,0.986,-0.021
5.102,-0.149,0.987,-0.028
5.117,-0.149,0.986,-0.029
5.141,-0.146,0.982,-0.023
5.150,-0.139,0.982,-0.015
5.161,-0.136,0.985,-0.017
5.173,-0.138,0.987,-0.018
5.185,-0.136,0.989,-0.022
5.197,-0.135,0.991,-0.032
5.209,-0.135,0.990,-0.034
5.222,-0.137,0.986,-0.034
5.233,-0.136,0.985,-0.033
5.246,-0.135,0.987,-0.034
5.259,-0.135,0.993,-0.038
5.271,-0.134,0.994,-0.042
5.285,-0.134,0.989,-0.043
5.298,-0.133,0.984,-0.042
5.311,-0.132,0.983,-0.039
5.324,-0.129,0.984,-0.038
5.335,-0.132,0.985,-0.038
5.348,-0.135,0.987,-0.036
5.360,-0.143,0.989,-0.034
5.373,-0.146,0.988,-0.038
5.387,-0.143,0.991,-0.046
5.401,-0.154,0.995,-0.056
5.415,-0.163,0.997,-0.059
5.429,-0.169,0.990,-0.052
5.445,-0.170,0.986,-0.048
5.459,-0.172,0.987,-0.047
5.475,-0.161,0.988,-0.040
5.489,-0.157,0.995,-0.050
5.503,-0.159,0.996,-0.058
5.528,-0.174,0.991,-0.083
5.534,-0.177,0.991,-0.093
5.547,-0.184,0.992,-0.095
5.559,-0.180,0.995,-0.088
5.572,-0.178,0.997,-0.084
5.585,-0.164,0.993,-0.096
5.601,-0.159,0.982,-0.121
5.614,-0.164,0.980,-0.132
5.628,-0.178,0.966,-0.140
5.643,-0.194,0.951,-0.144
5.656,-0.201,0.946,-0.154
5.669,-0.203,0.945,-0.172
5.682,-0.197,0.948,-0.170
5.696,-0.176,0.961,-0.165
5.711,-0.156,0.979,-0.190
5.726,-0.145,0.989,-0.216
5.740,-0.154,1.004,-0.280
5.753,-0.169,0.997,-0.321
5.768,-0.156,0.981,-0.306
5.785,-0.152,0.961,-0.244
5.799,-0.126,0.964,-0.181
5.814,-0.120,0.961,-0.146
5.827,-0.155,0.964,-0.109
5.841,-0.171,0.961,-0.139
5.857,-0.178,0.947,-0.173
5.871,-0.179,0.920,-0.235
5.897,-0.186,0.907,-0.257
5.921,-0.180,0.906,-0.252
5.921,-0.196,0.918,-0.218
5.931,-0.203,0.916,-0.215
5.943,-0.195,0.905,-0.223
5.956,-0.191,0.905,-0.233
5.968,-0.176,0.902,-0.266
5.982,-0.157,0.902,-0.282
5.997,-0.136,0.898,-0.301
6.012,-0.106,0.897,-0.284
6.027,-0.104,0.901,-0.266
6.040,-0.109,0.909,-0.247
6.054,-0.117,0.930,-0.251
6.071,-0.122,0.933,-0.255
6.085,-0.132,0.949,-0.250
6.099,-0.152,0.977,-0.237
6.114,-0.151,0.965,-0.229
6.127,-0.157,0.952,-0.200
6.142,-0.193,0.920,-0.079
6.156,-0.215,0.911,-0.035
6.169,-0.246,0.928,-0.028
6.182,-0.291,0.963,-0.063
6.197,-0.408,1.036,-0.211
6.223,-0.415,1.058,-0.287
6.223,-0.238,1.006,-0.229
6.237,-0.092,0.973,-0.012
6.246,-0.045,1.001,0.091
6.260,-0.046,1.022,0.152
6.273,-0.040,0.998,0.038
6.286,-0.092,0.949,-0.250
6.299,-0.150,0.924,-0.305
6.315,-0.220,0.919,-0.267
6.328,-0.244,0.973,-0.238
6.344,-0.235,1.072,-0.166
6.356,-0.201,1.052,-0.128
6.370,-0.195,1.009,-0.142
6.384,-0.189,0.938,-0.144
6.398,-0.204,0.958,-0.147
6.413,-0.209,1.051,-0.236
6.428,-0.107,1.120,-0.280
6.442,0.057,1.107,-0.172
6.457,0.099,1.084,-0.122
6.470,0.140,1.031,-0.057
6.485,0.144,0.990,-0.041
6.499,0.162,0.878,-0.041
6.519,-0.004,0.859,-0.169
6.531,-0.083,0.860,-0.246
6.543,-0.110,0.884,-0.341
6.549,-0.055,0.916,-0.371
6.560,0.007,0.960,-0.354
6.573,0.105,0.998,-0.178
6.589,0.080,0.959,-0.034
6.605,0.014,0.931,-0.144
6.619,-0.099,0.893,-0.199
6.634,-0.083,0.892,-0.260
6.644,-0.032,0.908,-0.266
6.657,0.130,0.939,-0.265
6.668,0.207,0.955,-0.234
6.682,0.245,0.971,-0.205
6.694,0.223,0.897,-0.140
6.710,0.098,0.821,-0.115
6.725,0.078,0.850,-0.169
6.740,0.090,0.876,-0.177
6.756,0.110,1.015,-0.221
6.772,-0.007,1.135,-0.298
6.788,-0.092,1.022,-0.333
6.802,-0.097,0.858,-0.429
6.814,-0.046,0.793,-0.415
6.828,0.039,0.726,-0.323
6.843,0.064,0.756,-0.313
6.855,0.119,0.921,-0.364
6.867,0.152,0.975,-0.343
6.879,0.183,0.980,-0.194
