time,x,y,z
5.012,-0.036,0.991,-0.020
5.024,-0.036,0.992,-0.019
5.043,-0.035,0.994,-0.018
5.055,-0.037,0.994,-0.022
5.061,-0.037,0.991,-0.024
5.072,-0.037,0.987,-0.018
5.084,-0.035,0.986,-0.025
5.096,-0.036,0.989,-0.030
5.110,-0.045,0.992,-0.025
5.125,-0.052,0.995,-0.027
5.138,-0.049,0.995,-0.023
5.152,-0.040,0.993,-0.015
5.171,-0.038,0.990,-0.017
5.177,-0.037,0.984,-0.031
5.189,-0.038,0.985,-0.035
5.200,-0.041,0.991,-0.029
5.213,-0.038,0.993,-0.025
5.226,-0.033,0.994,-0.015
5.241,-0.024,0.994,-0.017
5.253,-0.024,0.991,-0.026
5.265,-0.026,0.991,-0.030
5.281,-0.033,0.994,-0.037
5.296,-0.033,0.995,-0.035
5.311,-0.028,0.993,-0.025
5.325,-0.033,0.987,-0.015
5.339,-0.038,0.985,-0.019
5.351,-0.040,0.986,-0.023
5.366,-0.038,0.993,-0.031
5.380,-0.038,0.997,-0.036
5.394,-0.040,0.996,-0.034
5.408,-0.041,0.994,-0.030
5.422,-0.040,0.992,-0.021
5.437,-0.043,0.991,-0.022
5.451,-0.047,0.989,-0.025
5.466,-0.048,0.990,-0.028
5.480,-0.047,0.996,-0.027
5.496,-0.042,0.999,-0.016
5.511,-0.042,0.996,-0.017
5.527,-0.047,0.988,-0.020
5.541,-0.046,0.985,-0.026
5.559,-0.043,0.992,-0.025
5.573,-0.043,0.999,-0.028
5.587,-0.044,0.999,-0.028
5.601,-0.041,0.992,-0.021
5.615,-0.044,0.990,-0.018
5.629,-0.047,0.990,-0.018
5.643,-0.054,0.992,-0.029
5.659,-0.053,0.993,-0.037
5.675,-0.043,0.993,-0.026
5.691,-0.037,0.997,-0.026
5.706,-0.051,1.000,-0.036
5.720,-0.056,0.994,-0.043
5.734,-0.067,0.988,-0.054
5.749,-0.060,0.982,-0.058
5.767,-0.093,0.985,-0.055
5.782,-0.054,0.993,-0.041
5.797,-0.041,1.000,-0.039
5.813,-0.040,0.997,-0.046
5.826,-0.044,0.994,-0.052
5.839,-0.050,0.990,-0.055
5.851,-0.053,0.991,-0.055
5.866,-0.059,0.995,-0.048
5.878,-0.060,0.994,-0.047
5.891,-0.069,0.991,-0.043
5.904,-0.065,0.987,-0.042
5.915,-0.062,0.982,-0.042
5.928,-0.063,0.984,-0.045
5.944,-0.059,0.994,-0.050
5.957,-0.059,1.001,-0.067
5.975,-0.054,1.002,-0.076
5.987,-0.056,1.008,-0.098
6.003,-0.048,1.003,-0.112
6.017,-0.049,1.001,-0.113
6.031,-0.050,1.005,-0.113
6.045,-0.044,1.001,-0.111
6.059,-0.038,0.998,-0.112
6.074,-0.027,0.993,-0.116
6.089,-0.017,0.991,-0.119
6.102,-0.018,0.988,-0.120
6.116,-0.025,0.985,-0.130
6.130,-0.035,0.986,-0.142
6.144,-0.036,0.985,-0.150
6.158,-0.037,0.981,-0.163
6.172,-0.029,0.984,-0.173
6.204,-0.025,0.984,-0.184
6.205,-0.023,0.978,-0.217
6.231,-0.027,0.974,-0.231
6.232,-0.040,0.982,-0.214
6.238,-0.049,0.990,-0.194
6.253,-0.056,1.021,-0.207
6.266,-0.052,1.039,-0.251
6.279,-0.004,1.031,-0.310
6.293,0.053,0.973,-0.257
6.307,0.061,0.948,-0.218
6.321,0.078,0.942,-0.197
6.335,0.092,0.931,-0.208
6.357,0.121,0.930,-0.209
6.364,0.157,0.935,-0.210
6.377,0.172,0.939,-0.211
6.389,0.205,0.945,-0.195
6.402,0.214,0.948,-0.184
6.414,0.233,0.931,-0.168
6.427,0.234,0.925,-0.168
6.442,0.228,0.928,-0.141
6.455,0.225,0.938,-0.112
6.470,0.233,0.939,-0.085
6.482,0.238,0.932,-0.030
6.494,0.254,0.912,-0.009
6.506,0.241,0.896,0.007
6.519,0.194,0.885,0.045
6.534,0.174,0.880,0.047
6.547,0.195,0.869,0.038
6.560,0.267,0.875,0.056
6.574,0.293,0.904,0.077
6.586,0.306,0.962,0.184
6.598,0.302,0.976,0.221
6.611,0.095,1.063,0.203
6.625,0.008,1.110,0.119
6.642,-0.071,1.164,-0.066
6.657,-0.130,1.050,-0.175
6.671,-0.146,0.843,-0.321
6.683,-0.114,0.733,-0.306
6.696,-0.043,0.550,-0.106
6.709,-0.003,0.472,0.008
6.721,0.025,0.406,0.120
6.732,0.006,0.339,0.205
6.744,-0.008,0.314,0.153
6.757,0.014,0.289,-0.037
6.770,0.054,0.305,-0.022
6.781,0.109,0.350,0.045
6.794,0.165,0.808,0.063
6.808,0.264,1.277,0.042
6.821,0.879,2.000,0.957
6.834,1.399,2.000,-2.000
6.847,-0.052,2.000,-0.133
6.860,-0.399,0.865,0.661
6.874,-0.317,0.570,0.402
6.893,-0.325,0.273,-0.220
6.901,-0.508,0.309,-0.476
6.913,-0.559,0.851,-0.047
6.926,-0.507,1.067,0.194
6.939,-0.575,1.064,-0.078
6.954,-0.656,1.040,-0.550
6.967,-0.330,1.005,-0.472
6.981,-0.038,0.884,-0.165
6.996,0.017,0.823,0.035
7.009,0.072,0.729,0.084
7.025,0.091,0.681,0.011
7.041,0.084,0.680,-0.072
7.056,0.128,0.718,0.011
7.071,0.192,0.822,0.018
7.087,0.188,0.885,-0.215
7.101,0.058,0.826,-0.435
7.115,-0.055,0.765,-0.507
7.130,-0.243,0.718,-0.570
7.147,-0.125,0.792,-0.408
7.160,0.184,0.615,-0.165
7.176,0.134,0.486,0.085
7.190,0.089,0.356,0.537
7.203,0.283,0.283,0.474
7.217,0.503,0.140,0.099
7.230,0.749,-0.100,-0.582
7.244,0.458,-0.085,-0.240
7.258,0.115,-0.092,0.360
7.272,0.203,-0.047,-0.029
7.287,0.359,0.164,-0.306
7.301,0.695,0.989,-0.900
7.315,0.905,1.968,0.193
7.329,1.343,2.000,0.466
7.345,1.927,1.980,0.135
7.363,1.573,1.319,-0.161
7.376,1.109,0.337,0.182
7.393,0.710,-0.290,0.061
7.410,0.382,-0.444,-0.148
7.424,0.028,-0.394,-0.154
7.439,0.337,0.039,-1.257
7.452,0.850,0.555,-2.000
7.466,1.225,0.994,-1.672
7.480,1.439,1.356,-0.322
7.495,0.657,0.861,-0.320
7.509,0.374,0.471,-0.317
7.524,0.185,-0.190,-0.542
7.539,0.630,-0.483,-1.282
7.553,0.501,-0.111,-1.250
7.574,0.358,0.468,-0.856
7.581,0.301,0.652,-0.840
7.598,0.282,0.678,-1.625
7.611,0.415,-0.015,-2.000
7.625,0.425,-0.578,-2.000
7.643,0.745,-0.631,-1.494
7.658,0.676,-0.620,-0.742
7.672,0.162,-0.243,0.503
7.685,-0.476,0.238,1.071
7.699,-0.615,0.308,1.108
7.713,-0.663,0.091,0.354
7.727,-0.923,0.352,-1.972
7.741,-1.225,0.315,-2.000
7.756,-1.093,-0.022,-1.937
7.769,-0.987,-0.191,-0.970
7.784,-2.000,-0.058,-0.729
7.799,-1.542,-0.382,-0.309
7.812,-0.526,-0.367,-0.044
7.827,-0.113,-0.327,0.135
7.840,-0.079,-0.346,0.059
7.850,-0.167,-0.464,-0.518
7.861,-0.356,-0.513,-0.574
7.876,-1.167,-0.689,-0.505
7.888,-1.655,-0.893,-0.552
7.897,-1.821,-1.050,-0.704
7.910,-0.910,-1.077,-1.136
7.921,-0.565,-1.057,-1.152
7.936,-0.557,-0.891,-0.646
7.949,-0.519,-0.482,-0.437
7.961,-0.698,0.027,-0.398
7.975,-0.878,0.155,-0.352
7.989,-1.210,0.217,-0.239
8.001,-1.341,0.075,-0.123
8.016,-1.265,-0.036,-0.091
8.031,-1.018,-0.282,-0.014
8.044,-0.996,-0.345,-0.014
8.057,-0.916,-0.341,-0.271
8.070,-0.895,-0.263,-0.713
8.085,-0.918,-0.189,-0.817
8.100,-0.960,0.013,-0.668
8.115,-0.934,0.126,-0.310
8.131,-1.155,0.169,-0.005
8.145,-1.339,0.203,0.175
8.160,-1.802,0.336,0.080
8.173,-1.768,0.401,-0.275
8.188,-1.224,0.395,-0.369
8.202,-0.861,0.337,-0.442
8.218,-0.634,0.283,-0.614
8.235,-0.538,0.260,-0.783
8.248,-0.517,0.307,-0.948
8.261,-0.683,0.383,-0.804
8.274,-0.772,0.387,-0.680
8.287,-0.970,0.369,-0.437
8.300,-1.043,0.350,-0.321
8.312,-1.133,0.287,-0.034
8.327,-1.157,0.245,0.090
8.338,-1.070,0.177,0.103
8.351,-1.030,0.178,0.020
8.363,-1.008,0.207,-0.245
8.377,-0.999,0.220,-0.377
8.390,-0.944,0.235,-0.618
8.402,-0.911,0.233,-0.740
8.415,-0.863,0.234,-0.916
8.427,-0.844,0.229,-0.918
8.440,-0.849,0.207,-0.831
8.452,-0.878,0.180,-0.598
8.465,-0.913,0.161,-0.419
8.478,-0.921,0.152,-0.345
8.492,-0.920,0.149,-0.282
8.505,-0.908,0.160,-0.209
8.516,-0.901,0.168,-0.197
8.529,-0.901,0.184,-0.238
8.544,-0.903,0.191,-0.280
8.556,-0.925,0.202,-0.387
8.572,-0.941,0.205,-0.503
8.586,-0.931,0.192,-0.585
8.598,-0.888,0.186,-0.596
8.611,-0.868,0.186,-0.588
8.623,-0.855,0.203,-0.522
8.636,-0.866,0.210,-0.489
8.651,-0.915,0.211,-0.434
8.667,-0.960,0.189,-0.382
8.682,-0.963,0.148,-0.333
8.696,-0.954,0.137,-0.316
8.710,-0.946,0.164,-0.305
8.726,-0.953,0.217,-0.327
8.745,-0.961,0.236,-0.343
8.759,-0.973,0.226,-0.375
8.772,-0.974,0.216,-0.377
8.787,-0.977,0.209,-0.370
8.801,-0.980,0.225,-0.360
8.816,-0.982,0.233,-0.355
8.831,-0.983,0.230,-0.339
8.846,-0.974,0.213,-0.322
8.860,-0.969,0.209,-0.317
8.875,-0.961,0.217,-0.326
8.893,-0.957,0.227,-0.354
8.902,-0.954,0.226,-0.366
8.916,-0.938,0.212,-0.389
8.931,-0.923,0.197,-0.406
8.963,-0.920,0.195,-0.415
8.964,-0.921,0.197,-0.426
8.986,-0.923,0.201,-0.426
8.987,-0.929,0.208,-0.419
8.998,-0.932,0.208,-0.414
9.010,-0.922,0.195,-0.409
9.022,-0.914,0.188,-0.409
9.034,-0.902,0.183,-0.411
9.047,-0.903,0.187,-0.416
9.062,-0.910,0.197,-0.424
9.077,-0.916,0.197,-0.424
9.091,-0.916,0.192,-0.420
9.105,-0.912,0.184,-0.413
9.119,-0.911,0.183,-0.410
9.131,-0.915,0.186,-0.410
9.149,-0.923,0.187,-0.405
9.162,-0.929,0.184,-0.398
9.180,-0.929,0.184,-0.393
9.193,-0.927,0.187,-0.386
9.207,-0.929,0.196,-0.383
9.222,-0.931,0.200,-0.385
9.237,-0.934,0.207,-0.390
9.251,-0.936,0.211,-0.397
9.266,-0.938,0.211,-0.399
9.280,-0.940,0.208,-0.405
9.289,-0.939,0.205,-0.407
9.301,-0.935,0.201,-0.402
9.315,-0.933,0.199,-0.391
9.329,-0.933,0.200,-0.387
9.343,-0.932,0.205,-0.385
9.361,-0.927,0.207,-0.393
9.374,-0.925,0.206,-0.397
9.388,-0.922,0.206,-0.401
9.401,-0.924,0.211,-0.400
9.416,-0.933,0.219,-0.397
9.428,-0.940,0.212,-0.392
9.442,-0.942,0.203,-0.388
9.458,-0.945,0.191,-0.382
9.473,-0.945,0.196,-0.383
9.488,-0.941,0.207,-0.392
9.501,-0.934,0.209,-0.396
9.514,-0.929,0.204,-0.396
9.527,-0.925,0.198,-0.395
9.543,-0.919,0.188,-0.400
9.557,-0.921,0.188,-0.405
9.570,-0.924,0.193,-0.405
9.583,-0.934,0.211,-0.399
9.598,-0.940,0.218,-0.395
9.613,-0.939,0.209,-0.391
9.626,-0.931,0.189,-0.396
9.639,-0.929,0.188,-0.400
9.651,-0.926,0.200,-0.402
9.665,-0.928,0.208,-0.399
9.681,-0.933,0.221,-0.395
9.690,-0.936,0.219,-0.391
9.706,-0.942,0.202,-0.379
9.721,-0.944,0.197,-0.376
9.736,-0.947,0.204,-0.379
9.750,-0.948,0.218,-0.391
9.763,-0.951,0.225,-0.398
9.778,-0.946,0.221,-0.398
9.793,-0.929,0.198,-0.393
9.806,-0.916,0.182,-0.388
9.821,-0.916,0.186,-0.387
9.836,-0.926,0.211,-0.383
9.849,-0.934,0.219,-0.385
9.864,-0.935,0.212,-0.387
9.878,-0.928,0.186,-0.395
9.891,-0.925,0.179,-0.398
9.903,-0.926,0.192,-0.413
9.916,-0.927,0.202,-0.420
9.927,-0.924,0.205,-0.425
9.942,-0.921,0.199,-0.418
9.957,-0.919,0.192,-0.401
9.970,-0.921,0.197,-0.395
9.987,-0.926,0.206,-0.398
