time,x,y,z
5.012,-0.141,0.992,-0.054
5.026,-0.127,0.997,-0.056
5.041,-0.126,0.995,-0.058
5.055,-0.131,0.989,-0.064
5.069,-0.133,0.989,-0.052
5.083,-0.132,0.990,-0.052
5.098,-0.131,0.990,-0.055
5.108,-0.131,0.989,-0.057
5.122,-0.126,0.985,-0.058
5.135,-0.126,0.987,-0.053
5.149,-0.130,0.988,-0.048
5.164,-0.137,0.984,-0.046
5.176,-0.140,0.982,-0.052
5.191,-0.143,0.982,-0.059
5.205,-0.144,0.983,-0.054
5.218,-0.140,0.986,-0.048
5.230,-0.140,0.990,-0.050
5.242,-0.140,0.990,-0.052
5.255,-0.134,0.987,-0.056
5.269,-0.131,0.986,-0.055
5.299,-0.129,0.987,-0.047
5.300,-0.127,0.988,-0.046
5.309,-0.127,0.986,-0.039
5.322,-0.130,0.988,-0.041
5.334,-0.136,0.990,-0.046
5.348,-0.138,0.989,-0.046
5.361,-0.137,0.983,-0.047
5.375,-0.137,0.980,-0.048
5.390,-0.137,0.983,-0.048
5.403,-0.130,0.992,-0.049
5.417,-0.127,0.994,-0.048
5.431,-0.124,0.992,-0.048
5.447,-0.122,0.990,-0.054
5.460,-0.115,0.989,-0.051
5.474,-0.118,0.989,-0.051
5.486,-0.120,0.990,-0.050
5.499,-0.120,0.991,-0.049
5.511,-0.119,0.991,-0.048
5.524,-0.115,0.988,-0.049
5.537,-0.115,0.987,-0.050
5.548,-0.116,0.984,-0.047
5.561,-0.117,0.984,-0.049
5.574,-0.117,0.985,-0.048
5.587,-0.118,0.985,-0.046
5.599,-0.118,0.987,-0.050
5.610,-0.124,0.991,-0.051
5.621,-0.131,0.993,-0.047
5.654,-0.138,0.994,-0.046
5.655,-0.151,0.989,-0.045
5.656,-0.155,0.987,-0.046
5.666,-0.155,0.989,-0.047
5.679,-0.152,0.991,-0.050
5.691,-0.147,0.990,-0.048
5.704,-0.137,0.986,-0.043
5.716,-0.137,0.984,-0.042
5.729,-0.138,0.984,-0.043
5.742,-0.139,0.988,-0.044
5.752,-0.141,0.990,-0.046
5.766,-0.143,0.992,-0.046
5.777,-0.142,0.991,-0.046
5.790,-0.138,0.984,-0.042
5.802,-0.137,0.985,-0.039
5.816,-0.140,0.989,-0.043
5.827,-0.140,0.991,-0.045
5.841,-0.139,0.990,-0.047
5.854,-0.136,0.983,-0.045
5.868,-0.135,0.983,-0.040
5.878,-0.137,0.985,-0.041
5.891,-0.137,0.989,-0.042
5.906,-0.142,0.991,-0.047
5.919,-0.144,0.988,-0.047
5.933,-0.141,0.986,-0.045
5.961,-0.137,0.984,-0.041
5.970,-0.138,0.987,-0.042
5.982,-0.138,0.993,-0.041
5.994,-0.139,0.994,-0.042
6.006,-0.142,0.991,-0.042
6.020,-0.140,0.992,-0.042
6.033,-0.143,0.990,-0.042
6.047,-0.144,0.987,-0.046
6.062,-0.143,0.987,-0.045
6.076,-0.142,0.990,-0.044
6.089,-0.141,0.987,-0.050
6.103,-0.134,0.987,-0.052
6.115,-0.131,0.993,-0.059
6.129,-0.133,0.999,-0.064
6.142,-0.134,1.000,-0.070
6.156,-0.133,0.996,-0.072
6.168,-0.148,1.000,-0.079
6.182,-0.148,0.995,-0.082
6.196,-0.154,0.999,-0.093
6.209,-0.144,0.994,-0.099
6.223,-0.159,1.002,-0.118
6.237,-0.137,0.990,-0.124
6.253,-0.127,0.982,-0.123
6.267,-0.119,0.973,-0.128
6.281,-0.114,0.976,-0.141
6.292,-0.116,0.983,-0.147
6.304,-0.117,0.996,-0.143
6.319,-0.118,0.999,-0.145
6.331,-0.109,1.006,-0.207
6.343,-0.106,1.005,-0.221
6.356,-0.089,1.000,-0.223
6.369,-0.084,0.995,-0.213
6.379,-0.085,0.986,-0.198
6.391,-0.091,0.970,-0.165
6.402,-0.094,0.965,-0.161
6.413,-0.092,0.962,-0.156
6.426,-0.085,0.972,-0.186
6.436,-0.085,0.979,-0.206
6.447,-0.081,0.981,-0.225
6.460,-0.047,0.970,-0.259
6.471,-0.030,0.965,-0.263
6.482,-0.023,0.962,-0.258
6.494,-0.023,0.953,-0.231
6.505,-0.020,0.951,-0.222
6.516,-0.024,0.950,-0.221
6.529,-0.031,0.954,-0.211
6.542,-0.043,0.957,-0.208
6.554,-0.040,0.957,-0.191
6.581,-0.042,0.959,-0.190
6.582,-0.038,0.951,-0.197
6.591,-0.039,0.948,-0.194
6.604,-0.040,0.943,-0.190
6.616,-0.055,0.950,-0.208
6.628,-0.057,0.960,-0.216
6.642,-0.024,0.978,-0.223
6.656,-0.012,0.986,-0.236
6.670,0.016,0.989,-0.248
6.682,0.059,0.997,-0.226
6.694,0.084,0.996,-0.201
6.709,0.098,1.000,-0.180
6.721,0.117,1.009,-0.168
6.733,0.125,1.016,-0.170
6.748,0.119,1.028,-0.142
6.758,0.109,1.025,-0.133
6.771,0.075,1.010,-0.093
6.785,0.051,1.002,-0.063
6.799,0.017,1.008,-0.054
6.810,0.012,1.006,-0.053
6.822,0.020,1.013,-0.038
6.837,0.024,1.024,-0.045
6.851,0.069,1.025,-0.057
6.865,0.096,0.998,-0.034
6.881,0.119,0.948,0.029
6.896,0.153,0.925,0.058
6.911,0.232,0.938,0.162
6.938,0.265,1.009,0.268
6.939,0.264,1.052,0.303
6.950,0.241,1.116,0.369
6.961,0.038,1.120,0.350
6.973,-0.100,1.103,0.283
6.987,-0.218,0.968,0.104
6.998,-0.248,0.887,-0.016
7.010,-0.201,0.695,-0.346
7.021,-0.191,0.623,-0.475
7.035,-0.215,0.555,-0.512
7.050,-0.206,0.552,-0.389
7.064,-0.067,0.585,-0.087
7.077,-0.014,0.638,0.068
7.091,-0.020,0.627,0.091
7.105,-0.022,0.558,0.088
7.121,0.003,0.515,0.090
7.133,0.040,0.451,0.120
7.148,-0.048,0.652,0.013
7.162,-0.142,1.053,-0.128
7.174,-0.128,2.000,0.560
7.189,0.619,2.000,0.431
7.202,0.913,1.991,-0.384
7.217,0.154,0.900,-0.989
7.230,-0.051,0.743,-0.264
7.243,-0.113,0.671,0.291
7.271,-0.106,0.646,0.372
7.272,-0.091,0.659,0.427
7.289,-0.112,0.689,0.359
7.294,-0.375,0.853,-0.032
7.307,-0.510,0.931,-0.267
7.320,-0.572,1.075,-0.305
7.332,-0.585,1.144,-0.214
7.344,-0.553,1.188,-0.078
7.357,-0.372,1.123,-0.010
7.371,-0.188,1.031,0.073
7.384,-0.156,0.991,0.076
7.400,-0.193,0.906,-0.013
7.418,-0.300,0.825,-0.043
7.433,-0.302,0.877,0.071
7.446,-0.267,0.946,0.104
7.460,-0.115,0.993,0.091
7.472,-0.065,0.970,-0.016
7.485,0.075,0.847,-0.060
7.499,0.161,0.722,-0.092
7.514,0.158,0.685,-0.081
7.529,0.124,0.681,-0.132
7.545,-0.058,0.807,-0.349
7.559,-0.148,1.005,-0.591
7.572,-0.212,1.135,-0.753
7.584,-0.315,1.457,-0.731
7.596,-0.426,1.612,-0.602
7.607,-0.560,1.715,-0.426
7.619,-0.718,1.612,-0.008
7.631,-0.636,1.342,0.113
7.643,-0.522,1.038,0.098
7.656,-0.255,0.613,0.030
7.667,-0.122,0.487,-0.099
7.680,0.124,0.370,-0.254
7.691,0.218,0.348,-0.166
7.704,0.266,0.350,-0.033
7.716,0.419,0.332,0.225
7.728,0.466,0.304,0.313
7.759,0.490,0.188,0.326
7.760,0.474,0.113,0.234
7.768,0.481,-0.165,-0.015
7.777,0.423,-0.305,-0.066
7.789,0.386,-0.392,-0.120
7.802,0.293,-0.414,-0.240
7.815,0.266,-0.279,-0.468
7.830,0.073,0.704,-1.546
7.846,0.540,1.795,0.024
7.861,1.561,2.000,0.485
7.875,2.000,2.000,0.534
7.894,2.000,1.531,0.609
7.903,-0.234,0.409,-0.064
