time,x,y,z
5.011,0.164,0.971,-0.078
5.041,0.158,0.965,-0.086
5.059,0.157,0.958,-0.088
5.071,0.170,0.961,-0.082
5.083,0.142,0.939,-0.103
5.095,0.119,0.947,-0.112
5.108,0.150,0.977,-0.067
5.122,0.133,0.974,-0.102
5.135,0.125,0.986,-0.107
5.149,0.125,0.987,-0.076
5.164,0.133,0.985,-0.078
5.180,0.131,0.981,-0.077
5.194,0.119,0.975,-0.087
5.209,0.112,0.975,-0.093
5.222,0.111,0.978,-0.098
5.271,0.131,0.989,-0.065
5.272,0.136,0.978,-0.043
5.273,0.136,0.968,-0.080
5.274,0.136,0.976,-0.089
5.287,0.127,0.982,-0.075
5.302,0.130,0.978,-0.073
5.315,0.135,0.971,-0.067
5.327,0.134,0.968,-0.066
5.340,0.126,0.972,-0.072
5.354,0.125,0.977,-0.080
5.371,0.123,0.977,-0.091
5.385,0.122,0.973,-0.088
5.398,0.125,0.974,-0.094
5.409,0.125,0.979,-0.094
5.424,0.130,0.983,-0.085
5.435,0.141,0.979,-0.071
5.450,0.148,0.974,-0.074
5.463,0.150,0.968,-0.079
5.476,0.136,0.966,-0.089
5.488,0.131,0.970,-0.091
5.500,0.129,0.973,-0.089
5.515,0.126,0.976,-0.080
5.530,0.123,0.971,-0.075
5.546,0.122,0.961,-0.087
5.560,0.120,0.960,-0.091
5.574,0.119,0.966,-0.097
5.586,0.123,0.974,-0.104
5.598,0.135,0.988,-0.104
5.611,0.132,0.991,-0.102
5.623,0.122,0.978,-0.094
5.638,0.124,0.972,-0.090
5.651,0.135,0.971,-0.086
5.678,0.143,0.981,-0.092
5.679,0.148,0.975,-0.095
5.693,0.148,0.967,-0.099
5.705,0.144,0.965,-0.088
5.719,0.139,0.966,-0.073
5.732,0.141,0.968,-0.071
5.745,0.139,0.972,-0.072
5.758,0.133,0.975,-0.092
5.772,0.136,0.974,-0.095
5.786,0.135,0.976,-0.084
5.798,0.121,0.980,-0.079
5.811,0.116,0.981,-0.068
5.825,0.124,0.980,-0.061
5.837,0.104,0.981,-0.058
5.850,0.108,0.979,-0.059
5.864,0.112,0.973,-0.068
5.878,0.115,0.969,-0.076
5.888,0.120,0.970,-0.076
5.899,0.123,0.976,-0.073
5.911,0.122,0.976,-0.069
5.925,0.118,0.971,-0.071
5.939,0.120,0.969,-0.072
5.953,0.109,0.975,-0.086
5.967,0.121,0.984,-0.085
5.981,0.127,0.985,-0.080
5.995,0.125,0.982,-0.073
6.008,0.125,0.981,-0.078
6.022,0.125,0.984,-0.079
6.038,0.125,0.980,-0.080
6.052,0.132,0.972,-0.079
6.066,0.134,0.973,-0.081
6.080,0.136,0.974,-0.085
6.095,0.136,0.973,-0.082
6.108,0.142,0.968,-0.076
6.121,0.141,0.971,-0.077
6.152,0.146,0.973,-0.077
6.152,0.150,0.974,-0.077
6.162,0.147,0.977,-0.078
6.176,0.139,0.978,-0.078
6.192,0.136,0.965,-0.073
6.206,0.124,0.961,-0.070
6.219,0.118,0.967,-0.078
6.234,0.120,0.979,-0.088
6.248,0.120,0.984,-0.082
6.263,0.114,0.987,-0.072
6.277,0.126,0.979,-0.070
6.290,0.127,0.968,-0.077
6.304,0.124,0.982,-0.083
6.317,0.124,0.992,-0.093
6.331,0.118,0.993,-0.093
6.344,0.123,0.983,-0.082
6.356,0.132,0.977,-0.076
6.370,0.147,0.958,-0.074
6.382,0.152,0.955,-0.069
6.395,0.151,0.957,-0.063
6.408,0.155,0.962,-0.073
6.427,0.154,0.965,-0.083
6.428,0.149,0.968,-0.084
6.439,0.150,0.958,-0.087
6.453,0.139,0.961,-0.094
6.466,0.138,0.968,-0.110
6.478,0.142,0.964,-0.116
6.490,0.138,0.969,-0.124
6.501,0.136,0.968,-0.124
6.513,0.136,0.966,-0.114
6.526,0.131,0.954,-0.086
6.539,0.126,0.949,-0.078
6.551,0.124,0.930,-0.070
6.579,0.123,0.932,-0.083
6.580,0.125,0.941,-0.101
6.595,0.137,0.980,-0.145
6.598,0.148,0.994,-0.159
6.609,0.160,0.998,-0.167
6.624,0.173,0.984,-0.163
6.638,0.185,0.953,-0.142
6.653,0.185,0.933,-0.134
6.669,0.191,0.930,-0.133
6.681,0.204,0.931,-0.127
6.695,0.204,0.935,-0.125
6.709,0.214,0.941,-0.130
6.723,0.220,0.941,-0.139
6.736,0.219,0.943,-0.140
6.749,0.220,0.935,-0.132
6.764,0.211,0.929,-0.126
6.777,0.215,0.919,-0.124
6.789,0.217,0.920,-0.126
6.803,0.216,0.943,-0.134
6.814,0.218,0.948,-0.141
6.828,0.222,0.950,-0.159
6.843,0.218,0.947,-0.164
6.856,0.212,0.934,-0.162
6.873,0.192,0.917,-0.153
6.889,0.174,0.901,-0.142
6.901,0.170,0.897,-0.144
6.914,0.169,0.899,-0.151
6.928,0.169,0.900,-0.156
6.942,0.166,0.899,-0.152
6.955,0.161,0.889,-0.141
6.968,0.160,0.885,-0.133
6.980,0.167,0.880,-0.122
7.009,0.178,0.879,-0.101
7.009,0.195,0.916,-0.077
7.017,0.194,0.949,-0.116
7.031,0.214,0.990,-0.178
7.043,0.267,1.046,-0.271
7.055,0.286,1.062,-0.264
7.068,0.292,1.088,-0.114
7.082,0.320,1.058,-0.049
7.096,0.376,0.945,-0.048
7.111,0.233,0.867,-0.191
7.123,0.117,0.848,-0.365
7.136,-0.054,0.801,-0.389
7.148,-0.060,0.777,-0.127
7.162,-0.050,0.785,0.112
7.175,-0.046,0.818,0.093
7.188,0.006,0.958,0.022
7.219,0.041,1.047,0.019
7.220,0.085,1.169,0.046
7.229,0.068,1.200,0.034
7.236,0.045,1.193,-0.010
7.249,0.059,1.124,-0.066
7.261,0.180,1.049,-0.007
7.273,0.195,1.008,0.105
7.286,0.166,1.000,0.109
7.299,0.125,0.975,0.090
7.313,0.112,0.965,0.072
7.326,0.082,0.958,0.038
7.343,0.064,0.960,0.033
7.356,0.051,0.963,0.037
7.374,0.032,0.941,0.041
7.390,0.029,0.918,0.049
7.407,0.004,0.897,0.107
7.421,-0.024,0.902,0.139
7.435,-0.061,0.893,0.120
7.449,-0.066,0.885,0.085
7.464,-0.087,0.867,-0.052
7.479,-0.065,0.847,-0.089
7.487,0.036,0.837,-0.021
7.501,0.042,0.807,-0.009
7.515,0.081,0.750,0.039
7.529,0.124,0.730,0.079
7.545,0.211,0.785,0.058
7.559,0.303,0.825,-0.182
7.573,0.316,0.704,-0.314
7.587,0.307,0.624,-0.350
7.601,0.281,0.553,-0.220
7.613,0.222,0.598,-0.049
7.626,0.178,0.695,0.072
7.640,0.224,0.684,0.033
7.653,0.335,0.614,-0.219
7.667,0.266,0.557,-0.013
7.680,0.176,0.511,0.240
7.695,0.009,0.322,0.397
7.709,-0.014,0.260,0.342
7.725,0.057,0.215,0.291
7.738,0.356,0.269,0.441
7.757,0.546,0.378,0.266
7.763,0.921,0.687,-0.282
7.776,1.031,0.794,-0.508
7.789,1.132,0.834,-0.443
7.801,1.061,0.835,-0.178
7.813,0.857,0.767,0.173
7.826,0.811,0.700,0.104
7.839,0.825,0.486,-0.296
7.852,0.780,0.461,-0.383
7.864,0.550,0.516,-0.084
7.877,0.388,0.576,0.177
7.890,0.201,0.589,0.318
7.921,0.149,0.541,0.312
7.925,0.037,0.495,0.291
7.926,-0.156,0.416,0.106
7.938,-0.267,0.298,-0.089
7.952,-1.213,1.782,-2.000
