time,x,y,z
5.016,0.221,0.929,-0.225
5.037,0.215,0.923,-0.218
5.047,0.212,0.929,-0.225
5.064,0.213,0.933,-0.233
5.082,0.215,0.936,-0.237
5.093,0.218,0.934,-0.239
5.101,0.225,0.929,-0.228
5.112,0.224,0.931,-0.224
5.122,0.220,0.934,-0.227
5.134,0.219,0.937,-0.230
5.145,0.220,0.937,-0.226
5.156,0.218,0.934,-0.223
5.169,0.221,0.931,-0.225
5.179,0.224,0.929,-0.226
5.192,0.228,0.930,-0.228
5.205,0.230,0.932,-0.230
5.217,0.229,0.928,-0.226
5.230,0.229,0.930,-0.228
5.243,0.229,0.928,-0.235
5.256,0.230,0.922,-0.233
5.268,0.231,0.923,-0.230
5.283,0.232,0.929,-0.232
5.294,0.233,0.927,-0.230
5.308,0.232,0.926,-0.228
5.321,0.234,0.923,-0.236
5.335,0.236,0.921,-0.241
5.349,0.244,0.923,-0.239
5.363,0.246,0.924,-0.238
5.377,0.250,0.929,-0.237
5.390,0.247,0.923,-0.232
5.405,0.246,0.917,-0.228
5.418,0.248,0.920,-0.234
5.430,0.251,0.923,-0.234
5.443,0.259,0.924,-0.235
5.456,0.262,0.920,-0.236
5.472,0.265,0.912,-0.228
5.487,0.258,0.904,-0.225
5.503,0.250,0.909,-0.229
5.517,0.250,0.913,-0.236
5.534,0.250,0.926,-0.241
5.550,0.252,0.924,-0.231
5.563,0.245,0.921,-0.223
5.577,0.241,0.921,-0.219
5.590,0.238,0.930,-0.221
5.603,0.237,0.938,-0.224
5.616,0.240,0.944,-0.231
5.628,0.238,0.940,-0.231
5.642,0.239,0.932,-0.230
5.653,0.240,0.929,-0.231
5.703,0.247,0.919,-0.229
5.704,0.248,0.913,-0.226
5.704,0.253,0.915,-0.226
5.705,0.254,0.920,-0.234
5.716,0.262,0.931,-0.237
5.731,0.268,0.930,-0.237
5.744,0.271,0.921,-0.233
5.757,0.266,0.915,-0.224
5.774,0.260,0.909,-0.232
5.787,0.260,0.914,-0.239
5.800,0.258,0.917,-0.237
5.816,0.265,0.910,-0.229
5.828,0.271,0.914,-0.228
5.843,0.271,0.916,-0.230
5.858,0.266,0.908,-0.229
5.875,0.269,0.919,-0.240
5.892,0.264,0.922,-0.239
5.906,0.259,0.921,-0.242
5.920,0.268,0.926,-0.244
5.934,0.254,0.923,-0.215
5.948,0.251,0.920,-0.217
5.963,0.251,0.925,-0.227
5.977,0.253,0.932,-0.241
5.990,0.257,0.928,-0.242
6.006,0.260,0.920,-0.233
6.027,0.256,0.919,-0.219
6.045,0.250,0.926,-0.233
6.059,0.250,0.927,-0.235
6.073,0.252,0.924,-0.231
6.088,0.262,0.921,-0.227
6.100,0.260,0.920,-0.230
6.155,0.253,0.920,-0.220
6.156,0.250,0.919,-0.221
6.158,0.251,0.914,-0.234
6.161,0.256,0.923,-0.240
6.161,0.259,0.926,-0.239
6.173,0.259,0.923,-0.234
6.186,0.258,0.920,-0.228
6.198,0.260,0.914,-0.217
6.209,0.262,0.919,-0.221
6.225,0.266,0.922,-0.224
6.235,0.269,0.921,-0.229
6.249,0.269,0.917,-0.233
6.262,0.262,0.913,-0.228
6.277,0.258,0.912,-0.228
6.289,0.260,0.904,-0.229
6.302,0.270,0.921,-0.230
6.317,0.267,0.922,-0.226
6.331,0.284,0.921,-0.221
6.347,0.274,0.915,-0.221
6.361,0.270,0.906,-0.232
6.376,0.269,0.909,-0.235
6.390,0.269,0.919,-0.225
6.404,0.266,0.918,-0.221
6.418,0.266,0.920,-0.227
6.440,0.269,0.922,-0.222
6.452,0.268,0.921,-0.218
6.464,0.264,0.915,-0.217
6.478,0.262,0.912,-0.220
6.492,0.266,0.913,-0.224
6.507,0.268,0.915,-0.226
6.520,0.268,0.912,-0.230
6.555,0.270,0.915,-0.224
6.556,0.265,0.916,-0.216
6.557,0.273,0.919,-0.218
6.569,0.275,0.921,-0.224
6.586,0.281,0.913,-0.223
6.598,0.277,0.908,-0.223
6.613,0.272,0.909,-0.223
6.626,0.271,0.913,-0.223
6.642,0.272,0.916,-0.221
6.659,0.267,0.918,-0.220
6.673,0.266,0.921,-0.223
6.689,0.265,0.921,-0.222
6.703,0.258,0.922,-0.214
6.717,0.258,0.922,-0.216
6.731,0.260,0.928,-0.225
6.744,0.257,0.928,-0.223
6.756,0.256,0.924,-0.219
6.774,0.259,0.920,-0.217
6.787,0.261,0.917,-0.216
6.802,0.265,0.918,-0.220
6.815,0.252,0.914,-0.221
6.829,0.264,0.917,-0.227
6.843,0.267,0.917,-0.224
6.858,0.263,0.919,-0.217
6.871,0.257,0.916,-0.212
6.884,0.245,0.907,-0.212
6.898,0.240,0.906,-0.211
6.912,0.249,0.905,-0.221
6.927,0.251,0.908,-0.226
6.943,0.253,0.911,-0.228
6.957,0.261,0.927,-0.245
6.974,0.268,0.936,-0.265
6.986,0.277,0.940,-0.272
7.000,0.288,0.924,-0.271
7.014,0.288,0.918,-0.258
7.027,0.288,0.915,-0.256
7.042,0.270,0.906,-0.243
7.057,0.271,0.906,-0.249
7.092,0.271,0.909,-0.253
7.094,0.275,0.915,-0.258
7.097,0.276,0.918,-0.264
7.110,0.279,0.917,-0.265
7.118,0.273,0.901,-0.262
7.128,0.261,0.895,-0.255
7.139,0.266,0.887,-0.254
7.150,0.277,0.885,-0.256
7.162,0.280,0.883,-0.252
7.173,0.282,0.888,-0.251
7.183,0.276,0.898,-0.251
7.195,0.282,0.904,-0.258
7.206,0.281,0.914,-0.265
7.217,0.284,0.916,-0.271
7.230,0.286,0.915,-0.275
7.240,0.277,0.915,-0.267
7.252,0.278,0.910,-0.259
7.264,0.282,0.909,-0.245
7.274,0.283,0.908,-0.245
7.286,0.284,0.907,-0.245
7.299,0.284,0.898,-0.254
7.311,0.282,0.892,-0.251
7.324,0.289,0.883,-0.250
7.337,0.293,0.885,-0.248
7.350,0.306,0.900,-0.253
7.364,0.297,0.904,-0.253
7.377,0.313,0.910,-0.274
7.389,0.317,0.911,-0.282
7.402,0.333,0.902,-0.287
7.413,0.323,0.891,-0.275
7.426,0.313,0.865,-0.254
7.446,0.317,0.863,-0.248
7.452,0.321,0.864,-0.248
7.462,0.304,0.868,-0.259
7.475,0.307,0.879,-0.277
7.487,0.334,0.902,-0.314
7.499,0.339,0.911,-0.326
7.512,0.354,0.929,-0.353
7.525,0.363,0.914,-0.357
7.545,0.374,0.858,-0.341
7.557,0.380,0.812,-0.295
7.570,0.378,0.796,-0.269
7.583,0.387,0.801,-0.250
7.596,0.381,0.813,-0.253
7.607,0.376,0.834,-0.269
7.618,0.370,0.846,-0.271
7.629,0.358,0.854,-0.272
7.643,0.342,0.867,-0.277
7.655,0.335,0.872,-0.296
7.668,0.325,0.866,-0.345
7.681,0.323,0.855,-0.365
7.694,0.333,0.834,-0.373
7.707,0.334,0.821,-0.351
7.718,0.323,0.799,-0.298
7.731,0.312,0.798,-0.286
7.745,0.286,0.798,-0.277
7.758,0.276,0.804,-0.282
7.770,0.272,0.814,-0.298
7.783,0.277,0.807,-0.301
7.797,0.295,0.795,-0.307
7.810,0.306,0.791,-0.307
7.823,0.336,0.780,-0.276
7.841,0.349,0.767,-0.246
7.853,0.352,0.768,-0.251
7.865,0.359,0.782,-0.290
7.877,0.348,0.797,-0.311
7.889,0.322,0.823,-0.363
7.903,0.314,0.837,-0.356
7.915,0.292,0.851,-0.272
7.928,0.261,0.866,-0.278
7.941,0.243,0.923,-0.235
7.953,0.261,0.963,-0.221
7.965,0.269,0.996,-0.273
7.977,0.210,1.075,-0.174
7.990,0.153,1.207,-0.092
8.002,0.109,1.417,-0.794
8.015,0.327,1.185,-0.735
8.028,0.351,0.739,-0.043
8.040,0.302,0.621,0.057
8.053,0.223,0.443,0.105
8.065,0.176,0.405,0.149
8.078,0.141,0.433,0.171
8.090,0.111,0.667,0.197
8.103,0.107,0.823,0.209
8.113,0.165,1.139,0.096
8.126,0.285,1.267,-0.108
8.140,0.568,1.359,-0.334
8.153,0.616,1.325,-0.183
8.170,0.518,1.239,0.141
8.183,0.434,1.120,0.227
8.198,0.438,1.085,0.178
8.212,0.447,1.004,-0.020
8.224,0.361,0.937,-0.210
8.237,0.288,0.909,-0.251
8.251,0.167,0.832,-0.214
8.265,0.165,0.829,-0.133
8.279,0.229,0.851,0.077
8.293,0.233,0.859,0.185
8.307,0.274,0.796,0.128
8.321,0.323,0.655,-0.117
8.350,0.340,0.579,-0.364
8.363,0.400,0.575,-0.262
8.374,0.473,0.668,-0.101
8.386,0.498,0.705,-0.061
8.399,0.535,0.675,-0.084
8.412,0.540,0.617,-0.102
8.427,0.506,0.422,-0.082
8.443,0.503,0.210,0.017
8.458,0.621,0.052,0.025
8.472,0.657,0.002,0.022
8.490,0.668,-0.072,0.018
8.503,0.499,0.166,-0.096
8.517,0.220,0.317,-0.249
8.530,0.220,0.404,-0.248
8.545,0.457,0.554,-0.220
8.561,0.737,0.710,-0.107
8.575,0.816,0.737,0.024
8.589,0.794,0.618,-0.008
8.606,0.738,0.517,-0.162
8.619,0.756,0.478,-0.170
8.632,0.700,0.419,-0.233
8.648,0.582,0.392,-0.585
8.662,0.471,0.391,-0.644
