time,x,y,z
5.008,-0.126,0.978,-0.033
5.022,-0.130,0.982,-0.035
5.034,-0.146,0.982,-0.039
5.050,-0.149,0.981,-0.035
5.063,-0.151,0.981,-0.043
5.075,-0.150,0.985,-0.050
5.090,-0.155,0.991,-0.051
5.102,-0.157,0.990,-0.048
5.113,-0.153,0.986,-0.048
5.125,-0.150,0.981,-0.049
5.137,-0.148,0.970,-0.042
5.152,-0.145,0.967,-0.042
5.167,-0.143,0.970,-0.042
5.181,-0.145,0.974,-0.039
5.195,-0.158,0.981,-0.041
5.208,-0.154,0.979,-0.057
5.222,-0.150,0.971,-0.060
5.236,-0.154,0.962,-0.066
5.250,-0.156,0.959,-0.084
5.266,-0.151,0.955,-0.073
5.282,-0.151,0.957,-0.065
5.295,-0.155,0.967,-0.071
5.309,-0.161,0.970,-0.075
5.322,-0.162,0.968,-0.076
5.338,-0.143,0.947,-0.092
5.352,-0.132,0.941,-0.086
5.365,-0.132,0.952,-0.085
5.379,-0.140,0.975,-0.093
5.391,-0.147,0.982,-0.099
5.403,-0.145,0.981,-0.115
5.419,-0.143,0.976,-0.116
5.428,-0.140,0.957,-0.106
5.442,-0.143,0.949,-0.099
5.455,-0.134,0.926,-0.083
5.469,-0.132,0.929,-0.093
5.483,-0.134,0.957,-0.157
5.497,-0.145,0.980,-0.186
5.512,-0.154,1.004,-0.152
5.528,-0.135,0.939,-0.097
5.542,-0.114,0.840,-0.107
5.560,-0.121,0.791,-0.178
5.573,-0.148,0.821,-0.238
5.588,-0.201,0.956,-0.348
5.600,-0.240,1.093,-0.358
5.612,-0.228,1.133,-0.315
5.626,-0.173,1.137,-0.256
5.637,-0.112,1.082,-0.149
5.649,-0.116,1.028,-0.105
5.662,-0.154,0.917,-0.104
5.674,-0.173,0.860,-0.147
5.686,-0.274,0.814,-0.312
5.699,-0.259,0.825,-0.420
5.714,-0.132,0.920,-0.453
5.727,-0.045,0.978,-0.377
5.741,0.054,1.030,-0.145
5.755,0.098,1.039,-0.006
5.767,0.119,0.999,-0.004
5.783,-0.039,0.896,-0.147
5.797,-0.121,0.897,-0.266
5.812,-0.112,0.890,-0.334
5.824,0.093,0.898,-0.337
5.837,0.184,0.900,-0.299
5.848,0.236,0.882,-0.182
5.862,0.324,0.848,-0.103
5.873,0.354,0.802,-0.073
5.886,0.408,0.714,-0.154
5.901,0.339,0.743,-0.248
5.916,0.180,0.817,-0.310
5.928,0.039,0.897,-0.265
5.943,0.021,0.930,-0.289
5.957,0.036,0.946,-0.230
5.973,0.043,0.942,-0.157
5.989,0.091,0.925,-0.226
6.003,0.141,0.908,-0.280
6.020,0.235,0.892,-0.375
6.037,0.297,0.877,-0.378
6.050,0.423,0.778,-0.290
6.066,0.471,0.716,-0.223
6.091,0.441,0.658,-0.232
6.095,0.431,0.639,-0.248
6.110,0.421,0.682,-0.423
6.124,0.402,0.791,-0.526
6.136,0.406,0.814,-0.533
6.150,0.465,0.799,-0.409
6.164,0.480,0.777,-0.362
6.179,0.548,0.710,-0.306
6.191,0.550,0.709,-0.286
6.206,0.468,0.664,-0.280
6.220,0.411,0.592,-0.395
6.234,0.412,0.576,-0.439
6.249,0.534,0.533,-0.482
6.263,0.712,0.500,-0.494
6.276,0.718,0.521,-0.482
6.290,0.609,0.536,-0.409
6.303,0.582,0.513,-0.385
6.321,0.548,0.455,-0.371
6.334,0.576,0.469,-0.379
6.374,0.582,0.490,-0.407
6.375,0.656,0.478,-0.403
6.376,0.693,0.463,-0.375
6.386,0.698,0.460,-0.379
6.399,0.713,0.430,-0.446
6.412,0.733,0.404,-0.488
6.426,0.813,0.363,-0.459
6.438,0.822,0.342,-0.438
6.452,0.798,0.301,-0.483
6.464,0.796,0.277,-0.513
6.473,0.766,0.254,-0.541
6.487,0.741,0.203,-0.613
6.500,0.690,0.188,-0.607
6.512,0.578,0.119,-0.564
6.530,0.665,-0.038,-0.594
6.540,0.928,-0.209,-0.317
6.554,1.601,-0.534,-0.364
6.572,1.876,-0.653,-0.606
6.586,2.000,-0.879,-0.720
6.612,2.000,-0.758,-0.708
6.613,1.422,-0.477,-0.636
6.627,0.888,-0.206,-0.489
6.639,0.808,-0.151,-0.452
6.653,0.798,-0.140,-0.470
6.668,0.797,-0.126,-0.549
6.684,0.778,-0.189,-0.610
6.697,0.823,-0.182,-0.642
6.709,0.805,-0.204,-0.563
6.722,0.811,-0.156,-0.578
6.734,0.749,-0.011,-0.609
6.747,0.715,0.030,-0.607
6.760,0.625,0.057,-0.580
6.774,0.598,0.039,-0.562
6.788,0.603,-0.019,-0.557
6.801,0.620,-0.030,-0.565
6.815,0.630,-0.075,-0.580
6.837,0.635,-0.007,-0.505
6.850,0.587,0.067,-0.516
6.862,0.565,0.063,-0.596
6.875,0.603,0.031,-0.647
6.890,0.704,-0.019,-0.691
6.905,0.745,-0.060,-0.634
6.920,0.787,-0.071,-0.590
6.934,0.823,-0.070,-0.555
6.947,0.849,-0.072,-0.569
6.961,0.903,-0.060,-0.630
6.977,0.968,-0.033,-0.664
6.990,0.986,-0.013,-0.629
7.006,0.965,0.013,-0.532
7.021,0.983,-0.008,-0.466
7.035,0.993,-0.045,-0.538
7.048,0.987,-0.050,-0.613
7.060,0.916,0.007,-0.797
7.073,0.860,0.036,-0.794
7.088,0.790,0.044,-0.537
7.100,0.742,0.018,-0.419
7.113,0.653,-0.070,-0.451
7.127,0.625,-0.093,-0.573
7.140,0.691,-0.050,-0.696
7.155,0.796,0.088,-0.548
7.170,0.780,0.094,-0.506
7.186,0.750,0.019,-0.463
7.201,0.707,-0.057,-0.587
7.214,0.716,-0.096,-0.628
7.227,0.790,-0.096,-0.632
7.241,0.831,0.043,-0.503
7.256,0.800,0.097,-0.430
7.270,0.697,0.089,-0.372
7.284,0.597,-0.060,-0.442
7.298,0.620,-0.156,-0.499
7.313,0.657,-0.240,-0.686
7.327,0.784,-0.052,-0.794
7.340,0.874,0.058,-0.747
7.353,0.993,0.172,-0.642
7.366,1.006,0.193,-0.578
7.381,0.993,0.150,-0.502
7.394,0.994,0.044,-0.516
7.408,0.747,0.007,-0.541
7.420,0.668,0.011,-0.579
7.433,0.611,0.058,-0.647
7.449,0.658,0.152,-0.639
7.468,0.702,0.179,-0.614
7.472,0.735,0.191,-0.584
7.483,0.757,0.163,-0.529
7.495,0.752,0.132,-0.513
7.509,0.729,0.093,-0.500
7.521,0.720,0.096,-0.507
7.533,0.708,0.142,-0.536
7.545,0.704,0.166,-0.545
7.558,0.698,0.185,-0.551
7.572,0.692,0.180,-0.553
7.587,0.701,0.151,-0.566
7.602,0.708,0.137,-0.573
7.616,0.740,0.115,-0.588
7.631,0.779,0.107,-0.605
7.646,0.820,0.108,-0.621
7.660,0.831,0.110,-0.625
7.672,0.835,0.111,-0.624
7.687,0.826,0.106,-0.623
7.699,0.800,0.104,-0.618
7.713,0.788,0.102,-0.605
7.729,0.790,0.105,-0.594
7.743,0.799,0.107,-0.570
7.757,0.803,0.104,-0.559
7.772,0.802,0.106,-0.562
7.786,0.799,0.111,-0.554
7.799,0.787,0.112,-0.541
7.814,0.781,0.113,-0.533
7.830,0.777,0.116,-0.517
7.850,0.772,0.111,-0.496
7.860,0.771,0.102,-0.490
7.868,0.775,0.091,-0.493
7.879,0.777,0.094,-0.496
7.892,0.780,0.096,-0.498
7.907,0.792,0.090,-0.500
7.920,0.801,0.086,-0.502
7.933,0.812,0.085,-0.503
7.949,0.832,0.088,-0.500
7.963,0.848,0.095,-0.502
7.975,0.852,0.101,-0.506
7.988,0.855,0.104,-0.518
8.006,0.852,0.103,-0.520
8.015,0.844,0.101,-0.514
8.026,0.843,0.099,-0.512
8.041,0.845,0.103,-0.518
8.056,0.845,0.106,-0.521
8.068,0.837,0.115,-0.526
8.085,0.835,0.123,-0.534
8.098,0.836,0.125,-0.535
8.111,0.833,0.122,-0.528
8.127,0.813,0.116,-0.520
8.143,0.800,0.114,-0.516
8.157,0.779,0.113,-0.514
8.170,0.775,0.116,-0.516
8.183,0.781,0.118,-0.517
8.200,0.795,0.122,-0.522
8.215,0.804,0.124,-0.531
8.229,0.805,0.123,-0.532
8.244,0.801,0.119,-0.531
8.257,0.798,0.114,-0.526
8.270,0.797,0.111,-0.524
8.283,0.795,0.110,-0.533
8.298,0.796,0.109,-0.545
8.313,0.798,0.110,-0.548
8.328,0.803,0.114,-0.558
8.342,0.818,0.112,-0.552
8.357,0.825,0.112,-0.542
8.372,0.823,0.111,-0.537
8.388,0.812,0.108,-0.529
8.403,0.807,0.103,-0.528
8.417,0.809,0.105,-0.526
8.432,0.816,0.103,-0.519
