time,x,y,z
5.004,-0.163,0.971,0.007
5.018,-0.162,0.981,-0.006
5.033,-0.151,0.980,-0.008
5.045,-0.146,0.985,-0.010
5.058,-0.156,0.994,-0.028
5.070,-0.157,0.989,-0.018
5.085,-0.170,0.978,0.007
5.098,-0.169,0.972,0.005
5.113,-0.177,0.978,0.001
5.128,-0.174,0.984,0.001
5.144,-0.161,0.992,-0.008
5.156,-0.159,0.991,-0.002
5.170,-0.157,0.987,-0.000
5.202,-0.154,0.985,0.001
5.202,-0.149,0.989,0.000
5.214,-0.144,0.990,0.001
5.229,-0.151,0.990,0.007
5.242,-0.148,0.982,0.011
5.255,-0.147,0.981,0.006
5.268,-0.150,0.982,0.004
5.284,-0.147,0.994,-0.012
5.298,-0.136,1.003,-0.002
5.311,-0.240,0.998,-0.021
5.322,-0.188,0.969,-0.050
5.333,-0.052,0.945,0.056
5.345,-0.029,0.984,0.026
5.356,-0.058,1.004,-0.003
5.367,-0.127,1.006,0.043
5.379,-0.174,0.999,0.063
5.390,-0.178,0.989,0.046
5.401,-0.195,0.993,-0.011
5.413,-0.198,0.994,-0.018
5.425,-0.200,0.992,-0.025
5.439,-0.230,0.997,-0.034
5.452,-0.223,0.989,-0.016
5.464,-0.174,0.973,0.018
5.477,-0.166,0.973,0.015
5.488,-0.150,0.981,-0.002
5.500,-0.153,0.989,-0.006
5.512,-0.159,0.993,-0.007
5.525,-0.161,0.991,-0.005
5.536,-0.158,0.986,-0.003
5.548,-0.158,0.979,-0.001
5.561,-0.161,0.981,0.001
5.572,-0.162,0.983,0.007
5.585,-0.170,0.979,-0.004
5.597,-0.175,0.981,-0.015
5.608,-0.184,0.986,-0.022
5.622,-0.188,0.986,-0.021
5.637,-0.187,0.978,-0.005
5.653,-0.177,0.979,0.016
5.667,-0.169,0.981,0.015
5.680,-0.158,0.986,0.005
5.695,-0.152,0.987,-0.001
5.707,-0.155,0.988,-0.005
5.721,-0.156,0.986,0.002
5.737,-0.157,0.986,0.007
5.751,-0.153,0.984,0.007
5.764,-0.150,0.989,0.003
5.780,-0.161,0.987,0.010
5.796,-0.168,0.985,0.008
5.811,-0.176,0.982,0.004
5.825,-0.175,0.981,0.013
5.840,-0.171,0.985,0.009
5.853,-0.170,0.985,0.014
5.868,-0.169,0.983,0.009
5.882,-0.166,0.982,0.013
5.896,-0.159,0.985,0.005
5.909,-0.151,0.988,0.005
5.921,-0.148,0.987,0.003
5.934,-0.151,0.987,0.007
5.949,-0.156,0.987,0.003
5.963,-0.166,0.986,0.008
5.978,-0.169,0.985,0.007
5.993,-0.170,0.986,0.005
6.006,-0.165,0.985,0.000
6.021,-0.163,0.984,0.000
6.035,-0.169,0.984,-0.003
6.050,-0.168,0.983,-0.008
6.063,-0.165,0.985,-0.004
6.077,-0.161,0.985,-0.003
6.092,-0.162,0.987,0.000
6.106,-0.163,0.983,-0.001
6.119,-0.161,0.981,-0.003
6.136,-0.156,0.984,-0.009
6.152,-0.156,0.986,-0.005
6.167,-0.159,0.987,-0.005
6.186,-0.163,0.988,-0.001
6.201,-0.167,0.983,-0.002
6.214,-0.166,0.981,-0.003
6.230,-0.162,0.983,-0.007
6.246,-0.162,0.987,-0.004
6.262,-0.162,0.987,-0.002
6.276,-0.160,0.983,-0.003
6.292,-0.158,0.982,0.001
6.308,-0.154,0.986,-0.002
6.323,-0.152,0.988,0.000
6.336,-0.154,0.987,-0.001
6.353,-0.162,0.986,-0.001
6.366,-0.171,0.985,-0.002
6.379,-0.172,0.985,-0.003
6.390,-0.167,0.984,-0.000
6.401,-0.165,0.985,0.003
6.413,-0.162,0.983,0.001
6.426,-0.163,0.985,-0.001
6.439,-0.165,0.987,-0.000
6.453,-0.168,0.986,-0.004
6.464,-0.167,0.985,-0.002
6.477,-0.164,0.985,0.005
6.489,-0.164,0.986,0.008
6.501,-0.167,0.985,0.004
6.513,-0.167,0.982,-0.001
6.525,-0.167,0.982,-0.005
6.544,-0.169,0.983,-0.003
6.551,-0.175,0.986,0.002
6.563,-0.178,0.987,0.004
6.575,-0.180,0.988,0.000
6.588,-0.176,0.986,-0.001
6.602,-0.176,0.983,0.000
6.612,-0.175,0.982,-0.008
6.625,-0.169,0.983,-0.008
6.638,-0.161,0.985,-0.002
6.651,-0.159,0.985,-0.002
6.664,-0.155,0.985,0.001
6.677,-0.156,0.987,-0.001
6.690,-0.150,0.988,-0.008
6.703,-0.152,0.989,-0.010
6.715,-0.152,0.986,-0.009
6.728,-0.152,0.985,-0.006
6.741,-0.157,0.983,-0.001
6.753,-0.158,0.984,-0.004
6.767,-0.162,0.983,-0.005
6.780,-0.165,0.984,-0.003
6.794,-0.167,0.985,-0.008
6.808,-0.169,0.985,-0.009
6.821,-0.166,0.982,-0.010
6.834,-0.164,0.979,-0.006
6.846,-0.160,0.989,-0.005
6.859,-0.159,0.992,-0.005
6.872,-0.158,0.991,-0.008
6.885,-0.158,0.988,-0.010
6.897,-0.165,0.985,-0.008
6.910,-0.169,0.983,-0.011
6.922,-0.173,0.979,-0.011
6.933,-0.173,0.979,-0.015
6.946,-0.174,0.982,-0.016
6.958,-0.173,0.983,-0.018
6.972,-0.171,0.990,-0.016
6.985,-0.170,0.990,-0.008
6.999,-0.173,0.991,-0.005
7.011,-0.173,0.990,-0.008
7.024,-0.183,0.988,-0.012
7.036,-0.187,0.990,-0.016
7.060,-0.192,0.980,-0.017
7.071,-0.191,0.974,-0.014
7.083,-0.186,0.975,-0.013
7.095,-0.190,0.979,-0.018
7.108,-0.188,0.982,-0.022
7.120,-0.189,0.991,-0.023
7.133,-0.190,0.992,-0.024
7.145,-0.195,0.986,-0.022
7.157,-0.192,0.981,-0.020
7.170,-0.187,0.980,-0.023
7.183,-0.188,0.981,-0.022
7.194,-0.189,0.981,-0.025
7.207,-0.187,0.980,-0.027
7.220,-0.201,0.978,-0.029
7.232,-0.214,0.977,-0.039
7.245,-0.216,0.975,-0.036
7.258,-0.199,0.976,-0.025
7.271,-0.196,0.979,-0.032
7.283,-0.193,0.984,-0.043
7.298,-0.188,0.978,-0.034
7.310,-0.188,0.976,-0.029
7.322,-0.192,0.971,-0.027
7.334,-0.197,0.967,-0.027
7.345,-0.194,0.967,-0.028
7.357,-0.191,0.970,-0.033
7.368,-0.187,0.972,-0.033
7.380,-0.184,0.973,-0.032
7.391,-0.188,0.981,-0.039
7.403,-0.190,0.981,-0.038
7.416,-0.191,0.979,-0.035
7.427,-0.190,0.972,-0.026
7.439,-0.191,0.974,-0.023
7.453,-0.199,0.987,-0.033
7.466,-0.199,0.991,-0.044
7.481,-0.193,0.991,-0.049
7.495,-0.190,0.977,-0.042
7.508,-0.188,0.973,-0.039
7.522,-0.190,0.975,-0.034
7.535,-0.191,0.977,-0.031
7.549,-0.197,0.981,-0.031
7.564,-0.208,0.985,-0.045
7.577,-0.209,0.986,-0.054
7.589,-0.206,0.988,-0.051
7.601,-0.199,0.987,-0.046
7.614,-0.197,0.987,-0.043
7.625,-0.196,0.984,-0.033
7.637,-0.201,0.984,-0.032
7.648,-0.205,0.981,-0.031
7.660,-0.207,0.975,-0.029
7.672,-0.207,0.972,-0.033
7.683,-0.205,0.970,-0.038
7.695,-0.203,0.973,-0.039
7.707,-0.205,0.977,-0.039
7.718,-0.206,0.978,-0.034
7.730,-0.207,0.975,-0.030
7.741,-0.211,0.973,-0.028
7.753,-0.213,0.968,-0.026
7.764,-0.211,0.971,-0.028
7.775,-0.205,0.973,-0.029
7.787,-0.199,0.980,-0.036
7.809,-0.199,0.980,-0.034
7.810,-0.197,0.978,-0.031
7.821,-0.194,0.976,-0.027
7.833,-0.188,0.968,-0.024
7.844,-0.180,0.962,-0.019
7.855,-0.163,0.966,-0.016
7.867,-0.156,0.970,-0.016
7.879,-0.146,0.973,-0.010
7.890,-0.133,0.967,-0.000
7.903,-0.130,0.969,-0.005
7.916,-0.127,0.981,-0.035
7.926,-0.121,1.008,-0.048
7.937,-0.114,1.016,-0.056
7.949,-0.111,1.018,-0.058
7.960,-0.092,1.001,-0.047
7.972,-0.087,0.998,-0.042
7.984,-0.075,0.983,-0.037
7.995,-0.084,0.994,-0.031
8.006,-0.085,0.983,-0.033
8.018,-0.095,0.995,-0.033
8.029,-0.091,0.995,-0.040
8.041,-0.090,1.007,-0.052
8.052,-0.083,1.023,-0.094
8.064,-0.073,1.016,-0.124
8.075,-0.061,1.025,-0.152
8.087,-0.058,1.040,-0.167
8.098,-0.049,1.048,-0.162
8.109,-0.047,1.074,-0.162
8.120,-0.057,1.096,-0.178
8.132,-0.069,1.109,-0.197
8.144,-0.063,1.089,-0.202
8.157,-0.041,1.026,-0.208
8.169,-0.044,0.999,-0.209
8.181,-0.048,0.971,-0.217
8.194,-0.049,0.962,-0.214
8.205,-0.047,0.948,-0.215
8.218,-0.041,0.935,-0.261
8.232,-0.048,0.933,-0.306
8.244,-0.059,0.929,-0.331
8.256,-0.056,0.931,-0.321
8.269,-0.030,0.953,-0.287
8.281,-0.037,0.966,-0.294
8.293,-0.094,1.008,-0.309
8.305,-0.111,1.019,-0.319
8.317,-0.120,1.014,-0.301
8.329,-0.106,0.997,-0.252
8.343,-0.092,0.988,-0.235
8.359,-0.017,0.996,-0.227
8.371,0.063,0.999,-0.196
8.385,0.090,0.986,-0.177
8.399,0.126,0.970,-0.168
8.412,0.134,0.965,-0.178
8.425,0.100,0.964,-0.202
8.441,0.043,0.928,-0.235
8.454,0.023,0.907,-0.235
8.468,0.005,0.888,-0.198
8.484,-0.073,0.901,-0.155
8.497,-0.095,0.915,-0.142
8.509,-0.127,0.934,-0.174
8.523,-0.143,0.937,-0.205
8.538,-0.087,0.915,-0.236
8.553,0.005,0.906,-0.226
8.570,-0.007,0.906,-0.199
8.584,-0.035,0.896,-0.183
8.598,-0.084,0.859,-0.167
8.612,-0.082,0.811,-0.151
8.626,-0.071,0.797,-0.141
8.641,-0.047,0.803,-0.153
8.655,-0.034,0.836,-0.203
8.667,-0.027,0.847,-0.224
8.681,-0.031,0.837,-0.215
8.694,-0.035,0.822,-0.204
8.708,-0.014,0.855,-0.164
8.724,0.010,0.922,-0.018
8.738,0.025,0.958,0.074
8.750,-0.099,1.214,0.303
8.766,-0.372,1.543,0.585
8.779,-0.463,1.653,0.489
8.796,-0.455,1.500,-0.014
8.809,-0.122,1.056,-0.414
8.824,-0.089,0.917,-0.447
8.838,-0.162,0.811,-0.210
8.852,-0.145,0.743,0.065
8.865,-0.123,0.712,0.150
8.881,-0.059,0.757,0.237
8.894,-0.088,0.920,0.234
8.907,-0.129,1.013,0.158
8.922,-0.199,1.131,-0.122
8.934,-0.158,1.105,-0.245
8.947,-0.072,0.990,-0.217
8.961,-0.073,0.955,-0.092
8.975,-0.134,0.946,-0.007
8.988,-0.176,0.953,-0.002
9.003,-0.179,0.965,0.012
9.019,-0.215,0.974,0.077
9.032,-0.261,0.959,0.162
9.044,-0.283,0.947,0.175
9.058,-0.337,0.921,0.134
9.070,-0.355,0.913,0.123
9.084,-0.333,0.909,0.120
9.114,-0.307,0.925,0.117
9.114,-0.293,0.961,0.128
9.120,-0.240,1.050,0.127
9.133,-0.202,1.084,0.113
9.147,-0.109,1.092,0.054
