time,x,y,z
5.012,-0.039,0.985,-0.124
5.026,-0.026,0.991,-0.112
5.037,-0.020,0.997,-0.111
5.049,-0.042,1.009,-0.098
5.061,-0.045,1.008,-0.092
5.072,-0.045,1.001,-0.085
5.085,-0.045,1.000,-0.095
5.102,-0.055,1.000,-0.106
5.109,-0.004,0.977,-0.110
5.128,0.003,0.973,-0.109
5.141,0.010,0.970,-0.107
5.142,0.019,0.970,-0.099
5.156,0.023,0.974,-0.106
5.168,0.019,0.978,-0.122
5.183,0.021,0.982,-0.123
5.198,0.013,0.984,-0.090
5.213,-0.001,0.988,-0.086
5.228,-0.009,0.989,-0.094
5.241,-0.016,0.986,-0.114
5.256,-0.021,0.977,-0.105
5.270,-0.023,0.975,-0.095
5.286,-0.023,0.979,-0.085
5.299,-0.032,0.993,-0.095
5.313,-0.028,0.993,-0.099
5.326,-0.037,0.993,-0.098
5.340,-0.042,0.987,-0.101
5.354,-0.054,0.987,-0.110
5.369,-0.049,0.987,-0.097
5.384,-0.051,0.992,-0.095
5.399,-0.026,0.993,-0.109
5.412,-0.061,0.993,-0.115
5.426,-0.064,0.992,-0.096
5.441,-0.063,0.988,-0.089
5.458,-0.041,0.987,-0.102
5.475,-0.045,0.998,-0.116
5.488,-0.044,1.000,-0.114
5.504,-0.041,0.991,-0.088
5.517,-0.022,0.987,-0.080
5.532,-0.016,0.980,-0.081
5.547,-0.016,0.985,-0.096
5.561,-0.029,0.991,-0.114
5.575,-0.031,0.995,-0.104
5.590,-0.021,0.992,-0.096
5.605,-0.008,0.996,-0.091
5.618,-0.018,0.990,-0.102
5.631,-0.016,0.982,-0.098
5.643,-0.030,0.977,-0.091
5.658,-0.036,0.977,-0.074
5.669,-0.034,0.994,-0.075
5.681,-0.038,1.000,-0.092
5.694,-0.035,0.995,-0.107
5.706,-0.029,0.989,-0.094
5.717,-0.025,0.987,-0.086
5.727,-0.023,0.982,-0.089
5.739,-0.020,0.982,-0.086
5.751,-0.023,0.984,-0.087
5.763,-0.030,0.983,-0.097
5.775,-0.028,0.990,-0.098
5.787,-0.024,0.994,-0.089
5.801,-0.023,0.992,-0.085
5.812,-0.021,0.989,-0.082
5.848,-0.038,0.983,-0.079
5.849,-0.031,0.991,-0.092
5.854,-0.029,0.991,-0.087
5.861,-0.024,0.990,-0.082
5.874,-0.022,0.994,-0.078
5.887,-0.023,0.996,-0.082
5.898,-0.026,0.992,-0.090
5.921,-0.028,0.985,-0.092
5.934,-0.030,0.985,-0.091
5.937,-0.028,0.988,-0.083
5.948,-0.028,0.991,-0.078
5.960,-0.026,0.989,-0.085
5.971,-0.024,0.986,-0.086
5.983,-0.021,0.985,-0.087
5.994,-0.018,0.989,-0.089
6.009,-0.020,0.991,-0.085
6.025,-0.025,0.993,-0.080
6.039,-0.029,0.992,-0.072
6.052,-0.036,0.997,-0.080
6.067,-0.036,0.990,-0.086
6.081,-0.032,0.991,-0.078
6.097,-0.028,0.991,-0.090
6.111,-0.026,0.989,-0.087
6.151,-0.025,0.987,-0.091
6.152,-0.026,0.988,-0.087
6.152,-0.027,0.991,-0.081
6.165,-0.027,0.993,-0.081
6.178,-0.032,0.993,-0.077
6.193,-0.041,0.987,-0.088
6.206,-0.045,0.987,-0.092
6.218,-0.040,0.990,-0.084
6.231,-0.036,0.993,-0.083
6.244,-0.031,0.992,-0.083
6.259,-0.031,0.989,-0.086
6.273,-0.036,0.985,-0.084
6.287,-0.034,0.987,-0.088
6.303,-0.030,0.989,-0.090
6.317,-0.024,0.990,-0.092
6.331,-0.027,0.987,-0.089
6.345,-0.030,0.986,-0.088
6.360,-0.034,0.987,-0.086
6.378,-0.032,0.993,-0.088
6.392,-0.032,0.996,-0.092
6.408,-0.032,0.990,-0.086
6.421,-0.040,0.990,-0.081
6.434,-0.040,0.991,-0.079
6.453,-0.038,0.989,-0.074
6.461,-0.037,1.000,-0.081
6.479,-0.040,1.000,-0.082
6.501,-0.039,0.996,-0.078
6.501,-0.038,0.992,-0.071
6.508,-0.035,0.998,-0.066
6.520,-0.029,1.000,-0.070
6.534,-0.028,0.992,-0.078
6.548,-0.044,0.989,-0.074
6.562,-0.044,0.983,-0.065
6.574,-0.037,0.986,-0.068
6.589,-0.047,0.992,-0.084
6.603,-0.051,0.992,-0.086
6.617,-0.058,0.995,-0.077
6.632,-0.057,0.992,-0.072
6.646,-0.056,0.985,-0.073
6.660,-0.057,0.985,-0.077
6.673,-0.059,0.993,-0.085
6.685,-0.059,0.998,-0.087
6.699,-0.057,0.999,-0.081
6.715,-0.049,0.999,-0.075
6.728,-0.036,0.992,-0.074
6.741,-0.038,0.982,-0.081
6.756,-0.033,0.977,-0.087
6.771,-0.047,0.975,-0.087
6.787,-0.036,0.976,-0.089
6.802,-0.033,0.983,-0.094
