time,x,y,z
5.007,-0.220,0.976,-0.050
5.021,-0.221,0.978,-0.050
5.032,-0.219,0.977,-0.049
5.045,-0.222,0.973,-0.048
5.057,-0.221,0.969,-0.053
5.072,-0.221,0.971,-0.053
5.083,-0.217,0.976,-0.050
5.095,-0.205,0.979,-0.047
5.106,-0.199,0.980,-0.047
5.118,-0.196,0.980,-0.051
5.130,-0.197,0.979,-0.050
5.143,-0.198,0.980,-0.048
5.156,-0.203,0.979,-0.057
5.168,-0.207,0.982,-0.058
5.181,-0.204,0.987,-0.048
5.194,-0.201,0.987,-0.045
5.239,-0.204,0.979,-0.046
5.240,-0.208,0.974,-0.044
5.241,-0.220,0.966,-0.040
5.242,-0.227,0.966,-0.040
5.256,-0.227,0.969,-0.041
5.266,-0.229,0.974,-0.041
5.278,-0.223,0.973,-0.038
5.292,-0.214,0.975,-0.041
5.305,-0.213,0.977,-0.042
5.318,-0.218,0.980,-0.041
5.336,-0.216,0.978,-0.044
5.349,-0.212,0.978,-0.043
5.362,-0.208,0.976,-0.042
5.377,-0.205,0.976,-0.038
5.392,-0.203,0.977,-0.035
5.406,-0.203,0.977,-0.040
5.419,-0.202,0.977,-0.044
5.434,-0.205,0.978,-0.041
5.448,-0.202,0.980,-0.047
5.463,-0.196,0.980,-0.044
5.476,-0.195,0.979,-0.039
5.489,-0.198,0.978,-0.042
5.501,-0.200,0.978,-0.041
5.514,-0.201,0.978,-0.038
5.529,-0.202,0.979,-0.036
5.548,-0.202,0.976,-0.036
5.570,-0.205,0.977,-0.040
5.576,-0.205,0.975,-0.045
5.585,-0.206,0.976,-0.044
5.599,-0.208,0.975,-0.043
5.609,-0.208,0.978,-0.038
5.621,-0.208,0.979,-0.036
5.635,-0.206,0.977,-0.038
5.649,-0.205,0.977,-0.040
5.664,-0.207,0.977,-0.039
5.679,-0.207,0.977,-0.042
5.693,-0.205,0.980,-0.042
5.709,-0.203,0.980,-0.043
5.723,-0.203,0.980,-0.044
5.737,-0.207,0.976,-0.038
5.752,-0.209,0.973,-0.032
5.766,-0.212,0.976,-0.036
5.783,-0.211,0.977,-0.044
5.798,-0.211,0.974,-0.039
5.811,-0.211,0.976,-0.040
5.824,-0.213,0.980,-0.041
5.838,-0.213,0.981,-0.038
5.866,-0.209,0.978,-0.036
5.879,-0.210,0.979,-0.039
5.879,-0.212,0.979,-0.041
5.890,-0.219,0.974,-0.032
5.902,-0.223,0.971,-0.035
5.915,-0.219,0.974,-0.042
5.928,-0.212,0.982,-0.041
5.941,-0.207,0.980,-0.042
5.953,-0.204,0.977,-0.039
5.965,-0.205,0.976,-0.038
5.980,-0.208,0.975,-0.033
5.993,-0.213,0.974,-0.039
6.005,-0.215,0.976,-0.044
6.021,-0.212,0.977,-0.040
6.035,-0.206,0.978,-0.040
6.049,-0.201,0.979,-0.040
6.063,-0.198,0.983,-0.037
6.078,-0.196,0.982,-0.037
6.093,-0.197,0.982,-0.035
6.108,-0.201,0.981,-0.032
6.121,-0.206,0.979,-0.037
6.136,-0.217,0.974,-0.039
6.149,-0.222,0.973,-0.039
6.161,-0.223,0.972,-0.040
6.185,-0.223,0.972,-0.040
6.200,-0.214,0.976,-0.046
6.204,-0.209,0.979,-0.048
6.218,-0.200,0.981,-0.052
6.233,-0.197,0.982,-0.052
6.243,-0.193,0.984,-0.049
6.256,-0.189,0.985,-0.042
6.268,-0.189,0.983,-0.039
6.281,-0.195,0.976,-0.050
6.295,-0.201,0.972,-0.053
6.308,-0.204,0.973,-0.050
6.323,-0.205,0.977,-0.046
6.336,-0.205,0.982,-0.043
6.348,-0.201,0.978,-0.029
6.362,-0.202,0.974,-0.031
6.378,-0.203,0.974,-0.035
6.392,-0.211,0.978,-0.037
6.407,-0.213,0.982,-0.040
6.421,-0.215,0.982,-0.038
6.437,-0.219,0.979,-0.033
6.450,-0.223,0.972,-0.036
6.462,-0.223,0.972,-0.035
6.477,-0.227,0.972,-0.031
6.492,-0.226,0.977,-0.031
6.505,-0.221,0.981,-0.030
6.518,-0.222,0.980,-0.028
6.531,-0.223,0.975,-0.034
6.544,-0.224,0.975,-0.040
6.557,-0.225,0.978,-0.042
6.597,-0.225,0.983,-0.043
6.597,-0.221,0.982,-0.040
6.598,-0.221,0.982,-0.034
6.609,-0.208,0.981,-0.028
6.629,-0.209,0.977,-0.030
6.636,-0.210,0.977,-0.028
6.647,-0.216,0.973,-0.024
6.660,-0.214,0.978,-0.035
6.673,-0.216,0.978,-0.051
6.688,-0.211,0.977,-0.051
6.701,-0.205,0.972,-0.052
6.715,-0.203,0.972,-0.052
6.727,-0.196,0.974,-0.052
6.744,-0.195,0.976,-0.057
6.758,-0.193,0.982,-0.071
6.773,-0.189,0.990,-0.077
6.786,-0.186,0.998,-0.076
6.800,-0.186,0.994,-0.077
6.814,-0.185,0.981,-0.079
6.828,-0.187,0.985,-0.083
6.842,-0.187,0.994,-0.087
6.855,-0.201,1.014,-0.106
6.870,-0.209,1.020,-0.116
6.884,-0.226,1.027,-0.142
6.901,-0.235,1.016,-0.179
6.915,-0.215,0.975,-0.209
6.931,-0.199,0.955,-0.212
6.945,-0.176,0.941,-0.194
6.963,-0.169,0.947,-0.203
6.979,-0.168,0.966,-0.252
6.992,-0.160,0.981,-0.251
7.005,-0.145,0.978,-0.239
7.019,-0.135,0.967,-0.224
7.035,-0.137,0.967,-0.225
7.049,-0.137,0.975,-0.234
7.064,-0.144,0.988,-0.240
7.078,-0.147,0.982,-0.241
7.090,-0.146,0.972,-0.240
7.102,-0.145,0.959,-0.252
7.115,-0.145,0.958,-0.265
7.129,-0.128,0.958,-0.262
7.144,-0.110,0.948,-0.252
7.158,-0.091,0.945,-0.228
7.174,-0.082,0.962,-0.210
7.188,-0.076,0.969,-0.216
7.204,-0.074,0.988,-0.236
7.217,-0.055,1.011,-0.260
7.246,-0.057,1.012,-0.253
7.246,-0.054,0.997,-0.233
7.270,-0.059,0.984,-0.216
7.271,-0.050,0.956,-0.181
7.280,-0.047,0.953,-0.169
7.294,-0.032,0.942,-0.144
7.306,-0.027,0.937,-0.130
7.322,-0.017,0.929,-0.106
7.333,-0.020,0.925,-0.096
7.347,-0.017,0.924,-0.091
7.360,-0.012,0.929,-0.099
7.374,0.006,0.930,-0.096
7.388,0.021,0.935,-0.091
7.403,0.025,0.938,-0.065
7.418,0.028,0.942,-0.051
7.433,0.035,0.945,-0.034
7.448,0.049,0.938,-0.031
7.461,0.043,0.932,-0.011
7.477,0.011,0.916,0.016
7.491,-0.025,0.909,-0.001
7.502,-0.043,0.916,-0.018
7.513,-0.057,0.920,-0.036
7.526,-0.071,0.914,-0.059
7.537,-0.053,0.910,-0.078
7.552,-0.024,0.917,-0.094
7.561,0.051,0.948,-0.067
7.572,0.076,0.965,-0.031
7.584,0.110,0.971,0.019
7.601,0.122,0.962,0.028
7.614,0.121,0.947,0.050
7.626,0.107,0.899,0.156
7.639,0.049,0.855,0.218
7.651,0.038,0.794,0.231
7.664,0.054,0.664,0.208
7.676,0.025,0.635,0.180
7.689,-0.075,0.668,0.186
7.703,-0.127,0.743,0.190
7.715,-0.300,1.262,0.113
7.727,-0.444,1.691,-0.072
7.744,-0.439,2.000,-0.364
7.759,-0.256,1.762,-0.374
7.772,-0.346,0.946,-0.331
7.785,-0.309,0.650,-0.209
7.800,-0.133,0.328,-0.093
7.816,0.095,0.270,-0.283
7.831,0.013,0.428,-0.472
7.846,-0.199,0.735,-0.507
7.860,-0.250,0.828,-0.192
7.873,-0.275,0.845,-0.051
7.889,-0.415,1.005,0.150
7.903,-0.318,1.171,0.018
7.918,-0.244,1.197,-0.146
7.935,-0.086,1.142,-0.245
7.967,0.061,0.992,-0.067
7.969,0.109,0.916,0.003
7.973,-0.074,0.852,-0.191
7.985,-0.238,0.911,-0.351
7.996,-0.544,1.200,-0.397
8.010,-0.591,1.427,-0.481
8.021,-0.503,1.595,-0.742
8.033,-0.362,1.027,0.027
8.048,-0.363,0.752,0.640
8.061,-0.374,0.260,1.111
8.074,-0.490,-0.060,0.913
8.089,-0.536,-0.269,0.595
8.103,-0.384,-0.489,-0.004
8.116,0.083,-0.286,-0.687
8.129,0.193,-0.366,-0.907
8.144,0.077,-0.492,-0.561
8.159,0.012,-0.071,-0.707
8.175,0.269,0.831,-0.730
8.191,0.459,1.650,-0.491
8.207,0.573,2.000,0.418
8.226,0.895,2.000,0.465
8.249,0.847,1.004,0.337
8.260,0.305,0.657,-0.136
8.271,-0.204,-0.053,-0.271
8.283,-0.259,-0.351,-0.318
8.295,-0.203,-0.519,-0.411
8.308,0.193,-0.300,-0.906
8.320,0.455,0.112,-1.144
8.332,1.042,0.784,-0.844
8.349,1.350,0.970,-1.209
8.372,1.493,1.004,-1.812
8.373,1.381,0.967,-1.050
8.381,1.391,1.118,-0.481
8.390,1.103,1.261,-0.377
