time,x,y,z
5.006,-0.083,0.978,-0.161
5.019,-0.086,0.976,-0.156
5.033,-0.094,0.980,-0.151
5.046,-0.096,0.981,-0.155
5.059,-0.096,0.981,-0.154
5.072,-0.097,0.979,-0.154
5.085,-0.098,0.978,-0.158
5.096,-0.100,0.978,-0.161
5.107,-0.108,0.977,-0.163
5.119,-0.107,0.975,-0.158
5.132,-0.112,0.975,-0.151
5.151,-0.104,0.980,-0.149
5.156,-0.101,0.982,-0.154
5.168,-0.099,0.989,-0.161
5.182,-0.097,0.990,-0.163
5.195,-0.094,0.982,-0.154
5.210,-0.097,0.979,-0.148
5.223,-0.101,0.976,-0.144
5.236,-0.106,0.979,-0.150
5.250,-0.106,0.979,-0.157
5.262,-0.106,0.976,-0.154
5.278,-0.107,0.974,-0.148
5.294,-0.107,0.973,-0.145
5.308,-0.103,0.976,-0.149
5.321,-0.096,0.983,-0.151
5.335,-0.095,0.986,-0.149
5.350,-0.094,0.989,-0.149
5.379,-0.096,0.989,-0.149
5.380,-0.099,0.985,-0.147
5.391,-0.102,0.982,-0.147
5.401,-0.107,0.980,-0.145
5.415,-0.105,0.983,-0.146
5.429,-0.102,0.982,-0.145
5.443,-0.097,0.980,-0.143
5.458,-0.096,0.978,-0.143
5.470,-0.094,0.976,-0.142
5.484,-0.096,0.978,-0.146
5.498,-0.094,0.987,-0.154
5.513,-0.089,0.990,-0.142
5.525,-0.088,0.985,-0.136
5.538,-0.090,0.979,-0.134
5.550,-0.094,0.978,-0.139
5.562,-0.092,0.984,-0.145
5.576,-0.089,0.987,-0.146
5.589,-0.086,0.983,-0.144
5.602,-0.084,0.983,-0.144
5.615,-0.086,0.979,-0.142
5.628,-0.088,0.980,-0.142
5.643,-0.092,0.982,-0.138
5.656,-0.094,0.983,-0.143
5.670,-0.094,0.979,-0.144
5.701,-0.096,0.980,-0.142
5.702,-0.097,0.982,-0.145
5.710,-0.093,0.985,-0.144
5.721,-0.092,0.985,-0.137
5.736,-0.088,0.984,-0.139
5.749,-0.087,0.985,-0.143
5.762,-0.086,0.985,-0.141
5.775,-0.090,0.985,-0.136
5.788,-0.097,0.984,-0.136
5.799,-0.101,0.983,-0.138
5.812,-0.105,0.979,-0.138
5.823,-0.104,0.980,-0.137
5.839,-0.105,0.982,-0.138
5.851,-0.108,0.984,-0.147
5.863,-0.103,0.980,-0.143
5.875,-0.101,0.977,-0.146
5.886,-0.100,0.976,-0.148
5.899,-0.102,0.976,-0.147
5.912,-0.102,0.977,-0.147
5.925,-0.100,0.984,-0.153
5.937,-0.098,0.987,-0.151
5.948,-0.095,0.989,-0.145
5.960,-0.091,0.989,-0.150
5.973,-0.091,0.987,-0.153
5.987,-0.091,0.980,-0.148
6.000,-0.091,0.981,-0.149
6.011,-0.091,0.983,-0.144
6.024,-0.094,0.987,-0.141
6.036,-0.097,0.988,-0.144
6.061,-0.094,0.981,-0.152
6.070,-0.093,0.975,-0.150
6.084,-0.092,0.976,-0.148
6.097,-0.090,0.980,-0.147
6.113,-0.092,0.987,-0.150
6.126,-0.093,0.987,-0.150
6.140,-0.092,0.982,-0.147
6.154,-0.093,0.980,-0.144
6.169,-0.089,0.976,-0.139
6.184,-0.085,0.979,-0.137
6.197,-0.084,0.982,-0.140
6.211,-0.082,0.985,-0.148
6.224,-0.082,0.985,-0.146
6.236,-0.081,0.983,-0.141
6.248,-0.080,0.982,-0.140
6.262,-0.082,0.982,-0.142
6.275,-0.085,0.987,-0.143
6.289,-0.086,0.989,-0.140
6.303,-0.086,0.987,-0.136
6.316,-0.090,0.984,-0.137
6.330,-0.100,0.978,-0.143
6.343,-0.100,0.976,-0.145
6.357,-0.098,0.979,-0.139
6.370,-0.093,0.987,-0.145
6.382,-0.091,0.987,-0.149
6.396,-0.087,0.985,-0.152
6.409,-0.091,0.979,-0.145
6.421,-0.094,0.977,-0.139
6.435,-0.096,0.977,-0.138
6.449,-0.094,0.979,-0.138
6.463,-0.086,0.979,-0.142
6.479,-0.081,0.981,-0.150
6.496,-0.081,0.982,-0.151
6.500,-0.086,0.983,-0.157
6.512,-0.087,0.984,-0.159
6.526,-0.085,0.984,-0.153
6.538,-0.085,0.985,-0.148
6.551,-0.089,0.982,-0.148
6.565,-0.092,0.981,-0.149
6.580,-0.095,0.980,-0.154
6.593,-0.096,0.984,-0.155
6.607,-0.094,0.984,-0.155
6.621,-0.092,0.980,-0.161
6.635,-0.094,0.979,-0.157
6.650,-0.096,0.981,-0.149
6.665,-0.099,0.982,-0.151
6.681,-0.103,0.982,-0.157
6.718,-0.102,0.981,-0.160
6.725,-0.101,0.980,-0.160
6.726,-0.102,0.980,-0.160
6.737,-0.105,0.980,-0.160
6.741,-0.100,0.978,-0.161
6.754,-0.100,0.976,-0.161
6.769,-0.092,0.973,-0.168
6.783,-0.089,0.977,-0.176
6.799,-0.082,0.979,-0.166
6.812,-0.082,0.982,-0.159
6.826,-0.088,0.985,-0.167
6.840,-0.092,0.986,-0.169
6.854,-0.099,0.984,-0.177
6.867,-0.101,0.982,-0.178
6.880,-0.106,0.978,-0.178
6.894,-0.112,0.977,-0.176
6.906,-0.107,0.977,-0.177
6.919,-0.108,0.979,-0.176
6.931,-0.106,0.979,-0.170
6.944,-0.106,0.980,-0.172
6.956,-0.107,0.980,-0.174
6.969,-0.109,0.976,-0.176
6.982,-0.110,0.970,-0.179
6.994,-0.110,0.971,-0.177
7.008,-0.106,0.970,-0.181
7.019,-0.105,0.972,-0.187
7.033,-0.103,0.984,-0.192
7.044,-0.104,0.990,-0.192
7.057,-0.106,0.992,-0.192
7.068,-0.110,0.982,-0.194
7.081,-0.109,0.972,-0.192
7.095,-0.108,0.959,-0.188
7.108,-0.108,0.953,-0.191
7.119,-0.105,0.959,-0.202
7.134,-0.100,0.961,-0.208
7.147,-0.092,0.979,-0.219
7.159,-0.091,0.987,-0.223
7.171,-0.092,1.002,-0.229
7.186,-0.092,0.998,-0.239
7.199,-0.114,0.994,-0.246
7.215,-0.137,0.994,-0.264
7.228,-0.149,0.992,-0.269
7.240,-0.161,0.981,-0.277
7.252,-0.165,0.977,-0.277
7.265,-0.130,0.965,-0.250
7.278,-0.112,0.959,-0.234
7.289,-0.087,0.947,-0.210
7.303,-0.075,0.945,-0.212
7.315,-0.076,0.961,-0.237
7.329,-0.087,0.975,-0.248
7.341,-0.116,0.992,-0.251
7.354,-0.126,0.990,-0.254
7.367,-0.126,0.966,-0.261
7.388,-0.118,0.949,-0.254
7.393,-0.100,0.929,-0.233
7.405,-0.096,0.929,-0.229
7.417,-0.094,0.933,-0.227
7.431,-0.079,0.946,-0.224
