time,x,y,z
5.005,0.050,1.096,-0.007
5.019,0.041,1.101,0.031
5.032,0.011,1.066,0.138
5.044,-0.042,1.043,0.166
5.058,-0.099,0.974,0.131
5.071,-0.136,0.942,0.107
5.087,-0.177,0.945,0.069
5.102,-0.229,0.986,-0.022
5.116,-0.238,1.018,-0.050
5.127,-0.238,1.022,-0.048
5.139,-0.224,1.011,-0.021
5.159,-0.199,0.973,0.005
5.162,-0.172,0.946,0.041
5.173,-0.147,0.927,0.077
5.187,-0.105,0.929,0.137
5.200,-0.102,0.950,0.147
5.214,-0.066,0.994,0.128
5.225,-0.002,0.994,0.111
5.237,0.016,0.986,0.120
5.248,0.040,0.990,0.133
5.261,0.092,1.023,0.180
5.271,0.104,1.043,0.208
5.283,0.115,1.044,0.234
5.295,-0.072,1.013,0.205
5.308,-0.140,0.991,0.147
5.320,-0.193,0.977,0.068
5.332,-0.199,0.982,0.051
5.346,-0.161,1.005,0.058
5.360,-0.110,1.042,0.072
5.373,-0.017,1.130,0.117
5.388,-0.007,1.169,0.138
5.401,-0.021,1.203,0.147
5.416,-0.051,1.096,0.105
5.428,-0.086,1.033,0.080
5.442,-0.148,0.929,-0.009
5.457,-0.171,0.890,-0.073
5.470,-0.206,0.888,-0.191
5.484,-0.202,0.935,-0.224
5.496,-0.193,0.944,-0.198
5.511,-0.204,0.994,-0.139
5.523,-0.221,1.035,-0.112
5.536,-0.268,1.151,-0.059
5.551,-0.293,1.209,-0.040
5.564,-0.315,1.257,-0.012
5.579,-0.318,1.120,-0.037
5.593,-0.314,1.033,-0.045
5.606,-0.291,0.917,-0.030
5.619,-0.279,0.888,-0.017
5.632,-0.290,0.857,-0.007
5.646,-0.305,0.855,-0.016
5.659,-0.305,0.866,-0.061
5.671,-0.295,0.885,-0.115
5.684,-0.273,0.901,-0.147
5.696,-0.273,0.918,-0.170
5.709,-0.309,0.962,-0.180
5.723,-0.347,0.994,-0.124
5.737,-0.351,1.014,-0.102
5.751,-0.328,1.043,-0.072
5.764,-0.306,1.045,-0.067
5.777,-0.298,1.036,-0.078
5.790,-0.303,1.014,-0.090
5.805,-0.301,0.972,-0.122
5.818,-0.282,0.940,-0.182
5.830,-0.275,0.925,-0.205
5.844,-0.272,0.919,-0.217
5.887,-0.264,0.902,-0.245
5.888,-0.252,0.892,-0.229
5.888,-0.228,0.884,-0.208
5.895,-0.214,0.880,-0.185
5.907,-0.208,0.859,-0.131
5.920,-0.226,0.846,-0.080
5.935,-0.229,0.843,-0.072
5.948,-0.243,0.846,-0.104
5.963,-0.245,0.851,-0.139
5.978,-0.224,0.860,-0.225
5.990,-0.163,0.844,-0.276
6.005,-0.133,0.841,-0.275
6.020,-0.082,0.856,-0.222
6.033,-0.052,0.905,-0.164
6.045,-0.043,0.924,-0.153
6.057,-0.044,0.938,-0.173
6.070,-0.075,0.932,-0.199
6.083,-0.099,0.916,-0.229
6.096,-0.152,0.890,-0.247
6.112,-0.196,0.923,-0.269
6.123,-0.234,0.972,-0.300
6.136,-0.297,1.100,-0.404
6.150,-0.302,1.145,-0.362
6.162,-0.294,1.147,-0.091
6.178,-0.309,1.156,0.070
6.193,-0.379,1.157,0.282
6.208,-0.369,0.889,0.150
6.220,-0.453,0.832,-0.110
6.233,-0.328,0.815,-0.026
6.246,-0.251,0.820,0.094
6.260,-0.264,0.879,0.245
6.273,-0.288,1.012,0.230
6.288,-0.271,1.058,0.194
6.301,-0.217,1.091,0.062
6.315,-0.090,1.063,-0.130
6.329,-0.017,1.047,-0.198
6.342,0.083,0.986,-0.181
6.356,0.079,0.944,-0.104
6.368,-0.037,0.908,0.057
6.382,-0.150,0.911,0.062
6.396,-0.231,0.893,0.019
6.411,-0.274,0.873,0.014
6.425,-0.316,0.882,0.034
6.439,-0.321,0.913,0.040
6.453,-0.305,0.927,0.014
6.466,-0.244,0.934,-0.002
6.482,-0.197,0.957,0.037
6.490,-0.161,0.971,0.048
6.503,-0.138,0.990,0.047
6.517,-0.067,1.011,0.071
6.533,0.000,1.018,0.159
6.547,0.018,1.021,0.176
6.561,-0.071,1.069,0.139
6.578,-0.149,1.118,0.059
6.595,-0.185,1.127,-0.006
6.608,-0.178,1.118,-0.059
6.621,-0.169,1.116,-0.067
6.634,-0.139,1.097,-0.086
6.646,-0.117,1.074,-0.089
6.660,0.014,1.016,-0.031
6.674,0.075,0.991,0.011
6.688,0.122,0.985,0.064
6.701,0.115,0.994,0.059
6.714,0.026,1.025,0.052
6.727,-0.027,1.067,0.133
6.743,-0.090,1.196,0.153
6.755,-0.133,1.321,0.148
6.769,-0.130,1.283,0.170
6.783,-0.274,1.138,0.136
6.796,-0.324,1.022,0.033
6.810,-0.312,0.974,-0.001
6.824,-0.358,0.961,-0.033
6.837,-0.388,1.022,-0.047
6.850,-0.415,1.238,-0.007
6.868,-0.429,1.374,0.046
6.883,-0.439,1.352,0.067
6.896,-0.498,1.083,0.082
6.909,-0.447,0.819,-0.045
6.925,-0.389,0.755,-0.108
6.939,-0.239,0.734,-0.104
6.953,-0.267,0.780,-0.090
6.967,-0.293,0.829,-0.140
6.979,-0.362,0.859,-0.157
6.995,-0.351,0.913,-0.168
7.009,-0.294,0.929,-0.158
7.023,-0.179,0.895,-0.174
7.038,-0.144,0.843,-0.155
7.050,-0.157,0.807,-0.143
7.064,-0.189,0.746,-0.107
7.078,-0.185,0.724,-0.109
7.091,-0.140,0.712,-0.180
7.108,-0.089,0.774,-0.283
7.121,-0.090,0.806,-0.333
7.135,-0.123,0.842,-0.404
7.149,-0.124,0.872,-0.379
7.163,-0.120,0.897,-0.349
7.178,-0.064,0.945,-0.346
7.191,-0.003,0.990,-0.435
7.204,0.025,0.997,-0.481
7.219,0.078,0.972,-0.524
7.246,0.073,0.938,-0.482
7.247,-0.036,0.846,-0.306
7.258,-0.083,0.805,-0.199
7.269,-0.163,0.697,0.103
7.284,-0.192,0.713,0.165
7.298,-0.250,0.931,0.175
7.311,-0.427,1.371,0.193
7.325,-0.496,1.630,0.359
7.340,-0.962,1.713,-0.789
7.353,-0.804,1.301,-0.632
7.369,-0.258,0.929,-0.026
7.383,-0.199,0.798,0.473
7.400,-0.114,0.787,0.497
7.413,-0.070,0.852,0.457
7.428,0.002,1.015,0.330
7.442,0.017,1.081,0.172
7.458,-0.012,1.083,0.088
7.472,-0.087,1.066,-0.087
7.488,-0.259,1.044,-0.432
7.502,-0.311,0.970,-0.246
